epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621077675051,2021-05-15T13.21.15.051,0.000,-0.597,-0.720,-0.414
1621077675061,2021-05-15T13.21.15.061,0.010,-0.604,-0.723,-0.419
1621077675071,2021-05-15T13.21.15.071,0.020,-0.602,-0.723,-0.418
1621077675081,2021-05-15T13.21.15.081,0.030,-0.602,-0.725,-0.420
1621077675091,2021-05-15T13.21.15.091,0.040,-0.601,-0.728,-0.420
1621077675101,2021-05-15T13.21.15.101,0.050,-0.601,-0.725,-0.421
1621077675111,2021-05-15T13.21.15.111,0.060,-0.601,-0.724,-0.420
1621077675121,2021-05-15T13.21.15.121,0.070,-0.600,-0.725,-0.419
1621077675131,2021-05-15T13.21.15.131,0.080,-0.599,-0.724,-0.420
1621077675141,2021-05-15T13.21.15.141,0.090,-0.602,-0.723,-0.421
1621077675151,2021-05-15T13.21.15.151,0.100,-0.602,-0.723,-0.420
1621077675161,2021-05-15T13.21.15.161,0.110,-0.603,-0.721,-0.420
1621077675171,2021-05-15T13.21.15.171,0.120,-0.602,-0.720,-0.422
1621077675181,2021-05-15T13.21.15.181,0.130,-0.602,-0.719,-0.425
1621077675191,2021-05-15T13.21.15.191,0.140,-0.601,-0.720,-0.425
1621077675201,2021-05-15T13.21.15.201,0.150,-0.602,-0.721,-0.423
1621077675211,2021-05-15T13.21.15.211,0.160,-0.606,-0.723,-0.422
1621077675221,2021-05-15T13.21.15.221,0.170,-0.605,-0.721,-0.425
1621077675231,2021-05-15T13.21.15.231,0.180,-0.605,-0.722,-0.425
1621077675241,2021-05-15T13.21.15.241,0.190,-0.619,-0.718,-0.437
1621077675251,2021-05-15T13.21.15.251,0.200,-0.611,-0.717,-0.423
1621077675261,2021-05-15T13.21.15.261,0.210,-0.602,-0.722,-0.419
1621077675271,2021-05-15T13.21.15.271,0.220,-0.613,-0.723,-0.414
1621077675281,2021-05-15T13.21.15.281,0.230,-0.616,-0.723,-0.420
1621077675291,2021-05-15T13.21.15.291,0.240,-0.614,-0.724,-0.429
