epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1618395440094,2021-04-14T12.17.20.094,0.000,-0.426,-0.685,0.343
1618395440104,2021-04-14T12.17.20.104,0.010,-0.390,-0.737,0.320
1618395440115,2021-04-14T12.17.20.115,0.021,-0.318,-0.826,0.316
1618395440123,2021-04-14T12.17.20.123,0.029,-0.254,-0.906,0.343
1618395440134,2021-04-14T12.17.20.134,0.040,-0.229,-0.953,0.374
1618395440144,2021-04-14T12.17.20.144,0.050,-0.257,-1.000,0.357
1618395440154,2021-04-14T12.17.20.154,0.060,-0.306,-1.070,0.284
1618395440164,2021-04-14T12.17.20.164,0.070,-0.369,-1.160,0.233
1618395440175,2021-04-14T12.17.20.175,0.081,-0.357,-1.272,0.226
1618395440184,2021-04-14T12.17.20.184,0.090,-0.327,-1.383,0.250
1618395440194,2021-04-14T12.17.20.194,0.100,-0.330,-1.479,0.280
1618395440204,2021-04-14T12.17.20.204,0.110,-0.400,-1.492,0.277
1618395440214,2021-04-14T12.17.20.214,0.120,-0.492,-1.438,0.224
1618395440225,2021-04-14T12.17.20.225,0.131,-0.503,-1.391,0.180
1618395440233,2021-04-14T12.17.20.233,0.139,-0.463,-1.458,0.196
1618395440244,2021-04-14T12.17.20.244,0.150,-0.438,-1.596,0.240
1618395440254,2021-04-14T12.17.20.254,0.160,-0.391,-1.627,0.299
1618395440264,2021-04-14T12.17.20.264,0.170,-0.357,-1.569,0.338
1618395440274,2021-04-14T12.17.20.274,0.180,-0.379,-1.484,0.271
1618395440285,2021-04-14T12.17.20.285,0.191,-0.338,-1.413,0.226
1618395440293,2021-04-14T12.17.20.293,0.199,-0.254,-1.381,0.236
1618395440304,2021-04-14T12.17.20.304,0.210,-0.216,-1.324,0.264
1618395440314,2021-04-14T12.17.20.314,0.220,-0.188,-1.289,0.292
1618395440324,2021-04-14T12.17.20.324,0.230,-0.162,-1.268,0.315
1618395440334,2021-04-14T12.17.20.334,0.240,-0.141,-1.212,0.329
1618395440345,2021-04-14T12.17.20.345,0.251,-0.114,-1.145,0.312
1618395440353,2021-04-14T12.17.20.353,0.259,-0.080,-1.089,0.304
1618395440364,2021-04-14T12.17.20.364,0.270,-0.067,-1.059,0.316
1618395440374,2021-04-14T12.17.20.374,0.280,-0.067,-1.036,0.335
