epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1618395442727,2021-04-14T12.17.22.727,0.000,0.116,-1.021,-0.093
1618395442737,2021-04-14T12.17.22.737,0.010,0.125,-1.029,-0.098
1618395442747,2021-04-14T12.17.22.747,0.020,0.123,-1.025,-0.097
1618395442757,2021-04-14T12.17.22.757,0.030,0.122,-1.026,-0.096
1618395442768,2021-04-14T12.17.22.768,0.041,0.118,-1.023,-0.097
1618395442778,2021-04-14T12.17.22.778,0.051,0.117,-1.024,-0.099
1618395442787,2021-04-14T12.17.22.787,0.060,0.109,-1.029,-0.100
1618395442797,2021-04-14T12.17.22.797,0.070,0.117,-1.026,-0.100
1618395442807,2021-04-14T12.17.22.807,0.080,0.117,-1.025,-0.094
1618395442818,2021-04-14T12.17.22.818,0.091,0.116,-1.023,-0.094
1618395442828,2021-04-14T12.17.22.828,0.101,0.116,-1.021,-0.098
1618395442838,2021-04-14T12.17.22.838,0.111,0.106,-1.026,-0.100
1618395442848,2021-04-14T12.17.22.848,0.121,0.109,-1.030,-0.100
1618395442857,2021-04-14T12.17.22.857,0.130,0.116,-1.032,-0.100
1618395442867,2021-04-14T12.17.22.867,0.140,0.116,-1.031,-0.098
1618395442878,2021-04-14T12.17.22.878,0.151,0.118,-1.029,-0.093
1618395442888,2021-04-14T12.17.22.888,0.161,0.125,-1.023,-0.088
1618395442898,2021-04-14T12.17.22.898,0.171,0.125,-1.021,-0.087
1618395442908,2021-04-14T12.17.22.908,0.181,0.119,-1.020,-0.089
1618395442919,2021-04-14T12.17.22.919,0.192,0.111,-1.021,-0.096
1618395442929,2021-04-14T12.17.22.929,0.202,0.114,-1.021,-0.096
1618395442938,2021-04-14T12.17.22.938,0.211,0.111,-1.024,-0.100
1618395442948,2021-04-14T12.17.22.948,0.221,0.108,-1.024,-0.101
1618395442958,2021-04-14T12.17.22.958,0.231,0.117,-1.026,-0.100
1618395442968,2021-04-14T12.17.22.968,0.241,0.124,-1.029,-0.098
1618395442979,2021-04-14T12.17.22.979,0.252,0.122,-1.027,-0.093
1618395442989,2021-04-14T12.17.22.989,0.262,0.122,-1.024,-0.093
1618395442999,2021-04-14T12.17.22.999,0.272,0.118,-1.024,-0.091
1618395443008,2021-04-14T12.17.23.008,0.281,0.112,-1.024,-0.091
1618395443018,2021-04-14T12.17.23.018,0.291,0.120,-1.022,-0.089
1618395443028,2021-04-14T12.17.23.028,0.301,0.120,-1.023,-0.093
1618395443039,2021-04-14T12.17.23.039,0.312,0.112,-1.023,-0.098
1618395443049,2021-04-14T12.17.23.049,0.322,0.118,-1.022,-0.101
1618395443059,2021-04-14T12.17.23.059,0.332,0.119,-1.023,-0.098
1618395443069,2021-04-14T12.17.23.069,0.342,0.114,-1.025,-0.094
1618395443078,2021-04-14T12.17.23.078,0.351,0.116,-1.028,-0.098
1618395443089,2021-04-14T12.17.23.089,0.362,0.124,-1.025,-0.094
1618395443099,2021-04-14T12.17.23.099,0.372,0.118,-1.025,-0.089
1618395443109,2021-04-14T12.17.23.109,0.382,0.116,-1.027,-0.096
1618395443119,2021-04-14T12.17.23.119,0.392,0.120,-1.025,-0.097
1618395443130,2021-04-14T12.17.23.130,0.403,0.123,-1.025,-0.095
1618395443140,2021-04-14T12.17.23.140,0.413,0.117,-1.028,-0.097
1618395443149,2021-04-14T12.17.23.149,0.422,0.114,-1.027,-0.099
1618395443159,2021-04-14T12.17.23.159,0.432,0.118,-1.026,-0.100
1618395443169,2021-04-14T12.17.23.169,0.442,0.120,-1.028,-0.095
1618395443179,2021-04-14T12.17.23.179,0.452,0.118,-1.026,-0.091
1618395443190,2021-04-14T12.17.23.190,0.463,0.121,-1.022,-0.091
1618395443200,2021-04-14T12.17.23.200,0.473,0.120,-1.025,-0.092
1618395443210,2021-04-14T12.17.23.210,0.483,0.117,-1.025,-0.095
1618395443220,2021-04-14T12.17.23.220,0.493,0.124,-1.024,-0.097
1618395443229,2021-04-14T12.17.23.229,0.502,0.125,-1.024,-0.097
1618395443239,2021-04-14T12.17.23.239,0.512,0.124,-1.023,-0.100
1618395443250,2021-04-14T12.17.23.250,0.523,0.123,-1.023,-0.097
1618395443260,2021-04-14T12.17.23.260,0.533,0.122,-1.022,-0.096
1618395443270,2021-04-14T12.17.23.270,0.543,0.116,-1.023,-0.096
1618395443280,2021-04-14T12.17.23.280,0.553,0.122,-1.024,-0.093
1618395443291,2021-04-14T12.17.23.291,0.564,0.123,-1.027,-0.098
1618395443299,2021-04-14T12.17.23.299,0.572,0.119,-1.026,-0.101
1618395443310,2021-04-14T12.17.23.310,0.583,0.121,-1.026,-0.094
1618395443320,2021-04-14T12.17.23.320,0.593,0.131,-1.027,-0.095
1618395443330,2021-04-14T12.17.23.330,0.603,0.121,-1.026,-0.102
1618395443340,2021-04-14T12.17.23.340,0.613,0.118,-1.026,-0.103
1618395443351,2021-04-14T12.17.23.351,0.624,0.121,-1.025,-0.095
1618395443361,2021-04-14T12.17.23.361,0.634,0.116,-1.025,-0.094
1618395443370,2021-04-14T12.17.23.370,0.643,0.115,-1.025,-0.098
1618395443380,2021-04-14T12.17.23.380,0.653,0.119,-1.028,-0.096
1618395443390,2021-04-14T12.17.23.390,0.663,0.119,-1.025,-0.094
1618395443401,2021-04-14T12.17.23.401,0.674,0.116,-1.025,-0.095
1618395443411,2021-04-14T12.17.23.411,0.684,0.118,-1.024,-0.097
1618395443421,2021-04-14T12.17.23.421,0.694,0.118,-1.024,-0.095
1618395443431,2021-04-14T12.17.23.431,0.704,0.120,-1.028,-0.095
1618395443440,2021-04-14T12.17.23.440,0.713,0.125,-1.028,-0.095
1618395443450,2021-04-14T12.17.23.450,0.723,0.125,-1.025,-0.096
1618395443461,2021-04-14T12.17.23.461,0.734,0.123,-1.022,-0.094
1618395443471,2021-04-14T12.17.23.471,0.744,0.117,-1.022,-0.100
1618395443481,2021-04-14T12.17.23.481,0.754,0.118,-1.024,-0.100
1618395443491,2021-04-14T12.17.23.491,0.764,0.117,-1.025,-0.093
1618395443502,2021-04-14T12.17.23.502,0.775,0.117,-1.025,-0.101
1618395443512,2021-04-14T12.17.23.512,0.785,0.117,-1.025,-0.098
1618395443521,2021-04-14T12.17.23.521,0.794,0.122,-1.025,-0.093
1618395443531,2021-04-14T12.17.23.531,0.804,0.117,-1.026,-0.094
1618395443541,2021-04-14T12.17.23.541,0.814,0.120,-1.023,-0.095
1618395443551,2021-04-14T12.17.23.551,0.824,0.121,-1.024,-0.093
1618395443562,2021-04-14T12.17.23.562,0.835,0.121,-1.024,-0.088
1618395443572,2021-04-14T12.17.23.572,0.845,0.123,-1.028,-0.093
1618395443582,2021-04-14T12.17.23.582,0.855,0.118,-1.025,-0.095
1618395443591,2021-04-14T12.17.23.591,0.864,0.114,-1.021,-0.097
1618395443601,2021-04-14T12.17.23.601,0.874,0.114,-1.024,-0.094
1618395443611,2021-04-14T12.17.23.611,0.884,0.112,-1.023,-0.098
1618395443622,2021-04-14T12.17.23.622,0.895,0.120,-1.024,-0.098
1618395443632,2021-04-14T12.17.23.632,0.905,0.115,-1.024,-0.094
1618395443642,2021-04-14T12.17.23.642,0.915,0.124,-1.024,-0.091
1618395443652,2021-04-14T12.17.23.652,0.925,0.130,-1.026,-0.089
1618395443661,2021-04-14T12.17.23.661,0.934,0.124,-1.024,-0.087
1618395443672,2021-04-14T12.17.23.672,0.945,0.123,-1.019,-0.095
1618395443682,2021-04-14T12.17.23.682,0.955,0.119,-1.020,-0.096
1618395443692,2021-04-14T12.17.23.692,0.965,0.116,-1.022,-0.100
1618395443702,2021-04-14T12.17.23.702,0.975,0.111,-1.024,-0.103
1618395443713,2021-04-14T12.17.23.713,0.986,0.115,-1.024,-0.098
1618395443723,2021-04-14T12.17.23.723,0.996,0.126,-1.031,-0.097
1618395443733,2021-04-14T12.17.23.733,1.006,0.127,-1.027,-0.096
1618395443742,2021-04-14T12.17.23.742,1.015,0.123,-1.022,-0.097
1618395443752,2021-04-14T12.17.23.752,1.025,0.128,-1.021,-0.093
1618395443762,2021-04-14T12.17.23.762,1.035,0.121,-1.024,-0.092
1618395443773,2021-04-14T12.17.23.773,1.046,0.119,-1.024,-0.097
1618395443783,2021-04-14T12.17.23.783,1.056,0.122,-1.026,-0.094
1618395443793,2021-04-14T12.17.23.793,1.066,0.119,-1.025,-0.094
1618395443803,2021-04-14T12.17.23.803,1.076,0.115,-1.023,-0.096
1618395443812,2021-04-14T12.17.23.812,1.085,0.118,-1.025,-0.099
1618395443822,2021-04-14T12.17.23.822,1.095,0.122,-1.024,-0.098
1618395443833,2021-04-14T12.17.23.833,1.106,0.121,-1.027,-0.101
1618395443843,2021-04-14T12.17.23.843,1.116,0.124,-1.025,-0.100
1618395443853,2021-04-14T12.17.23.853,1.126,0.122,-1.023,-0.097
1618395443863,2021-04-14T12.17.23.863,1.136,0.124,-1.025,-0.097
1618395443874,2021-04-14T12.17.23.874,1.147,0.122,-1.023,-0.096
1618395443882,2021-04-14T12.17.23.882,1.155,0.125,-1.025,-0.093
1618395443893,2021-04-14T12.17.23.893,1.166,0.121,-1.023,-0.096
1618395443903,2021-04-14T12.17.23.903,1.176,0.124,-1.025,-0.098
1618395443913,2021-04-14T12.17.23.913,1.186,0.125,-1.024,-0.105
1618395443923,2021-04-14T12.17.23.923,1.196,0.116,-1.025,-0.097
1618395443934,2021-04-14T12.17.23.934,1.207,0.121,-1.027,-0.097
1618395443944,2021-04-14T12.17.23.944,1.217,0.121,-1.025,-0.096
1618395443954,2021-04-14T12.17.23.954,1.227,0.125,-1.024,-0.099
1618395443963,2021-04-14T12.17.23.963,1.236,0.123,-1.024,-0.095
1618395443973,2021-04-14T12.17.23.973,1.246,0.126,-1.024,-0.097
1618395443984,2021-04-14T12.17.23.984,1.257,0.122,-1.021,-0.098
1618395443994,2021-04-14T12.17.23.994,1.267,0.123,-1.022,-0.100
1618395444004,2021-04-14T12.17.24.004,1.277,0.125,-1.024,-0.100
1618395444014,2021-04-14T12.17.24.014,1.287,0.125,-1.028,-0.095
1618395444025,2021-04-14T12.17.24.025,1.298,0.123,-1.024,-0.103
1618395444033,2021-04-14T12.17.24.033,1.306,0.124,-1.023,-0.100
1618395444044,2021-04-14T12.17.24.044,1.317,0.124,-1.025,-0.099
1618395444054,2021-04-14T12.17.24.054,1.327,0.118,-1.023,-0.103
1618395444064,2021-04-14T12.17.24.064,1.337,0.124,-1.025,-0.101
1618395444074,2021-04-14T12.17.24.074,1.347,0.123,-1.025,-0.099
1618395444085,2021-04-14T12.17.24.085,1.358,0.122,-1.025,-0.097
1618395444095,2021-04-14T12.17.24.095,1.368,0.125,-1.023,-0.094
1618395444104,2021-04-14T12.17.24.104,1.377,0.123,-1.022,-0.094
1618395444114,2021-04-14T12.17.24.114,1.387,0.121,-1.024,-0.094
1618395444124,2021-04-14T12.17.24.124,1.397,0.123,-1.025,-0.095
1618395444134,2021-04-14T12.17.24.134,1.407,0.125,-1.022,-0.098
1618395444145,2021-04-14T12.17.24.145,1.418,0.120,-1.022,-0.100
1618395444155,2021-04-14T12.17.24.155,1.428,0.120,-1.024,-0.098
