epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1619345224841,2021-04-25T12.07.04.841,0.000,-0.506,-0.716,0.545
1619345224851,2021-04-25T12.07.04.851,0.010,-0.513,-0.724,0.548
1619345224861,2021-04-25T12.07.04.861,0.020,-0.512,-0.724,0.546
1619345224871,2021-04-25T12.07.04.871,0.030,-0.510,-0.725,0.551
1619345224881,2021-04-25T12.07.04.881,0.040,-0.511,-0.726,0.553
1619345224891,2021-04-25T12.07.04.891,0.050,-0.511,-0.723,0.555
1619345224901,2021-04-25T12.07.04.901,0.060,-0.510,-0.722,0.551
1619345224911,2021-04-25T12.07.04.911,0.070,-0.508,-0.720,0.547
1619345224921,2021-04-25T12.07.04.921,0.080,-0.505,-0.723,0.546
1619345224931,2021-04-25T12.07.04.931,0.090,-0.506,-0.722,0.542
1619345224941,2021-04-25T12.07.04.941,0.100,-0.506,-0.723,0.542
1619345224951,2021-04-25T12.07.04.951,0.110,-0.506,-0.724,0.543
1619345224961,2021-04-25T12.07.04.961,0.120,-0.507,-0.724,0.546
1619345224971,2021-04-25T12.07.04.971,0.130,-0.507,-0.725,0.550
1619345224981,2021-04-25T12.07.04.981,0.140,-0.508,-0.725,0.552
1619345224991,2021-04-25T12.07.04.991,0.150,-0.508,-0.725,0.553
1619345225001,2021-04-25T12.07.05.001,0.160,-0.505,-0.725,0.552
1619345225011,2021-04-25T12.07.05.011,0.170,-0.508,-0.722,0.549
1619345225021,2021-04-25T12.07.05.021,0.180,-0.510,-0.721,0.548
1619345225031,2021-04-25T12.07.05.031,0.190,-0.508,-0.719,0.545
1619345225041,2021-04-25T12.07.05.041,0.200,-0.508,-0.720,0.544
1619345225051,2021-04-25T12.07.05.051,0.210,-0.510,-0.721,0.544
1619345225061,2021-04-25T12.07.05.061,0.220,-0.510,-0.720,0.544
1619345225071,2021-04-25T12.07.05.071,0.230,-0.509,-0.720,0.547
1619345225081,2021-04-25T12.07.05.081,0.240,-0.510,-0.724,0.550
1619345225091,2021-04-25T12.07.05.091,0.250,-0.509,-0.725,0.548
1619345225101,2021-04-25T12.07.05.101,0.260,-0.510,-0.722,0.550
1619345225111,2021-04-25T12.07.05.111,0.270,-0.507,-0.723,0.552
1619345225121,2021-04-25T12.07.05.121,0.280,-0.506,-0.723,0.552
1619345225131,2021-04-25T12.07.05.131,0.290,-0.506,-0.723,0.550
1619345225141,2021-04-25T12.07.05.141,0.300,-0.504,-0.722,0.551
1619345225151,2021-04-25T12.07.05.151,0.310,-0.503,-0.725,0.548
1619345225161,2021-04-25T12.07.05.161,0.320,-0.504,-0.725,0.548
1619345225171,2021-04-25T12.07.05.171,0.330,-0.505,-0.727,0.549
1619345225181,2021-04-25T12.07.05.181,0.340,-0.504,-0.727,0.547
1619345225191,2021-04-25T12.07.05.191,0.350,-0.504,-0.726,0.548
1619345225201,2021-04-25T12.07.05.201,0.360,-0.504,-0.725,0.549
1619345225211,2021-04-25T12.07.05.211,0.370,-0.506,-0.726,0.550
1619345225221,2021-04-25T12.07.05.221,0.380,-0.508,-0.727,0.549
1619345225231,2021-04-25T12.07.05.231,0.390,-0.507,-0.726,0.551
1619345225241,2021-04-25T12.07.05.241,0.400,-0.509,-0.724,0.548
1619345225251,2021-04-25T12.07.05.251,0.410,-0.508,-0.721,0.546
1619345225261,2021-04-25T12.07.05.261,0.420,-0.506,-0.721,0.547
1619345225271,2021-04-25T12.07.05.271,0.430,-0.509,-0.722,0.545
1619345225281,2021-04-25T12.07.05.281,0.440,-0.508,-0.720,0.544
1619345225291,2021-04-25T12.07.05.291,0.450,-0.504,-0.719,0.546
1619345225301,2021-04-25T12.07.05.301,0.460,-0.508,-0.721,0.547
1619345225311,2021-04-25T12.07.05.311,0.470,-0.509,-0.722,0.550
