epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1619345225269,2021-04-25T12.07.05.269,0.000,0.244,0.122,-0.366
1619345225279,2021-04-25T12.07.05.279,0.010,0.122,0.183,-0.610
1619345225289,2021-04-25T12.07.05.289,0.020,0.183,0.061,-0.427
1619345225299,2021-04-25T12.07.05.299,0.030,0.305,0.061,-0.305
1619345225309,2021-04-25T12.07.05.309,0.040,0.427,0.061,-0.305
1619345225319,2021-04-25T12.07.05.319,0.050,0.305,0.061,-0.305
1619345225329,2021-04-25T12.07.05.329,0.060,0.183,0.061,-0.305
1619345225339,2021-04-25T12.07.05.339,0.070,0.244,0.183,-0.366
1619345225349,2021-04-25T12.07.05.349,0.080,0.244,0.122,-0.366
1619345225359,2021-04-25T12.07.05.359,0.090,0.305,0.061,-0.366
1619345225369,2021-04-25T12.07.05.369,0.100,0.244,0.000,-0.366
1619345225379,2021-04-25T12.07.05.379,0.110,0.305,0.061,-0.305
1619345225389,2021-04-25T12.07.05.389,0.120,0.305,0.000,-0.366
1619345225399,2021-04-25T12.07.05.399,0.130,0.305,-0.061,-0.305
1619345225409,2021-04-25T12.07.05.409,0.140,0.183,-0.061,-0.305
1619345225419,2021-04-25T12.07.05.419,0.150,0.244,0.000,-0.366
1619345225429,2021-04-25T12.07.05.429,0.160,0.488,0.000,-0.244
1619345225439,2021-04-25T12.07.05.439,0.170,0.366,0.000,-0.366
1619345225449,2021-04-25T12.07.05.449,0.180,0.183,0.000,-0.427
1619345225459,2021-04-25T12.07.05.459,0.190,0.244,0.122,-0.366
1619345225469,2021-04-25T12.07.05.469,0.200,0.244,0.061,-0.366
1619345225479,2021-04-25T12.07.05.479,0.210,0.305,0.061,-0.427
1619345225489,2021-04-25T12.07.05.489,0.220,0.305,0.061,-0.427
1619345225499,2021-04-25T12.07.05.499,0.230,0.305,0.061,-0.366
1619345225509,2021-04-25T12.07.05.509,0.240,0.305,0.061,-0.366
1619345225519,2021-04-25T12.07.05.519,0.250,0.305,0.061,-0.427
1619345225529,2021-04-25T12.07.05.529,0.260,0.366,0.061,-0.366
1619345225539,2021-04-25T12.07.05.539,0.270,0.305,0.061,-0.366
1619345225549,2021-04-25T12.07.05.549,0.280,0.366,0.000,-0.366
1619345225559,2021-04-25T12.07.05.559,0.290,0.183,0.000,-0.366
1619345225569,2021-04-25T12.07.05.569,0.300,0.305,0.122,-0.305
1619345225579,2021-04-25T12.07.05.579,0.310,0.366,0.122,-0.366
1619345225589,2021-04-25T12.07.05.589,0.320,0.366,0.183,-0.488
1619345225599,2021-04-25T12.07.05.599,0.330,0.305,0.183,-0.366
1619345225609,2021-04-25T12.07.05.609,0.340,0.305,0.061,-0.305
1619345225619,2021-04-25T12.07.05.619,0.350,0.305,0.000,-0.366
1619345225629,2021-04-25T12.07.05.629,0.360,0.366,-0.061,-0.366
1619345225639,2021-04-25T12.07.05.639,0.370,0.305,-0.122,-0.427
1619345225649,2021-04-25T12.07.05.649,0.380,0.244,-0.061,-0.366
1619345225659,2021-04-25T12.07.05.659,0.390,0.305,0.000,-0.366
1619345225669,2021-04-25T12.07.05.669,0.400,0.244,0.122,-0.366
1619345225679,2021-04-25T12.07.05.679,0.410,0.305,0.244,-0.427
1619345225689,2021-04-25T12.07.05.689,0.420,0.183,0.244,-0.427
1619345225699,2021-04-25T12.07.05.699,0.430,0.183,0.366,-0.366
1619345225709,2021-04-25T12.07.05.709,0.440,0.244,0.305,-0.427
1619345225719,2021-04-25T12.07.05.719,0.450,0.183,0.244,-0.427
1619345225729,2021-04-25T12.07.05.729,0.460,0.305,0.183,-0.366
1619345225739,2021-04-25T12.07.05.739,0.470,0.305,0.244,-0.366
1619345225749,2021-04-25T12.07.05.749,0.480,0.305,0.244,-0.427
1619345225759,2021-04-25T12.07.05.759,0.490,0.305,0.244,-0.366
1619345225769,2021-04-25T12.07.05.769,0.500,0.305,0.183,-0.366
1619345225779,2021-04-25T12.07.05.779,0.510,0.366,0.305,-0.366
1619345225789,2021-04-25T12.07.05.789,0.520,0.244,0.183,-0.427
1619345225799,2021-04-25T12.07.05.799,0.530,0.122,0.122,-0.427
1619345225809,2021-04-25T12.07.05.809,0.540,0.244,0.122,-0.366
1619345225819,2021-04-25T12.07.05.819,0.550,0.244,0.122,-0.366
1619345225829,2021-04-25T12.07.05.829,0.560,0.244,0.061,-0.366
1619345225839,2021-04-25T12.07.05.839,0.570,0.183,0.000,-0.427
1619345225849,2021-04-25T12.07.05.849,0.580,0.183,0.061,-0.427
1619345225859,2021-04-25T12.07.05.859,0.590,0.244,0.061,-0.427
1619345225869,2021-04-25T12.07.05.869,0.600,0.244,0.122,-0.488
1619345225879,2021-04-25T12.07.05.879,0.610,0.244,0.122,-0.427
1619345225889,2021-04-25T12.07.05.889,0.620,0.366,0.122,-0.427
1619345225899,2021-04-25T12.07.05.899,0.630,0.366,0.122,-0.366
1619345225909,2021-04-25T12.07.05.909,0.640,0.244,0.061,-0.366
1619345225919,2021-04-25T12.07.05.919,0.650,0.305,0.000,-0.305
1619345225929,2021-04-25T12.07.05.929,0.660,0.305,0.000,-0.366
1619345225939,2021-04-25T12.07.05.939,0.670,0.244,0.122,-0.488
1619345225949,2021-04-25T12.07.05.949,0.680,0.122,0.061,-0.427
1619345225959,2021-04-25T12.07.05.959,0.690,0.183,0.061,-0.305
1619345225969,2021-04-25T12.07.05.969,0.700,0.305,0.183,-0.427
1619345225979,2021-04-25T12.07.05.979,0.710,0.305,0.244,-0.366
1619345225989,2021-04-25T12.07.05.989,0.720,0.305,0.305,-0.305
1619345225999,2021-04-25T12.07.05.999,0.730,0.244,0.244,-0.427
1619345226009,2021-04-25T12.07.06.009,0.740,0.305,0.122,-0.427
1619345226019,2021-04-25T12.07.06.019,0.750,0.366,0.122,-0.366
1619345226029,2021-04-25T12.07.06.029,0.760,0.305,0.000,-0.427
1619345226039,2021-04-25T12.07.06.039,0.770,0.244,0.000,-0.488
1619345226049,2021-04-25T12.07.06.049,0.780,0.244,0.061,-0.427
1619345226059,2021-04-25T12.07.06.059,0.790,0.244,0.244,-0.366
1619345226069,2021-04-25T12.07.06.069,0.800,0.244,0.549,-0.305
1619345226079,2021-04-25T12.07.06.079,0.810,0.305,0.488,-0.366
1619345226089,2021-04-25T12.07.06.089,0.820,0.366,0.427,-0.305
1619345226099,2021-04-25T12.07.06.099,0.830,0.427,0.427,-0.366
1619345226109,2021-04-25T12.07.06.109,0.840,0.366,0.427,-0.366
1619345226119,2021-04-25T12.07.06.119,0.850,0.244,0.305,-0.366
1619345226129,2021-04-25T12.07.06.129,0.860,0.244,0.183,-0.488
1619345226139,2021-04-25T12.07.06.139,0.870,0.244,0.061,-0.366
1619345226149,2021-04-25T12.07.06.149,0.880,0.366,0.000,-0.366
1619345226159,2021-04-25T12.07.06.159,0.890,0.244,-0.061,-0.427
1619345226169,2021-04-25T12.07.06.169,0.900,0.244,-0.183,-0.366
1619345226179,2021-04-25T12.07.06.179,0.910,0.305,-0.244,-0.366
1619345226189,2021-04-25T12.07.06.189,0.920,0.305,-0.244,-0.366
1619345226199,2021-04-25T12.07.06.199,0.930,0.305,-0.244,-0.305
1619345226209,2021-04-25T12.07.06.209,0.940,0.305,-0.244,-0.366
1619345226219,2021-04-25T12.07.06.219,0.950,0.427,-0.244,-0.305
1619345226229,2021-04-25T12.07.06.229,0.960,0.488,-0.183,-0.366
1619345226239,2021-04-25T12.07.06.239,0.970,0.488,-0.366,-0.244
1619345226249,2021-04-25T12.07.06.249,0.980,0.366,-0.305,-0.244
1619345226259,2021-04-25T12.07.06.259,0.990,0.366,-0.244,-0.244
1619345226269,2021-04-25T12.07.06.269,1.000,0.427,-0.183,-0.305
1619345226279,2021-04-25T12.07.06.279,1.010,0.305,-0.183,-0.366
1619345226289,2021-04-25T12.07.06.289,1.020,0.305,0.000,-0.305
1619345226299,2021-04-25T12.07.06.299,1.030,0.305,0.061,-0.305
1619345226309,2021-04-25T12.07.06.309,1.040,0.305,0.061,-0.366
1619345226319,2021-04-25T12.07.06.319,1.050,0.244,0.000,-0.427
1619345226329,2021-04-25T12.07.06.329,1.060,0.061,0.000,-0.427
1619345226339,2021-04-25T12.07.06.339,1.070,0.183,0.122,-0.427
1619345226349,2021-04-25T12.07.06.349,1.080,0.244,0.061,-0.427
1619345226359,2021-04-25T12.07.06.359,1.090,0.244,0.183,-0.427
1619345226369,2021-04-25T12.07.06.369,1.100,0.183,0.122,-0.549
1619345226379,2021-04-25T12.07.06.379,1.110,0.183,0.122,-0.488
1619345226389,2021-04-25T12.07.06.389,1.120,0.305,0.122,-0.427
1619345226399,2021-04-25T12.07.06.399,1.130,0.305,0.061,-0.427
1619345226409,2021-04-25T12.07.06.409,1.140,0.244,0.122,-0.427
1619345226419,2021-04-25T12.07.06.419,1.150,0.488,0.000,-0.488
1619345226429,2021-04-25T12.07.06.429,1.160,0.427,-0.061,-0.427
1619345226439,2021-04-25T12.07.06.439,1.170,0.427,-0.122,-0.427
1619345226449,2021-04-25T12.07.06.449,1.180,0.427,-0.183,-0.366
1619345226459,2021-04-25T12.07.06.459,1.190,0.305,-0.061,-0.366
1619345226469,2021-04-25T12.07.06.469,1.200,0.183,-0.061,-0.427
1619345226479,2021-04-25T12.07.06.479,1.210,0.305,-0.122,-0.366
1619345226489,2021-04-25T12.07.06.489,1.220,0.183,-0.244,-0.366
1619345226499,2021-04-25T12.07.06.499,1.230,0.183,-0.244,-0.305
1619345226509,2021-04-25T12.07.06.509,1.240,0.183,-0.305,-0.305
1619345226519,2021-04-25T12.07.06.519,1.250,0.244,-0.427,-0.305
1619345226529,2021-04-25T12.07.06.529,1.260,0.244,-0.549,-0.305
1619345226539,2021-04-25T12.07.06.539,1.270,0.366,-0.549,-0.366
1619345226549,2021-04-25T12.07.06.549,1.280,0.366,-0.488,-0.366
1619345226559,2021-04-25T12.07.06.559,1.290,0.366,-0.488,-0.305
1619345226569,2021-04-25T12.07.06.569,1.300,0.427,-0.305,-0.244
1619345226579,2021-04-25T12.07.06.579,1.310,0.488,-0.305,-0.244
1619345226589,2021-04-25T12.07.06.589,1.320,0.427,-0.122,-0.244
1619345226599,2021-04-25T12.07.06.599,1.330,0.488,0.000,-0.305
1619345226609,2021-04-25T12.07.06.609,1.340,0.427,0.122,-0.366
1619345226619,2021-04-25T12.07.06.619,1.350,0.366,0.305,-0.366
1619345226629,2021-04-25T12.07.06.629,1.360,0.244,0.366,-0.305
1619345226639,2021-04-25T12.07.06.639,1.370,0.183,0.549,-0.427
1619345226649,2021-04-25T12.07.06.649,1.380,0.122,0.854,-0.488
1619345226659,2021-04-25T12.07.06.659,1.390,0.122,0.976,-0.427
1619345226669,2021-04-25T12.07.06.669,1.400,0.061,0.976,-0.427
1619345226679,2021-04-25T12.07.06.679,1.410,0.000,0.976,-0.488
1619345226689,2021-04-25T12.07.06.689,1.420,0.122,0.976,-0.427
1619345226699,2021-04-25T12.07.06.699,1.430,0.183,0.793,-0.488
1619345226709,2021-04-25T12.07.06.709,1.440,0.183,0.793,-0.488
1619345226719,2021-04-25T12.07.06.719,1.450,0.244,0.671,-0.488
1619345226729,2021-04-25T12.07.06.729,1.460,0.305,0.610,-0.427
1619345226739,2021-04-25T12.07.06.739,1.470,0.305,0.488,-0.427
1619345226749,2021-04-25T12.07.06.749,1.480,0.305,0.305,-0.488
1619345226759,2021-04-25T12.07.06.759,1.490,0.244,0.305,-0.366
1619345226769,2021-04-25T12.07.06.769,1.500,0.183,0.183,-0.366
1619345226779,2021-04-25T12.07.06.779,1.510,0.183,0.061,-0.366
1619345226789,2021-04-25T12.07.06.789,1.520,0.244,0.122,-0.305
1619345226799,2021-04-25T12.07.06.799,1.530,0.366,0.122,-0.366
1619345226809,2021-04-25T12.07.06.809,1.540,0.183,-0.061,-0.305
1619345226819,2021-04-25T12.07.06.819,1.550,0.244,-0.183,-0.366
1619345226829,2021-04-25T12.07.06.829,1.560,0.305,-0.244,-0.305
1619345226839,2021-04-25T12.07.06.839,1.570,0.366,-0.305,-0.305
1619345226849,2021-04-25T12.07.06.849,1.580,0.366,-0.488,-0.244
1619345226859,2021-04-25T12.07.06.859,1.590,0.366,-0.488,-0.244
1619345226869,2021-04-25T12.07.06.869,1.600,0.366,-0.366,-0.305
1619345226879,2021-04-25T12.07.06.879,1.610,0.366,-0.305,-0.305
1619345226889,2021-04-25T12.07.06.889,1.620,0.305,-0.122,-0.366
1619345226899,2021-04-25T12.07.06.899,1.630,0.244,0.061,-0.427
1619345226909,2021-04-25T12.07.06.909,1.640,0.183,0.183,-0.427
1619345226919,2021-04-25T12.07.06.919,1.650,0.122,0.244,-0.427
1619345226929,2021-04-25T12.07.06.929,1.660,0.061,0.244,-0.549
