epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621616492074,2021-05-21T19.01.32.074,0.000,-0.061,-0.061,0.183
1621616492084,2021-05-21T19.01.32.084,0.010,0.000,0.122,0.000
1621616492094,2021-05-21T19.01.32.094,0.020,-0.061,-0.366,0.122
1621616492104,2021-05-21T19.01.32.104,0.030,-0.122,-0.610,0.061
1621616492114,2021-05-21T19.01.32.114,0.040,-0.122,-0.854,-0.061
1621616492124,2021-05-21T19.01.32.124,0.050,-0.122,-0.793,-0.244
1621616492134,2021-05-21T19.01.32.134,0.060,0.061,-0.610,-0.427
1621616492144,2021-05-21T19.01.32.144,0.070,0.122,-0.366,-0.610
1621616492154,2021-05-21T19.01.32.154,0.080,0.183,-0.244,-0.671
1621616492164,2021-05-21T19.01.32.164,0.090,0.305,-0.183,-0.793
1621616492174,2021-05-21T19.01.32.174,0.100,0.305,-0.427,-0.732
1621616492184,2021-05-21T19.01.32.184,0.110,0.061,-0.366,-0.671
1621616492194,2021-05-21T19.01.32.194,0.120,0.000,-0.366,-0.549
1621616492204,2021-05-21T19.01.32.204,0.130,0.061,-0.549,-0.488
1621616492214,2021-05-21T19.01.32.214,0.140,0.061,-0.915,-0.305
1621616492224,2021-05-21T19.01.32.224,0.150,0.061,-1.098,-0.244
1621616492234,2021-05-21T19.01.32.234,0.160,0.061,-1.037,-0.244
1621616492244,2021-05-21T19.01.32.244,0.170,0.183,-1.098,-0.183
1621616492254,2021-05-21T19.01.32.254,0.180,0.305,-1.159,-0.061
1621616492264,2021-05-21T19.01.32.264,0.190,0.366,-1.098,-0.061
1621616492274,2021-05-21T19.01.32.274,0.200,0.305,-0.793,0.122
1621616492284,2021-05-21T19.01.32.284,0.210,0.305,-0.549,0.244
1621616492294,2021-05-21T19.01.32.294,0.220,0.305,-0.488,0.244
1621616492304,2021-05-21T19.01.32.304,0.230,0.366,-0.549,0.305
1621616492314,2021-05-21T19.01.32.314,0.240,0.366,-0.549,0.366
1621616492324,2021-05-21T19.01.32.324,0.250,0.366,-0.488,0.427
1621616492334,2021-05-21T19.01.32.334,0.260,0.366,-0.305,0.549
1621616492344,2021-05-21T19.01.32.344,0.270,0.305,-0.183,0.549
1621616492354,2021-05-21T19.01.32.354,0.280,0.305,-0.183,0.488
1621616492364,2021-05-21T19.01.32.364,0.290,0.305,-0.305,0.488
1621616492374,2021-05-21T19.01.32.374,0.300,0.244,-0.305,0.366
1621616492384,2021-05-21T19.01.32.384,0.310,0.244,-0.488,0.244
1621616492394,2021-05-21T19.01.32.394,0.320,0.305,-0.549,0.183
1621616492404,2021-05-21T19.01.32.404,0.330,0.305,-0.488,0.183
1621616492414,2021-05-21T19.01.32.414,0.340,0.366,-0.366,0.183
1621616492424,2021-05-21T19.01.32.424,0.350,0.610,-0.366,0.122
1621616492434,2021-05-21T19.01.32.434,0.360,0.610,-0.183,0.061
1621616492444,2021-05-21T19.01.32.444,0.370,0.610,-0.122,0.122
1621616492454,2021-05-21T19.01.32.454,0.380,0.549,-0.183,0.122
1621616492464,2021-05-21T19.01.32.464,0.390,0.549,-0.488,0.122
