epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621616492515,2021-05-21T19.01.32.515,0.000,0.427,-0.549,-0.732
1621616492525,2021-05-21T19.01.32.525,0.010,0.610,0.427,-0.488
1621616492535,2021-05-21T19.01.32.535,0.020,0.427,0.122,-0.488
1621616492545,2021-05-21T19.01.32.545,0.030,0.366,-0.061,-0.427
1621616492555,2021-05-21T19.01.32.555,0.040,0.366,-0.061,-0.366
1621616492565,2021-05-21T19.01.32.565,0.050,0.488,0.061,-0.427
1621616492575,2021-05-21T19.01.32.575,0.060,0.366,0.000,-0.427
1621616492585,2021-05-21T19.01.32.585,0.070,0.366,0.061,-0.366
1621616492595,2021-05-21T19.01.32.595,0.080,0.488,0.122,-0.305
1621616492605,2021-05-21T19.01.32.605,0.090,0.427,0.122,-0.366
1621616492615,2021-05-21T19.01.32.615,0.100,0.366,0.122,-0.427
1621616492625,2021-05-21T19.01.32.625,0.110,0.366,0.244,-0.366
1621616492635,2021-05-21T19.01.32.635,0.120,0.366,0.244,-0.305
1621616492645,2021-05-21T19.01.32.645,0.130,0.244,0.183,-0.427
1621616492655,2021-05-21T19.01.32.655,0.140,0.244,0.122,-0.305
1621616492665,2021-05-21T19.01.32.665,0.150,0.244,0.183,-0.427
1621616492675,2021-05-21T19.01.32.675,0.160,0.244,0.244,-0.427
1621616492685,2021-05-21T19.01.32.685,0.170,0.427,0.305,-0.366
1621616492695,2021-05-21T19.01.32.695,0.180,0.305,0.183,-0.366
1621616492705,2021-05-21T19.01.32.705,0.190,0.244,0.183,-0.366
1621616492715,2021-05-21T19.01.32.715,0.200,0.244,0.244,-0.366
1621616492725,2021-05-21T19.01.32.725,0.210,0.305,0.183,-0.366
1621616492735,2021-05-21T19.01.32.735,0.220,0.183,0.244,-0.366
1621616492745,2021-05-21T19.01.32.745,0.230,0.244,0.183,-0.427
1621616492755,2021-05-21T19.01.32.755,0.240,0.244,0.183,-0.366
1621616492765,2021-05-21T19.01.32.765,0.250,0.183,0.122,-0.366
1621616492775,2021-05-21T19.01.32.775,0.260,0.244,0.061,-0.366
1621616492785,2021-05-21T19.01.32.785,0.270,0.305,0.061,-0.427
1621616492795,2021-05-21T19.01.32.795,0.280,0.244,0.061,-0.366
1621616492805,2021-05-21T19.01.32.805,0.290,0.183,0.000,-0.366
1621616492815,2021-05-21T19.01.32.815,0.300,0.183,0.122,-0.366
1621616492825,2021-05-21T19.01.32.825,0.310,0.183,0.183,-0.305
1621616492835,2021-05-21T19.01.32.835,0.320,0.366,0.183,-0.305
1621616492845,2021-05-21T19.01.32.845,0.330,0.305,0.122,-0.366
1621616492855,2021-05-21T19.01.32.855,0.340,0.244,0.244,-0.427
1621616492865,2021-05-21T19.01.32.865,0.350,0.305,0.305,-0.427
