epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621178577059,2021-05-16T17.22.57.059,0.000,-1.037,5.427,-1.646
1621178577069,2021-05-16T17.22.57.069,0.010,-0.549,5.732,-1.037
1621178577079,2021-05-16T17.22.57.079,0.020,-0.610,7.378,-1.402
1621178577089,2021-05-16T17.22.57.089,0.030,-0.671,9.695,-1.707
1621178577099,2021-05-16T17.22.57.099,0.040,-0.671,12.378,-1.890
1621178577109,2021-05-16T17.22.57.109,0.050,-0.793,15.549,-2.134
1621178577119,2021-05-16T17.22.57.119,0.060,-0.671,18.476,-2.439
1621178577129,2021-05-16T17.22.57.129,0.070,-0.488,20.610,-2.805
1621178577139,2021-05-16T17.22.57.139,0.080,-0.244,22.134,-3.232
1621178577149,2021-05-16T17.22.57.149,0.090,0.183,22.744,-3.720
1621178577159,2021-05-16T17.22.57.159,0.100,0.610,23.232,-4.146
1621178577169,2021-05-16T17.22.57.169,0.110,0.976,23.293,-4.390
1621178577179,2021-05-16T17.22.57.179,0.120,1.402,22.073,-4.573
1621178577189,2021-05-16T17.22.57.189,0.130,1.951,21.951,-4.512
1621178577199,2021-05-16T17.22.57.199,0.140,1.951,19.146,-5.183
1621178577209,2021-05-16T17.22.57.209,0.150,1.341,14.146,-5.976
1621178577219,2021-05-16T17.22.57.219,0.160,0.732,10.000,-6.280
1621178577229,2021-05-16T17.22.57.229,0.170,0.122,5.854,-6.220
1621178577239,2021-05-16T17.22.57.239,0.180,-0.427,2.744,-6.098
1621178577249,2021-05-16T17.22.57.249,0.190,-0.976,-0.122,-6.463
1621178577259,2021-05-16T17.22.57.259,0.200,-1.402,-1.890,-6.341
1621178577269,2021-05-16T17.22.57.269,0.210,-2.073,-4.207,-6.524
1621178577279,2021-05-16T17.22.57.279,0.220,-2.561,-5.122,-6.768
1621178577289,2021-05-16T17.22.57.289,0.230,-2.805,-5.671,-7.012
1621178577299,2021-05-16T17.22.57.299,0.240,-3.171,-6.280,-7.195
1621178577309,2021-05-16T17.22.57.309,0.250,-3.415,-5.854,-6.585
1621178577319,2021-05-16T17.22.57.319,0.260,-3.232,-4.512,-5.732
1621178577329,2021-05-16T17.22.57.329,0.270,-2.927,-3.293,-5.000
1621178577339,2021-05-16T17.22.57.339,0.280,-2.622,-2.683,-4.146
1621178577349,2021-05-16T17.22.57.349,0.290,-2.134,-0.854,-3.537
1621178577359,2021-05-16T17.22.57.359,0.300,-1.951,1.890,-3.476
1621178577369,2021-05-16T17.22.57.369,0.310,-1.707,4.451,-3.354
1621178577379,2021-05-16T17.22.57.379,0.320,-1.524,6.707,-3.476
1621178577389,2021-05-16T17.22.57.389,0.330,-1.280,8.476,-3.841
1621178577399,2021-05-16T17.22.57.399,0.340,-0.915,10.244,-3.780
1621178577409,2021-05-16T17.22.57.409,0.350,-0.610,11.707,-3.720
1621178577419,2021-05-16T17.22.57.419,0.360,-0.061,12.683,-3.598
1621178577429,2021-05-16T17.22.57.429,0.370,0.549,12.988,-3.171
1621178577439,2021-05-16T17.22.57.439,0.380,0.915,13.293,-2.500
1621178577449,2021-05-16T17.22.57.449,0.390,1.402,13.902,-1.524
1621178577459,2021-05-16T17.22.57.459,0.400,1.890,14.573,-0.549
1621178577469,2021-05-16T17.22.57.469,0.410,2.317,15.549,0.305
1621178577479,2021-05-16T17.22.57.479,0.420,2.683,16.768,1.098
1621178577489,2021-05-16T17.22.57.489,0.430,2.683,17.622,1.463
1621178577499,2021-05-16T17.22.57.499,0.440,2.561,18.354,1.707
1621178577509,2021-05-16T17.22.57.509,0.450,2.500,19.024,1.890
1621178577519,2021-05-16T17.22.57.519,0.460,2.378,18.598,1.585
1621178577529,2021-05-16T17.22.57.529,0.470,2.256,17.683,1.402
1621178577539,2021-05-16T17.22.57.539,0.480,2.317,16.402,1.585
1621178577549,2021-05-16T17.22.57.549,0.490,2.378,14.573,1.829
1621178577559,2021-05-16T17.22.57.559,0.500,2.439,11.829,1.951
1621178577569,2021-05-16T17.22.57.569,0.510,2.439,8.110,2.073
1621178577579,2021-05-16T17.22.57.579,0.520,2.317,4.451,2.256
1621178577589,2021-05-16T17.22.57.589,0.530,2.439,1.098,2.439
1621178577599,2021-05-16T17.22.57.599,0.540,2.439,-2.378,2.561
1621178577609,2021-05-16T17.22.57.609,0.550,2.378,-5.366,2.744
1621178577619,2021-05-16T17.22.57.619,0.560,2.317,-7.134,3.293
1621178577629,2021-05-16T17.22.57.629,0.570,2.256,-7.805,3.841
1621178577639,2021-05-16T17.22.57.639,0.580,2.256,-8.902,3.780
1621178577649,2021-05-16T17.22.57.649,0.590,1.951,-10.122,3.598
1621178577659,2021-05-16T17.22.57.659,0.600,1.768,-11.159,3.476
1621178577669,2021-05-16T17.22.57.669,0.610,1.585,-11.768,3.598
1621178577679,2021-05-16T17.22.57.679,0.620,1.341,-12.622,3.841
1621178577689,2021-05-16T17.22.57.689,0.630,1.098,-14.146,4.146
1621178577699,2021-05-16T17.22.57.699,0.640,0.915,-15.549,4.329
1621178577709,2021-05-16T17.22.57.709,0.650,0.366,-17.927,4.512
1621178577719,2021-05-16T17.22.57.719,0.660,0.000,-20.549,4.512
1621178577729,2021-05-16T17.22.57.729,0.670,-0.366,-22.134,4.878
1621178577739,2021-05-16T17.22.57.739,0.680,-0.427,-22.927,5.183
1621178577749,2021-05-16T17.22.57.749,0.690,-0.305,-22.805,5.427
1621178577759,2021-05-16T17.22.57.759,0.700,-0.610,-22.195,4.756
1621178577769,2021-05-16T17.22.57.769,0.710,-0.793,-21.159,4.390
1621178577779,2021-05-16T17.22.57.779,0.720,0.183,-19.085,4.573
1621178577789,2021-05-16T17.22.57.789,0.730,0.183,-17.317,3.659
1621178577799,2021-05-16T17.22.57.799,0.740,0.244,-15.671,2.500
1621178577809,2021-05-16T17.22.57.809,0.750,0.305,-14.573,1.707
1621178577819,2021-05-16T17.22.57.819,0.760,0.305,-13.902,1.159
1621178577829,2021-05-16T17.22.57.829,0.770,-0.183,-13.171,0.671
1621178577839,2021-05-16T17.22.57.839,0.780,-0.488,-12.317,0.061
1621178577849,2021-05-16T17.22.57.849,0.790,-0.671,-10.976,-0.610
1621178577859,2021-05-16T17.22.57.859,0.800,-0.793,-9.207,-1.341
1621178577869,2021-05-16T17.22.57.869,0.810,-0.732,-7.134,-1.707
1621178577879,2021-05-16T17.22.57.879,0.820,-0.610,-5.183,-2.012
1621178577889,2021-05-16T17.22.57.889,0.830,-0.488,-2.744,-2.256
1621178577899,2021-05-16T17.22.57.899,0.840,-0.366,0.000,-2.073
1621178577909,2021-05-16T17.22.57.909,0.850,-0.244,2.866,-1.951
1621178577919,2021-05-16T17.22.57.919,0.860,-0.305,5.793,-1.951
1621178577929,2021-05-16T17.22.57.929,0.870,0.061,7.561,-1.707
1621178577939,2021-05-16T17.22.57.939,0.880,0.671,7.317,-1.402
1621178577949,2021-05-16T17.22.57.949,0.890,1.159,8.659,-0.854
1621178577959,2021-05-16T17.22.57.959,0.900,1.768,9.634,-0.183
1621178577969,2021-05-16T17.22.57.969,0.910,1.829,11.220,0.366
1621178577979,2021-05-16T17.22.57.979,0.920,2.195,12.439,0.732
1621178577989,2021-05-16T17.22.57.989,0.930,2.195,11.768,0.854
1621178577999,2021-05-16T17.22.57.999,0.940,2.317,10.000,0.610
1621178578009,2021-05-16T17.22.58.009,0.950,2.195,7.744,0.610
1621178578019,2021-05-16T17.22.58.019,0.960,2.317,5.732,1.402
1621178578029,2021-05-16T17.22.58.029,0.970,2.195,3.598,1.585
1621178578039,2021-05-16T17.22.58.039,0.980,2.256,2.805,1.646
1621178578049,2021-05-16T17.22.58.049,0.990,2.134,1.159,1.768
1621178578059,2021-05-16T17.22.58.059,1.000,2.073,0.122,1.829
1621178578069,2021-05-16T17.22.58.069,1.010,1.768,-1.463,1.585
1621178578079,2021-05-16T17.22.58.079,1.020,1.524,-2.256,1.220
1621178578089,2021-05-16T17.22.58.089,1.030,1.341,-3.293,1.098
1621178578099,2021-05-16T17.22.58.099,1.040,1.280,-4.634,1.098
1621178578109,2021-05-16T17.22.58.109,1.050,1.159,-6.524,0.793
1621178578119,2021-05-16T17.22.58.119,1.060,0.854,-8.171,0.671
1621178578129,2021-05-16T17.22.58.129,1.070,0.610,-9.390,0.671
1621178578139,2021-05-16T17.22.58.139,1.080,0.549,-10.732,0.793
1621178578149,2021-05-16T17.22.58.149,1.090,0.549,-11.524,0.976
1621178578159,2021-05-16T17.22.58.159,1.100,0.671,-12.012,1.220
1621178578169,2021-05-16T17.22.58.169,1.110,0.427,-12.927,1.585
1621178578179,2021-05-16T17.22.58.179,1.120,0.244,-13.780,1.829
1621178578189,2021-05-16T17.22.58.189,1.130,0.122,-14.268,2.012
1621178578199,2021-05-16T17.22.58.199,1.140,0.122,-14.512,2.134
1621178578209,2021-05-16T17.22.58.209,1.150,-0.061,-14.695,2.317
1621178578219,2021-05-16T17.22.58.219,1.160,-0.122,-14.817,2.317
1621178578229,2021-05-16T17.22.58.229,1.170,-0.305,-14.756,2.439
1621178578239,2021-05-16T17.22.58.239,1.180,-0.610,-14.634,2.378
1621178578249,2021-05-16T17.22.58.249,1.190,-0.732,-14.207,2.134
1621178578259,2021-05-16T17.22.58.259,1.200,-0.671,-13.841,1.646
1621178578269,2021-05-16T17.22.58.269,1.210,-0.793,-13.232,1.280
1621178578279,2021-05-16T17.22.58.279,1.220,-0.854,-12.073,0.854
1621178578289,2021-05-16T17.22.58.289,1.230,-0.793,-10.671,0.366
1621178578299,2021-05-16T17.22.58.299,1.240,-0.793,-8.841,-0.061
1621178578309,2021-05-16T17.22.58.309,1.250,-0.732,-6.768,-0.427
1621178578319,2021-05-16T17.22.58.319,1.260,-0.427,-4.512,-0.732
1621178578329,2021-05-16T17.22.58.329,1.270,-0.427,-2.073,-1.037
1621178578339,2021-05-16T17.22.58.339,1.280,-0.244,0.427,-1.159
1621178578349,2021-05-16T17.22.58.349,1.290,0.000,2.988,-1.280
1621178578359,2021-05-16T17.22.58.359,1.300,0.122,5.366,-1.402
1621178578369,2021-05-16T17.22.58.369,1.310,0.305,7.622,-1.402
1621178578379,2021-05-16T17.22.58.379,1.320,0.488,9.451,-1.524
1621178578389,2021-05-16T17.22.58.389,1.330,0.732,11.098,-1.585
1621178578399,2021-05-16T17.22.58.399,1.340,0.915,12.561,-1.646
1621178578409,2021-05-16T17.22.58.409,1.350,1.159,13.659,-1.707
1621178578419,2021-05-16T17.22.58.419,1.360,1.341,14.451,-1.585
1621178578429,2021-05-16T17.22.58.429,1.370,1.463,14.756,-1.463
1621178578439,2021-05-16T17.22.58.439,1.380,1.524,14.695,-1.220
1621178578449,2021-05-16T17.22.58.449,1.390,1.585,14.146,-0.915
1621178578459,2021-05-16T17.22.58.459,1.400,1.585,13.415,-0.671
1621178578469,2021-05-16T17.22.58.469,1.410,1.646,12.378,-0.488
1621178578479,2021-05-16T17.22.58.479,1.420,1.646,10.976,-0.183
1621178578489,2021-05-16T17.22.58.489,1.430,1.646,8.902,0.000
1621178578499,2021-05-16T17.22.58.499,1.440,1.768,7.073,0.122
1621178578509,2021-05-16T17.22.58.509,1.450,1.707,5.488,0.305
1621178578519,2021-05-16T17.22.58.519,1.460,1.707,3.537,0.427
1621178578529,2021-05-16T17.22.58.529,1.470,1.524,1.463,0.549
1621178578539,2021-05-16T17.22.58.539,1.480,1.280,-0.366,0.488
1621178578549,2021-05-16T17.22.58.549,1.490,1.159,-2.317,0.366
1621178578559,2021-05-16T17.22.58.559,1.500,0.854,-3.963,0.183
1621178578569,2021-05-16T17.22.58.569,1.510,0.549,-5.305,-0.061
1621178578579,2021-05-16T17.22.58.579,1.520,0.427,-6.341,-0.305
1621178578589,2021-05-16T17.22.58.589,1.530,0.122,-7.012,-0.610
1621178578599,2021-05-16T17.22.58.599,1.540,0.122,-7.317,-0.915
1621178578609,2021-05-16T17.22.58.609,1.550,-0.061,-7.256,-0.976
1621178578619,2021-05-16T17.22.58.619,1.560,-0.122,-7.195,-0.976
1621178578629,2021-05-16T17.22.58.629,1.570,-0.305,-6.707,-1.098
1621178578639,2021-05-16T17.22.58.639,1.580,-0.427,-5.976,-1.159
1621178578649,2021-05-16T17.22.58.649,1.590,-0.488,-5.305,-1.159
1621178578659,2021-05-16T17.22.58.659,1.600,-0.427,-4.451,-0.976
1621178578669,2021-05-16T17.22.58.669,1.610,-0.427,-3.659,-0.915
1621178578679,2021-05-16T17.22.58.679,1.620,-0.305,-2.988,-0.732
1621178578689,2021-05-16T17.22.58.689,1.630,-0.183,-2.378,-0.671
1621178578699,2021-05-16T17.22.58.699,1.640,-0.061,-1.890,-0.671
1621178578709,2021-05-16T17.22.58.709,1.650,-0.183,-1.463,-0.671
1621178578719,2021-05-16T17.22.58.719,1.660,-0.183,-1.037,-0.610
1621178578729,2021-05-16T17.22.58.729,1.670,-0.122,-0.976,-0.610
1621178578739,2021-05-16T17.22.58.739,1.680,0.000,-0.976,-0.549
1621178578749,2021-05-16T17.22.58.749,1.690,0.000,-0.610,-0.427
1621178578759,2021-05-16T17.22.58.759,1.700,0.061,-0.366,-0.366
1621178578769,2021-05-16T17.22.58.769,1.710,0.244,0.000,-0.183
1621178578779,2021-05-16T17.22.58.779,1.720,0.244,0.488,0.000
1621178578789,2021-05-16T17.22.58.789,1.730,0.244,1.037,0.183
1621178578799,2021-05-16T17.22.58.799,1.740,0.366,1.280,0.427
1621178578809,2021-05-16T17.22.58.809,1.750,0.366,1.463,0.427
1621178578819,2021-05-16T17.22.58.819,1.760,0.488,1.646,0.549
1621178578829,2021-05-16T17.22.58.829,1.770,0.610,1.768,0.671
1621178578839,2021-05-16T17.22.58.839,1.780,0.671,1.646,0.915
1621178578849,2021-05-16T17.22.58.849,1.790,0.732,1.220,1.159
1621178578859,2021-05-16T17.22.58.859,1.800,0.732,0.549,1.402
1621178578869,2021-05-16T17.22.58.869,1.810,0.915,-0.305,1.402
