epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621178577059,2021-05-16T17.22.57.059,0.000,-0.798,-0.141,-0.566
1621178577069,2021-05-16T17.22.57.069,0.010,-0.808,-0.137,-0.571
1621178577079,2021-05-16T17.22.57.079,0.020,-0.807,-0.134,-0.571
1621178577089,2021-05-16T17.22.57.089,0.030,-0.803,-0.130,-0.571
1621178577099,2021-05-16T17.22.57.099,0.040,-0.803,-0.130,-0.572
1621178577109,2021-05-16T17.22.57.109,0.050,-0.805,-0.133,-0.578
1621178577119,2021-05-16T17.22.57.119,0.060,-0.806,-0.127,-0.580
1621178577129,2021-05-16T17.22.57.129,0.070,-0.806,-0.123,-0.583
1621178577139,2021-05-16T17.22.57.139,0.080,-0.808,-0.119,-0.594
1621178577149,2021-05-16T17.22.57.149,0.090,-0.811,-0.120,-0.608
1621178577159,2021-05-16T17.22.57.159,0.100,-0.807,-0.125,-0.620
1621178577169,2021-05-16T17.22.57.169,0.110,-0.807,-0.132,-0.629
1621178577179,2021-05-16T17.22.57.179,0.120,-0.804,-0.138,-0.642
1621178577189,2021-05-16T17.22.57.189,0.130,-0.804,-0.141,-0.647
1621178577199,2021-05-16T17.22.57.199,0.140,-0.809,-0.146,-0.653
1621178577209,2021-05-16T17.22.57.209,0.150,-0.803,-0.145,-0.665
1621178577219,2021-05-16T17.22.57.219,0.160,-0.792,-0.146,-0.657
1621178577229,2021-05-16T17.22.57.229,0.170,-0.791,-0.146,-0.658
1621178577239,2021-05-16T17.22.57.239,0.180,-0.784,-0.137,-0.659
1621178577249,2021-05-16T17.22.57.249,0.190,-0.790,-0.138,-0.652
1621178577259,2021-05-16T17.22.57.259,0.200,-0.793,-0.132,-0.637
1621178577269,2021-05-16T17.22.57.269,0.210,-0.800,-0.133,-0.625
1621178577279,2021-05-16T17.22.57.279,0.220,-0.790,-0.137,-0.615
1621178577289,2021-05-16T17.22.57.289,0.230,-0.786,-0.138,-0.610
1621178577299,2021-05-16T17.22.57.299,0.240,-0.780,-0.142,-0.612
1621178577309,2021-05-16T17.22.57.309,0.250,-0.772,-0.143,-0.614
1621178577319,2021-05-16T17.22.57.319,0.260,-0.776,-0.148,-0.602
1621178577329,2021-05-16T17.22.57.329,0.270,-0.779,-0.150,-0.592
1621178577339,2021-05-16T17.22.57.339,0.280,-0.784,-0.152,-0.587
1621178577349,2021-05-16T17.22.57.349,0.290,-0.784,-0.150,-0.587
1621178577359,2021-05-16T17.22.57.359,0.300,-0.785,-0.159,-0.585
1621178577369,2021-05-16T17.22.57.369,0.310,-0.778,-0.159,-0.580
1621178577379,2021-05-16T17.22.57.379,0.320,-0.776,-0.154,-0.587
1621178577389,2021-05-16T17.22.57.389,0.330,-0.773,-0.153,-0.596
1621178577399,2021-05-16T17.22.57.399,0.340,-0.766,-0.150,-0.605
1621178577409,2021-05-16T17.22.57.409,0.350,-0.766,-0.158,-0.611
1621178577419,2021-05-16T17.22.57.419,0.360,-0.767,-0.162,-0.612
1621178577429,2021-05-16T17.22.57.429,0.370,-0.766,-0.167,-0.608
1621178577439,2021-05-16T17.22.57.439,0.380,-0.766,-0.173,-0.608
1621178577449,2021-05-16T17.22.57.449,0.390,-0.766,-0.176,-0.609
1621178577459,2021-05-16T17.22.57.459,0.400,-0.771,-0.176,-0.608
1621178577469,2021-05-16T17.22.57.469,0.410,-0.769,-0.171,-0.602
1621178577479,2021-05-16T17.22.57.479,0.420,-0.773,-0.169,-0.610
1621178577489,2021-05-16T17.22.57.489,0.430,-0.772,-0.164,-0.621
1621178577499,2021-05-16T17.22.57.499,0.440,-0.766,-0.154,-0.635
1621178577509,2021-05-16T17.22.57.509,0.450,-0.761,-0.152,-0.644
1621178577519,2021-05-16T17.22.57.519,0.460,-0.761,-0.147,-0.659
1621178577529,2021-05-16T17.22.57.529,0.470,-0.758,-0.135,-0.671
1621178577539,2021-05-16T17.22.57.539,0.480,-0.758,-0.128,-0.685
1621178577549,2021-05-16T17.22.57.549,0.490,-0.763,-0.132,-0.698
1621178577559,2021-05-16T17.22.57.559,0.500,-0.765,-0.136,-0.705
1621178577569,2021-05-16T17.22.57.569,0.510,-0.763,-0.137,-0.709
1621178577579,2021-05-16T17.22.57.579,0.520,-0.761,-0.139,-0.714
1621178577589,2021-05-16T17.22.57.589,0.530,-0.760,-0.138,-0.714
1621178577599,2021-05-16T17.22.57.599,0.540,-0.759,-0.141,-0.711
1621178577609,2021-05-16T17.22.57.609,0.550,-0.756,-0.143,-0.706
1621178577619,2021-05-16T17.22.57.619,0.560,-0.756,-0.147,-0.694
1621178577629,2021-05-16T17.22.57.629,0.570,-0.760,-0.149,-0.677
1621178577639,2021-05-16T17.22.57.639,0.580,-0.766,-0.148,-0.669
1621178577649,2021-05-16T17.22.57.649,0.590,-0.761,-0.145,-0.666
1621178577659,2021-05-16T17.22.57.659,0.600,-0.761,-0.139,-0.666
1621178577669,2021-05-16T17.22.57.669,0.610,-0.760,-0.141,-0.662
1621178577679,2021-05-16T17.22.57.679,0.620,-0.760,-0.144,-0.657
1621178577689,2021-05-16T17.22.57.689,0.630,-0.764,-0.148,-0.653
1621178577699,2021-05-16T17.22.57.699,0.640,-0.770,-0.151,-0.653
1621178577709,2021-05-16T17.22.57.709,0.650,-0.772,-0.150,-0.650
1621178577719,2021-05-16T17.22.57.719,0.660,-0.772,-0.147,-0.652
1621178577729,2021-05-16T17.22.57.729,0.670,-0.772,-0.144,-0.645
1621178577739,2021-05-16T17.22.57.739,0.680,-0.776,-0.144,-0.638
1621178577749,2021-05-16T17.22.57.749,0.690,-0.782,-0.144,-0.636
1621178577759,2021-05-16T17.22.57.759,0.700,-0.783,-0.145,-0.630
1621178577769,2021-05-16T17.22.57.769,0.710,-0.785,-0.152,-0.619
1621178577779,2021-05-16T17.22.57.779,0.720,-0.788,-0.143,-0.610
1621178577789,2021-05-16T17.22.57.789,0.730,-0.788,-0.139,-0.605
1621178577799,2021-05-16T17.22.57.799,0.740,-0.792,-0.132,-0.607
1621178577809,2021-05-16T17.22.57.809,0.750,-0.790,-0.133,-0.603
1621178577819,2021-05-16T17.22.57.819,0.760,-0.788,-0.141,-0.599
1621178577829,2021-05-16T17.22.57.829,0.770,-0.794,-0.143,-0.595
1621178577839,2021-05-16T17.22.57.839,0.780,-0.797,-0.141,-0.592
1621178577849,2021-05-16T17.22.57.849,0.790,-0.801,-0.139,-0.591
1621178577859,2021-05-16T17.22.57.859,0.800,-0.799,-0.137,-0.584
1621178577869,2021-05-16T17.22.57.869,0.810,-0.792,-0.139,-0.581
1621178577879,2021-05-16T17.22.57.879,0.820,-0.791,-0.134,-0.581
1621178577889,2021-05-16T17.22.57.889,0.830,-0.788,-0.136,-0.579
1621178577899,2021-05-16T17.22.57.899,0.840,-0.787,-0.141,-0.577
1621178577909,2021-05-16T17.22.57.909,0.850,-0.785,-0.143,-0.575
1621178577919,2021-05-16T17.22.57.919,0.860,-0.786,-0.143,-0.576
1621178577929,2021-05-16T17.22.57.929,0.870,-0.788,-0.141,-0.573
1621178577939,2021-05-16T17.22.57.939,0.880,-0.782,-0.140,-0.581
1621178577949,2021-05-16T17.22.57.949,0.890,-0.770,-0.139,-0.589
1621178577959,2021-05-16T17.22.57.959,0.900,-0.781,-0.145,-0.600
1621178577969,2021-05-16T17.22.57.969,0.910,-0.786,-0.142,-0.602
1621178577979,2021-05-16T17.22.57.979,0.920,-0.796,-0.141,-0.603
1621178577989,2021-05-16T17.22.57.989,0.930,-0.804,-0.144,-0.600
1621178577999,2021-05-16T17.22.57.999,0.940,-0.802,-0.148,-0.599
1621178578009,2021-05-16T17.22.58.009,0.950,-0.799,-0.142,-0.594
1621178578019,2021-05-16T17.22.58.019,0.960,-0.804,-0.145,-0.614
1621178578029,2021-05-16T17.22.58.029,0.970,-0.805,-0.137,-0.632
1621178578039,2021-05-16T17.22.58.039,0.980,-0.796,-0.143,-0.640
1621178578049,2021-05-16T17.22.58.049,0.990,-0.795,-0.143,-0.642
1621178578059,2021-05-16T17.22.58.059,1.000,-0.789,-0.147,-0.652
1621178578069,2021-05-16T17.22.58.069,1.010,-0.792,-0.142,-0.663
1621178578079,2021-05-16T17.22.58.079,1.020,-0.791,-0.136,-0.661
1621178578089,2021-05-16T17.22.58.089,1.030,-0.791,-0.127,-0.651
1621178578099,2021-05-16T17.22.58.099,1.040,-0.800,-0.125,-0.655
1621178578109,2021-05-16T17.22.58.109,1.050,-0.807,-0.123,-0.651
1621178578119,2021-05-16T17.22.58.119,1.060,-0.798,-0.127,-0.642
1621178578129,2021-05-16T17.22.58.129,1.070,-0.796,-0.135,-0.642
1621178578139,2021-05-16T17.22.58.139,1.080,-0.799,-0.136,-0.642
1621178578149,2021-05-16T17.22.58.149,1.090,-0.796,-0.140,-0.633
1621178578159,2021-05-16T17.22.58.159,1.100,-0.797,-0.144,-0.626
1621178578169,2021-05-16T17.22.58.169,1.110,-0.797,-0.144,-0.625
1621178578179,2021-05-16T17.22.58.179,1.120,-0.802,-0.140,-0.617
1621178578189,2021-05-16T17.22.58.189,1.130,-0.798,-0.140,-0.612
1621178578199,2021-05-16T17.22.58.199,1.140,-0.798,-0.141,-0.607
1621178578209,2021-05-16T17.22.58.209,1.150,-0.803,-0.144,-0.601
1621178578219,2021-05-16T17.22.58.219,1.160,-0.805,-0.145,-0.594
1621178578229,2021-05-16T17.22.58.229,1.170,-0.806,-0.143,-0.594
1621178578239,2021-05-16T17.22.58.239,1.180,-0.809,-0.142,-0.592
1621178578249,2021-05-16T17.22.58.249,1.190,-0.810,-0.137,-0.587
1621178578259,2021-05-16T17.22.58.259,1.200,-0.811,-0.135,-0.583
1621178578269,2021-05-16T17.22.58.269,1.210,-0.814,-0.132,-0.580
1621178578279,2021-05-16T17.22.58.279,1.220,-0.812,-0.130,-0.572
