epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621265967178,2021-05-17T17.39.27.178,0.000,-0.676,-0.788,-0.040
1621265967188,2021-05-17T17.39.27.188,0.010,-0.682,-0.795,-0.042
1621265967198,2021-05-17T17.39.27.198,0.020,-0.684,-0.793,-0.041
1621265967208,2021-05-17T17.39.27.208,0.030,-0.686,-0.792,-0.041
1621265967218,2021-05-17T17.39.27.218,0.040,-0.688,-0.789,-0.043
1621265967228,2021-05-17T17.39.27.228,0.050,-0.685,-0.795,-0.043
1621265967238,2021-05-17T17.39.27.238,0.060,-0.682,-0.796,-0.042
1621265967248,2021-05-17T17.39.27.248,0.070,-0.682,-0.797,-0.043
1621265967258,2021-05-17T17.39.27.258,0.080,-0.683,-0.796,-0.044
1621265967268,2021-05-17T17.39.27.268,0.090,-0.687,-0.794,-0.048
1621265967278,2021-05-17T17.39.27.278,0.100,-0.686,-0.791,-0.049
1621265967288,2021-05-17T17.39.27.288,0.110,-0.689,-0.790,-0.048
1621265967298,2021-05-17T17.39.27.298,0.120,-0.689,-0.789,-0.043
1621265967308,2021-05-17T17.39.27.308,0.130,-0.686,-0.792,-0.040
1621265967318,2021-05-17T17.39.27.318,0.140,-0.687,-0.791,-0.043
1621265967328,2021-05-17T17.39.27.328,0.150,-0.690,-0.792,-0.047
1621265967338,2021-05-17T17.39.27.338,0.160,-0.691,-0.792,-0.047
1621265967348,2021-05-17T17.39.27.348,0.170,-0.691,-0.792,-0.047
1621265967358,2021-05-17T17.39.27.358,0.180,-0.691,-0.791,-0.048
1621265967368,2021-05-17T17.39.27.368,0.190,-0.691,-0.789,-0.051
1621265967378,2021-05-17T17.39.27.378,0.200,-0.690,-0.789,-0.047
1621265967388,2021-05-17T17.39.27.388,0.210,-0.689,-0.793,-0.043
1621265967398,2021-05-17T17.39.27.398,0.220,-0.684,-0.796,-0.044
1621265967408,2021-05-17T17.39.27.408,0.230,-0.688,-0.794,-0.044
1621265967418,2021-05-17T17.39.27.418,0.240,-0.688,-0.792,-0.048
1621265967428,2021-05-17T17.39.27.428,0.250,-0.691,-0.791,-0.046
1621265967438,2021-05-17T17.39.27.438,0.260,-0.693,-0.786,-0.047
1621265967448,2021-05-17T17.39.27.448,0.270,-0.691,-0.786,-0.046
1621265967458,2021-05-17T17.39.27.458,0.280,-0.693,-0.788,-0.049
1621265967468,2021-05-17T17.39.27.468,0.290,-0.689,-0.789,-0.045
1621265967478,2021-05-17T17.39.27.478,0.300,-0.688,-0.792,-0.043
1621265967488,2021-05-17T17.39.27.488,0.310,-0.690,-0.792,-0.043
1621265967498,2021-05-17T17.39.27.498,0.320,-0.688,-0.792,-0.044
1621265967508,2021-05-17T17.39.27.508,0.330,-0.691,-0.790,-0.046
1621265967518,2021-05-17T17.39.27.518,0.340,-0.691,-0.787,-0.047
1621265967528,2021-05-17T17.39.27.528,0.350,-0.690,-0.787,-0.047
1621265967538,2021-05-17T17.39.27.538,0.360,-0.692,-0.788,-0.047
1621265967548,2021-05-17T17.39.27.548,0.370,-0.690,-0.789,-0.048
1621265967558,2021-05-17T17.39.27.558,0.380,-0.693,-0.791,-0.050
1621265967568,2021-05-17T17.39.27.568,0.390,-0.694,-0.791,-0.049
1621265967578,2021-05-17T17.39.27.578,0.400,-0.693,-0.789,-0.049
1621265967588,2021-05-17T17.39.27.588,0.410,-0.687,-0.789,-0.047
1621265967598,2021-05-17T17.39.27.598,0.420,-0.685,-0.791,-0.048
1621265967608,2021-05-17T17.39.27.608,0.430,-0.691,-0.790,-0.044
1621265967618,2021-05-17T17.39.27.618,0.440,-0.690,-0.792,-0.045
1621265967628,2021-05-17T17.39.27.628,0.450,-0.689,-0.791,-0.050
1621265967638,2021-05-17T17.39.27.638,0.460,-0.690,-0.788,-0.049
