epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621078276065,2021-05-15T13.31.16.065,0.000,0.427,-0.183,-0.427
1621078276075,2021-05-15T13.31.16.075,0.010,0.793,-0.183,-0.488
1621078276085,2021-05-15T13.31.16.085,0.020,0.488,0.061,-0.305
1621078276095,2021-05-15T13.31.16.095,0.030,0.366,0.061,-0.427
1621078276105,2021-05-15T13.31.16.105,0.040,0.549,0.061,-0.427
1621078276115,2021-05-15T13.31.16.115,0.050,0.610,0.061,-0.305
1621078276125,2021-05-15T13.31.16.125,0.060,0.427,0.000,-0.366
1621078276135,2021-05-15T13.31.16.135,0.070,0.427,-0.061,-0.427
1621078276145,2021-05-15T13.31.16.145,0.080,0.488,-0.061,-0.305
1621078276155,2021-05-15T13.31.16.155,0.090,0.427,-0.061,-0.366
1621078276165,2021-05-15T13.31.16.165,0.100,0.427,0.000,-0.427
1621078276175,2021-05-15T13.31.16.175,0.110,0.427,0.061,-0.427
1621078276185,2021-05-15T13.31.16.185,0.120,0.488,0.122,-0.366
1621078276195,2021-05-15T13.31.16.195,0.130,0.427,0.122,-0.305
1621078276205,2021-05-15T13.31.16.205,0.140,0.427,0.244,-0.305
1621078276215,2021-05-15T13.31.16.215,0.150,0.427,0.305,-0.366
1621078276225,2021-05-15T13.31.16.225,0.160,0.366,0.122,-0.488
1621078276235,2021-05-15T13.31.16.235,0.170,0.183,0.244,-0.488
1621078276245,2021-05-15T13.31.16.245,0.180,0.122,0.366,-0.427
1621078276255,2021-05-15T13.31.16.255,0.190,0.122,0.244,-0.366
1621078276265,2021-05-15T13.31.16.265,0.200,0.122,0.122,-0.427
1621078276275,2021-05-15T13.31.16.275,0.210,0.183,0.061,-0.366
1621078276285,2021-05-15T13.31.16.285,0.220,0.183,0.122,-0.366
1621078276295,2021-05-15T13.31.16.295,0.230,0.183,0.183,-0.305
1621078276305,2021-05-15T13.31.16.305,0.240,0.122,0.061,-0.244
1621078276315,2021-05-15T13.31.16.315,0.250,0.122,0.122,-0.122
1621078276325,2021-05-15T13.31.16.325,0.260,0.244,0.244,-0.061
1621078276335,2021-05-15T13.31.16.335,0.270,0.366,0.244,-0.244
1621078276345,2021-05-15T13.31.16.345,0.280,0.366,0.122,-0.305
1621078276355,2021-05-15T13.31.16.355,0.290,0.427,0.122,-0.305
1621078276365,2021-05-15T13.31.16.365,0.300,0.427,0.061,-0.244
1621078276375,2021-05-15T13.31.16.375,0.310,0.549,0.061,-0.183
1621078276385,2021-05-15T13.31.16.385,0.320,0.427,0.061,-0.122
1621078276395,2021-05-15T13.31.16.395,0.330,0.427,0.061,-0.122
1621078276405,2021-05-15T13.31.16.405,0.340,0.366,0.061,-0.183
1621078276415,2021-05-15T13.31.16.415,0.350,0.183,0.061,-0.244
1621078276425,2021-05-15T13.31.16.425,0.360,0.183,0.000,-0.244
1621078276435,2021-05-15T13.31.16.435,0.370,0.183,0.183,-0.305
1621078276445,2021-05-15T13.31.16.445,0.380,0.244,0.244,-0.488
1621078276455,2021-05-15T13.31.16.455,0.390,0.366,0.366,-0.488
1621078276465,2021-05-15T13.31.16.465,0.400,0.366,0.366,-0.549
1621078276475,2021-05-15T13.31.16.475,0.410,0.305,0.366,-0.549
1621078276485,2021-05-15T13.31.16.485,0.420,0.183,0.305,-0.549
1621078276495,2021-05-15T13.31.16.495,0.430,0.122,0.305,-0.488
1621078276505,2021-05-15T13.31.16.505,0.440,0.183,0.244,-0.488
1621078276515,2021-05-15T13.31.16.515,0.450,0.244,0.244,-0.549
1621078276525,2021-05-15T13.31.16.525,0.460,0.122,0.122,-0.427
1621078276535,2021-05-15T13.31.16.535,0.470,0.000,0.000,-0.366
1621078276545,2021-05-15T13.31.16.545,0.480,0.061,0.000,-0.305
1621078276555,2021-05-15T13.31.16.555,0.490,0.061,0.061,-0.244
1621078276565,2021-05-15T13.31.16.565,0.500,0.183,0.244,-0.305
1621078276575,2021-05-15T13.31.16.575,0.510,0.305,0.305,-0.305
1621078276585,2021-05-15T13.31.16.585,0.520,0.305,0.183,-0.183
1621078276595,2021-05-15T13.31.16.595,0.530,0.427,0.183,-0.244
1621078276605,2021-05-15T13.31.16.605,0.540,0.549,0.305,-0.305
1621078276615,2021-05-15T13.31.16.615,0.550,0.610,0.305,-0.305
1621078276625,2021-05-15T13.31.16.625,0.560,0.549,0.061,-0.366
1621078276635,2021-05-15T13.31.16.635,0.570,0.549,-0.061,-0.366
1621078276645,2021-05-15T13.31.16.645,0.580,0.488,-0.183,-0.366
1621078276655,2021-05-15T13.31.16.655,0.590,0.610,-0.061,-0.305
1621078276665,2021-05-15T13.31.16.665,0.600,0.488,-0.061,-0.366
1621078276675,2021-05-15T13.31.16.675,0.610,0.488,-0.061,-0.305
1621078276685,2021-05-15T13.31.16.685,0.620,0.549,0.061,-0.305
1621078276695,2021-05-15T13.31.16.695,0.630,0.366,0.244,-0.305
