epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621181427293,2021-05-16T18.10.27.293,0.000,-0.445,-0.934,0.114
1621181427303,2021-05-16T18.10.27.303,0.010,-0.450,-0.942,0.115
1621181427313,2021-05-16T18.10.27.313,0.020,-0.447,-0.940,0.110
1621181427323,2021-05-16T18.10.27.323,0.030,-0.446,-0.942,0.110
1621181427333,2021-05-16T18.10.27.333,0.040,-0.448,-0.939,0.110
1621181427343,2021-05-16T18.10.27.343,0.050,-0.445,-0.938,0.114
1621181427353,2021-05-16T18.10.27.353,0.060,-0.446,-0.939,0.115
1621181427363,2021-05-16T18.10.27.363,0.070,-0.447,-0.940,0.116
1621181427373,2021-05-16T18.10.27.373,0.080,-0.449,-0.941,0.112
1621181427383,2021-05-16T18.10.27.383,0.090,-0.445,-0.941,0.111
1621181427393,2021-05-16T18.10.27.393,0.100,-0.448,-0.941,0.114
1621181427403,2021-05-16T18.10.27.403,0.110,-0.446,-0.939,0.109
1621181427413,2021-05-16T18.10.27.413,0.120,-0.447,-0.941,0.111
1621181427423,2021-05-16T18.10.27.423,0.130,-0.446,-0.941,0.113
1621181427433,2021-05-16T18.10.27.433,0.140,-0.446,-0.939,0.112
1621181427443,2021-05-16T18.10.27.443,0.150,-0.446,-0.938,0.114
1621181427453,2021-05-16T18.10.27.453,0.160,-0.450,-0.938,0.117
1621181427463,2021-05-16T18.10.27.463,0.170,-0.447,-0.939,0.114
1621181427473,2021-05-16T18.10.27.473,0.180,-0.446,-0.938,0.113
1621181427483,2021-05-16T18.10.27.483,0.190,-0.445,-0.938,0.112
1621181427493,2021-05-16T18.10.27.493,0.200,-0.446,-0.938,0.113
1621181427503,2021-05-16T18.10.27.503,0.210,-0.448,-0.939,0.117
1621181427513,2021-05-16T18.10.27.513,0.220,-0.448,-0.940,0.115
1621181427523,2021-05-16T18.10.27.523,0.230,-0.445,-0.939,0.116
1621181427533,2021-05-16T18.10.27.533,0.240,-0.447,-0.940,0.114
1621181427543,2021-05-16T18.10.27.543,0.250,-0.448,-0.938,0.116
1621181427553,2021-05-16T18.10.27.553,0.260,-0.447,-0.939,0.117
1621181427563,2021-05-16T18.10.27.563,0.270,-0.444,-0.941,0.117
1621181427573,2021-05-16T18.10.27.573,0.280,-0.447,-0.940,0.117
1621181427583,2021-05-16T18.10.27.583,0.290,-0.446,-0.936,0.118
1621181427593,2021-05-16T18.10.27.593,0.300,-0.444,-0.938,0.118
1621181427603,2021-05-16T18.10.27.603,0.310,-0.443,-0.939,0.118
1621181427613,2021-05-16T18.10.27.613,0.320,-0.445,-0.938,0.115
1621181427623,2021-05-16T18.10.27.623,0.330,-0.446,-0.938,0.114
1621181427633,2021-05-16T18.10.27.633,0.340,-0.445,-0.936,0.115
1621181427643,2021-05-16T18.10.27.643,0.350,-0.447,-0.939,0.115
1621181427653,2021-05-16T18.10.27.653,0.360,-0.444,-0.939,0.115
1621181427663,2021-05-16T18.10.27.663,0.370,-0.444,-0.938,0.114
1621181427673,2021-05-16T18.10.27.673,0.380,-0.444,-0.940,0.116
1621181427683,2021-05-16T18.10.27.683,0.390,-0.445,-0.940,0.117
1621181427693,2021-05-16T18.10.27.693,0.400,-0.446,-0.938,0.118
1621181427703,2021-05-16T18.10.27.703,0.410,-0.443,-0.939,0.119
1621181427713,2021-05-16T18.10.27.713,0.420,-0.443,-0.938,0.116
1621181427723,2021-05-16T18.10.27.723,0.430,-0.446,-0.939,0.118
1621181427733,2021-05-16T18.10.27.733,0.440,-0.445,-0.938,0.117
1621181427743,2021-05-16T18.10.27.743,0.450,-0.446,-0.937,0.119
1621181427753,2021-05-16T18.10.27.753,0.460,-0.448,-0.939,0.119
1621181427763,2021-05-16T18.10.27.763,0.470,-0.447,-0.940,0.117
1621181427773,2021-05-16T18.10.27.773,0.480,-0.447,-0.939,0.116
1621181427783,2021-05-16T18.10.27.783,0.490,-0.448,-0.938,0.114
1621181427793,2021-05-16T18.10.27.793,0.500,-0.448,-0.939,0.117
1621181427803,2021-05-16T18.10.27.803,0.510,-0.452,-0.938,0.125
1621181427813,2021-05-16T18.10.27.813,0.520,-0.446,-0.940,0.120
1621181427823,2021-05-16T18.10.27.823,0.530,-0.442,-0.937,0.118
1621181427833,2021-05-16T18.10.27.833,0.540,-0.443,-0.939,0.118
1621181427843,2021-05-16T18.10.27.843,0.550,-0.442,-0.937,0.113
1621181427853,2021-05-16T18.10.27.853,0.560,-0.448,-0.939,0.116
1621181427863,2021-05-16T18.10.27.863,0.570,-0.447,-0.938,0.116
1621181427873,2021-05-16T18.10.27.873,0.580,-0.447,-0.938,0.115
1621181427883,2021-05-16T18.10.27.883,0.590,-0.445,-0.937,0.117
1621181427893,2021-05-16T18.10.27.893,0.600,-0.445,-0.938,0.118
1621181427903,2021-05-16T18.10.27.903,0.610,-0.442,-0.938,0.115
1621181427913,2021-05-16T18.10.27.913,0.620,-0.443,-0.939,0.115
1621181427923,2021-05-16T18.10.27.923,0.630,-0.443,-0.939,0.113
1621181427933,2021-05-16T18.10.27.933,0.640,-0.444,-0.939,0.115
1621181427943,2021-05-16T18.10.27.943,0.650,-0.446,-0.939,0.112
1621181427953,2021-05-16T18.10.27.953,0.660,-0.446,-0.939,0.116
