epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621178169251,2021-05-16T17.16.09.251,0.000,0.305,0.305,-0.488
1621178169261,2021-05-16T17.16.09.261,0.010,0.488,0.061,-0.427
1621178169271,2021-05-16T17.16.09.271,0.020,0.183,0.061,-0.366
1621178169281,2021-05-16T17.16.09.281,0.030,0.183,0.122,-0.488
1621178169291,2021-05-16T17.16.09.291,0.040,0.488,0.610,-0.366
1621178169301,2021-05-16T17.16.09.301,0.050,0.305,0.732,-0.366
1621178169311,2021-05-16T17.16.09.311,0.060,0.122,0.488,-0.488
1621178169321,2021-05-16T17.16.09.321,0.070,0.061,0.427,-0.488
1621178169331,2021-05-16T17.16.09.331,0.080,0.183,0.183,-0.305
1621178169341,2021-05-16T17.16.09.341,0.090,0.183,0.000,-0.122
1621178169351,2021-05-16T17.16.09.351,0.100,0.061,-0.061,-0.061
1621178169361,2021-05-16T17.16.09.361,0.110,0.061,0.122,-0.305
1621178169371,2021-05-16T17.16.09.371,0.120,0.061,0.488,-0.488
1621178169381,2021-05-16T17.16.09.381,0.130,0.061,0.610,-0.366
1621178169391,2021-05-16T17.16.09.391,0.140,0.000,0.427,-0.244
1621178169401,2021-05-16T17.16.09.401,0.150,-0.061,0.244,-0.183
1621178169411,2021-05-16T17.16.09.411,0.160,-0.122,0.427,-0.244
1621178169421,2021-05-16T17.16.09.421,0.170,-0.061,0.549,-0.244
1621178169431,2021-05-16T17.16.09.431,0.180,0.061,0.427,-0.244
1621178169441,2021-05-16T17.16.09.441,0.190,0.000,0.427,-0.183
1621178169451,2021-05-16T17.16.09.451,0.200,-0.061,0.366,-0.061
1621178169461,2021-05-16T17.16.09.461,0.210,-0.122,0.305,-0.183
1621178169471,2021-05-16T17.16.09.471,0.220,-0.061,0.244,-0.183
1621178169481,2021-05-16T17.16.09.481,0.230,0.000,0.061,-0.183
1621178169491,2021-05-16T17.16.09.491,0.240,0.000,-0.061,-0.183
1621178169501,2021-05-16T17.16.09.501,0.250,0.000,-0.061,-0.183
1621178169511,2021-05-16T17.16.09.511,0.260,0.061,0.122,-0.244
1621178169521,2021-05-16T17.16.09.521,0.270,0.122,0.244,-0.305
1621178169531,2021-05-16T17.16.09.531,0.280,0.061,0.366,-0.305
1621178169541,2021-05-16T17.16.09.541,0.290,0.061,0.549,-0.488
1621178169551,2021-05-16T17.16.09.551,0.300,0.305,0.549,-0.427
1621178169561,2021-05-16T17.16.09.561,0.310,0.366,0.488,-0.427
1621178169571,2021-05-16T17.16.09.571,0.320,0.366,0.305,-0.305
1621178169581,2021-05-16T17.16.09.581,0.330,0.427,0.061,-0.305
1621178169591,2021-05-16T17.16.09.591,0.340,0.427,0.000,-0.366
1621178169601,2021-05-16T17.16.09.601,0.350,0.427,-0.061,-0.305
1621178169611,2021-05-16T17.16.09.611,0.360,0.549,0.183,-0.366
1621178169621,2021-05-16T17.16.09.621,0.370,0.488,0.305,-0.549
1621178169631,2021-05-16T17.16.09.631,0.380,0.488,0.305,-0.671
1621178169641,2021-05-16T17.16.09.641,0.390,0.427,0.366,-0.549
1621178169651,2021-05-16T17.16.09.651,0.400,0.488,0.366,-0.549
1621178169661,2021-05-16T17.16.09.661,0.410,0.427,0.427,-0.549
1621178169671,2021-05-16T17.16.09.671,0.420,0.427,0.366,-0.549
1621178169681,2021-05-16T17.16.09.681,0.430,0.366,0.366,-0.671
1621178169691,2021-05-16T17.16.09.691,0.440,0.488,0.122,-0.549
1621178169701,2021-05-16T17.16.09.701,0.450,0.549,-0.244,-0.488
1621178169711,2021-05-16T17.16.09.711,0.460,0.488,-0.427,-0.488
1621178169721,2021-05-16T17.16.09.721,0.470,0.549,-0.488,-0.610
1621178169731,2021-05-16T17.16.09.731,0.480,0.610,-0.549,-0.610
1621178169741,2021-05-16T17.16.09.741,0.490,0.671,-0.427,-0.549
1621178169751,2021-05-16T17.16.09.751,0.500,0.671,-0.183,-0.610
1621178169761,2021-05-16T17.16.09.761,0.510,0.610,-0.061,-0.732
1621178169771,2021-05-16T17.16.09.771,0.520,0.427,-0.061,-0.610
1621178169781,2021-05-16T17.16.09.781,0.530,0.549,-0.122,-0.671
1621178169791,2021-05-16T17.16.09.791,0.540,0.549,-0.244,-0.671
1621178169801,2021-05-16T17.16.09.801,0.550,0.488,-0.305,-0.671
1621178169811,2021-05-16T17.16.09.811,0.560,0.549,-0.366,-0.671
1621178169821,2021-05-16T17.16.09.821,0.570,0.610,-0.305,-0.793
1621178169831,2021-05-16T17.16.09.831,0.580,0.610,-0.305,-0.793
1621178169841,2021-05-16T17.16.09.841,0.590,0.610,-0.427,-0.671
1621178169851,2021-05-16T17.16.09.851,0.600,0.793,-0.183,-0.671
1621178169861,2021-05-16T17.16.09.861,0.610,0.732,-0.122,-0.610
1621178169871,2021-05-16T17.16.09.871,0.620,0.488,-0.061,-0.488
1621178169881,2021-05-16T17.16.09.881,0.630,0.366,0.061,-0.427
1621178169891,2021-05-16T17.16.09.891,0.640,0.305,0.122,-0.488
1621178169901,2021-05-16T17.16.09.901,0.650,0.183,0.305,-0.488
1621178169911,2021-05-16T17.16.09.911,0.660,0.183,0.305,-0.366
1621178169921,2021-05-16T17.16.09.921,0.670,0.183,0.244,-0.305
1621178169931,2021-05-16T17.16.09.931,0.680,0.122,0.122,-0.366
1621178169941,2021-05-16T17.16.09.941,0.690,0.000,0.061,-0.061
1621178169951,2021-05-16T17.16.09.951,0.700,-0.061,0.183,-0.122
1621178169961,2021-05-16T17.16.09.961,0.710,-0.061,0.427,0.000
1621178169971,2021-05-16T17.16.09.971,0.720,-0.183,0.671,-0.061
