epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621178169423,2021-05-16T17.16.09.423,0.000,-0.122,0.366,-1.707
1621178169433,2021-05-16T17.16.09.433,0.010,0.000,-0.427,-1.402
1621178169443,2021-05-16T17.16.09.443,0.020,0.183,-3.354,-0.183
1621178169453,2021-05-16T17.16.09.453,0.030,0.061,-6.341,1.159
1621178169463,2021-05-16T17.16.09.463,0.040,-0.061,-6.890,1.463
1621178169473,2021-05-16T17.16.09.473,0.050,-0.366,-5.976,1.585
1621178169483,2021-05-16T17.16.09.483,0.060,-0.732,-4.817,1.220
1621178169493,2021-05-16T17.16.09.493,0.070,-0.976,-3.720,0.549
1621178169503,2021-05-16T17.16.09.503,0.080,-0.793,-2.500,0.305
1621178169513,2021-05-16T17.16.09.513,0.090,-0.183,-2.866,0.671
1621178169523,2021-05-16T17.16.09.523,0.100,0.488,-4.390,1.341
1621178169533,2021-05-16T17.16.09.533,0.110,0.854,-5.793,2.134
1621178169543,2021-05-16T17.16.09.543,0.120,1.098,-6.829,2.317
1621178169553,2021-05-16T17.16.09.553,0.130,1.220,-6.829,2.561
1621178169563,2021-05-16T17.16.09.563,0.140,0.915,-5.671,2.073
1621178169573,2021-05-16T17.16.09.573,0.150,0.244,-4.756,1.220
1621178169583,2021-05-16T17.16.09.583,0.160,-0.183,-3.841,0.488
1621178169593,2021-05-16T17.16.09.593,0.170,-0.671,-1.951,-0.244
1621178169603,2021-05-16T17.16.09.603,0.180,-1.159,0.061,-0.915
1621178169613,2021-05-16T17.16.09.613,0.190,-0.976,-0.183,-1.341
1621178169623,2021-05-16T17.16.09.623,0.200,-0.671,-1.585,-1.890
1621178169633,2021-05-16T17.16.09.633,0.210,-0.183,-3.415,-1.402
1621178169643,2021-05-16T17.16.09.643,0.220,0.488,-5.244,0.061
1621178169653,2021-05-16T17.16.09.653,0.230,0.854,-6.951,2.195
1621178169663,2021-05-16T17.16.09.663,0.240,0.793,-9.329,3.780
1621178169673,2021-05-16T17.16.09.673,0.250,0.793,-9.085,3.963
1621178169683,2021-05-16T17.16.09.683,0.260,0.793,-6.402,3.780
1621178169693,2021-05-16T17.16.09.693,0.270,0.488,-2.683,2.866
1621178169703,2021-05-16T17.16.09.703,0.280,-0.061,2.317,0.732
1621178169713,2021-05-16T17.16.09.713,0.290,-0.366,6.768,-0.549
1621178169723,2021-05-16T17.16.09.723,0.300,-0.976,7.561,-1.159
1621178169733,2021-05-16T17.16.09.733,0.310,-1.280,6.890,-1.890
1621178169743,2021-05-16T17.16.09.743,0.320,-0.976,6.220,-2.439
1621178169753,2021-05-16T17.16.09.753,0.330,-0.549,4.024,-2.012
1621178169763,2021-05-16T17.16.09.763,0.340,-0.183,1.707,-0.671
1621178169773,2021-05-16T17.16.09.773,0.350,0.183,-0.915,0.854
1621178169783,2021-05-16T17.16.09.783,0.360,0.427,-3.354,2.256
1621178169793,2021-05-16T17.16.09.793,0.370,0.549,-4.573,3.171
1621178169803,2021-05-16T17.16.09.803,0.380,0.610,-4.390,2.500
1621178169813,2021-05-16T17.16.09.813,0.390,0.610,-2.866,1.402
1621178169823,2021-05-16T17.16.09.823,0.400,0.427,-1.402,0.366
1621178169833,2021-05-16T17.16.09.833,0.410,0.549,-0.732,-0.244
1621178169843,2021-05-16T17.16.09.843,0.420,0.549,-0.061,-0.183
1621178169853,2021-05-16T17.16.09.853,0.430,0.244,0.915,-0.122
1621178169863,2021-05-16T17.16.09.863,0.440,-0.122,1.341,-0.183
1621178169873,2021-05-16T17.16.09.873,0.450,-0.244,1.402,0.061
1621178169883,2021-05-16T17.16.09.883,0.460,-0.366,0.976,0.122
1621178169893,2021-05-16T17.16.09.893,0.470,-0.427,0.427,0.000
1621178169903,2021-05-16T17.16.09.903,0.480,-0.305,0.305,-0.305
1621178169913,2021-05-16T17.16.09.913,0.490,0.000,0.854,-0.244
1621178169923,2021-05-16T17.16.09.923,0.500,0.183,-0.488,0.671
1621178169933,2021-05-16T17.16.09.933,0.510,0.183,-3.110,0.366
1621178169943,2021-05-16T17.16.09.943,0.520,0.061,-4.268,-0.671
1621178169953,2021-05-16T17.16.09.953,0.530,-0.244,-2.683,-1.829
1621178169963,2021-05-16T17.16.09.963,0.540,-0.732,0.915,-2.561
1621178169973,2021-05-16T17.16.09.973,0.550,-1.463,3.720,-2.805
1621178169983,2021-05-16T17.16.09.983,0.560,-2.134,5.671,-2.622
1621178169993,2021-05-16T17.16.09.993,0.570,-2.378,7.500,-2.378
1621178170003,2021-05-16T17.16.10.003,0.580,-1.890,9.207,-1.402
1621178170013,2021-05-16T17.16.10.013,0.590,-1.159,9.878,0.305
1621178170023,2021-05-16T17.16.10.023,0.600,-0.427,9.634,0.915
1621178170033,2021-05-16T17.16.10.033,0.610,0.610,9.390,1.707
1621178170043,2021-05-16T17.16.10.043,0.620,1.220,8.720,1.768
1621178170053,2021-05-16T17.16.10.053,0.630,2.012,6.829,2.439
1621178170063,2021-05-16T17.16.10.063,0.640,2.439,3.598,2.500
1621178170073,2021-05-16T17.16.10.073,0.650,2.622,2.500,1.890
1621178170083,2021-05-16T17.16.10.083,0.660,2.073,4.451,1.098
1621178170093,2021-05-16T17.16.10.093,0.670,1.585,8.293,0.793
1621178170103,2021-05-16T17.16.10.103,0.680,0.732,11.890,0.183
1621178170113,2021-05-16T17.16.10.113,0.690,0.000,15.732,-0.183
1621178170123,2021-05-16T17.16.10.123,0.700,0.366,17.988,0.732
1621178170133,2021-05-16T17.16.10.133,0.710,-0.122,16.402,1.280
1621178170143,2021-05-16T17.16.10.143,0.720,0.244,15.366,-1.159
1621178170153,2021-05-16T17.16.10.153,0.730,2.256,24.329,-3.537
1621178170163,2021-05-16T17.16.10.163,0.740,-0.915,43.780,-8.963
1621178170173,2021-05-16T17.16.10.173,0.750,0.427,58.720,-10.793
1621178170183,2021-05-16T17.16.10.183,0.760,-0.366,61.524,-12.561
1621178170193,2021-05-16T17.16.10.193,0.770,-0.305,41.280,-5.610
1621178170203,2021-05-16T17.16.10.203,0.780,0.244,12.683,-2.256
1621178170213,2021-05-16T17.16.10.213,0.790,0.671,-4.268,-0.305
1621178170223,2021-05-16T17.16.10.223,0.800,0.732,-11.829,-0.122
1621178170233,2021-05-16T17.16.10.233,0.810,1.098,-11.463,0.427
1621178170243,2021-05-16T17.16.10.243,0.820,0.976,-6.951,0.610
1621178170253,2021-05-16T17.16.10.253,0.830,0.366,-2.988,-0.183
1621178170263,2021-05-16T17.16.10.263,0.840,0.061,-1.829,0.244
1621178170273,2021-05-16T17.16.10.273,0.850,0.061,-3.780,1.037
1621178170283,2021-05-16T17.16.10.283,0.860,0.244,-7.683,1.341
1621178170293,2021-05-16T17.16.10.293,0.870,0.122,-11.524,1.768
1621178170303,2021-05-16T17.16.10.303,0.880,-0.061,-14.878,2.195
1621178170313,2021-05-16T17.16.10.313,0.890,-0.244,-16.890,2.378
1621178170323,2021-05-16T17.16.10.323,0.900,-0.488,-16.646,2.256
1621178170333,2021-05-16T17.16.10.333,0.910,-0.732,-16.280,2.195
1621178170343,2021-05-16T17.16.10.343,0.920,-0.915,-16.646,2.195
1621178170353,2021-05-16T17.16.10.353,0.930,-0.366,-16.768,2.195
1621178170363,2021-05-16T17.16.10.363,0.940,0.000,-16.159,2.500
1621178170373,2021-05-16T17.16.10.373,0.950,0.305,-14.939,3.049
1621178170383,2021-05-16T17.16.10.383,0.960,0.671,-13.537,3.049
1621178170393,2021-05-16T17.16.10.393,0.970,0.732,-11.463,2.561
1621178170403,2021-05-16T17.16.10.403,0.980,0.366,-8.232,1.463
1621178170413,2021-05-16T17.16.10.413,0.990,-0.305,-4.146,0.488
1621178170423,2021-05-16T17.16.10.423,1.000,-0.793,-0.549,0.183
1621178170433,2021-05-16T17.16.10.433,1.010,-1.707,3.293,-0.793
1621178170443,2021-05-16T17.16.10.443,1.020,-2.378,6.768,-1.890
1621178170453,2021-05-16T17.16.10.453,1.030,-2.805,7.866,-1.463
1621178170463,2021-05-16T17.16.10.463,1.040,-2.866,7.927,-1.402
1621178170473,2021-05-16T17.16.10.473,1.050,-3.110,8.293,-2.012
1621178170483,2021-05-16T17.16.10.483,1.060,-3.598,5.122,-2.500
1621178170493,2021-05-16T17.16.10.493,1.070,-3.476,2.134,-2.988
1621178170503,2021-05-16T17.16.10.503,1.080,-2.927,2.683,-3.780
1621178170513,2021-05-16T17.16.10.513,1.090,-1.951,4.878,-3.902
1621178170523,2021-05-16T17.16.10.523,1.100,-1.098,7.073,-3.476
1621178170533,2021-05-16T17.16.10.533,1.110,-0.427,7.988,-2.622
1621178170543,2021-05-16T17.16.10.543,1.120,-0.366,7.683,-1.037
1621178170553,2021-05-16T17.16.10.553,1.130,-0.183,7.500,-0.122
1621178170563,2021-05-16T17.16.10.563,1.140,-0.061,7.805,0.061
1621178170573,2021-05-16T17.16.10.573,1.150,-0.549,8.171,-0.244
1621178170583,2021-05-16T17.16.10.583,1.160,-0.793,6.951,-0.244
1621178170593,2021-05-16T17.16.10.593,1.170,-0.671,5.793,-0.305
1621178170603,2021-05-16T17.16.10.603,1.180,-0.610,3.354,-0.549
1621178170613,2021-05-16T17.16.10.613,1.190,-0.366,-0.488,-0.549
1621178170623,2021-05-16T17.16.10.623,1.200,-0.305,-2.317,-1.037
1621178170633,2021-05-16T17.16.10.633,1.210,-0.549,-1.890,-1.707
1621178170643,2021-05-16T17.16.10.643,1.220,-0.732,-0.915,-1.829
1621178170653,2021-05-16T17.16.10.653,1.230,-0.915,-0.122,-1.707
1621178170663,2021-05-16T17.16.10.663,1.240,-0.793,-0.244,-1.037
1621178170673,2021-05-16T17.16.10.673,1.250,-0.488,-0.793,-0.305
1621178170683,2021-05-16T17.16.10.683,1.260,-0.549,-0.488,-0.244
1621178170693,2021-05-16T17.16.10.693,1.270,-0.671,0.305,-0.305
1621178170703,2021-05-16T17.16.10.703,1.280,-0.549,-0.061,-0.427
1621178170713,2021-05-16T17.16.10.713,1.290,-0.305,-0.366,-0.610
1621178170723,2021-05-16T17.16.10.723,1.300,0.183,-0.488,-0.671
1621178170733,2021-05-16T17.16.10.733,1.310,0.427,-1.220,-0.793
1621178170743,2021-05-16T17.16.10.743,1.320,0.427,-1.402,-1.037
1621178170753,2021-05-16T17.16.10.753,1.330,0.488,-1.463,-1.280
1621178170763,2021-05-16T17.16.10.763,1.340,0.366,-0.488,-1.646
1621178170773,2021-05-16T17.16.10.773,1.350,0.305,0.976,-1.890
1621178170783,2021-05-16T17.16.10.783,1.360,0.488,1.098,-1.524
1621178170793,2021-05-16T17.16.10.793,1.370,0.732,0.671,-1.159
1621178170803,2021-05-16T17.16.10.803,1.380,0.976,1.037,-0.549
1621178170813,2021-05-16T17.16.10.813,1.390,1.341,1.585,-0.183
1621178170823,2021-05-16T17.16.10.823,1.400,1.829,2.073,-0.366
1621178170833,2021-05-16T17.16.10.833,1.410,1.951,2.683,-0.427
1621178170843,2021-05-16T17.16.10.843,1.420,1.890,3.171,-0.671
1621178170853,2021-05-16T17.16.10.853,1.430,1.890,2.439,-0.610
1621178170863,2021-05-16T17.16.10.863,1.440,1.951,2.195,-0.366
1621178170873,2021-05-16T17.16.10.873,1.450,1.951,2.256,-0.122
1621178170883,2021-05-16T17.16.10.883,1.460,2.073,1.585,0.244
1621178170893,2021-05-16T17.16.10.893,1.470,2.256,0.732,0.427
1621178170903,2021-05-16T17.16.10.903,1.480,2.256,0.305,0.610
1621178170913,2021-05-16T17.16.10.913,1.490,2.317,-0.061,0.915
1621178170923,2021-05-16T17.16.10.923,1.500,2.378,-0.732,1.159
1621178170933,2021-05-16T17.16.10.933,1.510,2.073,-0.976,0.671
1621178170943,2021-05-16T17.16.10.943,1.520,1.341,-1.098,0.305
1621178170953,2021-05-16T17.16.10.953,1.530,0.915,-0.122,-0.122
1621178170963,2021-05-16T17.16.10.963,1.540,0.793,1.098,-0.549
1621178170973,2021-05-16T17.16.10.973,1.550,0.732,1.951,-0.488
1621178170983,2021-05-16T17.16.10.983,1.560,0.854,0.549,0.122
1621178170993,2021-05-16T17.16.10.993,1.570,1.037,-2.866,0.854
1621178171003,2021-05-16T17.16.11.003,1.580,0.915,-3.841,0.915
1621178171013,2021-05-16T17.16.11.013,1.590,0.671,-3.476,0.915
1621178171023,2021-05-16T17.16.11.023,1.600,0.244,-3.537,1.037
1621178171033,2021-05-16T17.16.11.033,1.610,0.000,-3.476,1.037
1621178171043,2021-05-16T17.16.11.043,1.620,-0.122,-2.622,0.793
1621178171053,2021-05-16T17.16.11.053,1.630,-0.549,-1.220,0.122
1621178171063,2021-05-16T17.16.11.063,1.640,-0.610,-0.366,-0.305
1621178171073,2021-05-16T17.16.11.073,1.650,-0.793,-0.244,-0.549
