epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621178169250,2021-05-16T17.16.09.250,0.000,0.017,-1.005,0.263
1621178169260,2021-05-16T17.16.09.260,0.010,0.011,-1.017,0.269
1621178169270,2021-05-16T17.16.09.270,0.020,0.014,-1.016,0.271
1621178169280,2021-05-16T17.16.09.280,0.030,0.022,-1.009,0.273
1621178169290,2021-05-16T17.16.09.290,0.040,0.024,-1.008,0.274
1621178169300,2021-05-16T17.16.09.300,0.050,0.018,-1.014,0.272
1621178169310,2021-05-16T17.16.09.310,0.060,0.012,-1.016,0.271
1621178169320,2021-05-16T17.16.09.320,0.070,0.012,-1.009,0.271
1621178169330,2021-05-16T17.16.09.330,0.080,0.013,-1.011,0.270
1621178169340,2021-05-16T17.16.09.340,0.090,0.018,-1.013,0.266
1621178169350,2021-05-16T17.16.09.350,0.100,0.018,-1.013,0.265
1621178169360,2021-05-16T17.16.09.360,0.110,0.013,-1.011,0.269
1621178169370,2021-05-16T17.16.09.370,0.120,0.015,-1.009,0.273
1621178169380,2021-05-16T17.16.09.380,0.130,0.017,-1.011,0.272
1621178169390,2021-05-16T17.16.09.390,0.140,0.018,-1.013,0.269
1621178169400,2021-05-16T17.16.09.400,0.150,0.015,-1.013,0.265
1621178169410,2021-05-16T17.16.09.410,0.160,0.016,-1.015,0.269
1621178169420,2021-05-16T17.16.09.420,0.170,0.016,-1.013,0.269
1621178169430,2021-05-16T17.16.09.430,0.180,0.019,-1.011,0.270
1621178169440,2021-05-16T17.16.09.440,0.190,0.015,-1.011,0.267
1621178169450,2021-05-16T17.16.09.450,0.200,0.015,-1.012,0.268
1621178169460,2021-05-16T17.16.09.460,0.210,0.015,-1.012,0.266
1621178169470,2021-05-16T17.16.09.470,0.220,0.015,-1.009,0.265
1621178169480,2021-05-16T17.16.09.480,0.230,0.015,-1.014,0.265
1621178169490,2021-05-16T17.16.09.490,0.240,0.014,-1.013,0.268
1621178169500,2021-05-16T17.16.09.500,0.250,0.017,-1.009,0.270
1621178169510,2021-05-16T17.16.09.510,0.260,0.018,-1.015,0.268
1621178169520,2021-05-16T17.16.09.520,0.270,0.014,-1.016,0.267
1621178169530,2021-05-16T17.16.09.530,0.280,0.016,-1.011,0.267
1621178169540,2021-05-16T17.16.09.540,0.290,0.015,-1.011,0.270
1621178169550,2021-05-16T17.16.09.550,0.300,0.014,-1.015,0.267
1621178169560,2021-05-16T17.16.09.560,0.310,0.018,-1.015,0.266
1621178169570,2021-05-16T17.16.09.570,0.320,0.015,-1.013,0.261
1621178169580,2021-05-16T17.16.09.580,0.330,0.013,-1.012,0.262
1621178169590,2021-05-16T17.16.09.590,0.340,0.013,-1.013,0.263
1621178169600,2021-05-16T17.16.09.600,0.350,0.014,-1.010,0.265
1621178169610,2021-05-16T17.16.09.610,0.360,0.015,-1.011,0.272
1621178169620,2021-05-16T17.16.09.620,0.370,0.014,-1.012,0.272
1621178169630,2021-05-16T17.16.09.630,0.380,0.014,-1.011,0.267
1621178169640,2021-05-16T17.16.09.640,0.390,0.014,-1.009,0.268
1621178169650,2021-05-16T17.16.09.650,0.400,0.015,-1.011,0.270
1621178169660,2021-05-16T17.16.09.660,0.410,0.015,-1.012,0.270
1621178169670,2021-05-16T17.16.09.670,0.420,0.015,-1.012,0.271
1621178169680,2021-05-16T17.16.09.680,0.430,0.016,-1.013,0.271
1621178169690,2021-05-16T17.16.09.690,0.440,0.015,-1.015,0.268
1621178169700,2021-05-16T17.16.09.700,0.450,0.014,-1.014,0.263
1621178169710,2021-05-16T17.16.09.710,0.460,0.014,-1.015,0.262
1621178169720,2021-05-16T17.16.09.720,0.470,0.012,-1.011,0.266
1621178169730,2021-05-16T17.16.09.730,0.480,0.012,-1.014,0.268
1621178169740,2021-05-16T17.16.09.740,0.490,0.015,-1.014,0.268
1621178169750,2021-05-16T17.16.09.750,0.500,0.016,-1.012,0.269
1621178169760,2021-05-16T17.16.09.760,0.510,0.017,-1.013,0.267
1621178169770,2021-05-16T17.16.09.770,0.520,0.016,-1.013,0.269
1621178169780,2021-05-16T17.16.09.780,0.530,0.014,-1.012,0.268
1621178169790,2021-05-16T17.16.09.790,0.540,0.015,-1.015,0.269
1621178169800,2021-05-16T17.16.09.800,0.550,0.016,-1.015,0.270
1621178169810,2021-05-16T17.16.09.810,0.560,0.014,-1.013,0.269
1621178169820,2021-05-16T17.16.09.820,0.570,0.016,-1.010,0.268
1621178169830,2021-05-16T17.16.09.830,0.580,0.015,-1.011,0.269
1621178169840,2021-05-16T17.16.09.840,0.590,0.017,-1.013,0.270
1621178169850,2021-05-16T17.16.09.850,0.600,0.020,-1.011,0.274
