epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621177696131,2021-05-16T17.08.16.131,0.000,-0.863,-0.105,-0.500
1621177696141,2021-05-16T17.08.16.141,0.010,-0.874,-0.105,-0.502
1621177696151,2021-05-16T17.08.16.151,0.020,-0.872,-0.106,-0.502
1621177696161,2021-05-16T17.08.16.161,0.030,-0.871,-0.103,-0.503
1621177696171,2021-05-16T17.08.16.171,0.040,-0.871,-0.104,-0.504
1621177696181,2021-05-16T17.08.16.181,0.050,-0.872,-0.106,-0.505
1621177696191,2021-05-16T17.08.16.191,0.060,-0.870,-0.106,-0.506
1621177696201,2021-05-16T17.08.16.201,0.070,-0.871,-0.108,-0.505
1621177696211,2021-05-16T17.08.16.211,0.080,-0.874,-0.106,-0.507
1621177696221,2021-05-16T17.08.16.221,0.090,-0.870,-0.105,-0.506
1621177696231,2021-05-16T17.08.16.231,0.100,-0.870,-0.104,-0.506
1621177696241,2021-05-16T17.08.16.241,0.110,-0.871,-0.106,-0.505
1621177696251,2021-05-16T17.08.16.251,0.120,-0.871,-0.108,-0.503
1621177696261,2021-05-16T17.08.16.261,0.130,-0.871,-0.107,-0.506
1621177696271,2021-05-16T17.08.16.271,0.140,-0.870,-0.105,-0.505
1621177696281,2021-05-16T17.08.16.281,0.150,-0.870,-0.107,-0.504
1621177696291,2021-05-16T17.08.16.291,0.160,-0.872,-0.106,-0.507
1621177696301,2021-05-16T17.08.16.301,0.170,-0.873,-0.108,-0.507
1621177696311,2021-05-16T17.08.16.311,0.180,-0.870,-0.106,-0.503
1621177696321,2021-05-16T17.08.16.321,0.190,-0.872,-0.105,-0.503
1621177696331,2021-05-16T17.08.16.331,0.200,-0.869,-0.106,-0.504
1621177696341,2021-05-16T17.08.16.341,0.210,-0.871,-0.105,-0.501
1621177696351,2021-05-16T17.08.16.351,0.220,-0.871,-0.105,-0.505
1621177696361,2021-05-16T17.08.16.361,0.230,-0.871,-0.107,-0.502
1621177696371,2021-05-16T17.08.16.371,0.240,-0.870,-0.104,-0.504
1621177696381,2021-05-16T17.08.16.381,0.250,-0.871,-0.103,-0.501
1621177696391,2021-05-16T17.08.16.391,0.260,-0.870,-0.104,-0.504
1621177696401,2021-05-16T17.08.16.401,0.270,-0.870,-0.104,-0.506
1621177696411,2021-05-16T17.08.16.411,0.280,-0.871,-0.105,-0.502
1621177696421,2021-05-16T17.08.16.421,0.290,-0.871,-0.104,-0.504
1621177696431,2021-05-16T17.08.16.431,0.300,-0.872,-0.106,-0.506
1621177696441,2021-05-16T17.08.16.441,0.310,-0.871,-0.105,-0.507
1621177696451,2021-05-16T17.08.16.451,0.320,-0.871,-0.106,-0.508
1621177696461,2021-05-16T17.08.16.461,0.330,-0.870,-0.106,-0.505
1621177696471,2021-05-16T17.08.16.471,0.340,-0.870,-0.109,-0.503
