epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1618436353680,2021-04-14T23.39.13.680,0.000,-0.475,-0.745,0.481
1618436353688,2021-04-14T23.39.13.688,0.008,-0.486,-0.754,0.490
1618436353699,2021-04-14T23.39.13.699,0.019,-0.484,-0.758,0.481
1618436353709,2021-04-14T23.39.13.709,0.029,-0.488,-0.764,0.469
1618436353719,2021-04-14T23.39.13.719,0.039,-0.485,-0.773,0.464
1618436353730,2021-04-14T23.39.13.730,0.050,-0.498,-0.777,0.464
1618436353740,2021-04-14T23.39.13.740,0.060,-0.507,-0.780,0.477
1618436353749,2021-04-14T23.39.13.749,0.069,-0.498,-0.780,0.492
1618436353759,2021-04-14T23.39.13.759,0.079,-0.491,-0.773,0.495
1618436353769,2021-04-14T23.39.13.769,0.089,-0.490,-0.762,0.491
1618436353779,2021-04-14T23.39.13.779,0.099,-0.488,-0.760,0.498
1618436353790,2021-04-14T23.39.13.790,0.110,-0.475,-0.758,0.509
1618436353798,2021-04-14T23.39.13.798,0.118,-0.462,-0.752,0.513
1618436353809,2021-04-14T23.39.13.809,0.129,-0.459,-0.751,0.509
1618436353819,2021-04-14T23.39.13.819,0.139,-0.462,-0.748,0.501
1618436353829,2021-04-14T23.39.13.829,0.149,-0.461,-0.742,0.500
1618436353839,2021-04-14T23.39.13.839,0.159,-0.466,-0.742,0.500
1618436353850,2021-04-14T23.39.13.850,0.170,-0.474,-0.750,0.501
1618436353858,2021-04-14T23.39.13.858,0.178,-0.482,-0.748,0.500
1618436353869,2021-04-14T23.39.13.869,0.189,-0.484,-0.748,0.496
1618436353879,2021-04-14T23.39.13.879,0.199,-0.480,-0.753,0.491
1618436353889,2021-04-14T23.39.13.889,0.209,-0.480,-0.757,0.488
1618436353899,2021-04-14T23.39.13.899,0.219,-0.471,-0.759,0.492
1618436353910,2021-04-14T23.39.13.910,0.230,-0.456,-0.761,0.494
1618436353918,2021-04-14T23.39.13.918,0.238,-0.454,-0.762,0.485
1618436353929,2021-04-14T23.39.13.929,0.249,-0.465,-0.766,0.485
1618436353939,2021-04-14T23.39.13.939,0.259,-0.471,-0.767,0.483
1618436353949,2021-04-14T23.39.13.949,0.269,-0.481,-0.771,0.491
1618436353959,2021-04-14T23.39.13.959,0.279,-0.483,-0.767,0.494
1618436353968,2021-04-14T23.39.13.968,0.288,-0.478,-0.765,0.495
1618436353979,2021-04-14T23.39.13.979,0.299,-0.473,-0.763,0.498
1618436353989,2021-04-14T23.39.13.989,0.309,-0.471,-0.762,0.497
1618436353999,2021-04-14T23.39.13.999,0.319,-0.471,-0.763,0.499
1618436354009,2021-04-14T23.39.14.009,0.329,-0.478,-0.766,0.501
1618436354020,2021-04-14T23.39.14.020,0.340,-0.483,-0.770,0.501
1618436354028,2021-04-14T23.39.14.028,0.348,-0.484,-0.773,0.490
1618436354039,2021-04-14T23.39.14.039,0.359,-0.495,-0.773,0.480
1618436354049,2021-04-14T23.39.14.049,0.369,-0.504,-0.770,0.471
1618436354059,2021-04-14T23.39.14.059,0.379,-0.517,-0.771,0.469
1618436354069,2021-04-14T23.39.14.069,0.389,-0.515,-0.773,0.468
1618436354080,2021-04-14T23.39.14.080,0.400,-0.495,-0.772,0.478
1618436354088,2021-04-14T23.39.14.088,0.408,-0.477,-0.773,0.494
1618436354099,2021-04-14T23.39.14.099,0.419,-0.465,-0.773,0.505
1618436354109,2021-04-14T23.39.14.109,0.429,-0.461,-0.771,0.514
1618436354119,2021-04-14T23.39.14.119,0.439,-0.468,-0.767,0.510
1618436354129,2021-04-14T23.39.14.129,0.449,-0.464,-0.758,0.500
1618436354138,2021-04-14T23.39.14.138,0.458,-0.460,-0.750,0.490
1618436354148,2021-04-14T23.39.14.148,0.468,-0.461,-0.744,0.478
1618436354159,2021-04-14T23.39.14.159,0.479,-0.471,-0.738,0.470
1618436354169,2021-04-14T23.39.14.169,0.489,-0.482,-0.740,0.472
1618436354179,2021-04-14T23.39.14.179,0.499,-0.481,-0.746,0.484
1618436354189,2021-04-14T23.39.14.189,0.509,-0.475,-0.748,0.493
1618436354198,2021-04-14T23.39.14.198,0.518,-0.476,-0.750,0.499
1618436354209,2021-04-14T23.39.14.209,0.529,-0.475,-0.754,0.500
1618436354219,2021-04-14T23.39.14.219,0.539,-0.472,-0.759,0.500
1618436354229,2021-04-14T23.39.14.229,0.549,-0.477,-0.760,0.496
1618436354239,2021-04-14T23.39.14.239,0.559,-0.476,-0.758,0.491
1618436354250,2021-04-14T23.39.14.250,0.570,-0.473,-0.759,0.480
1618436354258,2021-04-14T23.39.14.258,0.578,-0.474,-0.762,0.476
1618436354269,2021-04-14T23.39.14.269,0.589,-0.474,-0.766,0.486
1618436354279,2021-04-14T23.39.14.279,0.599,-0.475,-0.769,0.490
1618436354289,2021-04-14T23.39.14.289,0.609,-0.477,-0.771,0.494
1618436354299,2021-04-14T23.39.14.299,0.619,-0.479,-0.770,0.493
1618436354308,2021-04-14T23.39.14.308,0.628,-0.477,-0.766,0.495
1618436354318,2021-04-14T23.39.14.318,0.638,-0.477,-0.763,0.497
1618436354329,2021-04-14T23.39.14.329,0.649,-0.473,-0.759,0.494
1618436354339,2021-04-14T23.39.14.339,0.659,-0.471,-0.758,0.488
1618436354349,2021-04-14T23.39.14.349,0.669,-0.473,-0.761,0.486
1618436354359,2021-04-14T23.39.14.359,0.679,-0.477,-0.762,0.493
1618436354368,2021-04-14T23.39.14.368,0.688,-0.475,-0.759,0.501
1618436354378,2021-04-14T23.39.14.378,0.698,-0.477,-0.757,0.502
1618436354389,2021-04-14T23.39.14.389,0.709,-0.477,-0.756,0.504
1618436354399,2021-04-14T23.39.14.399,0.719,-0.470,-0.753,0.501
1618436354409,2021-04-14T23.39.14.409,0.729,-0.466,-0.755,0.498
1618436354419,2021-04-14T23.39.14.419,0.739,-0.469,-0.755,0.498
1618436354428,2021-04-14T23.39.14.428,0.748,-0.471,-0.753,0.497
1618436354438,2021-04-14T23.39.14.438,0.758,-0.477,-0.755,0.493
1618436354449,2021-04-14T23.39.14.449,0.769,-0.481,-0.753,0.482
1618436354459,2021-04-14T23.39.14.459,0.779,-0.486,-0.754,0.478
1618436354469,2021-04-14T23.39.14.469,0.789,-0.480,-0.759,0.482
1618436354478,2021-04-14T23.39.14.478,0.798,-0.478,-0.759,0.482
1618436354488,2021-04-14T23.39.14.488,0.808,-0.477,-0.757,0.484
1618436354499,2021-04-14T23.39.14.499,0.819,-0.475,-0.754,0.487
1618436354509,2021-04-14T23.39.14.509,0.829,-0.477,-0.758,0.487
1618436354519,2021-04-14T23.39.14.519,0.839,-0.483,-0.760,0.491
1618436354529,2021-04-14T23.39.14.529,0.849,-0.481,-0.755,0.492
1618436354538,2021-04-14T23.39.14.538,0.858,-0.483,-0.754,0.499
1618436354548,2021-04-14T23.39.14.548,0.868,-0.482,-0.755,0.500
1618436354559,2021-04-14T23.39.14.559,0.879,-0.479,-0.755,0.499
1618436354569,2021-04-14T23.39.14.569,0.889,-0.480,-0.755,0.492
1618436354579,2021-04-14T23.39.14.579,0.899,-0.482,-0.760,0.494
1618436354589,2021-04-14T23.39.14.589,0.909,-0.486,-0.764,0.502
1618436354598,2021-04-14T23.39.14.598,0.918,-0.483,-0.762,0.506
1618436354608,2021-04-14T23.39.14.608,0.928,-0.481,-0.761,0.503
1618436354619,2021-04-14T23.39.14.619,0.939,-0.479,-0.762,0.497
1618436354629,2021-04-14T23.39.14.629,0.949,-0.477,-0.762,0.496
1618436354639,2021-04-14T23.39.14.639,0.959,-0.479,-0.762,0.501
1618436354648,2021-04-14T23.39.14.648,0.968,-0.476,-0.760,0.496
1618436354658,2021-04-14T23.39.14.658,0.978,-0.476,-0.763,0.493
1618436354668,2021-04-14T23.39.14.668,0.988,-0.476,-0.761,0.496
1618436354679,2021-04-14T23.39.14.679,0.999,-0.470,-0.759,0.501
1618436354689,2021-04-14T23.39.14.689,1.009,-0.474,-0.762,0.500
1618436354699,2021-04-14T23.39.14.699,1.019,-0.480,-0.763,0.496
1618436354708,2021-04-14T23.39.14.708,1.028,-0.484,-0.762,0.494
1618436354718,2021-04-14T23.39.14.718,1.038,-0.480,-0.765,0.496
1618436354729,2021-04-14T23.39.14.729,1.049,-0.473,-0.766,0.500
1618436354739,2021-04-14T23.39.14.739,1.059,-0.474,-0.761,0.501
1618436354749,2021-04-14T23.39.14.749,1.069,-0.473,-0.762,0.498
1618436354759,2021-04-14T23.39.14.759,1.079,-0.471,-0.759,0.498
1618436354768,2021-04-14T23.39.14.768,1.088,-0.474,-0.761,0.493
1618436354778,2021-04-14T23.39.14.778,1.098,-0.478,-0.763,0.492
1618436354789,2021-04-14T23.39.14.789,1.109,-0.480,-0.763,0.495
