epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621163155300,2021-05-16T13.05.55.300,0.000,-0.548,-0.443,-0.725
1621163155310,2021-05-16T13.05.55.310,0.010,-0.552,-0.448,-0.731
1621163155320,2021-05-16T13.05.55.320,0.020,-0.550,-0.447,-0.727
1621163155330,2021-05-16T13.05.55.330,0.030,-0.550,-0.448,-0.730
1621163155340,2021-05-16T13.05.55.340,0.040,-0.552,-0.443,-0.731
1621163155350,2021-05-16T13.05.55.350,0.050,-0.557,-0.444,-0.738
1621163155360,2021-05-16T13.05.55.360,0.060,-0.559,-0.448,-0.739
1621163155370,2021-05-16T13.05.55.370,0.070,-0.554,-0.449,-0.733
1621163155380,2021-05-16T13.05.55.380,0.080,-0.554,-0.449,-0.732
1621163155390,2021-05-16T13.05.55.390,0.090,-0.555,-0.455,-0.734
1621163155400,2021-05-16T13.05.55.400,0.100,-0.554,-0.457,-0.731
1621163155410,2021-05-16T13.05.55.410,0.110,-0.561,-0.450,-0.728
1621163155420,2021-05-16T13.05.55.420,0.120,-0.563,-0.437,-0.733
1621163155430,2021-05-16T13.05.55.430,0.130,-0.573,-0.428,-0.750
1621163155440,2021-05-16T13.05.55.440,0.140,-0.576,-0.428,-0.759
1621163155450,2021-05-16T13.05.55.450,0.150,-0.564,-0.439,-0.757
1621163155460,2021-05-16T13.05.55.460,0.160,-0.554,-0.444,-0.757
1621163155470,2021-05-16T13.05.55.470,0.170,-0.543,-0.445,-0.758
1621163155480,2021-05-16T13.05.55.480,0.180,-0.536,-0.451,-0.754
1621163155490,2021-05-16T13.05.55.490,0.190,-0.532,-0.453,-0.750
1621163155500,2021-05-16T13.05.55.500,0.200,-0.529,-0.455,-0.743
1621163155510,2021-05-16T13.05.55.510,0.210,-0.525,-0.456,-0.735
1621163155520,2021-05-16T13.05.55.520,0.220,-0.525,-0.454,-0.729
1621163155530,2021-05-16T13.05.55.530,0.230,-0.530,-0.453,-0.728
1621163155540,2021-05-16T13.05.55.540,0.240,-0.539,-0.453,-0.731
1621163155550,2021-05-16T13.05.55.550,0.250,-0.542,-0.450,-0.732
1621163155560,2021-05-16T13.05.55.560,0.260,-0.548,-0.445,-0.736
1621163155570,2021-05-16T13.05.55.570,0.270,-0.556,-0.435,-0.748
1621163155580,2021-05-16T13.05.55.580,0.280,-0.562,-0.426,-0.763
1621163155590,2021-05-16T13.05.55.590,0.290,-0.567,-0.425,-0.770
1621163155600,2021-05-16T13.05.55.600,0.300,-0.562,-0.429,-0.762
1621163155610,2021-05-16T13.05.55.610,0.310,-0.551,-0.435,-0.758
1621163155620,2021-05-16T13.05.55.620,0.320,-0.544,-0.439,-0.752
1621163155630,2021-05-16T13.05.55.630,0.330,-0.546,-0.438,-0.753
1621163155640,2021-05-16T13.05.55.640,0.340,-0.544,-0.440,-0.753
1621163155650,2021-05-16T13.05.55.650,0.350,-0.549,-0.437,-0.756
1621163155660,2021-05-16T13.05.55.660,0.360,-0.557,-0.431,-0.765
1621163155670,2021-05-16T13.05.55.670,0.370,-0.557,-0.427,-0.765
1621163155680,2021-05-16T13.05.55.680,0.380,-0.558,-0.430,-0.761
1621163155690,2021-05-16T13.05.55.690,0.390,-0.558,-0.429,-0.761
1621163155700,2021-05-16T13.05.55.700,0.400,-0.556,-0.432,-0.757
1621163155710,2021-05-16T13.05.55.710,0.410,-0.555,-0.433,-0.757
1621163155720,2021-05-16T13.05.55.720,0.420,-0.558,-0.432,-0.761
1621163155730,2021-05-16T13.05.55.730,0.430,-0.562,-0.427,-0.765
1621163155740,2021-05-16T13.05.55.740,0.440,-0.570,-0.429,-0.769
1621163155750,2021-05-16T13.05.55.750,0.450,-0.566,-0.435,-0.767
1621163155760,2021-05-16T13.05.55.760,0.460,-0.559,-0.436,-0.758
1621163155770,2021-05-16T13.05.55.770,0.470,-0.550,-0.437,-0.757
1621163155780,2021-05-16T13.05.55.780,0.480,-0.547,-0.438,-0.754
1621163155790,2021-05-16T13.05.55.790,0.490,-0.548,-0.439,-0.754
1621163155800,2021-05-16T13.05.55.800,0.500,-0.547,-0.436,-0.753
