epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621163155294,2021-05-16T13.05.55.294,0.000,0.244,0.549,1.768
1621163155304,2021-05-16T13.05.55.304,0.010,0.061,0.671,1.646
1621163155314,2021-05-16T13.05.55.314,0.020,0.305,0.610,1.524
1621163155324,2021-05-16T13.05.55.324,0.030,0.488,0.488,1.463
1621163155334,2021-05-16T13.05.55.334,0.040,0.549,0.244,1.159
1621163155344,2021-05-16T13.05.55.344,0.050,0.244,-0.305,0.915
1621163155354,2021-05-16T13.05.55.354,0.060,-0.122,-0.793,0.732
1621163155364,2021-05-16T13.05.55.364,0.070,-0.488,-0.976,0.427
1621163155374,2021-05-16T13.05.55.374,0.080,-0.671,-0.427,-0.061
1621163155384,2021-05-16T13.05.55.384,0.090,-0.732,2.134,-0.976
1621163155394,2021-05-16T13.05.55.394,0.100,-0.244,8.963,-2.195
1621163155404,2021-05-16T13.05.55.404,0.110,0.793,24.146,-2.988
1621163155414,2021-05-16T13.05.55.414,0.120,2.073,49.390,-3.415
1621163155424,2021-05-16T13.05.55.424,0.130,2.805,80.854,-3.476
1621163155434,2021-05-16T13.05.55.434,0.140,2.927,104.939,-1.768
1621163155444,2021-05-16T13.05.55.444,0.150,3.049,112.622,1.280
1621163155454,2021-05-16T13.05.55.454,0.160,4.146,108.902,4.329
1621163155464,2021-05-16T13.05.55.464,0.170,6.280,104.878,7.500
1621163155474,2021-05-16T13.05.55.474,0.180,8.293,115.305,12.134
1621163155484,2021-05-16T13.05.55.484,0.190,7.683,143.354,19.024
1621163155494,2021-05-16T13.05.55.494,0.200,0.244,168.415,26.951
1621163155504,2021-05-16T13.05.55.504,0.210,-9.817,173.780,35.122
1621163155514,2021-05-16T13.05.55.514,0.220,-16.707,164.146,42.561
1621163155524,2021-05-16T13.05.55.524,0.230,-20.183,139.756,47.256
1621163155534,2021-05-16T13.05.55.534,0.240,-19.085,108.659,45.244
1621163155544,2021-05-16T13.05.55.544,0.250,-12.866,88.171,37.805
1621163155554,2021-05-16T13.05.55.554,0.260,-2.927,77.073,32.439
1621163155564,2021-05-16T13.05.55.564,0.270,7.927,72.683,28.049
1621163155574,2021-05-16T13.05.55.574,0.280,18.171,72.500,22.256
1621163155584,2021-05-16T13.05.55.584,0.290,26.707,69.756,16.341
1621163155594,2021-05-16T13.05.55.594,0.300,32.439,65.976,10.549
1621163155604,2021-05-16T13.05.55.604,0.310,35.000,61.037,5.183
1621163155614,2021-05-16T13.05.55.614,0.320,34.268,50.915,0.793
1621163155624,2021-05-16T13.05.55.624,0.330,30.793,31.159,-3.476
1621163155634,2021-05-16T13.05.55.634,0.340,26.463,5.854,-8.537
1621163155644,2021-05-16T13.05.55.644,0.350,21.646,-15.854,-15.122
1621163155654,2021-05-16T13.05.55.654,0.360,15.305,-31.524,-21.890
1621163155664,2021-05-16T13.05.55.664,0.370,8.415,-39.939,-28.171
1621163155674,2021-05-16T13.05.55.674,0.380,1.037,-39.268,-33.720
1621163155684,2021-05-16T13.05.55.684,0.390,-5.915,-29.024,-38.537
1621163155694,2021-05-16T13.05.55.694,0.400,-11.159,-13.902,-42.378
1621163155704,2021-05-16T13.05.55.704,0.410,-15.915,-3.537,-44.939
1621163155714,2021-05-16T13.05.55.714,0.420,-20.976,-7.073,-45.793
1621163155724,2021-05-16T13.05.55.724,0.430,-26.402,-21.707,-45.061
1621163155734,2021-05-16T13.05.55.734,0.440,-31.585,-40.976,-43.110
1621163155744,2021-05-16T13.05.55.744,0.450,-35.915,-62.683,-39.451
1621163155754,2021-05-16T13.05.55.754,0.460,-37.988,-82.561,-34.329
1621163155764,2021-05-16T13.05.55.764,0.470,-36.463,-95.976,-27.744
1621163155774,2021-05-16T13.05.55.774,0.480,-31.890,-99.085,-20.061
1621163155784,2021-05-16T13.05.55.784,0.490,-25.183,-93.110,-11.524
1621163155794,2021-05-16T13.05.55.794,0.500,-18.110,-82.500,-4.634
1621163155804,2021-05-16T13.05.55.804,0.510,-9.756,-64.634,0.122
1621163155814,2021-05-16T13.05.55.814,0.520,-2.195,-42.500,3.232
1621163155824,2021-05-16T13.05.55.824,0.530,2.622,-26.341,4.085
1621163155834,2021-05-16T13.05.55.834,0.540,5.305,-22.012,4.756
1621163155844,2021-05-16T13.05.55.844,0.550,6.646,-27.317,5.854
1621163155854,2021-05-16T13.05.55.854,0.560,7.195,-36.890,6.402
1621163155864,2021-05-16T13.05.55.864,0.570,7.500,-42.378,5.854
1621163155874,2021-05-16T13.05.55.874,0.580,6.768,-40.000,3.780
1621163155884,2021-05-16T13.05.55.884,0.590,4.939,-35.305,0.854
1621163155894,2021-05-16T13.05.55.894,0.600,3.049,-32.256,-2.500
1621163155904,2021-05-16T13.05.55.904,0.610,1.280,-30.183,-6.037
1621163155914,2021-05-16T13.05.55.914,0.620,-0.915,-29.634,-9.634
1621163155924,2021-05-16T13.05.55.924,0.630,-3.049,-29.695,-13.171
1621163155934,2021-05-16T13.05.55.934,0.640,-4.451,-28.232,-16.890
1621163155944,2021-05-16T13.05.55.944,0.650,-5.305,-23.659,-19.878
