epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621180844475,2021-05-16T18.00.44.475,0.000,-0.139,-0.294,-0.953
1621180844485,2021-05-16T18.00.44.485,0.010,-0.140,-0.299,-0.960
1621180844495,2021-05-16T18.00.44.495,0.020,-0.140,-0.297,-0.959
1621180844505,2021-05-16T18.00.44.505,0.030,-0.138,-0.298,-0.961
1621180844515,2021-05-16T18.00.44.515,0.040,-0.139,-0.298,-0.962
1621180844525,2021-05-16T18.00.44.525,0.050,-0.141,-0.296,-0.961
1621180844535,2021-05-16T18.00.44.535,0.060,-0.143,-0.298,-0.961
1621180844545,2021-05-16T18.00.44.545,0.070,-0.140,-0.299,-0.960
1621180844555,2021-05-16T18.00.44.555,0.080,-0.141,-0.298,-0.959
1621180844565,2021-05-16T18.00.44.565,0.090,-0.137,-0.301,-0.960
1621180844575,2021-05-16T18.00.44.575,0.100,-0.138,-0.301,-0.963
1621180844585,2021-05-16T18.00.44.585,0.110,-0.139,-0.299,-0.961
1621180844595,2021-05-16T18.00.44.595,0.120,-0.140,-0.300,-0.959
1621180844605,2021-05-16T18.00.44.605,0.130,-0.146,-0.300,-0.961
1621180844615,2021-05-16T18.00.44.615,0.140,-0.145,-0.303,-0.962
1621180844625,2021-05-16T18.00.44.625,0.150,-0.144,-0.301,-0.963
1621180844635,2021-05-16T18.00.44.635,0.160,-0.143,-0.300,-0.961
1621180844645,2021-05-16T18.00.44.645,0.170,-0.144,-0.298,-0.962
1621180844655,2021-05-16T18.00.44.655,0.180,-0.147,-0.303,-0.969
1621180844665,2021-05-16T18.00.44.665,0.190,-0.152,-0.301,-0.969
1621180844675,2021-05-16T18.00.44.675,0.200,-0.153,-0.305,-0.978
1621180844685,2021-05-16T18.00.44.685,0.210,-0.149,-0.302,-0.978
1621180844695,2021-05-16T18.00.44.695,0.220,-0.142,-0.300,-0.978
1621180844705,2021-05-16T18.00.44.705,0.230,-0.143,-0.305,-0.979
1621180844715,2021-05-16T18.00.44.715,0.240,-0.127,-0.318,-0.980
1621180844725,2021-05-16T18.00.44.725,0.250,-0.130,-0.322,-0.983
1621180844735,2021-05-16T18.00.44.735,0.260,-0.134,-0.320,-0.981
1621180844745,2021-05-16T18.00.44.745,0.270,-0.143,-0.320,-0.982
1621180844755,2021-05-16T18.00.44.755,0.280,-0.146,-0.321,-0.982
1621180844765,2021-05-16T18.00.44.765,0.290,-0.156,-0.317,-0.983
1621180844775,2021-05-16T18.00.44.775,0.300,-0.161,-0.318,-0.979
1621180844785,2021-05-16T18.00.44.785,0.310,-0.150,-0.315,-0.979
1621180844795,2021-05-16T18.00.44.795,0.320,-0.144,-0.314,-0.975
1621180844805,2021-05-16T18.00.44.805,0.330,-0.145,-0.317,-0.971
1621180844815,2021-05-16T18.00.44.815,0.340,-0.145,-0.323,-0.962
1621180844825,2021-05-16T18.00.44.825,0.350,-0.142,-0.338,-0.957
1621180844835,2021-05-16T18.00.44.835,0.360,-0.147,-0.347,-0.946
1621180844845,2021-05-16T18.00.44.845,0.370,-0.153,-0.353,-0.936
1621180844855,2021-05-16T18.00.44.855,0.380,-0.193,-0.362,-0.925
1621180844865,2021-05-16T18.00.44.865,0.390,-0.151,-0.347,-0.911
1621180844875,2021-05-16T18.00.44.875,0.400,-0.211,-0.486,-0.931
1621180844885,2021-05-16T18.00.44.885,0.410,-0.266,-0.259,-0.879
1621180844895,2021-05-16T18.00.44.895,0.420,-0.091,-0.354,-0.885
1621180844905,2021-05-16T18.00.44.905,0.430,-0.107,-0.378,-0.898
1621180844915,2021-05-16T18.00.44.915,0.440,-0.113,-0.384,-0.897
1621180844925,2021-05-16T18.00.44.925,0.450,-0.082,-0.394,-0.897
1621180844935,2021-05-16T18.00.44.935,0.460,-0.143,-0.394,-0.898
1621180844945,2021-05-16T18.00.44.945,0.470,-0.158,-0.389,-0.894
1621180844955,2021-05-16T18.00.44.955,0.480,-0.175,-0.381,-0.895
1621180844965,2021-05-16T18.00.44.965,0.490,-0.177,-0.379,-0.900
1621180844975,2021-05-16T18.00.44.975,0.500,-0.179,-0.385,-0.903
1621180844985,2021-05-16T18.00.44.985,0.510,-0.177,-0.385,-0.906
1621180844995,2021-05-16T18.00.44.995,0.520,-0.179,-0.390,-0.911
1621180845005,2021-05-16T18.00.45.005,0.530,-0.181,-0.390,-0.921
1621180845015,2021-05-16T18.00.45.015,0.540,-0.187,-0.384,-0.932
1621180845025,2021-05-16T18.00.45.025,0.550,-0.192,-0.386,-0.937
1621180845035,2021-05-16T18.00.45.035,0.560,-0.193,-0.387,-0.941
1621180845045,2021-05-16T18.00.45.045,0.570,-0.196,-0.386,-0.946
1621180845055,2021-05-16T18.00.45.055,0.580,-0.195,-0.386,-0.947
1621180845065,2021-05-16T18.00.45.065,0.590,-0.201,-0.381,-0.947
1621180845075,2021-05-16T18.00.45.075,0.600,-0.203,-0.372,-0.942
1621180845085,2021-05-16T18.00.45.085,0.610,-0.189,-0.356,-0.922
1621180845095,2021-05-16T18.00.45.095,0.620,-0.173,-0.349,-0.916
1621180845105,2021-05-16T18.00.45.105,0.630,-0.174,-0.345,-0.912
1621180845115,2021-05-16T18.00.45.115,0.640,-0.172,-0.337,-0.899
1621180845125,2021-05-16T18.00.45.125,0.650,-0.178,-0.344,-0.897
1621180845135,2021-05-16T18.00.45.135,0.660,-0.183,-0.356,-0.904
1621180845145,2021-05-16T18.00.45.145,0.670,-0.186,-0.371,-0.911
1621180845155,2021-05-16T18.00.45.155,0.680,-0.183,-0.383,-0.924
1621180845165,2021-05-16T18.00.45.165,0.690,-0.179,-0.391,-0.926
1621180845175,2021-05-16T18.00.45.175,0.700,-0.180,-0.384,-0.931
1621180845185,2021-05-16T18.00.45.185,0.710,-0.191,-0.373,-0.930
1621180845195,2021-05-16T18.00.45.195,0.720,-0.185,-0.367,-0.930
1621180845205,2021-05-16T18.00.45.205,0.730,-0.181,-0.363,-0.933
1621180845215,2021-05-16T18.00.45.215,0.740,-0.184,-0.360,-0.938
1621180845225,2021-05-16T18.00.45.225,0.750,-0.176,-0.354,-0.940
1621180845235,2021-05-16T18.00.45.235,0.760,-0.173,-0.347,-0.940
1621180845245,2021-05-16T18.00.45.245,0.770,-0.183,-0.335,-0.942
1621180845255,2021-05-16T18.00.45.255,0.780,-0.187,-0.326,-0.943
1621180845265,2021-05-16T18.00.45.265,0.790,-0.184,-0.321,-0.945
1621180845275,2021-05-16T18.00.45.275,0.800,-0.181,-0.320,-0.947
1621180845285,2021-05-16T18.00.45.285,0.810,-0.183,-0.317,-0.948
1621180845295,2021-05-16T18.00.45.295,0.820,-0.180,-0.318,-0.949
1621180845305,2021-05-16T18.00.45.305,0.830,-0.171,-0.317,-0.943
1621180845315,2021-05-16T18.00.45.315,0.840,-0.180,-0.317,-0.944
1621180845325,2021-05-16T18.00.45.325,0.850,-0.181,-0.318,-0.943
1621180845335,2021-05-16T18.00.45.335,0.860,-0.168,-0.316,-0.944
1621180845345,2021-05-16T18.00.45.345,0.870,-0.167,-0.321,-0.944
1621180845355,2021-05-16T18.00.45.355,0.880,-0.165,-0.319,-0.948
1621180845365,2021-05-16T18.00.45.365,0.890,-0.161,-0.316,-0.951
1621180845375,2021-05-16T18.00.45.375,0.900,-0.164,-0.315,-0.956
1621180845385,2021-05-16T18.00.45.385,0.910,-0.167,-0.309,-0.965
1621180845395,2021-05-16T18.00.45.395,0.920,-0.172,-0.306,-0.976
1621180845405,2021-05-16T18.00.45.405,0.930,-0.169,-0.301,-0.978
1621180845415,2021-05-16T18.00.45.415,0.940,-0.162,-0.293,-0.981
1621180845425,2021-05-16T18.00.45.425,0.950,-0.158,-0.289,-0.979
1621180845435,2021-05-16T18.00.45.435,0.960,-0.158,-0.286,-0.979
1621180845445,2021-05-16T18.00.45.445,0.970,-0.156,-0.280,-0.980
1621180845455,2021-05-16T18.00.45.455,0.980,-0.155,-0.276,-0.980
1621180845465,2021-05-16T18.00.45.465,0.990,-0.154,-0.276,-0.975
1621180845475,2021-05-16T18.00.45.475,1.000,-0.151,-0.277,-0.975
1621180845485,2021-05-16T18.00.45.485,1.010,-0.151,-0.277,-0.976
1621180845495,2021-05-16T18.00.45.495,1.020,-0.146,-0.281,-0.974
1621180845505,2021-05-16T18.00.45.505,1.030,-0.145,-0.287,-0.971
1621180845515,2021-05-16T18.00.45.515,1.040,-0.142,-0.288,-0.968
1621180845525,2021-05-16T18.00.45.525,1.050,-0.141,-0.292,-0.970
1621180845535,2021-05-16T18.00.45.535,1.060,-0.142,-0.295,-0.970
1621180845545,2021-05-16T18.00.45.545,1.070,-0.139,-0.293,-0.970
1621180845555,2021-05-16T18.00.45.555,1.080,-0.140,-0.287,-0.970
1621180845565,2021-05-16T18.00.45.565,1.090,-0.142,-0.285,-0.969
1621180845575,2021-05-16T18.00.45.575,1.100,-0.140,-0.285,-0.969
1621180845585,2021-05-16T18.00.45.585,1.110,-0.141,-0.282,-0.966
1621180845595,2021-05-16T18.00.45.595,1.120,-0.142,-0.281,-0.963
1621180845605,2021-05-16T18.00.45.605,1.130,-0.140,-0.282,-0.965
1621180845615,2021-05-16T18.00.45.615,1.140,-0.139,-0.283,-0.966
1621180845625,2021-05-16T18.00.45.625,1.150,-0.137,-0.285,-0.960
1621180845635,2021-05-16T18.00.45.635,1.160,-0.133,-0.286,-0.955
1621180845645,2021-05-16T18.00.45.645,1.170,-0.138,-0.288,-0.959
1621180845655,2021-05-16T18.00.45.655,1.180,-0.142,-0.291,-0.960
1621180845665,2021-05-16T18.00.45.665,1.190,-0.141,-0.292,-0.956
1621180845675,2021-05-16T18.00.45.675,1.200,-0.143,-0.290,-0.958
1621180845685,2021-05-16T18.00.45.685,1.210,-0.140,-0.295,-0.958
1621180845695,2021-05-16T18.00.45.695,1.220,-0.142,-0.292,-0.955
1621180845705,2021-05-16T18.00.45.705,1.230,-0.138,-0.292,-0.957
1621180845715,2021-05-16T18.00.45.715,1.240,-0.144,-0.293,-0.956
1621180845725,2021-05-16T18.00.45.725,1.250,-0.144,-0.292,-0.958
1621180845735,2021-05-16T18.00.45.735,1.260,-0.145,-0.292,-0.957
1621180845745,2021-05-16T18.00.45.745,1.270,-0.144,-0.291,-0.958
1621180845755,2021-05-16T18.00.45.755,1.280,-0.144,-0.291,-0.959
1621180845765,2021-05-16T18.00.45.765,1.290,-0.140,-0.289,-0.960
1621180845775,2021-05-16T18.00.45.775,1.300,-0.141,-0.287,-0.961
1621180845785,2021-05-16T18.00.45.785,1.310,-0.141,-0.290,-0.961
1621180845795,2021-05-16T18.00.45.795,1.320,-0.136,-0.290,-0.961
1621180845805,2021-05-16T18.00.45.805,1.330,-0.139,-0.291,-0.959
