epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621180844707,2021-05-16T18.00.44.707,0.000,-0.101,-0.106,-0.986
1621180844717,2021-05-16T18.00.44.717,0.010,-0.102,-0.110,-0.995
1621180844727,2021-05-16T18.00.44.727,0.020,-0.103,-0.103,-0.996
1621180844737,2021-05-16T18.00.44.737,0.030,-0.103,-0.115,-0.992
1621180844747,2021-05-16T18.00.44.747,0.040,-0.101,-0.105,-0.992
1621180844757,2021-05-16T18.00.44.757,0.050,-0.101,-0.106,-0.993
1621180844767,2021-05-16T18.00.44.767,0.060,-0.100,-0.095,-0.998
1621180844777,2021-05-16T18.00.44.777,0.070,-0.102,-0.108,-0.997
1621180844787,2021-05-16T18.00.44.787,0.080,-0.094,-0.081,-0.998
1621180844797,2021-05-16T18.00.44.797,0.090,-0.094,-0.089,-0.999
1621180844807,2021-05-16T18.00.44.807,0.100,-0.093,-0.093,-0.999
1621180844817,2021-05-16T18.00.44.817,0.110,-0.094,-0.095,-1.002
1621180844827,2021-05-16T18.00.44.827,0.120,-0.095,-0.097,-1.000
1621180844837,2021-05-16T18.00.44.837,0.130,-0.094,-0.097,-1.002
1621180844847,2021-05-16T18.00.44.847,0.140,-0.094,-0.096,-1.001
1621180844857,2021-05-16T18.00.44.857,0.150,-0.096,-0.098,-1.002
1621180844867,2021-05-16T18.00.44.867,0.160,-0.096,-0.100,-1.002
1621180844877,2021-05-16T18.00.44.877,0.170,-0.093,-0.101,-0.999
1621180844887,2021-05-16T18.00.44.887,0.180,-0.097,-0.100,-0.998
1621180844897,2021-05-16T18.00.44.897,0.190,-0.097,-0.103,-0.998
1621180844907,2021-05-16T18.00.44.907,0.200,-0.100,-0.103,-0.998
1621180844917,2021-05-16T18.00.44.917,0.210,-0.098,-0.106,-0.996
1621180844927,2021-05-16T18.00.44.927,0.220,-0.103,-0.109,-0.996
1621180844937,2021-05-16T18.00.44.937,0.230,-0.105,-0.117,-0.995
1621180844947,2021-05-16T18.00.44.947,0.240,-0.130,-0.141,-0.994
1621180844957,2021-05-16T18.00.44.957,0.250,-0.120,-0.137,-0.991
1621180844967,2021-05-16T18.00.44.967,0.260,-0.092,-0.109,-0.991
1621180844977,2021-05-16T18.00.44.977,0.270,-0.082,-0.095,-0.997
1621180844987,2021-05-16T18.00.44.987,0.280,-0.097,-0.112,-0.999
1621180844997,2021-05-16T18.00.44.997,0.290,-0.096,-0.111,-0.995
1621180845007,2021-05-16T18.00.45.007,0.300,-0.096,-0.112,-0.995
1621180845017,2021-05-16T18.00.45.017,0.310,-0.089,-0.103,-0.999
