epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621180844505,2021-05-16T18.00.44.505,0.000,-0.244,0.427,-0.427
1621180844515,2021-05-16T18.00.44.515,0.010,0.061,0.061,0.000
1621180844525,2021-05-16T18.00.44.525,0.020,-0.122,0.427,-0.244
1621180844535,2021-05-16T18.00.44.535,0.030,-0.122,0.488,-0.244
1621180844545,2021-05-16T18.00.44.545,0.040,-0.183,0.549,-0.244
1621180844555,2021-05-16T18.00.44.555,0.050,-0.122,0.610,-0.244
1621180844565,2021-05-16T18.00.44.565,0.060,-0.183,0.732,-0.183
1621180844575,2021-05-16T18.00.44.575,0.070,-0.061,0.854,-0.244
1621180844585,2021-05-16T18.00.44.585,0.080,-0.061,1.037,-0.244
1621180844595,2021-05-16T18.00.44.595,0.090,0.122,0.915,-0.305
1621180844605,2021-05-16T18.00.44.605,0.100,0.122,1.037,-0.488
1621180844615,2021-05-16T18.00.44.615,0.110,0.244,1.159,-0.549
1621180844625,2021-05-16T18.00.44.625,0.120,0.366,1.280,-0.732
1621180844635,2021-05-16T18.00.44.635,0.130,0.610,1.463,-0.915
1621180844645,2021-05-16T18.00.44.645,0.140,1.159,1.768,-1.159
1621180844655,2021-05-16T18.00.44.655,0.150,1.585,2.195,-1.524
1621180844665,2021-05-16T18.00.44.665,0.160,1.768,2.866,-1.829
1621180844675,2021-05-16T18.00.44.675,0.170,2.195,3.476,-2.195
1621180844685,2021-05-16T18.00.44.685,0.180,2.988,3.476,-2.500
1621180844695,2021-05-16T18.00.44.695,0.190,3.963,3.293,-3.293
1621180844705,2021-05-16T18.00.44.705,0.200,5.183,2.012,-4.146
1621180844715,2021-05-16T18.00.44.715,0.210,6.341,0.732,-4.695
1621180844725,2021-05-16T18.00.44.725,0.220,7.866,-0.854,-5.244
1621180844735,2021-05-16T18.00.44.735,0.230,9.512,-3.659,-5.976
1621180844745,2021-05-16T18.00.44.745,0.240,11.280,-6.159,-6.402
1621180844755,2021-05-16T18.00.44.755,0.250,13.171,-7.073,-7.134
1621180844765,2021-05-16T18.00.44.765,0.260,15.305,-7.805,-7.683
1621180844775,2021-05-16T18.00.44.775,0.270,17.805,-7.683,-8.049
1621180844785,2021-05-16T18.00.44.785,0.280,20.122,-7.256,-8.598
1621180844795,2021-05-16T18.00.44.795,0.290,22.317,-7.805,-9.268
1621180844805,2021-05-16T18.00.44.805,0.300,24.451,-8.963,-9.756
1621180844815,2021-05-16T18.00.44.815,0.310,26.402,-9.573,-9.817
1621180844825,2021-05-16T18.00.44.825,0.320,27.744,-10.427,-9.329
1621180844835,2021-05-16T18.00.44.835,0.330,28.476,-12.378,-8.598
1621180844845,2021-05-16T18.00.44.845,0.340,28.659,-15.244,-7.988
1621180844855,2021-05-16T18.00.44.855,0.350,28.354,-17.927,-7.561
1621180844865,2021-05-16T18.00.44.865,0.360,27.622,-19.878,-7.195
1621180844875,2021-05-16T18.00.44.875,0.370,26.707,-21.159,-6.768
1621180844885,2021-05-16T18.00.44.885,0.380,25.610,-21.280,-6.463
1621180844895,2021-05-16T18.00.44.895,0.390,23.232,-19.390,-5.305
1621180844905,2021-05-16T18.00.44.905,0.400,24.939,-27.927,-0.793
1621180844915,2021-05-16T18.00.44.915,0.410,20.976,-21.890,-5.305
1621180844925,2021-05-16T18.00.44.925,0.420,16.341,-17.073,-2.927
1621180844935,2021-05-16T18.00.44.935,0.430,13.780,-11.159,-2.073
1621180844945,2021-05-16T18.00.44.945,0.440,10.610,-6.402,-2.256
1621180844955,2021-05-16T18.00.44.955,0.450,7.073,-3.110,-0.244
1621180844965,2021-05-16T18.00.44.965,0.460,4.939,-1.037,0.671
1621180844975,2021-05-16T18.00.44.975,0.470,2.622,-0.244,1.037
1621180844985,2021-05-16T18.00.44.985,0.480,0.061,0.793,1.341
1621180844995,2021-05-16T18.00.44.995,0.490,-2.195,1.159,1.402
1621180845005,2021-05-16T18.00.45.005,0.500,-4.024,1.402,1.707
1621180845015,2021-05-16T18.00.45.015,0.510,-5.183,1.768,2.256
1621180845025,2021-05-16T18.00.45.025,0.520,-5.793,2.500,2.195
1621180845035,2021-05-16T18.00.45.035,0.530,-6.098,2.866,2.073
1621180845045,2021-05-16T18.00.45.045,0.540,-5.793,2.439,1.707
1621180845055,2021-05-16T18.00.45.055,0.550,-5.183,1.220,1.220
1621180845065,2021-05-16T18.00.45.065,0.560,-4.207,-0.488,0.854
1621180845075,2021-05-16T18.00.45.075,0.570,-3.110,-2.744,0.122
1621180845085,2021-05-16T18.00.45.085,0.580,-1.890,-5.854,-0.610
1621180845095,2021-05-16T18.00.45.095,0.590,-1.220,-8.963,-1.159
1621180845105,2021-05-16T18.00.45.105,0.600,-1.646,-11.159,-1.524
1621180845115,2021-05-16T18.00.45.115,0.610,-3.232,-10.854,-0.854
1621180845125,2021-05-16T18.00.45.125,0.620,-5.122,-8.537,0.854
1621180845135,2021-05-16T18.00.45.135,0.630,-7.561,-4.573,2.561
1621180845145,2021-05-16T18.00.45.145,0.640,-10.305,0.915,4.268
1621180845155,2021-05-16T18.00.45.155,0.650,-12.012,5.305,5.610
1621180845165,2021-05-16T18.00.45.165,0.660,-13.049,7.378,5.854
1621180845175,2021-05-16T18.00.45.175,0.670,-14.146,7.683,5.549
