epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621173233480,2021-05-16T15.53.53.480,0.000,-0.292,-0.419,1.000
1621173233490,2021-05-16T15.53.53.490,0.010,-0.272,-0.447,1.020
1621173233500,2021-05-16T15.53.53.500,0.020,-0.287,-0.458,1.030
1621173233510,2021-05-16T15.53.53.510,0.030,-0.327,-0.448,1.036
1621173233520,2021-05-16T15.53.53.520,0.040,-0.374,-0.446,1.019
1621173233530,2021-05-16T15.53.53.530,0.050,-0.403,-0.466,0.967
1621173233540,2021-05-16T15.53.53.540,0.060,-0.415,-0.473,0.913
1621173233550,2021-05-16T15.53.53.550,0.070,-0.410,-0.458,0.863
1621173233560,2021-05-16T15.53.53.560,0.080,-0.387,-0.438,0.813
1621173233570,2021-05-16T15.53.53.570,0.090,-0.377,-0.423,0.788
1621173233580,2021-05-16T15.53.53.580,0.100,-0.415,-0.417,0.786
1621173233590,2021-05-16T15.53.53.590,0.110,-0.462,-0.414,0.808
1621173233600,2021-05-16T15.53.53.600,0.120,-0.461,-0.427,0.872
1621173233610,2021-05-16T15.53.53.610,0.130,-0.362,-0.448,0.970
1621173233620,2021-05-16T15.53.53.620,0.140,-0.274,-0.463,1.077
1621173233630,2021-05-16T15.53.53.630,0.150,-0.286,-0.441,1.179
1621173233640,2021-05-16T15.53.53.640,0.160,-0.269,-0.404,1.235
1621173233650,2021-05-16T15.53.53.650,0.170,-0.285,-0.348,1.216
1621173233660,2021-05-16T15.53.53.660,0.180,-0.403,-0.283,1.151
1621173233670,2021-05-16T15.53.53.670,0.190,-0.545,-0.230,1.095
1621173233680,2021-05-16T15.53.53.680,0.200,-0.559,-0.172,1.050
1621173233690,2021-05-16T15.53.53.690,0.210,-0.496,-0.132,1.029
1621173233700,2021-05-16T15.53.53.700,0.220,-0.422,-0.115,1.022
1621173233710,2021-05-16T15.53.53.710,0.230,-0.336,-0.109,0.985
1621173233720,2021-05-16T15.53.53.720,0.240,-0.338,-0.118,0.958
1621173233730,2021-05-16T15.53.53.730,0.250,-0.368,-0.129,0.946
1621173233740,2021-05-16T15.53.53.740,0.260,-0.394,-0.159,0.945
1621173233750,2021-05-16T15.53.53.750,0.270,-0.437,-0.176,0.932
1621173233760,2021-05-16T15.53.53.760,0.280,-0.437,-0.179,0.892
1621173233770,2021-05-16T15.53.53.770,0.290,-0.473,-0.205,0.848
1621173233780,2021-05-16T15.53.53.780,0.300,-0.491,-0.205,0.820
1621173233790,2021-05-16T15.53.53.790,0.310,-0.465,-0.196,0.818
1621173233800,2021-05-16T15.53.53.800,0.320,-0.457,-0.196,0.811
1621173233810,2021-05-16T15.53.53.810,0.330,-0.458,-0.199,0.794
1621173233820,2021-05-16T15.53.53.820,0.340,-0.446,-0.200,0.794
1621173233830,2021-05-16T15.53.53.830,0.350,-0.433,-0.194,0.815
1621173233840,2021-05-16T15.53.53.840,0.360,-0.423,-0.200,0.841
1621173233850,2021-05-16T15.53.53.850,0.370,-0.427,-0.208,0.856
1621173233860,2021-05-16T15.53.53.860,0.380,-0.443,-0.216,0.866
1621173233870,2021-05-16T15.53.53.870,0.390,-0.446,-0.219,0.872
1621173233880,2021-05-16T15.53.53.880,0.400,-0.450,-0.220,0.867
1621173233890,2021-05-16T15.53.53.890,0.410,-0.469,-0.226,0.885
1621173233900,2021-05-16T15.53.53.900,0.420,-0.465,-0.229,0.915
1621173233910,2021-05-16T15.53.53.910,0.430,-0.454,-0.228,0.938
1621173233920,2021-05-16T15.53.53.920,0.440,-0.456,-0.222,0.944
1621173233930,2021-05-16T15.53.53.930,0.450,-0.472,-0.222,0.941
1621173233940,2021-05-16T15.53.53.940,0.460,-0.485,-0.218,0.945
1621173233950,2021-05-16T15.53.53.950,0.470,-0.481,-0.218,0.947
1621173233960,2021-05-16T15.53.53.960,0.480,-0.479,-0.225,0.932
1621173233970,2021-05-16T15.53.53.970,0.490,-0.489,-0.228,0.933
1621173233980,2021-05-16T15.53.53.980,0.500,-0.487,-0.224,0.939
1621173233990,2021-05-16T15.53.53.990,0.510,-0.478,-0.225,0.933
1621173234000,2021-05-16T15.53.54.000,0.520,-0.473,-0.221,0.925
1621173234010,2021-05-16T15.53.54.010,0.530,-0.460,-0.216,0.921
1621173234020,2021-05-16T15.53.54.020,0.540,-0.460,-0.209,0.915
1621173234030,2021-05-16T15.53.54.030,0.550,-0.475,-0.205,0.913
1621173234040,2021-05-16T15.53.54.040,0.560,-0.483,-0.208,0.918
1621173234050,2021-05-16T15.53.54.050,0.570,-0.483,-0.212,0.926
1621173234060,2021-05-16T15.53.54.060,0.580,-0.473,-0.207,0.926
1621173234070,2021-05-16T15.53.54.070,0.590,-0.480,-0.204,0.910
1621173234080,2021-05-16T15.53.54.080,0.600,-0.490,-0.199,0.904
1621173234090,2021-05-16T15.53.54.090,0.610,-0.470,-0.194,0.903
1621173234100,2021-05-16T15.53.54.100,0.620,-0.461,-0.199,0.903
1621173234110,2021-05-16T15.53.54.110,0.630,-0.455,-0.198,0.897
1621173234120,2021-05-16T15.53.54.120,0.640,-0.455,-0.206,0.890
1621173234130,2021-05-16T15.53.54.130,0.650,-0.452,-0.208,0.894
1621173234140,2021-05-16T15.53.54.140,0.660,-0.456,-0.214,0.895
1621173234150,2021-05-16T15.53.54.150,0.670,-0.458,-0.222,0.899
1621173234160,2021-05-16T15.53.54.160,0.680,-0.447,-0.226,0.908
1621173234170,2021-05-16T15.53.54.170,0.690,-0.444,-0.231,0.900
1621173234180,2021-05-16T15.53.54.180,0.700,-0.457,-0.234,0.898
1621173234190,2021-05-16T15.53.54.190,0.710,-0.445,-0.235,0.905
1621173234200,2021-05-16T15.53.54.200,0.720,-0.426,-0.236,0.896
1621173234210,2021-05-16T15.53.54.210,0.730,-0.437,-0.242,0.896
1621173234220,2021-05-16T15.53.54.220,0.740,-0.432,-0.248,0.912
1621173234230,2021-05-16T15.53.54.230,0.750,-0.412,-0.251,0.918
1621173234240,2021-05-16T15.53.54.240,0.760,-0.424,-0.258,0.918
1621173234250,2021-05-16T15.53.54.250,0.770,-0.433,-0.260,0.919
1621173234260,2021-05-16T15.53.54.260,0.780,-0.421,-0.261,0.925
1621173234270,2021-05-16T15.53.54.270,0.790,-0.417,-0.260,0.922
1621173234280,2021-05-16T15.53.54.280,0.800,-0.427,-0.260,0.924
1621173234290,2021-05-16T15.53.54.290,0.810,-0.418,-0.264,0.928
1621173234300,2021-05-16T15.53.54.300,0.820,-0.407,-0.262,0.918
1621173234310,2021-05-16T15.53.54.310,0.830,-0.412,-0.261,0.911
1621173234320,2021-05-16T15.53.54.320,0.840,-0.422,-0.267,0.914
1621173234330,2021-05-16T15.53.54.330,0.850,-0.414,-0.264,0.916
1621173234340,2021-05-16T15.53.54.340,0.860,-0.405,-0.259,0.916
1621173234350,2021-05-16T15.53.54.350,0.870,-0.414,-0.256,0.922
1621173234360,2021-05-16T15.53.54.360,0.880,-0.416,-0.258,0.922
1621173234370,2021-05-16T15.53.54.370,0.890,-0.410,-0.255,0.916
1621173234380,2021-05-16T15.53.54.380,0.900,-0.415,-0.250,0.917
1621173234390,2021-05-16T15.53.54.390,0.910,-0.408,-0.253,0.922
1621173234400,2021-05-16T15.53.54.400,0.920,-0.402,-0.250,0.927
1621173234410,2021-05-16T15.53.54.410,0.930,-0.409,-0.254,0.921
1621173234420,2021-05-16T15.53.54.420,0.940,-0.410,-0.257,0.917
1621173234430,2021-05-16T15.53.54.430,0.950,-0.402,-0.253,0.908
1621173234440,2021-05-16T15.53.54.440,0.960,-0.403,-0.251,0.906
1621173234450,2021-05-16T15.53.54.450,0.970,-0.401,-0.253,0.907
1621173234460,2021-05-16T15.53.54.460,0.980,-0.402,-0.253,0.906
1621173234470,2021-05-16T15.53.54.470,0.990,-0.408,-0.253,0.910
1621173234480,2021-05-16T15.53.54.480,1.000,-0.410,-0.252,0.918
1621173234490,2021-05-16T15.53.54.490,1.010,-0.401,-0.250,0.918
1621173234500,2021-05-16T15.53.54.500,1.020,-0.405,-0.245,0.917
1621173234510,2021-05-16T15.53.54.510,1.030,-0.399,-0.242,0.920
