epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1618396836167,2021-04-14T12.40.36.167,0.000,0.063,-1.092,0.235
1618396836177,2021-04-14T12.40.36.177,0.010,0.064,-1.144,0.175
1618396836186,2021-04-14T12.40.36.186,0.019,0.062,-1.186,0.100
1618396836196,2021-04-14T12.40.36.196,0.029,0.075,-1.226,0.024
1618396836206,2021-04-14T12.40.36.206,0.039,0.090,-1.262,-0.045
1618396836217,2021-04-14T12.40.36.217,0.050,0.091,-1.300,-0.106
1618396836227,2021-04-14T12.40.36.227,0.060,0.133,-1.348,-0.135
1618396836237,2021-04-14T12.40.36.237,0.070,0.065,-1.414,-0.265
1618396836247,2021-04-14T12.40.36.247,0.080,0.153,-1.426,-0.288
1618396836256,2021-04-14T12.40.36.256,0.089,0.306,-1.428,-0.328
1618396836267,2021-04-14T12.40.36.267,0.100,0.432,-1.412,-0.416
1618396836277,2021-04-14T12.40.36.277,0.110,0.717,-1.454,-0.387
1618396836287,2021-04-14T12.40.36.287,0.120,0.941,-1.413,-0.416
1618396836297,2021-04-14T12.40.36.297,0.130,1.037,-1.436,-0.481
1618396836308,2021-04-14T12.40.36.308,0.141,1.227,-1.406,-0.447
1618396836318,2021-04-14T12.40.36.318,0.151,1.519,-1.255,-0.369
1618396836328,2021-04-14T12.40.36.328,0.161,1.792,-1.075,-0.326
1618396836337,2021-04-14T12.40.36.337,0.170,1.857,-1.005,-0.312
1618396836347,2021-04-14T12.40.36.347,0.180,1.665,-1.000,-0.341
1618396836357,2021-04-14T12.40.36.357,0.190,1.481,-0.905,-0.375
1618396836368,2021-04-14T12.40.36.368,0.201,1.426,-0.813,-0.396
1618396836378,2021-04-14T12.40.36.378,0.211,1.475,-0.824,-0.373
1618396836388,2021-04-14T12.40.36.388,0.221,1.490,-1.024,-0.230
1618396836398,2021-04-14T12.40.36.398,0.231,0.402,-1.527,0.038
1618396836407,2021-04-14T12.40.36.407,0.240,-1.102,-1.625,0.065
1618396836417,2021-04-14T12.40.36.417,0.250,-1.117,-1.239,-0.036
1618396836428,2021-04-14T12.40.36.428,0.261,-0.071,-1.135,-0.121
1618396836438,2021-04-14T12.40.36.438,0.271,0.559,-1.303,-0.164
1618396836448,2021-04-14T12.40.36.448,0.281,0.369,-1.249,-0.251
1618396836458,2021-04-14T12.40.36.458,0.291,-0.161,-1.184,-0.265
1618396836469,2021-04-14T12.40.36.469,0.302,-0.270,-1.036,-0.174
1618396836477,2021-04-14T12.40.36.477,0.310,-0.032,-0.925,-0.205
1618396836488,2021-04-14T12.40.36.488,0.321,0.036,-0.976,-0.326
1618396836498,2021-04-14T12.40.36.498,0.331,-0.026,-1.015,-0.401
1618396836508,2021-04-14T12.40.36.508,0.341,0.065,-1.050,-0.280
1618396836518,2021-04-14T12.40.36.518,0.351,0.242,-1.021,-0.097
1618396836529,2021-04-14T12.40.36.529,0.362,0.215,-1.061,0.028
1618396836539,2021-04-14T12.40.36.539,0.372,0.102,-1.101,0.063
1618396836549,2021-04-14T12.40.36.549,0.382,0.128,-1.066,0.050
1618396836558,2021-04-14T12.40.36.558,0.391,0.211,-1.054,0.059
1618396836568,2021-04-14T12.40.36.568,0.401,0.223,-1.049,0.057
1618396836579,2021-04-14T12.40.36.579,0.412,0.202,-1.026,0.026
1618396836589,2021-04-14T12.40.36.589,0.422,0.192,-1.005,0.000
1618396836599,2021-04-14T12.40.36.599,0.432,0.150,-0.993,-0.010
1618396836609,2021-04-14T12.40.36.609,0.442,0.169,-1.018,0.016
1618396836620,2021-04-14T12.40.36.620,0.453,0.218,-1.061,0.067
1618396836628,2021-04-14T12.40.36.628,0.461,0.189,-1.090,0.111
1618396836639,2021-04-14T12.40.36.639,0.472,0.105,-1.113,0.201
1618396836649,2021-04-14T12.40.36.649,0.482,0.010,-1.144,0.349
1618396836659,2021-04-14T12.40.36.659,0.492,-0.048,-1.157,0.562
1618396836669,2021-04-14T12.40.36.669,0.502,-0.036,-1.143,0.793
1618396836680,2021-04-14T12.40.36.680,0.513,0.012,-1.133,0.890
1618396836690,2021-04-14T12.40.36.690,0.523,0.003,-1.151,0.876
1618396836699,2021-04-14T12.40.36.699,0.532,-0.057,-1.136,0.813
1618396836709,2021-04-14T12.40.36.709,0.542,-0.086,-1.116,0.711
1618396836719,2021-04-14T12.40.36.719,0.552,-0.171,-1.104,0.585
1618396836729,2021-04-14T12.40.36.729,0.562,-0.195,-1.116,0.462
1618396836740,2021-04-14T12.40.36.740,0.573,-0.164,-1.123,0.332
1618396836750,2021-04-14T12.40.36.750,0.583,-0.153,-1.115,0.189
1618396836760,2021-04-14T12.40.36.760,0.593,-0.150,-1.103,0.034
1618396836770,2021-04-14T12.40.36.770,0.603,-0.152,-1.063,-0.104
1618396836779,2021-04-14T12.40.36.779,0.612,-0.121,-1.043,-0.257
1618396836789,2021-04-14T12.40.36.789,0.622,-0.087,-1.027,-0.379
1618396836800,2021-04-14T12.40.36.800,0.633,-0.057,-1.012,-0.467
1618396836810,2021-04-14T12.40.36.810,0.643,-0.019,-0.970,-0.533
1618396836820,2021-04-14T12.40.36.820,0.653,0.030,-0.914,-0.606
1618396836830,2021-04-14T12.40.36.830,0.663,0.080,-0.929,-0.703
1618396836841,2021-04-14T12.40.36.841,0.674,0.052,-0.983,-0.750
1618396836850,2021-04-14T12.40.36.850,0.683,0.080,-0.954,-0.784
1618396836860,2021-04-14T12.40.36.860,0.693,0.138,-0.953,-0.830
1618396836870,2021-04-14T12.40.36.870,0.703,0.186,-0.923,-0.854
1618396836880,2021-04-14T12.40.36.880,0.713,0.213,-0.907,-0.873
1618396836891,2021-04-14T12.40.36.891,0.724,0.248,-0.913,-0.863
1618396836901,2021-04-14T12.40.36.901,0.734,0.292,-0.903,-0.762
1618396836911,2021-04-14T12.40.36.911,0.744,0.296,-0.917,-0.754
1618396836920,2021-04-14T12.40.36.920,0.753,0.287,-0.913,-0.720
1618396836930,2021-04-14T12.40.36.930,0.763,0.324,-0.902,-0.665
1618396836940,2021-04-14T12.40.36.940,0.773,0.346,-0.901,-0.592
1618396836951,2021-04-14T12.40.36.951,0.784,0.354,-0.913,-0.477
1618396836961,2021-04-14T12.40.36.961,0.794,0.333,-0.935,-0.325
1618396836971,2021-04-14T12.40.36.971,0.804,0.293,-0.947,-0.166
1618396836981,2021-04-14T12.40.36.981,0.814,0.283,-0.955,-0.095
1618396836990,2021-04-14T12.40.36.990,0.823,0.299,-0.990,-0.074
1618396837000,2021-04-14T12.40.37.000,0.833,0.330,-1.020,-0.052
1618396837011,2021-04-14T12.40.37.011,0.844,0.345,-1.037,-0.046
1618396837021,2021-04-14T12.40.37.021,0.854,0.336,-1.042,-0.044
1618396837031,2021-04-14T12.40.37.031,0.864,0.336,-1.042,-0.049
1618396837041,2021-04-14T12.40.37.041,0.874,0.338,-1.034,-0.059
1618396837052,2021-04-14T12.40.37.052,0.885,0.329,-1.028,-0.069
1618396837062,2021-04-14T12.40.37.062,0.895,0.328,-1.021,-0.076
1618396837071,2021-04-14T12.40.37.071,0.904,0.317,-1.013,-0.092
1618396837081,2021-04-14T12.40.37.081,0.914,0.305,-1.005,-0.106
1618396837091,2021-04-14T12.40.37.091,0.924,0.304,-1.012,-0.107
1618396837101,2021-04-14T12.40.37.101,0.934,0.295,-1.000,-0.101
1618396837112,2021-04-14T12.40.37.112,0.945,0.285,-0.988,-0.111
1618396837122,2021-04-14T12.40.37.122,0.955,0.271,-0.978,-0.131
1618396837132,2021-04-14T12.40.37.132,0.965,0.252,-0.972,-0.164
1618396837141,2021-04-14T12.40.37.141,0.974,0.256,-0.978,-0.176
1618396837151,2021-04-14T12.40.37.151,0.984,0.270,-0.979,-0.176
1618396837162,2021-04-14T12.40.37.162,0.995,0.251,-0.982,-0.192
1618396837172,2021-04-14T12.40.37.172,1.005,0.218,-0.995,-0.214
1618396837182,2021-04-14T12.40.37.182,1.015,0.215,-1.012,-0.213
1618396837192,2021-04-14T12.40.37.192,1.025,0.249,-1.003,-0.177
1618396837203,2021-04-14T12.40.37.203,1.036,0.271,-0.995,-0.128
1618396837213,2021-04-14T12.40.37.213,1.046,0.277,-1.003,-0.105
1618396837222,2021-04-14T12.40.37.222,1.055,0.273,-1.005,-0.108
1618396837232,2021-04-14T12.40.37.232,1.065,0.272,-0.999,-0.122
1618396837242,2021-04-14T12.40.37.242,1.075,0.271,-0.994,-0.126
1618396837252,2021-04-14T12.40.37.252,1.085,0.272,-0.994,-0.123
1618396837263,2021-04-14T12.40.37.263,1.096,0.280,-0.991,-0.113
1618396837273,2021-04-14T12.40.37.273,1.106,0.276,-1.002,-0.104
1618396837283,2021-04-14T12.40.37.283,1.116,0.268,-1.008,-0.099
1618396837292,2021-04-14T12.40.37.292,1.125,0.244,-1.013,-0.102
1618396837302,2021-04-14T12.40.37.302,1.135,0.238,-1.023,-0.109
1618396837312,2021-04-14T12.40.37.312,1.145,0.234,-1.031,-0.107
1618396837323,2021-04-14T12.40.37.323,1.156,0.219,-1.033,-0.101
1618396837333,2021-04-14T12.40.37.333,1.166,0.208,-1.034,-0.103
1618396837343,2021-04-14T12.40.37.343,1.176,0.201,-1.038,-0.114
1618396837353,2021-04-14T12.40.37.353,1.186,0.192,-1.029,-0.120
1618396837362,2021-04-14T12.40.37.362,1.195,0.201,-1.030,-0.107
1618396837372,2021-04-14T12.40.37.372,1.205,0.208,-1.039,-0.090
1618396837383,2021-04-14T12.40.37.383,1.216,0.190,-1.045,-0.075
1618396837393,2021-04-14T12.40.37.393,1.226,0.184,-1.047,-0.057
1618396837403,2021-04-14T12.40.37.403,1.236,0.193,-1.045,-0.050
1618396837413,2021-04-14T12.40.37.413,1.246,0.189,-1.054,-0.034
1618396837424,2021-04-14T12.40.37.424,1.257,0.197,-1.055,-0.001
1618396837433,2021-04-14T12.40.37.433,1.266,0.204,-1.067,0.028
1618396837443,2021-04-14T12.40.37.443,1.276,0.199,-1.081,0.037
1618396837453,2021-04-14T12.40.37.453,1.286,0.192,-1.087,0.048
1618396837463,2021-04-14T12.40.37.463,1.296,0.201,-1.087,0.054
1618396837474,2021-04-14T12.40.37.474,1.307,0.183,-1.090,0.047
1618396837484,2021-04-14T12.40.37.484,1.317,0.173,-1.103,0.022
1618396837494,2021-04-14T12.40.37.494,1.327,0.157,-1.114,-0.001
1618396837504,2021-04-14T12.40.37.504,1.337,0.159,-1.129,0.003
1618396837513,2021-04-14T12.40.37.513,1.346,0.171,-1.155,-0.011
1618396837523,2021-04-14T12.40.37.523,1.356,0.162,-1.196,-0.039
1618396837534,2021-04-14T12.40.37.534,1.367,0.158,-1.231,-0.053
1618396837544,2021-04-14T12.40.37.544,1.377,0.184,-1.266,-0.063
1618396837554,2021-04-14T12.40.37.554,1.387,0.181,-1.326,-0.051
1618396837564,2021-04-14T12.40.37.564,1.397,0.179,-1.354,0.035
1618396837575,2021-04-14T12.40.37.575,1.408,0.190,-1.345,0.034
1618396837583,2021-04-14T12.40.37.583,1.416,0.169,-1.362,-0.009
1618396837594,2021-04-14T12.40.37.594,1.427,0.081,-1.374,-0.089
1618396837604,2021-04-14T12.40.37.604,1.437,-0.020,-1.367,-0.142
1618396837614,2021-04-14T12.40.37.614,1.447,-0.029,-1.334,-0.125
1618396837624,2021-04-14T12.40.37.624,1.457,-0.010,-1.271,-0.118
1618396837635,2021-04-14T12.40.37.635,1.468,-0.033,-1.236,-0.142
1618396837645,2021-04-14T12.40.37.645,1.478,-0.034,-1.193,-0.131
1618396837654,2021-04-14T12.40.37.654,1.487,0.004,-1.104,-0.109
1618396837664,2021-04-14T12.40.37.664,1.497,0.084,-1.002,-0.080
1618396837674,2021-04-14T12.40.37.674,1.507,0.176,-0.896,-0.070
1618396837684,2021-04-14T12.40.37.684,1.517,0.286,-0.839,-0.056
1618396837695,2021-04-14T12.40.37.695,1.528,0.324,-0.836,-0.046
1618396837705,2021-04-14T12.40.37.705,1.538,0.303,-0.880,-0.026
1618396837715,2021-04-14T12.40.37.715,1.548,0.358,-0.900,0.000
1618396837726,2021-04-14T12.40.37.726,1.559,0.180,-0.825,-0.015
1618396837734,2021-04-14T12.40.37.734,1.567,-0.022,-0.790,-0.079
1618396837745,2021-04-14T12.40.37.745,1.578,-0.083,-0.794,-0.131
1618396837755,2021-04-14T12.40.37.755,1.588,-0.069,-0.789,-0.144
1618396837765,2021-04-14T12.40.37.765,1.598,-0.027,-0.781,-0.165
1618396837775,2021-04-14T12.40.37.775,1.608,-0.073,-0.844,-0.144
1618396837786,2021-04-14T12.40.37.786,1.619,-0.051,-0.793,-0.119
1618396837796,2021-04-14T12.40.37.796,1.629,0.039,-0.700,-0.157
1618396837805,2021-04-14T12.40.37.805,1.638,0.075,-0.712,-0.191
1618396837815,2021-04-14T12.40.37.815,1.648,0.120,-0.752,-0.185
1618396837825,2021-04-14T12.40.37.825,1.658,0.142,-0.811,-0.162
1618396837835,2021-04-14T12.40.37.835,1.668,0.164,-0.852,-0.129
1618396837846,2021-04-14T12.40.37.846,1.679,0.182,-0.860,-0.114
1618396837856,2021-04-14T12.40.37.856,1.689,0.167,-0.912,-0.144
1618396837866,2021-04-14T12.40.37.866,1.699,0.232,-0.957,-0.167
1618396837875,2021-04-14T12.40.37.875,1.708,0.289,-0.988,-0.190
1618396837885,2021-04-14T12.40.37.885,1.718,0.313,-1.006,-0.196
1618396837895,2021-04-14T12.40.37.895,1.728,0.338,-1.000,-0.201
1618396837906,2021-04-14T12.40.37.906,1.739,0.364,-0.988,-0.203
1618396837916,2021-04-14T12.40.37.916,1.749,0.375,-0.977,-0.201
1618396837926,2021-04-14T12.40.37.926,1.759,0.385,-0.963,-0.195
1618396837936,2021-04-14T12.40.37.936,1.769,0.425,-0.943,-0.190
1618396837945,2021-04-14T12.40.37.945,1.778,0.432,-0.955,-0.172
1618396837955,2021-04-14T12.40.37.955,1.788,0.416,-0.963,-0.159
1618396837966,2021-04-14T12.40.37.966,1.799,0.408,-0.963,-0.149
1618396837976,2021-04-14T12.40.37.976,1.809,0.393,-0.968,-0.131
1618396837986,2021-04-14T12.40.37.986,1.819,0.375,-0.975,-0.083
1618396837997,2021-04-14T12.40.37.997,1.830,0.362,-1.005,-0.042
1618396838007,2021-04-14T12.40.38.007,1.840,0.343,-1.037,-0.016
1618396838017,2021-04-14T12.40.38.017,1.850,0.333,-1.031,-0.008
1618396838026,2021-04-14T12.40.38.026,1.859,0.324,-1.050,0.004
1618396838036,2021-04-14T12.40.38.036,1.869,0.315,-1.081,0.036
1618396838046,2021-04-14T12.40.38.046,1.879,0.310,-1.110,0.066
1618396838057,2021-04-14T12.40.38.057,1.890,0.278,-1.139,0.087
1618396838067,2021-04-14T12.40.38.067,1.900,0.242,-1.173,0.094
1618396838077,2021-04-14T12.40.38.077,1.910,0.276,-1.174,0.114
1618396838087,2021-04-14T12.40.38.087,1.920,0.313,-1.165,0.082
1618396838096,2021-04-14T12.40.38.096,1.929,0.333,-1.162,0.046
1618396838106,2021-04-14T12.40.38.106,1.939,0.351,-1.162,0.047
1618396838117,2021-04-14T12.40.38.117,1.950,0.366,-1.155,0.075
1618396838127,2021-04-14T12.40.38.127,1.960,0.354,-1.151,0.103
1618396838137,2021-04-14T12.40.38.137,1.970,0.331,-1.142,0.124
1618396838147,2021-04-14T12.40.38.147,1.980,0.345,-1.120,0.126
1618396838158,2021-04-14T12.40.38.158,1.991,0.384,-1.100,0.111
1618396838166,2021-04-14T12.40.38.166,1.999,0.400,-1.086,0.092
1618396838177,2021-04-14T12.40.38.177,2.010,0.403,-1.092,0.108
1618396838187,2021-04-14T12.40.38.187,2.020,0.415,-1.073,0.123
1618396838197,2021-04-14T12.40.38.197,2.030,0.421,-1.048,0.114
1618396838207,2021-04-14T12.40.38.207,2.040,0.423,-1.027,0.081
1618396838218,2021-04-14T12.40.38.218,2.051,0.452,-1.000,0.045
1618396838228,2021-04-14T12.40.38.228,2.061,0.477,-1.010,0.018
1618396838238,2021-04-14T12.40.38.238,2.071,0.476,-1.039,0.023
1618396838247,2021-04-14T12.40.38.247,2.080,0.385,-1.051,0.060
1618396838257,2021-04-14T12.40.38.257,2.090,0.214,-1.066,0.184
1618396838267,2021-04-14T12.40.38.267,2.100,-0.036,-1.148,0.300
1618396838278,2021-04-14T12.40.38.278,2.111,-0.379,-1.237,0.187
1618396838288,2021-04-14T12.40.38.288,2.121,-0.628,-1.294,0.034
1618396838298,2021-04-14T12.40.38.298,2.131,-0.437,-1.233,0.076
1618396838309,2021-04-14T12.40.38.309,2.142,-0.040,-1.197,0.265
1618396838317,2021-04-14T12.40.38.317,2.150,0.189,-1.195,0.309
1618396838328,2021-04-14T12.40.38.328,2.161,0.217,-1.188,0.134
1618396838338,2021-04-14T12.40.38.338,2.171,0.085,-1.155,-0.006
1618396838348,2021-04-14T12.40.38.348,2.181,-0.054,-1.089,-0.063
1618396838358,2021-04-14T12.40.38.358,2.191,-0.067,-1.012,-0.199
1618396838369,2021-04-14T12.40.38.369,2.202,-0.055,-1.012,-0.346
1618396838379,2021-04-14T12.40.38.379,2.212,-0.057,-1.031,-0.388
1618396838388,2021-04-14T12.40.38.388,2.221,-0.072,-1.013,-0.369
1618396838398,2021-04-14T12.40.38.398,2.231,-0.089,-1.001,-0.289
1618396838408,2021-04-14T12.40.38.408,2.241,-0.111,-0.990,-0.225
1618396838418,2021-04-14T12.40.38.418,2.251,-0.102,-0.986,-0.197
1618396838429,2021-04-14T12.40.38.429,2.262,-0.068,-1.000,-0.188
1618396838439,2021-04-14T12.40.38.439,2.272,-0.054,-1.011,-0.164
1618396838449,2021-04-14T12.40.38.449,2.282,-0.042,-1.023,-0.142
1618396838458,2021-04-14T12.40.38.458,2.291,-0.032,-1.031,-0.130
1618396838468,2021-04-14T12.40.38.468,2.301,-0.051,-1.040,-0.149
1618396838478,2021-04-14T12.40.38.478,2.311,-0.057,-1.034,-0.188
1618396838489,2021-04-14T12.40.38.489,2.322,-0.038,-1.024,-0.211
1618396838499,2021-04-14T12.40.38.499,2.332,-0.023,-1.020,-0.214
1618396838509,2021-04-14T12.40.38.509,2.342,0.001,-1.019,-0.208
1618396838519,2021-04-14T12.40.38.519,2.352,0.028,-1.028,-0.197
1618396838530,2021-04-14T12.40.38.530,2.363,0.040,-1.039,-0.181
1618396838538,2021-04-14T12.40.38.538,2.371,0.045,-1.044,-0.159
1618396838549,2021-04-14T12.40.38.549,2.382,0.050,-1.049,-0.147
1618396838559,2021-04-14T12.40.38.559,2.392,0.034,-1.053,-0.135
1618396838569,2021-04-14T12.40.38.569,2.402,0.023,-1.039,-0.134
1618396838580,2021-04-14T12.40.38.580,2.413,0.026,-1.033,-0.145
1618396838590,2021-04-14T12.40.38.590,2.423,0.021,-1.036,-0.161
