epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621616847026,2021-05-21T19.07.27.026,0.000,0.366,0.305,-0.183
1621616847036,2021-05-21T19.07.27.036,0.010,0.244,-0.061,-0.183
1621616847046,2021-05-21T19.07.27.046,0.020,0.305,0.000,-0.427
1621616847056,2021-05-21T19.07.27.056,0.030,0.427,0.000,-0.244
1621616847066,2021-05-21T19.07.27.066,0.040,0.488,0.000,-0.122
1621616847076,2021-05-21T19.07.27.076,0.050,0.488,0.122,-0.244
1621616847086,2021-05-21T19.07.27.086,0.060,0.427,0.244,-0.305
1621616847096,2021-05-21T19.07.27.096,0.070,0.427,0.305,-0.244
1621616847106,2021-05-21T19.07.27.106,0.080,0.488,0.305,-0.244
1621616847116,2021-05-21T19.07.27.116,0.090,0.366,0.244,-0.244
1621616847126,2021-05-21T19.07.27.126,0.100,0.366,0.244,-0.244
1621616847136,2021-05-21T19.07.27.136,0.110,0.366,0.244,-0.305
1621616847146,2021-05-21T19.07.27.146,0.120,0.366,0.061,-0.366
1621616847156,2021-05-21T19.07.27.156,0.130,0.244,0.061,-0.427
1621616847166,2021-05-21T19.07.27.166,0.140,0.305,-0.061,-0.366
1621616847176,2021-05-21T19.07.27.176,0.150,0.305,-0.122,-0.366
1621616847186,2021-05-21T19.07.27.186,0.160,0.244,-0.122,-0.427
1621616847196,2021-05-21T19.07.27.196,0.170,0.366,-0.061,-0.305
1621616847206,2021-05-21T19.07.27.206,0.180,0.427,-0.061,-0.305
1621616847216,2021-05-21T19.07.27.216,0.190,0.427,0.000,-0.366
1621616847226,2021-05-21T19.07.27.226,0.200,0.427,0.000,-0.366
1621616847236,2021-05-21T19.07.27.236,0.210,0.366,0.061,-0.427
1621616847246,2021-05-21T19.07.27.246,0.220,0.305,0.122,-0.427
1621616847256,2021-05-21T19.07.27.256,0.230,0.488,0.183,-0.488
1621616847266,2021-05-21T19.07.27.266,0.240,0.366,0.183,-0.427
1621616847276,2021-05-21T19.07.27.276,0.250,0.305,0.122,-0.366
1621616847286,2021-05-21T19.07.27.286,0.260,0.366,0.122,-0.366
1621616847296,2021-05-21T19.07.27.296,0.270,0.549,0.183,-0.305
1621616847306,2021-05-21T19.07.27.306,0.280,0.549,0.244,-0.305
1621616847316,2021-05-21T19.07.27.316,0.290,0.427,0.122,-0.305
1621616847326,2021-05-21T19.07.27.326,0.300,0.427,0.122,-0.366
1621616847336,2021-05-21T19.07.27.336,0.310,0.305,0.183,-0.366
1621616847346,2021-05-21T19.07.27.346,0.320,0.366,0.122,-0.366
1621616847356,2021-05-21T19.07.27.356,0.330,0.366,0.000,-0.427
1621616847366,2021-05-21T19.07.27.366,0.340,0.366,-0.061,-0.366
1621616847376,2021-05-21T19.07.27.376,0.350,0.305,0.061,-0.366
1621616847386,2021-05-21T19.07.27.386,0.360,0.366,0.061,-0.305
1621616847396,2021-05-21T19.07.27.396,0.370,0.244,0.122,-0.366
1621616847406,2021-05-21T19.07.27.406,0.380,0.244,0.183,-0.305
1621616847416,2021-05-21T19.07.27.416,0.390,0.305,0.183,-0.305
1621616847426,2021-05-21T19.07.27.426,0.400,0.244,0.183,-0.366
1621616847436,2021-05-21T19.07.27.436,0.410,0.305,0.122,-0.305
1621616847446,2021-05-21T19.07.27.446,0.420,0.305,0.244,-0.366
1621616847456,2021-05-21T19.07.27.456,0.430,0.366,0.244,-0.366
1621616847466,2021-05-21T19.07.27.466,0.440,0.427,0.244,-0.366
1621616847476,2021-05-21T19.07.27.476,0.450,0.305,0.244,-0.305
1621616847486,2021-05-21T19.07.27.486,0.460,0.244,0.122,-0.305
1621616847496,2021-05-21T19.07.27.496,0.470,0.305,0.183,-0.305
1621616847506,2021-05-21T19.07.27.506,0.480,0.244,0.183,-0.366
1621616847516,2021-05-21T19.07.27.516,0.490,0.244,0.183,-0.427
1621616847526,2021-05-21T19.07.27.526,0.500,0.305,0.183,-0.366
1621616847536,2021-05-21T19.07.27.536,0.510,0.366,0.000,-0.366
1621616847546,2021-05-21T19.07.27.546,0.520,0.305,0.122,-0.244
1621616847556,2021-05-21T19.07.27.556,0.530,0.244,0.244,-0.305
1621616847566,2021-05-21T19.07.27.566,0.540,0.183,0.183,-0.244
1621616847576,2021-05-21T19.07.27.576,0.550,0.305,0.122,-0.305
1621616847586,2021-05-21T19.07.27.586,0.560,0.366,0.183,-0.305
1621616847596,2021-05-21T19.07.27.596,0.570,0.244,0.183,-0.244
1621616847606,2021-05-21T19.07.27.606,0.580,0.305,0.122,-0.305
1621616847616,2021-05-21T19.07.27.616,0.590,0.305,0.122,-0.366
1621616847626,2021-05-21T19.07.27.626,0.600,0.305,0.122,-0.305
1621616847636,2021-05-21T19.07.27.636,0.610,0.305,0.122,-0.427
1621616847646,2021-05-21T19.07.27.646,0.620,0.244,0.122,-0.427
1621616847656,2021-05-21T19.07.27.656,0.630,0.061,0.122,-0.366
1621616847666,2021-05-21T19.07.27.666,0.640,0.122,0.061,-0.366
1621616847676,2021-05-21T19.07.27.676,0.650,0.183,0.000,-0.427
1621616847686,2021-05-21T19.07.27.686,0.660,0.244,-0.061,-0.366
1621616847696,2021-05-21T19.07.27.696,0.670,0.305,-0.061,-0.244
1621616847706,2021-05-21T19.07.27.706,0.680,0.366,0.000,-0.244
1621616847716,2021-05-21T19.07.27.716,0.690,0.366,0.122,-0.244
1621616847726,2021-05-21T19.07.27.726,0.700,0.305,0.183,-0.305
1621616847736,2021-05-21T19.07.27.736,0.710,0.366,0.183,-0.244
1621616847746,2021-05-21T19.07.27.746,0.720,0.366,0.244,-0.366
1621616847756,2021-05-21T19.07.27.756,0.730,0.244,0.244,-0.366
1621616847766,2021-05-21T19.07.27.766,0.740,0.305,0.183,-0.366
1621616847776,2021-05-21T19.07.27.776,0.750,0.183,0.183,-0.305
1621616847786,2021-05-21T19.07.27.786,0.760,0.305,0.000,-0.366
1621616847796,2021-05-21T19.07.27.796,0.770,0.183,0.122,-0.366
1621616847806,2021-05-21T19.07.27.806,0.780,0.183,0.244,-0.366
1621616847816,2021-05-21T19.07.27.816,0.790,0.305,0.305,-0.427
1621616847826,2021-05-21T19.07.27.826,0.800,0.183,0.305,-0.366
1621616847836,2021-05-21T19.07.27.836,0.810,0.244,0.366,-0.305
1621616847846,2021-05-21T19.07.27.846,0.820,0.183,0.366,-0.366
1621616847856,2021-05-21T19.07.27.856,0.830,0.183,0.366,-0.366
1621616847866,2021-05-21T19.07.27.866,0.840,0.122,0.427,-0.427
1621616847876,2021-05-21T19.07.27.876,0.850,0.122,0.488,-0.305
1621616847886,2021-05-21T19.07.27.886,0.860,0.183,0.427,-0.366
1621616847896,2021-05-21T19.07.27.896,0.870,0.122,0.305,-0.305
1621616847906,2021-05-21T19.07.27.906,0.880,0.244,0.305,-0.366
1621616847916,2021-05-21T19.07.27.916,0.890,0.183,0.244,-0.305
1621616847926,2021-05-21T19.07.27.926,0.900,0.305,0.183,-0.305
1621616847936,2021-05-21T19.07.27.936,0.910,0.305,0.061,-0.305
1621616847946,2021-05-21T19.07.27.946,0.920,0.183,0.122,-0.305
1621616847956,2021-05-21T19.07.27.956,0.930,0.244,0.183,-0.305
1621616847966,2021-05-21T19.07.27.966,0.940,0.305,0.061,-0.305
1621616847976,2021-05-21T19.07.27.976,0.950,0.305,0.061,-0.305
1621616847986,2021-05-21T19.07.27.986,0.960,0.427,0.000,-0.366
1621616847996,2021-05-21T19.07.27.996,0.970,0.427,-0.061,-0.427
1621616848006,2021-05-21T19.07.28.006,0.980,0.366,0.122,-0.366
1621616848016,2021-05-21T19.07.28.016,0.990,0.488,0.122,-0.366
1621616848026,2021-05-21T19.07.28.026,1.000,0.549,0.061,-0.305
1621616848036,2021-05-21T19.07.28.036,1.010,0.427,0.122,-0.305
1621616848046,2021-05-21T19.07.28.046,1.020,0.183,0.122,-0.244
1621616848056,2021-05-21T19.07.28.056,1.030,0.366,0.244,-0.305
1621616848066,2021-05-21T19.07.28.066,1.040,0.488,0.122,-0.366
1621616848076,2021-05-21T19.07.28.076,1.050,0.366,0.061,-0.366
1621616848086,2021-05-21T19.07.28.086,1.060,0.366,0.061,-0.366
1621616848096,2021-05-21T19.07.28.096,1.070,0.183,-0.061,-0.305
1621616848106,2021-05-21T19.07.28.106,1.080,0.183,-0.061,-0.366
1621616848116,2021-05-21T19.07.28.116,1.090,0.366,0.000,-0.366
1621616848126,2021-05-21T19.07.28.126,1.100,0.305,-0.061,-0.488
1621616848136,2021-05-21T19.07.28.136,1.110,0.305,-0.061,-0.488
1621616848146,2021-05-21T19.07.28.146,1.120,0.366,0.122,-0.427
1621616848156,2021-05-21T19.07.28.156,1.130,0.427,0.061,-0.366
1621616848166,2021-05-21T19.07.28.166,1.140,0.366,0.061,-0.305
1621616848176,2021-05-21T19.07.28.176,1.150,0.427,0.183,-0.305
1621616848186,2021-05-21T19.07.28.186,1.160,0.366,0.122,-0.366
1621616848196,2021-05-21T19.07.28.196,1.170,0.244,0.122,-0.366
1621616848206,2021-05-21T19.07.28.206,1.180,0.244,0.061,-0.427
1621616848216,2021-05-21T19.07.28.216,1.190,0.305,0.183,-0.427
1621616848226,2021-05-21T19.07.28.226,1.200,0.244,0.183,-0.305
1621616848236,2021-05-21T19.07.28.236,1.210,0.244,0.122,-0.305
1621616848246,2021-05-21T19.07.28.246,1.220,0.244,0.244,-0.305
1621616848256,2021-05-21T19.07.28.256,1.230,0.244,0.244,-0.427
1621616848266,2021-05-21T19.07.28.266,1.240,0.183,0.183,-0.427
1621616848276,2021-05-21T19.07.28.276,1.250,0.183,0.183,-0.366
1621616848286,2021-05-21T19.07.28.286,1.260,0.183,0.244,-0.488
1621616848296,2021-05-21T19.07.28.296,1.270,0.244,0.183,-0.427
1621616848306,2021-05-21T19.07.28.306,1.280,0.183,0.183,-0.366
1621616848316,2021-05-21T19.07.28.316,1.290,0.244,0.122,-0.305
1621616848326,2021-05-21T19.07.28.326,1.300,0.244,0.122,-0.305
1621616848336,2021-05-21T19.07.28.336,1.310,0.244,0.183,-0.305
1621616848346,2021-05-21T19.07.28.346,1.320,0.244,0.244,-0.366
1621616848356,2021-05-21T19.07.28.356,1.330,0.244,0.244,-0.366
1621616848366,2021-05-21T19.07.28.366,1.340,0.244,0.244,-0.305
1621616848376,2021-05-21T19.07.28.376,1.350,0.305,0.183,-0.305
1621616848386,2021-05-21T19.07.28.386,1.360,0.244,0.061,-0.244
