epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621616847437,2021-05-21T19.07.27.437,0.000,0.651,0.540,0.450
1621616847447,2021-05-21T19.07.27.447,0.010,0.659,0.544,0.454
1621616847457,2021-05-21T19.07.27.457,0.020,0.657,0.542,0.450
1621616847467,2021-05-21T19.07.27.467,0.030,0.658,0.544,0.450
1621616847477,2021-05-21T19.07.27.477,0.040,0.658,0.542,0.456
1621616847487,2021-05-21T19.07.27.487,0.050,0.655,0.540,0.455
1621616847497,2021-05-21T19.07.27.497,0.060,0.654,0.542,0.454
1621616847507,2021-05-21T19.07.27.507,0.070,0.656,0.542,0.454
1621616847517,2021-05-21T19.07.27.517,0.080,0.654,0.542,0.454
1621616847527,2021-05-21T19.07.27.527,0.090,0.653,0.542,0.455
1621616847537,2021-05-21T19.07.27.537,0.100,0.653,0.541,0.456
1621616847547,2021-05-21T19.07.27.547,0.110,0.657,0.542,0.456
1621616847557,2021-05-21T19.07.27.557,0.120,0.663,0.546,0.458
1621616847567,2021-05-21T19.07.27.567,0.130,0.657,0.547,0.457
1621616847577,2021-05-21T19.07.27.577,0.140,0.652,0.545,0.452
1621616847587,2021-05-21T19.07.27.587,0.150,0.653,0.544,0.452
1621616847597,2021-05-21T19.07.27.597,0.160,0.654,0.547,0.453
1621616847607,2021-05-21T19.07.27.607,0.170,0.653,0.549,0.451
1621616847617,2021-05-21T19.07.27.617,0.180,0.652,0.545,0.448
1621616847627,2021-05-21T19.07.27.627,0.190,0.659,0.546,0.454
1621616847637,2021-05-21T19.07.27.637,0.200,0.663,0.546,0.456
1621616847647,2021-05-21T19.07.27.647,0.210,0.660,0.545,0.456
1621616847657,2021-05-21T19.07.27.657,0.220,0.659,0.545,0.456
1621616847667,2021-05-21T19.07.27.667,0.230,0.656,0.545,0.456
1621616847677,2021-05-21T19.07.27.677,0.240,0.655,0.543,0.452
1621616847687,2021-05-21T19.07.27.687,0.250,0.654,0.544,0.448
1621616847697,2021-05-21T19.07.27.697,0.260,0.654,0.545,0.444
1621616847707,2021-05-21T19.07.27.707,0.270,0.649,0.544,0.445
1621616847717,2021-05-21T19.07.27.717,0.280,0.655,0.544,0.451
1621616847727,2021-05-21T19.07.27.727,0.290,0.663,0.548,0.454
1621616847737,2021-05-21T19.07.27.737,0.300,0.662,0.550,0.451
1621616847747,2021-05-21T19.07.27.747,0.310,0.663,0.552,0.456
1621616847757,2021-05-21T19.07.27.757,0.320,0.658,0.552,0.451
1621616847767,2021-05-21T19.07.27.767,0.330,0.651,0.552,0.449
1621616847777,2021-05-21T19.07.27.777,0.340,0.652,0.547,0.449
1621616847787,2021-05-21T19.07.27.787,0.350,0.647,0.547,0.448
1621616847797,2021-05-21T19.07.27.797,0.360,0.649,0.548,0.448
1621616847807,2021-05-21T19.07.27.807,0.370,0.651,0.548,0.452
1621616847817,2021-05-21T19.07.27.817,0.380,0.654,0.548,0.453
1621616847827,2021-05-21T19.07.27.827,0.390,0.656,0.546,0.453
1621616847837,2021-05-21T19.07.27.837,0.400,0.659,0.546,0.458
1621616847847,2021-05-21T19.07.27.847,0.410,0.656,0.548,0.458
1621616847857,2021-05-21T19.07.27.857,0.420,0.651,0.546,0.458
1621616847867,2021-05-21T19.07.27.867,0.430,0.646,0.547,0.453
1621616847877,2021-05-21T19.07.27.877,0.440,0.643,0.547,0.450
1621616847887,2021-05-21T19.07.27.887,0.450,0.646,0.547,0.449
1621616847897,2021-05-21T19.07.27.897,0.460,0.646,0.546,0.444
1621616847907,2021-05-21T19.07.27.907,0.470,0.645,0.544,0.445
1621616847917,2021-05-21T19.07.27.917,0.480,0.648,0.548,0.449
1621616847927,2021-05-21T19.07.27.927,0.490,0.655,0.552,0.456
1621616847937,2021-05-21T19.07.27.937,0.500,0.666,0.553,0.463
1621616847947,2021-05-21T19.07.27.947,0.510,0.668,0.554,0.467
1621616847957,2021-05-21T19.07.27.957,0.520,0.660,0.554,0.462
1621616847967,2021-05-21T19.07.27.967,0.530,0.654,0.551,0.458
1621616847977,2021-05-21T19.07.27.977,0.540,0.651,0.549,0.454
1621616847987,2021-05-21T19.07.27.987,0.550,0.649,0.545,0.454
1621616847997,2021-05-21T19.07.27.997,0.560,0.652,0.542,0.451
1621616848007,2021-05-21T19.07.28.007,0.570,0.648,0.543,0.450
1621616848017,2021-05-21T19.07.28.017,0.580,0.646,0.539,0.446
1621616848027,2021-05-21T19.07.28.027,0.590,0.647,0.538,0.451
1621616848037,2021-05-21T19.07.28.037,0.600,0.657,0.540,0.457
1621616848047,2021-05-21T19.07.28.047,0.610,0.661,0.545,0.459
1621616848057,2021-05-21T19.07.28.057,0.620,0.657,0.548,0.460
1621616848067,2021-05-21T19.07.28.067,0.630,0.657,0.548,0.461
1621616848077,2021-05-21T19.07.28.077,0.640,0.655,0.545,0.462
1621616848087,2021-05-21T19.07.28.087,0.650,0.649,0.543,0.455
1621616848097,2021-05-21T19.07.28.097,0.660,0.648,0.544,0.452
1621616848107,2021-05-21T19.07.28.107,0.670,0.644,0.541,0.446
1621616848117,2021-05-21T19.07.28.117,0.680,0.644,0.542,0.443
1621616848127,2021-05-21T19.07.28.127,0.690,0.650,0.545,0.449
1621616848137,2021-05-21T19.07.28.137,0.700,0.660,0.548,0.452
1621616848147,2021-05-21T19.07.28.147,0.710,0.661,0.550,0.459
1621616848157,2021-05-21T19.07.28.157,0.720,0.662,0.549,0.459
1621616848167,2021-05-21T19.07.28.167,0.730,0.664,0.552,0.463
