epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621616847438,2021-05-21T19.07.27.438,0.000,0.488,-0.488,-0.122
1621616847448,2021-05-21T19.07.27.448,0.010,0.244,-0.610,-0.244
1621616847458,2021-05-21T19.07.27.458,0.020,0.122,-0.427,-0.244
1621616847468,2021-05-21T19.07.27.468,0.030,0.183,-0.183,-0.244
1621616847478,2021-05-21T19.07.27.478,0.040,0.183,-0.122,-0.366
1621616847488,2021-05-21T19.07.27.488,0.050,0.244,-0.305,-0.305
1621616847498,2021-05-21T19.07.27.498,0.060,0.244,-0.305,-0.305
1621616847508,2021-05-21T19.07.27.508,0.070,0.244,0.000,-0.183
1621616847518,2021-05-21T19.07.27.518,0.080,0.122,0.183,-0.122
1621616847528,2021-05-21T19.07.27.528,0.090,0.122,0.000,-0.122
1621616847538,2021-05-21T19.07.27.538,0.100,0.183,-0.122,-0.122
1621616847548,2021-05-21T19.07.27.548,0.110,0.244,0.000,-0.183
1621616847558,2021-05-21T19.07.27.558,0.120,0.366,0.366,-0.366
1621616847568,2021-05-21T19.07.27.568,0.130,0.427,0.427,-0.366
1621616847578,2021-05-21T19.07.27.578,0.140,0.427,0.244,-0.305
1621616847588,2021-05-21T19.07.27.588,0.150,0.366,-0.122,-0.488
1621616847598,2021-05-21T19.07.27.598,0.160,0.488,-0.366,-0.610
1621616847608,2021-05-21T19.07.27.608,0.170,0.366,-0.488,-0.610
1621616847618,2021-05-21T19.07.27.618,0.180,0.305,-0.671,-0.610
1621616847628,2021-05-21T19.07.27.628,0.190,0.305,-0.549,-0.793
1621616847638,2021-05-21T19.07.27.638,0.200,0.366,-0.305,-0.732
1621616847648,2021-05-21T19.07.27.648,0.210,0.366,-0.122,-0.610
1621616847658,2021-05-21T19.07.27.658,0.220,0.488,0.061,-0.610
1621616847668,2021-05-21T19.07.27.668,0.230,0.549,0.183,-0.549
1621616847678,2021-05-21T19.07.27.678,0.240,0.610,0.244,-0.488
1621616847688,2021-05-21T19.07.27.688,0.250,0.549,0.183,-0.366
1621616847698,2021-05-21T19.07.27.698,0.260,0.427,0.244,-0.305
1621616847708,2021-05-21T19.07.27.708,0.270,0.427,0.122,-0.244
1621616847718,2021-05-21T19.07.27.718,0.280,0.305,-0.122,-0.427
1621616847728,2021-05-21T19.07.27.728,0.290,0.183,0.061,-0.366
1621616847738,2021-05-21T19.07.27.738,0.300,0.183,0.488,-0.488
1621616847748,2021-05-21T19.07.27.748,0.310,0.122,0.427,-0.549
1621616847758,2021-05-21T19.07.27.758,0.320,0.122,0.305,-0.732
1621616847768,2021-05-21T19.07.27.768,0.330,0.183,0.244,-0.854
1621616847778,2021-05-21T19.07.27.778,0.340,0.061,0.122,-0.854
1621616847788,2021-05-21T19.07.27.788,0.350,0.000,-0.183,-0.793
1621616847798,2021-05-21T19.07.27.798,0.360,0.000,-0.671,-0.854
1621616847808,2021-05-21T19.07.27.808,0.370,0.061,-0.976,-0.915
1621616847818,2021-05-21T19.07.27.818,0.380,0.000,-0.732,-0.915
1621616847828,2021-05-21T19.07.27.828,0.390,0.122,-0.366,-0.915
1621616847838,2021-05-21T19.07.27.838,0.400,0.244,0.244,-0.793
1621616847848,2021-05-21T19.07.27.848,0.410,0.244,0.610,-0.610
1621616847858,2021-05-21T19.07.27.858,0.420,0.183,0.915,-0.427
1621616847868,2021-05-21T19.07.27.868,0.430,0.183,0.976,-0.122
1621616847878,2021-05-21T19.07.27.878,0.440,0.122,0.915,-0.061
1621616847888,2021-05-21T19.07.27.888,0.450,0.061,0.671,0.122
1621616847898,2021-05-21T19.07.27.898,0.460,0.000,0.427,0.244
1621616847908,2021-05-21T19.07.27.908,0.470,-0.061,0.061,0.427
1621616847918,2021-05-21T19.07.27.918,0.480,-0.122,-0.427,0.366
1621616847928,2021-05-21T19.07.27.928,0.490,0.000,-0.488,0.305
1621616847938,2021-05-21T19.07.27.938,0.500,0.122,-0.061,0.000
1621616847948,2021-05-21T19.07.27.948,0.510,0.305,0.427,-0.305
1621616847958,2021-05-21T19.07.27.958,0.520,0.427,0.488,-0.549
1621616847968,2021-05-21T19.07.27.968,0.530,0.366,0.305,-0.610
1621616847978,2021-05-21T19.07.27.978,0.540,0.427,0.122,-0.549
1621616847988,2021-05-21T19.07.27.988,0.550,0.427,0.000,-0.671
1621616847998,2021-05-21T19.07.27.998,0.560,0.183,0.000,-0.610
1621616848008,2021-05-21T19.07.28.008,0.570,0.122,-0.183,-0.610
1621616848018,2021-05-21T19.07.28.018,0.580,0.061,-0.671,-0.549
1621616848028,2021-05-21T19.07.28.028,0.590,0.061,-0.854,-0.488
1621616848038,2021-05-21T19.07.28.038,0.600,0.061,-0.549,-0.610
1621616848048,2021-05-21T19.07.28.048,0.610,0.244,-0.244,-0.671
1621616848058,2021-05-21T19.07.28.058,0.620,0.305,-0.122,-0.549
1621616848068,2021-05-21T19.07.28.068,0.630,0.488,0.122,-0.549
1621616848078,2021-05-21T19.07.28.078,0.640,0.549,0.427,-0.610
1621616848088,2021-05-21T19.07.28.088,0.650,0.549,0.610,-0.427
1621616848098,2021-05-21T19.07.28.098,0.660,0.427,0.427,-0.122
1621616848108,2021-05-21T19.07.28.108,0.670,0.305,0.061,0.061
1621616848118,2021-05-21T19.07.28.118,0.680,0.244,-0.366,0.183
1621616848128,2021-05-21T19.07.28.128,0.690,0.366,-0.549,0.122
1621616848138,2021-05-21T19.07.28.138,0.700,0.366,-0.305,-0.061
1621616848148,2021-05-21T19.07.28.148,0.710,0.427,-0.122,-0.305
1621616848158,2021-05-21T19.07.28.158,0.720,0.610,-0.061,-0.366
1621616848168,2021-05-21T19.07.28.168,0.730,0.671,0.122,-0.549
1621616848178,2021-05-21T19.07.28.178,0.740,0.549,0.549,-0.793
1621616848188,2021-05-21T19.07.28.188,0.750,0.488,0.610,-0.854
1621616848198,2021-05-21T19.07.28.198,0.760,0.366,0.488,-0.793
1621616848208,2021-05-21T19.07.28.208,0.770,0.305,0.244,-0.732
1621616848218,2021-05-21T19.07.28.218,0.780,0.183,-0.122,-0.427
1621616848228,2021-05-21T19.07.28.228,0.790,0.122,-0.549,-0.488
1621616848238,2021-05-21T19.07.28.238,0.800,0.244,-0.793,-0.732
1621616848248,2021-05-21T19.07.28.248,0.810,0.305,-0.732,-0.671
1621616848258,2021-05-21T19.07.28.258,0.820,0.244,-0.549,-0.732
1621616848268,2021-05-21T19.07.28.268,0.830,0.183,-0.061,-0.732
1621616848278,2021-05-21T19.07.28.278,0.840,0.244,0.305,-0.671
1621616848288,2021-05-21T19.07.28.288,0.850,0.366,0.488,-0.610
1621616848298,2021-05-21T19.07.28.298,0.860,0.305,0.366,-0.427
1621616848308,2021-05-21T19.07.28.308,0.870,0.305,0.061,-0.305
1621616848318,2021-05-21T19.07.28.318,0.880,0.244,-0.061,-0.122
1621616848328,2021-05-21T19.07.28.328,0.890,0.000,-0.122,0.061
1621616848338,2021-05-21T19.07.28.338,0.900,0.000,-0.427,0.183
1621616848348,2021-05-21T19.07.28.348,0.910,0.183,-0.732,0.183
1621616848358,2021-05-21T19.07.28.358,0.920,0.183,-0.854,0.000
1621616848368,2021-05-21T19.07.28.368,0.930,0.183,-0.549,-0.183
1621616848378,2021-05-21T19.07.28.378,0.940,0.305,-0.305,-0.244
1621616848388,2021-05-21T19.07.28.388,0.950,0.305,-0.122,-0.366
1621616848398,2021-05-21T19.07.28.398,0.960,0.366,-0.061,-0.244
1621616848408,2021-05-21T19.07.28.408,0.970,0.305,0.000,-0.244
1621616848418,2021-05-21T19.07.28.418,0.980,0.122,0.000,-0.183
1621616848428,2021-05-21T19.07.28.428,0.990,0.183,-0.244,-0.122
1621616848438,2021-05-21T19.07.28.438,1.000,0.061,-0.488,-0.122
1621616848448,2021-05-21T19.07.28.448,1.010,0.061,-0.610,-0.183
1621616848458,2021-05-21T19.07.28.458,1.020,-0.183,-0.671,-0.305
1621616848468,2021-05-21T19.07.28.468,1.030,-0.244,-0.610,-0.305
1621616848478,2021-05-21T19.07.28.478,1.040,-0.061,-0.549,-0.183
1621616848488,2021-05-21T19.07.28.488,1.050,-0.061,-0.427,-0.183
1621616848498,2021-05-21T19.07.28.498,1.060,0.061,0.000,-0.183
1621616848508,2021-05-21T19.07.28.508,1.070,0.122,0.000,-0.061
1621616848518,2021-05-21T19.07.28.518,1.080,0.122,-0.183,0.000
1621616848528,2021-05-21T19.07.28.528,1.090,0.305,-0.305,0.000
1621616848538,2021-05-21T19.07.28.538,1.100,0.366,-0.427,0.000
1621616848548,2021-05-21T19.07.28.548,1.110,0.366,-0.549,-0.122
1621616848558,2021-05-21T19.07.28.558,1.120,0.427,-0.549,-0.305
1621616848568,2021-05-21T19.07.28.568,1.130,0.427,-0.610,-0.427
1621616848578,2021-05-21T19.07.28.578,1.140,0.427,-0.427,-0.549
1621616848588,2021-05-21T19.07.28.588,1.150,0.366,-0.244,-0.610
1621616848598,2021-05-21T19.07.28.598,1.160,0.427,-0.122,-0.610
1621616848608,2021-05-21T19.07.28.608,1.170,0.366,0.366,-0.549
1621616848618,2021-05-21T19.07.28.618,1.180,0.366,0.671,-0.305
1621616848628,2021-05-21T19.07.28.628,1.190,0.366,0.854,-0.122
1621616848638,2021-05-21T19.07.28.638,1.200,0.549,0.976,0.122
1621616848648,2021-05-21T19.07.28.648,1.210,0.610,0.793,0.305
1621616848658,2021-05-21T19.07.28.658,1.220,0.671,0.427,0.244
1621616848668,2021-05-21T19.07.28.668,1.230,0.610,0.061,0.061
1621616848678,2021-05-21T19.07.28.678,1.240,0.671,-0.061,-0.183
1621616848688,2021-05-21T19.07.28.688,1.250,0.488,-0.061,-0.366
1621616848698,2021-05-21T19.07.28.698,1.260,0.244,0.122,-0.549
1621616848708,2021-05-21T19.07.28.708,1.270,0.122,0.000,-0.671
1621616848718,2021-05-21T19.07.28.718,1.280,0.122,-0.183,-0.793
1621616848728,2021-05-21T19.07.28.728,1.290,0.000,-0.244,-0.976
1621616848738,2021-05-21T19.07.28.738,1.300,-0.122,-0.122,-1.037
1621616848748,2021-05-21T19.07.28.748,1.310,-0.061,0.122,-0.976
1621616848758,2021-05-21T19.07.28.758,1.320,-0.061,0.305,-0.976
1621616848768,2021-05-21T19.07.28.768,1.330,0.000,0.183,-0.976
1621616848778,2021-05-21T19.07.28.778,1.340,0.061,0.183,-0.793
1621616848788,2021-05-21T19.07.28.788,1.350,0.061,0.061,-0.732
1621616848798,2021-05-21T19.07.28.798,1.360,-0.122,0.000,-0.549
1621616848808,2021-05-21T19.07.28.808,1.370,-0.061,0.000,-0.427
1621616848818,2021-05-21T19.07.28.818,1.380,-0.061,-0.122,-0.244
1621616848828,2021-05-21T19.07.28.828,1.390,-0.061,-0.183,0.000
1621616848838,2021-05-21T19.07.28.838,1.400,0.000,-0.244,0.122
1621616848848,2021-05-21T19.07.28.848,1.410,0.183,-0.244,0.244
1621616848858,2021-05-21T19.07.28.858,1.420,0.244,-0.122,0.488
1621616848868,2021-05-21T19.07.28.868,1.430,0.183,-0.183,0.488
1621616848878,2021-05-21T19.07.28.878,1.440,0.183,-0.061,0.427
1621616848888,2021-05-21T19.07.28.888,1.450,0.244,-0.122,0.366
1621616848898,2021-05-21T19.07.28.898,1.460,0.183,-0.122,0.244
1621616848908,2021-05-21T19.07.28.908,1.470,0.122,-0.244,0.122
1621616848918,2021-05-21T19.07.28.918,1.480,0.183,-0.305,-0.183
1621616848928,2021-05-21T19.07.28.928,1.490,0.244,-0.366,-0.244
1621616848938,2021-05-21T19.07.28.938,1.500,0.366,-0.244,-0.183
1621616848948,2021-05-21T19.07.28.948,1.510,0.610,-0.061,-0.244
1621616848958,2021-05-21T19.07.28.958,1.520,0.549,0.000,-0.244
1621616848968,2021-05-21T19.07.28.968,1.530,0.488,-0.122,-0.183
1621616848978,2021-05-21T19.07.28.978,1.540,0.427,-0.549,-0.183
1621616848988,2021-05-21T19.07.28.988,1.550,0.366,-0.732,-0.244
1621616848998,2021-05-21T19.07.28.998,1.560,0.305,-0.671,-0.244
1621616849008,2021-05-21T19.07.29.008,1.570,0.183,-0.732,-0.305
1621616849018,2021-05-21T19.07.29.018,1.580,0.366,-0.976,-0.244
1621616849028,2021-05-21T19.07.29.028,1.590,0.549,-0.976,-0.244
1621616849038,2021-05-21T19.07.29.038,1.600,0.671,-0.610,-0.366
1621616849048,2021-05-21T19.07.29.048,1.610,0.671,-0.183,-0.305
1621616849058,2021-05-21T19.07.29.058,1.620,0.610,-0.061,0.122
1621616849068,2021-05-21T19.07.29.068,1.630,0.610,-0.061,0.305
1621616849078,2021-05-21T19.07.29.078,1.640,0.488,0.000,0.305
1621616849088,2021-05-21T19.07.29.088,1.650,0.549,0.122,0.366
1621616849098,2021-05-21T19.07.29.098,1.660,0.549,0.305,0.427
1621616849108,2021-05-21T19.07.29.108,1.670,0.610,0.305,0.488
1621616849118,2021-05-21T19.07.29.118,1.680,0.610,0.061,0.366
1621616849128,2021-05-21T19.07.29.128,1.690,0.488,0.000,0.244
1621616849138,2021-05-21T19.07.29.138,1.700,0.427,0.183,0.183
1621616849148,2021-05-21T19.07.29.148,1.710,0.305,0.244,0.183
1621616849158,2021-05-21T19.07.29.158,1.720,0.366,0.061,0.183
1621616849168,2021-05-21T19.07.29.168,1.730,0.366,-0.244,0.122
1621616849178,2021-05-21T19.07.29.178,1.740,0.244,-0.305,0.122
1621616849188,2021-05-21T19.07.29.188,1.750,0.183,-0.183,0.183
1621616849198,2021-05-21T19.07.29.198,1.760,0.000,-0.183,0.122
1621616849208,2021-05-21T19.07.29.208,1.770,0.000,-0.122,0.061
1621616849218,2021-05-21T19.07.29.218,1.780,0.000,-0.061,0.122
1621616849228,2021-05-21T19.07.29.228,1.790,0.061,-0.061,0.000
1621616849238,2021-05-21T19.07.29.238,1.800,0.122,0.122,-0.183
1621616849248,2021-05-21T19.07.29.248,1.810,0.183,0.122,-0.183
1621616849258,2021-05-21T19.07.29.258,1.820,0.000,0.000,-0.183
1621616849268,2021-05-21T19.07.29.268,1.830,0.000,-0.244,-0.244
1621616849278,2021-05-21T19.07.29.278,1.840,-0.061,-0.610,-0.122
1621616849288,2021-05-21T19.07.29.288,1.850,-0.061,-0.854,-0.122
1621616849298,2021-05-21T19.07.29.298,1.860,-0.061,-0.793,-0.122
1621616849308,2021-05-21T19.07.29.308,1.870,0.061,-0.671,-0.183
1621616849318,2021-05-21T19.07.29.318,1.880,0.122,-0.793,-0.183
1621616849328,2021-05-21T19.07.29.328,1.890,0.305,-0.854,-0.244
1621616849338,2021-05-21T19.07.29.338,1.900,0.366,-0.427,-0.427
1621616849348,2021-05-21T19.07.29.348,1.910,0.244,-0.183,-0.488
1621616849358,2021-05-21T19.07.29.358,1.920,0.122,-0.122,-0.549
1621616849368,2021-05-21T19.07.29.368,1.930,0.122,-0.061,-0.488
1621616849378,2021-05-21T19.07.29.378,1.940,0.061,0.000,-0.305
1621616849388,2021-05-21T19.07.29.388,1.950,0.061,-0.061,-0.183
1621616849398,2021-05-21T19.07.29.398,1.960,0.244,0.000,-0.183
1621616849408,2021-05-21T19.07.29.408,1.970,0.244,0.122,-0.122
1621616849418,2021-05-21T19.07.29.418,1.980,0.366,0.122,-0.061
1621616849428,2021-05-21T19.07.29.428,1.990,0.366,0.000,-0.061
1621616849438,2021-05-21T19.07.29.438,2.000,0.366,-0.122,-0.122
1621616849448,2021-05-21T19.07.29.448,2.010,0.366,-0.305,-0.244
1621616849458,2021-05-21T19.07.29.458,2.020,0.366,-0.366,-0.305
1621616849468,2021-05-21T19.07.29.468,2.030,0.366,-0.427,-0.366
1621616849478,2021-05-21T19.07.29.478,2.040,0.305,-0.488,-0.488
1621616849488,2021-05-21T19.07.29.488,2.050,0.366,-0.366,-0.671
1621616849498,2021-05-21T19.07.29.498,2.060,0.488,-0.061,-0.732
1621616849508,2021-05-21T19.07.29.508,2.070,0.610,0.488,-0.671
1621616849518,2021-05-21T19.07.29.518,2.080,0.549,0.610,-0.549
1621616849528,2021-05-21T19.07.29.528,2.090,0.488,0.671,-0.427
1621616849538,2021-05-21T19.07.29.538,2.100,0.427,0.427,-0.244
1621616849548,2021-05-21T19.07.29.548,2.110,0.427,0.305,-0.061
1621616849558,2021-05-21T19.07.29.558,2.120,0.488,-0.061,0.000
1621616849568,2021-05-21T19.07.29.568,2.130,0.427,-0.488,0.000
1621616849578,2021-05-21T19.07.29.578,2.140,0.488,-0.915,-0.061
1621616849588,2021-05-21T19.07.29.588,2.150,0.366,-0.854,-0.183
1621616849598,2021-05-21T19.07.29.598,2.160,0.244,-0.610,-0.244
1621616849608,2021-05-21T19.07.29.608,2.170,0.122,-0.244,-0.488
1621616849618,2021-05-21T19.07.29.618,2.180,0.061,0.183,-0.610
1621616849628,2021-05-21T19.07.29.628,2.190,0.061,0.366,-0.610
1621616849638,2021-05-21T19.07.29.638,2.200,0.061,0.488,-0.488
1621616849648,2021-05-21T19.07.29.648,2.210,0.061,0.366,-0.488
1621616849658,2021-05-21T19.07.29.658,2.220,0.061,0.305,-0.549
1621616849668,2021-05-21T19.07.29.668,2.230,0.061,0.000,-0.610
1621616849678,2021-05-21T19.07.29.678,2.240,0.122,-0.366,-0.549
1621616849688,2021-05-21T19.07.29.688,2.250,0.061,-0.793,-0.488
1621616849698,2021-05-21T19.07.29.698,2.260,0.000,-1.098,-0.488
1621616849708,2021-05-21T19.07.29.708,2.270,0.122,-0.976,-0.610
1621616849718,2021-05-21T19.07.29.718,2.280,0.183,-0.549,-0.610
1621616849728,2021-05-21T19.07.29.728,2.290,0.183,-0.122,-0.549
1621616849738,2021-05-21T19.07.29.738,2.300,0.183,0.122,-0.427
1621616849748,2021-05-21T19.07.29.748,2.310,0.244,0.244,-0.244
1621616849758,2021-05-21T19.07.29.758,2.320,0.305,0.366,-0.061
1621616849768,2021-05-21T19.07.29.768,2.330,0.244,0.366,0.183
1621616849778,2021-05-21T19.07.29.778,2.340,0.244,0.122,0.366
1621616849788,2021-05-21T19.07.29.788,2.350,0.061,-0.183,0.488
1621616849798,2021-05-21T19.07.29.798,2.360,0.000,-0.305,0.610
1621616849808,2021-05-21T19.07.29.808,2.370,-0.061,-0.366,0.671
1621616849818,2021-05-21T19.07.29.818,2.380,-0.061,-0.427,0.549
1621616849828,2021-05-21T19.07.29.828,2.390,-0.061,-0.488,0.244
1621616849838,2021-05-21T19.07.29.838,2.400,0.061,-0.549,0.061
1621616849848,2021-05-21T19.07.29.848,2.410,0.183,-0.488,0.000
1621616849858,2021-05-21T19.07.29.858,2.420,0.305,-0.305,-0.061
1621616849868,2021-05-21T19.07.29.868,2.430,0.305,-0.122,-0.183
1621616849878,2021-05-21T19.07.29.878,2.440,0.427,-0.061,-0.183
1621616849888,2021-05-21T19.07.29.888,2.450,0.427,-0.183,-0.244
1621616849898,2021-05-21T19.07.29.898,2.460,0.244,-0.244,-0.183
1621616849908,2021-05-21T19.07.29.908,2.470,0.122,-0.305,-0.061
1621616849918,2021-05-21T19.07.29.918,2.480,0.305,-0.488,0.061
1621616849928,2021-05-21T19.07.29.928,2.490,0.427,-0.366,0.061
1621616849938,2021-05-21T19.07.29.938,2.500,0.488,-0.305,0.122
1621616849948,2021-05-21T19.07.29.948,2.510,0.549,-0.366,0.244
1621616849958,2021-05-21T19.07.29.958,2.520,0.732,-0.427,0.122
1621616849968,2021-05-21T19.07.29.968,2.530,0.732,-0.366,0.061
1621616849978,2021-05-21T19.07.29.978,2.540,0.793,-0.122,0.061
1621616849988,2021-05-21T19.07.29.988,2.550,0.854,0.000,0.183
1621616849998,2021-05-21T19.07.29.998,2.560,0.671,0.183,0.183
1621616850008,2021-05-21T19.07.30.008,2.570,0.671,0.366,0.244
1621616850018,2021-05-21T19.07.30.018,2.580,0.610,0.366,0.305
1621616850028,2021-05-21T19.07.30.028,2.590,0.671,0.244,0.366
1621616850038,2021-05-21T19.07.30.038,2.600,0.427,-0.183,0.366
1621616850048,2021-05-21T19.07.30.048,2.610,0.244,-0.366,0.305
1621616850058,2021-05-21T19.07.30.058,2.620,0.244,-0.305,0.366
1621616850068,2021-05-21T19.07.30.068,2.630,0.122,-0.305,0.305
1621616850078,2021-05-21T19.07.30.078,2.640,0.244,-0.305,0.244
1621616850088,2021-05-21T19.07.30.088,2.650,0.244,-0.305,0.122
1621616850098,2021-05-21T19.07.30.098,2.660,0.305,-0.183,0.000
1621616850108,2021-05-21T19.07.30.108,2.670,0.427,-0.061,-0.061
1621616850118,2021-05-21T19.07.30.118,2.680,0.305,-0.122,-0.122
1621616850128,2021-05-21T19.07.30.128,2.690,0.244,-0.244,-0.244
1621616850138,2021-05-21T19.07.30.138,2.700,0.305,-0.488,-0.305
1621616850148,2021-05-21T19.07.30.148,2.710,0.244,-0.427,-0.244
1621616850158,2021-05-21T19.07.30.158,2.720,0.061,-0.061,-0.122
1621616850168,2021-05-21T19.07.30.168,2.730,-0.122,0.000,-0.183
1621616850178,2021-05-21T19.07.30.178,2.740,0.000,-0.305,-0.122
1621616850188,2021-05-21T19.07.30.188,2.750,0.122,-0.366,-0.061
1621616850198,2021-05-21T19.07.30.198,2.760,0.244,-0.427,-0.061
1621616850208,2021-05-21T19.07.30.208,2.770,0.305,-0.610,-0.122
1621616850218,2021-05-21T19.07.30.218,2.780,0.366,-0.671,-0.366
1621616850228,2021-05-21T19.07.30.228,2.790,0.305,-0.671,-0.488
1621616850238,2021-05-21T19.07.30.238,2.800,0.244,-0.671,-0.549
1621616850248,2021-05-21T19.07.30.248,2.810,0.244,-0.427,-0.488
1621616850258,2021-05-21T19.07.30.258,2.820,0.183,-0.305,-0.549
1621616850268,2021-05-21T19.07.30.268,2.830,0.305,-0.122,-0.610
1621616850278,2021-05-21T19.07.30.278,2.840,0.305,-0.061,-0.427
