epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621616847025,2021-05-21T19.07.27.025,0.000,-0.355,-0.962,0.117
1621616847035,2021-05-21T19.07.27.035,0.010,-0.357,-0.970,0.119
1621616847045,2021-05-21T19.07.27.045,0.020,-0.355,-0.969,0.116
1621616847055,2021-05-21T19.07.27.055,0.030,-0.360,-0.969,0.116
1621616847065,2021-05-21T19.07.27.065,0.040,-0.358,-0.967,0.119
1621616847075,2021-05-21T19.07.27.075,0.050,-0.357,-0.966,0.119
1621616847085,2021-05-21T19.07.27.085,0.060,-0.359,-0.969,0.119
1621616847095,2021-05-21T19.07.27.095,0.070,-0.358,-0.965,0.116
1621616847105,2021-05-21T19.07.27.105,0.080,-0.359,-0.966,0.117
1621616847115,2021-05-21T19.07.27.115,0.090,-0.359,-0.967,0.118
1621616847125,2021-05-21T19.07.27.125,0.100,-0.360,-0.967,0.116
1621616847135,2021-05-21T19.07.27.135,0.110,-0.362,-0.965,0.115
1621616847145,2021-05-21T19.07.27.145,0.120,-0.362,-0.966,0.117
1621616847155,2021-05-21T19.07.27.155,0.130,-0.361,-0.967,0.116
1621616847165,2021-05-21T19.07.27.165,0.140,-0.358,-0.967,0.116
1621616847175,2021-05-21T19.07.27.175,0.150,-0.360,-0.968,0.115
1621616847185,2021-05-21T19.07.27.185,0.160,-0.358,-0.970,0.115
1621616847195,2021-05-21T19.07.27.195,0.170,-0.359,-0.969,0.117
1621616847205,2021-05-21T19.07.27.205,0.180,-0.358,-0.967,0.115
1621616847215,2021-05-21T19.07.27.215,0.190,-0.358,-0.968,0.118
1621616847225,2021-05-21T19.07.27.225,0.200,-0.358,-0.966,0.115
1621616847235,2021-05-21T19.07.27.235,0.210,-0.360,-0.968,0.116
1621616847245,2021-05-21T19.07.27.245,0.220,-0.357,-0.969,0.117
1621616847255,2021-05-21T19.07.27.255,0.230,-0.358,-0.968,0.117
1621616847265,2021-05-21T19.07.27.265,0.240,-0.357,-0.967,0.118
1621616847275,2021-05-21T19.07.27.275,0.250,-0.358,-0.967,0.116
1621616847285,2021-05-21T19.07.27.285,0.260,-0.360,-0.967,0.115
1621616847295,2021-05-21T19.07.27.295,0.270,-0.360,-0.969,0.116
1621616847305,2021-05-21T19.07.27.305,0.280,-0.359,-0.967,0.114
