epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621350271871,2021-05-18T17.04.31.871,0.000,-0.720,0.015,-0.695
1621350271881,2021-05-18T17.04.31.881,0.010,-0.726,0.014,-0.701
1621350271891,2021-05-18T17.04.31.891,0.020,-0.728,0.017,-0.702
1621350271901,2021-05-18T17.04.31.901,0.030,-0.727,0.016,-0.702
1621350271911,2021-05-18T17.04.31.911,0.040,-0.728,0.014,-0.701
1621350271921,2021-05-18T17.04.31.921,0.050,-0.729,0.015,-0.699
1621350271931,2021-05-18T17.04.31.931,0.060,-0.726,0.015,-0.702
1621350271941,2021-05-18T17.04.31.941,0.070,-0.725,0.016,-0.704
1621350271951,2021-05-18T17.04.31.951,0.080,-0.726,0.015,-0.702
1621350271961,2021-05-18T17.04.31.961,0.090,-0.726,0.015,-0.700
1621350271971,2021-05-18T17.04.31.971,0.100,-0.729,0.019,-0.702
1621350271981,2021-05-18T17.04.31.981,0.110,-0.725,0.019,-0.703
1621350271991,2021-05-18T17.04.31.991,0.120,-0.727,0.016,-0.704
1621350272001,2021-05-18T17.04.32.001,0.130,-0.727,0.017,-0.704
1621350272011,2021-05-18T17.04.32.011,0.140,-0.725,0.017,-0.702
1621350272021,2021-05-18T17.04.32.021,0.150,-0.725,0.015,-0.700
1621350272031,2021-05-18T17.04.32.031,0.160,-0.728,0.015,-0.703
1621350272041,2021-05-18T17.04.32.041,0.170,-0.727,0.017,-0.701
1621350272051,2021-05-18T17.04.32.051,0.180,-0.725,0.017,-0.703
1621350272061,2021-05-18T17.04.32.061,0.190,-0.729,0.014,-0.706
1621350272071,2021-05-18T17.04.32.071,0.200,-0.728,0.017,-0.703
1621350272081,2021-05-18T17.04.32.081,0.210,-0.727,0.015,-0.701
1621350272091,2021-05-18T17.04.32.091,0.220,-0.728,0.016,-0.700
1621350272101,2021-05-18T17.04.32.101,0.230,-0.725,0.017,-0.698
1621350272111,2021-05-18T17.04.32.111,0.240,-0.728,0.017,-0.698
