epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1619358080400,2021-04-25T15.41.20.400,0.000,-0.061,0.366,-0.366
1619358080410,2021-04-25T15.41.20.410,0.010,0.427,0.366,-0.427
1619358080420,2021-04-25T15.41.20.420,0.020,0.305,0.183,-0.366
1619358080430,2021-04-25T15.41.20.430,0.030,0.183,0.183,-0.366
1619358080440,2021-04-25T15.41.20.440,0.040,0.244,0.183,-0.427
1619358080450,2021-04-25T15.41.20.450,0.050,0.244,0.183,-0.366
1619358080460,2021-04-25T15.41.20.460,0.060,0.122,0.183,-0.366
1619358080470,2021-04-25T15.41.20.470,0.070,0.305,0.061,-0.305
1619358080480,2021-04-25T15.41.20.480,0.080,0.427,0.061,-0.305
1619358080490,2021-04-25T15.41.20.490,0.090,0.305,0.122,-0.366
1619358080500,2021-04-25T15.41.20.500,0.100,0.244,0.000,-0.366
1619358080510,2021-04-25T15.41.20.510,0.110,0.305,-0.061,-0.244
1619358080520,2021-04-25T15.41.20.520,0.120,0.427,-0.122,-0.305
1619358080530,2021-04-25T15.41.20.530,0.130,0.366,-0.122,-0.305
1619358080540,2021-04-25T15.41.20.540,0.140,0.305,-0.122,-0.305
1619358080550,2021-04-25T15.41.20.550,0.150,0.366,-0.183,-0.366
1619358080560,2021-04-25T15.41.20.560,0.160,0.305,-0.183,-0.305
1619358080570,2021-04-25T15.41.20.570,0.170,0.366,-0.183,-0.305
1619358080580,2021-04-25T15.41.20.580,0.180,0.427,-0.244,-0.244
1619358080590,2021-04-25T15.41.20.590,0.190,0.366,-0.366,-0.244
1619358080600,2021-04-25T15.41.20.600,0.200,0.305,-0.427,-0.305
1619358080610,2021-04-25T15.41.20.610,0.210,0.305,-0.427,-0.366
1619358080620,2021-04-25T15.41.20.620,0.220,0.366,-0.427,-0.305
1619358080630,2021-04-25T15.41.20.630,0.230,0.366,-0.549,-0.305
1619358080640,2021-04-25T15.41.20.640,0.240,0.366,-0.793,-0.183
1619358080650,2021-04-25T15.41.20.650,0.250,0.366,-0.976,-0.061
1619358080660,2021-04-25T15.41.20.660,0.260,0.427,-1.280,-0.061
1619358080670,2021-04-25T15.41.20.670,0.270,0.488,-1.463,-0.061
1619358080680,2021-04-25T15.41.20.680,0.280,0.488,-1.646,-0.061
1619358080690,2021-04-25T15.41.20.690,0.290,0.549,-1.524,-0.061
1619358080700,2021-04-25T15.41.20.700,0.300,0.488,-1.220,-0.061
1619358080710,2021-04-25T15.41.20.710,0.310,0.366,-0.915,-0.183
1619358080720,2021-04-25T15.41.20.720,0.320,0.244,-0.549,-0.244
1619358080730,2021-04-25T15.41.20.730,0.330,0.244,-0.122,-0.305
1619358080740,2021-04-25T15.41.20.740,0.340,0.244,0.366,-0.427
1619358080750,2021-04-25T15.41.20.750,0.350,0.061,0.793,-0.488
1619358080760,2021-04-25T15.41.20.760,0.360,0.061,1.220,-0.610
1619358080770,2021-04-25T15.41.20.770,0.370,0.122,1.524,-0.671
1619358080780,2021-04-25T15.41.20.780,0.380,0.366,1.890,-0.671
1619358080790,2021-04-25T15.41.20.790,0.390,0.305,2.134,-0.732
1619358080800,2021-04-25T15.41.20.800,0.400,0.305,2.256,-0.793
1619358080810,2021-04-25T15.41.20.810,0.410,0.488,2.195,-0.793
1619358080820,2021-04-25T15.41.20.820,0.420,0.610,2.256,-0.854
1619358080830,2021-04-25T15.41.20.830,0.430,0.671,2.195,-0.976
1619358080840,2021-04-25T15.41.20.840,0.440,0.610,2.012,-0.976
1619358080850,2021-04-25T15.41.20.850,0.450,0.610,1.707,-1.037
1619358080860,2021-04-25T15.41.20.860,0.460,0.549,1.524,-1.037
1619358080870,2021-04-25T15.41.20.870,0.470,0.732,1.341,-1.098
1619358080880,2021-04-25T15.41.20.880,0.480,0.549,1.220,-1.159
1619358080890,2021-04-25T15.41.20.890,0.490,0.488,1.098,-0.976
1619358080900,2021-04-25T15.41.20.900,0.500,0.488,0.976,-0.976
1619358080910,2021-04-25T15.41.20.910,0.510,0.549,0.854,-0.976
1619358080920,2021-04-25T15.41.20.920,0.520,0.488,0.610,-0.854
1619358080930,2021-04-25T15.41.20.930,0.530,0.488,0.427,-0.793
1619358080940,2021-04-25T15.41.20.940,0.540,0.549,0.183,-0.671
1619358080950,2021-04-25T15.41.20.950,0.550,0.610,0.000,-0.610
1619358080960,2021-04-25T15.41.20.960,0.560,0.549,-0.244,-0.488
1619358080970,2021-04-25T15.41.20.970,0.570,0.549,-0.549,-0.366
1619358080980,2021-04-25T15.41.20.980,0.580,0.488,-0.793,-0.366
1619358080990,2021-04-25T15.41.20.990,0.590,0.488,-1.037,-0.305
1619358081000,2021-04-25T15.41.21.000,0.600,0.366,-1.159,-0.244
1619358081010,2021-04-25T15.41.21.010,0.610,0.427,-1.341,-0.183
1619358081020,2021-04-25T15.41.21.020,0.620,0.366,-1.524,-0.183
1619358081030,2021-04-25T15.41.21.030,0.630,0.305,-1.524,-0.183
1619358081040,2021-04-25T15.41.21.040,0.640,0.244,-1.585,-0.061
1619358081050,2021-04-25T15.41.21.050,0.650,0.122,-1.585,-0.061
1619358081060,2021-04-25T15.41.21.060,0.660,0.183,-1.646,0.000
1619358081070,2021-04-25T15.41.21.070,0.670,0.244,-1.646,0.000
1619358081080,2021-04-25T15.41.21.080,0.680,0.244,-1.524,0.000
1619358081090,2021-04-25T15.41.21.090,0.690,0.183,-1.463,0.061
1619358081100,2021-04-25T15.41.21.100,0.700,0.122,-1.402,0.061
1619358081110,2021-04-25T15.41.21.110,0.710,0.183,-1.341,0.061
1619358081120,2021-04-25T15.41.21.120,0.720,0.122,-1.220,0.000
1619358081130,2021-04-25T15.41.21.130,0.730,0.061,-1.159,0.000
