epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1618391625358,2021-04-14T11.13.45.358,0.000,-10.061,-12.683,5.732
1618391625369,2021-04-14T11.13.45.369,0.011,-9.939,-12.012,5.671
1618391625379,2021-04-14T11.13.45.379,0.021,-8.841,-12.317,5.244
1618391625388,2021-04-14T11.13.45.388,0.030,-7.317,-12.378,5.000
1618391625398,2021-04-14T11.13.45.398,0.040,-6.098,-11.098,4.695
1618391625408,2021-04-14T11.13.45.408,0.050,-5.122,-9.878,4.085
1618391625418,2021-04-14T11.13.45.418,0.060,-4.146,-8.720,3.720
1618391625429,2021-04-14T11.13.45.429,0.071,-3.537,-7.317,3.354
1618391625439,2021-04-14T11.13.45.439,0.081,-3.415,-7.195,2.378
1618391625449,2021-04-14T11.13.45.449,0.091,-2.927,-6.646,2.195
1618391625458,2021-04-14T11.13.45.458,0.100,-2.073,-6.159,2.439
1618391625468,2021-04-14T11.13.45.468,0.110,-1.463,-6.280,2.378
1618391625478,2021-04-14T11.13.45.478,0.120,-1.402,-5.793,2.500
1618391625489,2021-04-14T11.13.45.489,0.131,-1.402,-5.732,2.866
1618391625499,2021-04-14T11.13.45.499,0.141,-1.402,-5.488,3.293
1618391625509,2021-04-14T11.13.45.509,0.151,-1.768,-5.549,3.476
1618391625519,2021-04-14T11.13.45.519,0.161,-2.195,-5.488,3.659
1618391625528,2021-04-14T11.13.45.528,0.170,-2.256,-5.122,3.963
1618391625539,2021-04-14T11.13.45.539,0.181,-2.439,-4.329,4.207
1618391625549,2021-04-14T11.13.45.549,0.191,-2.561,-4.390,3.841
1618391625559,2021-04-14T11.13.45.559,0.201,-2.500,-5.549,3.415
1618391625569,2021-04-14T11.13.45.569,0.211,-2.073,-6.037,3.110
1618391625580,2021-04-14T11.13.45.580,0.222,-1.341,-6.280,2.805
1618391625590,2021-04-14T11.13.45.590,0.232,-0.488,-6.707,2.866
1618391625599,2021-04-14T11.13.45.599,0.241,0.610,-7.195,3.049
1618391625609,2021-04-14T11.13.45.609,0.251,2.195,-6.768,3.476
1618391625619,2021-04-14T11.13.45.619,0.261,3.537,-5.488,4.146
1618391625629,2021-04-14T11.13.45.629,0.271,4.756,-4.756,4.878
1618391625640,2021-04-14T11.13.45.640,0.282,6.037,-3.963,5.488
1618391625650,2021-04-14T11.13.45.650,0.292,7.073,-2.866,5.854
1618391625660,2021-04-14T11.13.45.660,0.302,7.744,-2.012,5.671
1618391625670,2021-04-14T11.13.45.670,0.312,8.354,-2.378,5.244
1618391625679,2021-04-14T11.13.45.679,0.321,9.085,-2.195,5.549
1618391625689,2021-04-14T11.13.45.689,0.331,9.817,-2.439,5.732
1618391625700,2021-04-14T11.13.45.700,0.342,10.732,-3.232,5.671
1618391625710,2021-04-14T11.13.45.710,0.352,11.646,-3.720,5.793
1618391625720,2021-04-14T11.13.45.720,0.362,12.927,-4.512,5.854
1618391625730,2021-04-14T11.13.45.730,0.372,14.146,-4.817,5.915
1618391625741,2021-04-14T11.13.45.741,0.383,15.305,-5.061,6.037
1618391625749,2021-04-14T11.13.45.749,0.391,16.037,-9.695,6.890
1618391625760,2021-04-14T11.13.45.760,0.402,16.037,-15.122,8.110
1618391625770,2021-04-14T11.13.45.770,0.412,16.280,-12.378,8.171
1618391625780,2021-04-14T11.13.45.780,0.422,16.829,-8.110,7.805
1618391625790,2021-04-14T11.13.45.790,0.432,17.622,-6.402,7.378
1618391625801,2021-04-14T11.13.45.801,0.443,18.537,-5.671,6.890
1618391625811,2021-04-14T11.13.45.811,0.453,19.329,-5.549,6.524
1618391625820,2021-04-14T11.13.45.820,0.462,20.244,-5.549,6.463
1618391625830,2021-04-14T11.13.45.830,0.472,21.402,-7.439,6.585
1618391625840,2021-04-14T11.13.45.840,0.482,21.890,-12.561,7.317
1618391625851,2021-04-14T11.13.45.851,0.493,22.073,-14.878,7.378
1618391625861,2021-04-14T11.13.45.861,0.503,22.622,-13.537,6.768
1618391625871,2021-04-14T11.13.45.871,0.513,22.927,-11.524,6.341
1618391625881,2021-04-14T11.13.45.881,0.523,23.049,-14.634,7.073
1618391625890,2021-04-14T11.13.45.890,0.532,23.049,-20.183,8.598
1618391625900,2021-04-14T11.13.45.900,0.542,23.232,-22.561,9.451
1618391625911,2021-04-14T11.13.45.911,0.553,23.415,-22.073,9.634
1618391625921,2021-04-14T11.13.45.921,0.563,23.963,-17.012,8.537
1618391625931,2021-04-14T11.13.45.931,0.573,24.878,-11.707,7.378
1618391625941,2021-04-14T11.13.45.941,0.583,25.549,-6.768,6.524
1618391625952,2021-04-14T11.13.45.952,0.594,26.341,-1.463,5.915
1618391625962,2021-04-14T11.13.45.962,0.604,27.073,3.232,5.671
1618391625971,2021-04-14T11.13.45.971,0.613,27.744,6.524,5.732
1618391625981,2021-04-14T11.13.45.981,0.623,27.988,9.817,5.549
1618391625991,2021-04-14T11.13.45.991,0.633,28.171,13.598,5.061
1618391626001,2021-04-14T11.13.46.001,0.643,28.476,17.378,4.329
1618391626012,2021-04-14T11.13.46.012,0.654,28.659,20.000,2.988
1618391626022,2021-04-14T11.13.46.022,0.664,28.232,22.134,1.098
1618391626032,2021-04-14T11.13.46.032,0.674,27.927,23.963,-0.305
1618391626041,2021-04-14T11.13.46.041,0.683,27.683,24.634,-0.122
1618391626051,2021-04-14T11.13.46.051,0.693,26.707,23.537,0.793
1618391626061,2021-04-14T11.13.46.061,0.703,25.915,21.098,1.768
1618391626072,2021-04-14T11.13.46.072,0.714,25.305,18.963,2.744
1618391626082,2021-04-14T11.13.46.082,0.724,24.512,19.085,3.049
1618391626092,2021-04-14T11.13.46.092,0.734,23.415,20.610,3.841
1618391626102,2021-04-14T11.13.46.102,0.744,22.378,22.317,5.305
1618391626111,2021-04-14T11.13.46.111,0.753,21.341,23.720,6.951
1618391626122,2021-04-14T11.13.46.122,0.764,20.183,24.207,8.415
1618391626132,2021-04-14T11.13.46.132,0.774,18.598,21.707,9.878
1618391626142,2021-04-14T11.13.46.142,0.784,17.073,17.805,11.646
1618391626152,2021-04-14T11.13.46.152,0.794,15.915,15.427,12.744
1618391626163,2021-04-14T11.13.46.163,0.805,15.061,10.244,13.963
1618391626173,2021-04-14T11.13.46.173,0.815,14.024,5.061,14.817
1618391626182,2021-04-14T11.13.46.182,0.824,13.293,2.744,14.695
1618391626192,2021-04-14T11.13.46.192,0.834,12.622,1.341,14.451
1618391626202,2021-04-14T11.13.46.202,0.844,11.829,-4.512,15.488
1618391626212,2021-04-14T11.13.46.212,0.854,10.122,-16.951,18.902
1618391626223,2021-04-14T11.13.46.223,0.865,8.476,-15.976,18.902
1618391626233,2021-04-14T11.13.46.233,0.875,8.354,-7.378,15.549
1618391626243,2021-04-14T11.13.46.243,0.885,7.744,-3.537,13.415
1618391626253,2021-04-14T11.13.46.253,0.895,7.195,-0.671,11.220
1618391626262,2021-04-14T11.13.46.262,0.904,6.890,0.610,9.573
1618391626272,2021-04-14T11.13.46.272,0.914,6.159,-1.159,8.476
1618391626283,2021-04-14T11.13.46.283,0.925,4.817,-4.390,7.317
1618391626293,2021-04-14T11.13.46.293,0.935,4.085,-7.744,5.305
1618391626303,2021-04-14T11.13.46.303,0.945,3.659,-12.378,2.317
1618391626313,2021-04-14T11.13.46.313,0.955,3.232,-19.146,-0.244
1618391626324,2021-04-14T11.13.46.324,0.966,3.780,-25.244,-2.561
1618391626332,2021-04-14T11.13.46.332,0.974,5.061,-29.207,-4.451
1618391626343,2021-04-14T11.13.46.343,0.985,6.098,-30.183,-6.159
1618391626353,2021-04-14T11.13.46.353,0.995,6.890,-28.963,-7.866
1618391626363,2021-04-14T11.13.46.363,1.005,7.622,-27.134,-9.390
1618391626373,2021-04-14T11.13.46.373,1.015,7.744,-24.817,-11.037
1618391626384,2021-04-14T11.13.46.384,1.026,7.439,-22.012,-12.561
1618391626394,2021-04-14T11.13.46.394,1.036,7.195,-18.171,-13.841
1618391626403,2021-04-14T11.13.46.403,1.045,6.768,-12.805,-14.451
1618391626413,2021-04-14T11.13.46.413,1.055,6.402,-7.012,-14.451
1618391626423,2021-04-14T11.13.46.423,1.065,6.585,-1.585,-14.207
1618391626434,2021-04-14T11.13.46.434,1.076,6.585,1.707,-14.146
1618391626444,2021-04-14T11.13.46.444,1.086,6.341,3.780,-13.598
1618391626454,2021-04-14T11.13.46.454,1.096,5.549,5.488,-13.049
1618391626464,2021-04-14T11.13.46.464,1.106,5.000,7.622,-12.378
1618391626473,2021-04-14T11.13.46.473,1.115,5.061,10.671,-11.402
1618391626483,2021-04-14T11.13.46.483,1.125,5.671,12.378,-10.549
1618391626494,2021-04-14T11.13.46.494,1.136,6.159,11.768,-10.061
1618391626504,2021-04-14T11.13.46.504,1.146,6.768,8.232,-9.817
1618391626514,2021-04-14T11.13.46.514,1.156,6.890,4.146,-9.634
1618391626524,2021-04-14T11.13.46.524,1.166,6.951,1.463,-8.780
1618391626535,2021-04-14T11.13.46.535,1.177,6.829,0.549,-7.439
1618391626545,2021-04-14T11.13.46.545,1.187,5.976,1.220,-5.793
1618391626554,2021-04-14T11.13.46.554,1.196,5.061,2.012,-3.902
1618391626564,2021-04-14T11.13.46.564,1.206,4.878,1.585,-2.439
1618391626574,2021-04-14T11.13.46.574,1.216,4.512,1.280,-0.671
1618391626584,2021-04-14T11.13.46.584,1.226,3.780,2.988,1.890
1618391626595,2021-04-14T11.13.46.595,1.237,3.049,7.500,4.512
1618391626605,2021-04-14T11.13.46.605,1.247,2.256,13.780,7.134
1618391626615,2021-04-14T11.13.46.615,1.257,1.402,20.488,9.878
