epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1618517776470,2021-04-15T22.16.16.470,0.000,-0.972,-0.175,0.305
1618517776481,2021-04-15T22.16.16.481,0.011,-0.988,-0.174,0.286
1618517776491,2021-04-15T22.16.16.491,0.021,-0.998,-0.174,0.274
1618517776500,2021-04-15T22.16.16.500,0.030,-0.996,-0.176,0.263
1618517776510,2021-04-15T22.16.16.510,0.040,-1.011,-0.177,0.261
1618517776520,2021-04-15T22.16.16.520,0.050,-1.017,-0.169,0.263
1618517776531,2021-04-15T22.16.16.531,0.061,-1.008,-0.161,0.253
1618517776541,2021-04-15T22.16.16.541,0.071,-1.003,-0.159,0.252
1618517776550,2021-04-15T22.16.16.550,0.080,-1.011,-0.163,0.256
1618517776560,2021-04-15T22.16.16.560,0.090,-1.006,-0.158,0.262
1618517776570,2021-04-15T22.16.16.570,0.100,-0.999,-0.153,0.266
1618517776580,2021-04-15T22.16.16.580,0.110,-1.008,-0.157,0.259
1618517776591,2021-04-15T22.16.16.591,0.121,-1.019,-0.163,0.256
1618517776601,2021-04-15T22.16.16.601,0.131,-1.028,-0.173,0.256
1618517776610,2021-04-15T22.16.16.610,0.140,-1.036,-0.181,0.253
1618517776620,2021-04-15T22.16.16.620,0.150,-1.037,-0.180,0.245
1618517776630,2021-04-15T22.16.16.630,0.160,-1.030,-0.178,0.240
1618517776640,2021-04-15T22.16.16.640,0.170,-1.033,-0.180,0.246
1618517776651,2021-04-15T22.16.16.651,0.181,-1.046,-0.184,0.256
1618517776661,2021-04-15T22.16.16.661,0.191,-1.045,-0.180,0.256
1618517776670,2021-04-15T22.16.16.670,0.200,-1.050,-0.178,0.253
1618517776680,2021-04-15T22.16.16.680,0.210,-1.055,-0.175,0.239
1618517776690,2021-04-15T22.16.16.690,0.220,-1.052,-0.174,0.225
1618517776700,2021-04-15T22.16.16.700,0.230,-1.049,-0.174,0.211
1618517776711,2021-04-15T22.16.16.711,0.241,-1.064,-0.183,0.201
1618517776719,2021-04-15T22.16.16.719,0.249,-1.064,-0.177,0.206
1618517776730,2021-04-15T22.16.16.730,0.260,-1.040,-0.170,0.215
1618517776740,2021-04-15T22.16.16.740,0.270,-1.042,-0.167,0.225
1618517776750,2021-04-15T22.16.16.750,0.280,-1.062,-0.175,0.227
1618517776760,2021-04-15T22.16.16.760,0.290,-1.068,-0.174,0.227
1618517776771,2021-04-15T22.16.16.771,0.301,-1.059,-0.166,0.226
1618517776780,2021-04-15T22.16.16.780,0.310,-1.051,-0.167,0.220
1618517776790,2021-04-15T22.16.16.790,0.320,-1.066,-0.170,0.212
1618517776800,2021-04-15T22.16.16.800,0.330,-1.068,-0.162,0.210
1618517776810,2021-04-15T22.16.16.810,0.340,-1.058,-0.152,0.208
1618517776821,2021-04-15T22.16.16.821,0.351,-1.050,-0.144,0.195
1618517776831,2021-04-15T22.16.16.831,0.361,-1.051,-0.144,0.188
1618517776840,2021-04-15T22.16.16.840,0.370,-1.050,-0.147,0.185
1618517776850,2021-04-15T22.16.16.850,0.380,-1.061,-0.156,0.188
1618517776860,2021-04-15T22.16.16.860,0.390,-1.039,-0.150,0.184
1618517776870,2021-04-15T22.16.16.870,0.400,-1.001,-0.143,0.172
1618517776881,2021-04-15T22.16.16.881,0.411,-0.991,-0.144,0.159
1618517776889,2021-04-15T22.16.16.889,0.419,-1.015,-0.154,0.152
1618517776900,2021-04-15T22.16.16.900,0.430,-1.019,-0.157,0.151
1618517776910,2021-04-15T22.16.16.910,0.440,-1.009,-0.160,0.145
1618517776920,2021-04-15T22.16.16.920,0.450,-1.013,-0.166,0.132
1618517776930,2021-04-15T22.16.16.930,0.460,-1.032,-0.172,0.126
1618517776941,2021-04-15T22.16.16.941,0.471,-1.057,-0.181,0.135
1618517776949,2021-04-15T22.16.16.949,0.479,-1.077,-0.189,0.151
1618517776960,2021-04-15T22.16.16.960,0.490,-1.081,-0.194,0.171
1618517776970,2021-04-15T22.16.16.970,0.500,-1.073,-0.188,0.172
1618517776980,2021-04-15T22.16.16.980,0.510,-1.051,-0.177,0.160
1618517776990,2021-04-15T22.16.16.990,0.520,-1.041,-0.172,0.141
1618517776999,2021-04-15T22.16.16.999,0.529,-1.045,-0.170,0.112
1618517777010,2021-04-15T22.16.17.010,0.540,-1.040,-0.162,0.081
1618517777020,2021-04-15T22.16.17.020,0.550,-1.044,-0.155,0.075
1618517777030,2021-04-15T22.16.17.030,0.560,-1.049,-0.150,0.083
1618517777040,2021-04-15T22.16.17.040,0.570,-1.037,-0.146,0.094
1618517777051,2021-04-15T22.16.17.051,0.581,-1.017,-0.138,0.104
