epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1618517776542,2021-04-15T22.16.16.542,0.000,0.048,-1.029,-0.132
1618517776552,2021-04-15T22.16.16.552,0.010,0.049,-1.041,-0.133
1618517776562,2021-04-15T22.16.16.562,0.020,0.048,-1.039,-0.131
1618517776573,2021-04-15T22.16.16.573,0.031,0.044,-1.039,-0.129
1618517776581,2021-04-15T22.16.16.581,0.039,0.046,-1.043,-0.134
1618517776592,2021-04-15T22.16.16.592,0.050,0.043,-1.042,-0.132
1618517776602,2021-04-15T22.16.16.602,0.060,0.039,-1.040,-0.129
1618517776612,2021-04-15T22.16.16.612,0.070,0.038,-1.039,-0.129
1618517776622,2021-04-15T22.16.16.622,0.080,0.033,-1.041,-0.127
1618517776633,2021-04-15T22.16.16.633,0.091,0.035,-1.039,-0.125
1618517776643,2021-04-15T22.16.16.643,0.101,0.032,-1.037,-0.120
1618517776653,2021-04-15T22.16.16.653,0.111,0.029,-1.034,-0.117
1618517776662,2021-04-15T22.16.16.662,0.120,0.027,-1.036,-0.113
1618517776672,2021-04-15T22.16.16.672,0.130,0.028,-1.034,-0.111
1618517776682,2021-04-15T22.16.16.682,0.140,0.034,-1.032,-0.108
1618517776693,2021-04-15T22.16.16.693,0.151,0.035,-1.031,-0.107
1618517776703,2021-04-15T22.16.16.703,0.161,0.036,-1.030,-0.104
1618517776713,2021-04-15T22.16.16.713,0.171,0.036,-1.029,-0.102
1618517776723,2021-04-15T22.16.16.723,0.181,0.042,-1.029,-0.106
1618517776732,2021-04-15T22.16.16.732,0.190,0.048,-1.027,-0.107
1618517776742,2021-04-15T22.16.16.742,0.200,0.048,-1.026,-0.104
1618517776753,2021-04-15T22.16.16.753,0.211,0.052,-1.028,-0.101
1618517776763,2021-04-15T22.16.16.763,0.221,0.054,-1.024,-0.100
1618517776773,2021-04-15T22.16.16.773,0.231,0.055,-1.021,-0.097
1618517776783,2021-04-15T22.16.16.783,0.241,0.055,-1.021,-0.096
1618517776794,2021-04-15T22.16.16.794,0.252,0.057,-1.023,-0.096
1618517776803,2021-04-15T22.16.16.803,0.261,0.059,-1.024,-0.092
1618517776813,2021-04-15T22.16.16.813,0.271,0.061,-1.026,-0.094
1618517776823,2021-04-15T22.16.16.823,0.281,0.063,-1.026,-0.099
1618517776833,2021-04-15T22.16.16.833,0.291,0.064,-1.026,-0.099
1618517776844,2021-04-15T22.16.16.844,0.302,0.065,-1.027,-0.100
1618517776854,2021-04-15T22.16.16.854,0.312,0.065,-1.025,-0.102
1618517776864,2021-04-15T22.16.16.864,0.322,0.064,-1.024,-0.107
1618517776874,2021-04-15T22.16.16.874,0.332,0.064,-1.024,-0.115
1618517776883,2021-04-15T22.16.16.883,0.341,0.062,-1.024,-0.121
1618517776893,2021-04-15T22.16.16.893,0.351,0.064,-1.027,-0.129
1618517776904,2021-04-15T22.16.16.904,0.362,0.061,-1.027,-0.138
1618517776914,2021-04-15T22.16.16.914,0.372,0.063,-1.027,-0.142
1618517776924,2021-04-15T22.16.16.924,0.382,0.060,-1.029,-0.143
1618517776934,2021-04-15T22.16.16.934,0.392,0.057,-1.026,-0.145
1618517776945,2021-04-15T22.16.16.945,0.403,0.061,-1.029,-0.150
1618517776953,2021-04-15T22.16.16.953,0.411,0.053,-1.033,-0.155
1618517776964,2021-04-15T22.16.16.964,0.422,0.055,-1.031,-0.159
1618517776974,2021-04-15T22.16.16.974,0.432,0.056,-1.031,-0.162
1618517776984,2021-04-15T22.16.16.984,0.442,0.058,-1.031,-0.165
1618517776994,2021-04-15T22.16.16.994,0.452,0.063,-1.029,-0.163
1618517777005,2021-04-15T22.16.17.005,0.463,0.066,-1.026,-0.165
1618517777015,2021-04-15T22.16.17.015,0.473,0.067,-1.026,-0.173
1618517777024,2021-04-15T22.16.17.024,0.482,0.062,-1.024,-0.172
1618517777034,2021-04-15T22.16.17.034,0.492,0.054,-1.024,-0.164
1618517777044,2021-04-15T22.16.17.044,0.502,0.058,-1.027,-0.163
1618517777054,2021-04-15T22.16.17.054,0.512,0.057,-1.027,-0.162
1618517777065,2021-04-15T22.16.17.065,0.523,0.063,-1.031,-0.180
1618517777075,2021-04-15T22.16.17.075,0.533,0.079,-1.029,-0.202
