epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1618519135757,2021-04-15T22.38.55.757,0.000,0.006,-1.097,-0.228
1618519135767,2021-04-15T22.38.55.767,0.010,-0.039,-1.120,-0.256
1618519135777,2021-04-15T22.38.55.777,0.020,-0.148,-1.153,-0.347
1618519135786,2021-04-15T22.38.55.786,0.029,-0.404,-1.210,-0.499
1618519135796,2021-04-15T22.38.55.796,0.039,-0.861,-1.362,-0.600
1618519135807,2021-04-15T22.38.55.807,0.050,-0.933,-1.411,-0.535
1618519135817,2021-04-15T22.38.55.817,0.060,-0.709,-1.207,-0.329
1618519135827,2021-04-15T22.38.55.827,0.070,-0.631,-1.000,-0.204
1618519135837,2021-04-15T22.38.55.837,0.080,-0.584,-0.830,-0.195
1618519135848,2021-04-15T22.38.55.848,0.091,-0.524,-0.811,-0.217
1618519135858,2021-04-15T22.38.55.858,0.101,-0.486,-0.865,-0.250
1618519135867,2021-04-15T22.38.55.867,0.110,-0.474,-0.901,-0.275
1618519135877,2021-04-15T22.38.55.877,0.120,-0.468,-0.927,-0.309
1618519135887,2021-04-15T22.38.55.887,0.130,-0.427,-0.958,-0.348
1618519135897,2021-04-15T22.38.55.897,0.140,-0.317,-1.005,-0.357
1618519135908,2021-04-15T22.38.55.908,0.151,-0.176,-1.046,-0.319
1618519135918,2021-04-15T22.38.55.918,0.161,-0.051,-1.066,-0.291
1618519135928,2021-04-15T22.38.55.928,0.171,0.016,-1.075,-0.276
1618519135937,2021-04-15T22.38.55.937,0.180,0.047,-1.080,-0.269
1618519135947,2021-04-15T22.38.55.947,0.190,0.052,-1.060,-0.262
1618519135957,2021-04-15T22.38.55.957,0.200,0.039,-1.037,-0.259
1618519135968,2021-04-15T22.38.55.968,0.211,-0.000,-1.017,-0.255
1618519135978,2021-04-15T22.38.55.978,0.221,-0.046,-1.001,-0.250
1618519135988,2021-04-15T22.38.55.988,0.231,-0.090,-0.990,-0.244
1618519135998,2021-04-15T22.38.55.998,0.241,-0.127,-0.983,-0.244
1618519136007,2021-04-15T22.38.56.007,0.250,-0.160,-0.985,-0.260
1618519136018,2021-04-15T22.38.56.018,0.261,-0.177,-1.002,-0.276
1618519136028,2021-04-15T22.38.56.028,0.271,-0.173,-1.015,-0.286
1618519136038,2021-04-15T22.38.56.038,0.281,-0.155,-1.028,-0.287
1618519136048,2021-04-15T22.38.56.048,0.291,-0.134,-1.040,-0.285
