epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1618519136150,2021-04-15T22.38.56.150,0.000,-0.401,-0.032,0.873
1618519136160,2021-04-15T22.38.56.160,0.010,-0.405,-0.038,0.872
1618519136171,2021-04-15T22.38.56.171,0.021,-0.419,-0.037,0.879
1618519136181,2021-04-15T22.38.56.181,0.031,-0.429,-0.044,0.880
1618519136191,2021-04-15T22.38.56.191,0.041,-0.458,-0.074,0.878
1618519136200,2021-04-15T22.38.56.200,0.050,-0.473,-0.084,0.888
1618519136210,2021-04-15T22.38.56.210,0.060,-0.461,-0.104,0.886
1618519136220,2021-04-15T22.38.56.220,0.070,-0.425,-0.119,0.899
1618519136231,2021-04-15T22.38.56.231,0.081,-0.371,-0.099,0.908
1618519136241,2021-04-15T22.38.56.241,0.091,-0.314,-0.081,0.898
1618519136251,2021-04-15T22.38.56.251,0.101,-0.266,-0.081,0.910
1618519136260,2021-04-15T22.38.56.260,0.110,-0.258,-0.073,0.922
1618519136270,2021-04-15T22.38.56.270,0.120,-0.297,-0.085,0.932
1618519136280,2021-04-15T22.38.56.280,0.130,-0.355,-0.123,0.932
1618519136291,2021-04-15T22.38.56.291,0.141,-0.389,-0.143,0.934
1618519136301,2021-04-15T22.38.56.301,0.151,-0.398,-0.138,0.961
1618519136311,2021-04-15T22.38.56.311,0.161,-0.379,-0.133,0.974
1618519136320,2021-04-15T22.38.56.320,0.170,-0.356,-0.142,0.974
1618519136330,2021-04-15T22.38.56.330,0.180,-0.352,-0.167,0.981
1618519136341,2021-04-15T22.38.56.341,0.191,-0.354,-0.188,1.009
1618519136351,2021-04-15T22.38.56.351,0.201,-0.348,-0.195,1.013
1618519136361,2021-04-15T22.38.56.361,0.211,-0.323,-0.197,1.013
1618519136370,2021-04-15T22.38.56.370,0.220,-0.284,-0.186,1.022
1618519136380,2021-04-15T22.38.56.380,0.230,-0.098,-0.218,1.006
1618519136390,2021-04-15T22.38.56.390,0.240,0.406,-0.665,0.966
1618519136401,2021-04-15T22.38.56.401,0.251,-0.162,-0.511,0.890
1618519136411,2021-04-15T22.38.56.411,0.261,-0.577,-0.008,0.811
1618519136421,2021-04-15T22.38.56.421,0.271,-0.288,-0.122,0.868
1618519136431,2021-04-15T22.38.56.431,0.281,-0.635,-0.023,0.960
1618519136440,2021-04-15T22.38.56.440,0.290,-0.529,-0.239,1.055
1618519136450,2021-04-15T22.38.56.450,0.300,-0.458,-0.171,1.081
1618519136461,2021-04-15T22.38.56.461,0.311,-0.531,-0.107,1.058
1618519136471,2021-04-15T22.38.56.471,0.321,-0.523,-0.098,1.047
1618519136481,2021-04-15T22.38.56.481,0.331,-0.455,-0.069,1.035
1618519136490,2021-04-15T22.38.56.490,0.340,-0.412,-0.070,0.998
1618519136500,2021-04-15T22.38.56.500,0.350,-0.404,-0.062,0.956
1618519136510,2021-04-15T22.38.56.510,0.360,-0.396,-0.047,0.928
1618519136521,2021-04-15T22.38.56.521,0.371,-0.398,-0.039,0.913
1618519136531,2021-04-15T22.38.56.531,0.381,-0.413,-0.039,0.913
1618519136540,2021-04-15T22.38.56.540,0.390,-0.452,-0.067,0.915
1618519136550,2021-04-15T22.38.56.550,0.400,-0.511,-0.097,0.924
1618519136560,2021-04-15T22.38.56.560,0.410,-0.542,-0.111,0.943
1618519136571,2021-04-15T22.38.56.571,0.421,-0.554,-0.133,0.947
1618519136581,2021-04-15T22.38.56.581,0.431,-0.552,-0.108,0.950
1618519136591,2021-04-15T22.38.56.591,0.441,-0.499,-0.045,0.955
1618519136600,2021-04-15T22.38.56.600,0.450,-0.446,-0.011,0.944
1618519136610,2021-04-15T22.38.56.610,0.460,-0.418,-0.021,0.927
1618519136620,2021-04-15T22.38.56.620,0.470,-0.409,-0.098,0.908
1618519136631,2021-04-15T22.38.56.631,0.481,-0.372,-0.081,0.905
1618519136641,2021-04-15T22.38.56.641,0.491,-0.389,-0.084,0.899
1618519136651,2021-04-15T22.38.56.651,0.501,-0.466,-0.116,0.890
1618519136660,2021-04-15T22.38.56.660,0.510,-0.486,-0.108,0.898
1618519136670,2021-04-15T22.38.56.670,0.520,-0.488,-0.103,0.924
1618519136680,2021-04-15T22.38.56.680,0.530,-0.489,-0.103,0.944
1618519136691,2021-04-15T22.38.56.691,0.541,-0.513,-0.096,0.952
1618519136701,2021-04-15T22.38.56.701,0.551,-0.520,-0.118,0.944
1618519136711,2021-04-15T22.38.56.711,0.561,-0.497,-0.117,0.924
1618519136720,2021-04-15T22.38.56.720,0.570,-0.502,-0.120,0.887
1618519136730,2021-04-15T22.38.56.730,0.580,-0.493,-0.110,0.860
1618519136740,2021-04-15T22.38.56.740,0.590,-0.503,-0.107,0.852
1618519136751,2021-04-15T22.38.56.751,0.601,-0.511,-0.099,0.855
1618519136761,2021-04-15T22.38.56.761,0.611,-0.513,-0.101,0.871
1618519136770,2021-04-15T22.38.56.770,0.620,-0.542,-0.127,0.879
1618519136780,2021-04-15T22.38.56.780,0.630,-0.533,-0.123,0.909
1618519136790,2021-04-15T22.38.56.790,0.640,-0.544,-0.123,0.930
1618519136800,2021-04-15T22.38.56.800,0.650,-0.541,-0.135,0.936
1618519136811,2021-04-15T22.38.56.811,0.661,-0.509,-0.119,0.929
1618519136821,2021-04-15T22.38.56.821,0.671,-0.487,-0.096,0.913
1618519136830,2021-04-15T22.38.56.830,0.680,-0.491,-0.112,0.890
1618519136840,2021-04-15T22.38.56.840,0.690,-0.497,-0.119,0.855
1618519136850,2021-04-15T22.38.56.850,0.700,-0.488,-0.104,0.839
1618519136861,2021-04-15T22.38.56.861,0.711,-0.497,-0.103,0.841
1618519136871,2021-04-15T22.38.56.871,0.721,-0.498,-0.104,0.868
1618519136881,2021-04-15T22.38.56.881,0.731,-0.512,-0.090,0.896
1618519136890,2021-04-15T22.38.56.890,0.740,-0.524,-0.103,0.913
1618519136900,2021-04-15T22.38.56.900,0.750,-0.511,-0.099,0.923
1618519136910,2021-04-15T22.38.56.910,0.760,-0.507,-0.097,0.916
1618519136921,2021-04-15T22.38.56.921,0.771,-0.501,-0.102,0.890
1618519136931,2021-04-15T22.38.56.931,0.781,-0.493,-0.110,0.866
1618519136940,2021-04-15T22.38.56.940,0.790,-0.506,-0.101,0.857
1618519136950,2021-04-15T22.38.56.950,0.800,-0.531,-0.093,0.855
1618519136960,2021-04-15T22.38.56.960,0.810,-0.558,-0.099,0.867
1618519136970,2021-04-15T22.38.56.970,0.820,-0.567,-0.095,0.883
1618519136981,2021-04-15T22.38.56.981,0.831,-0.568,-0.103,0.906
1618519136991,2021-04-15T22.38.56.991,0.841,-0.581,-0.120,0.920
1618519137000,2021-04-15T22.38.57.000,0.850,-0.583,-0.138,0.917
1618519137010,2021-04-15T22.38.57.010,0.860,-0.573,-0.138,0.906
1618519137020,2021-04-15T22.38.57.020,0.870,-0.556,-0.131,0.884
1618519137030,2021-04-15T22.38.57.030,0.880,-0.551,-0.134,0.849
1618519137041,2021-04-15T22.38.57.041,0.891,-0.570,-0.137,0.826
1618519137051,2021-04-15T22.38.57.051,0.901,-0.571,-0.139,0.825
1618519137060,2021-04-15T22.38.57.060,0.910,-0.570,-0.132,0.843
1618519137070,2021-04-15T22.38.57.070,0.920,-0.569,-0.125,0.866
