epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1618519136171,2021-04-15T22.38.56.171,0.000,-84.878,47.866,140.244
1618519136181,2021-04-15T22.38.56.181,0.010,-83.720,46.098,139.817
1618519136191,2021-04-15T22.38.56.191,0.020,-83.110,37.622,137.927
1618519136200,2021-04-15T22.38.56.200,0.029,-81.707,28.963,135.976
1618519136210,2021-04-15T22.38.56.210,0.039,-80.671,23.293,134.085
1618519136220,2021-04-15T22.38.56.220,0.049,-79.268,16.220,131.159
1618519136231,2021-04-15T22.38.56.231,0.060,-77.378,10.183,126.585
1618519136241,2021-04-15T22.38.56.241,0.070,-76.707,7.988,121.037
1618519136251,2021-04-15T22.38.56.251,0.080,-76.524,8.476,115.427
1618519136260,2021-04-15T22.38.56.260,0.089,-76.220,9.817,109.634
1618519136270,2021-04-15T22.38.56.270,0.099,-77.256,12.439,104.146
1618519136280,2021-04-15T22.38.56.280,0.109,-78.293,14.939,99.939
1618519136291,2021-04-15T22.38.56.291,0.120,-77.561,14.329,96.280
1618519136301,2021-04-15T22.38.56.301,0.130,-74.451,7.927,92.378
1618519136311,2021-04-15T22.38.56.311,0.140,-71.037,-0.122,87.866
1618519136320,2021-04-15T22.38.56.320,0.149,-67.805,-6.098,83.232
1618519136330,2021-04-15T22.38.56.330,0.159,-63.720,-10.854,78.963
1618519136341,2021-04-15T22.38.56.341,0.170,-58.780,-14.817,74.573
1618519136351,2021-04-15T22.38.56.351,0.180,-54.390,-17.439,69.573
1618519136361,2021-04-15T22.38.56.361,0.190,-50.488,-18.659,64.390
1618519136371,2021-04-15T22.38.56.371,0.200,-46.341,-19.024,58.598
1618519136380,2021-04-15T22.38.56.380,0.209,-43.171,-17.134,49.573
1618519136390,2021-04-15T22.38.56.390,0.219,-42.561,-7.500,7.927
1618519136401,2021-04-15T22.38.56.401,0.230,-8.902,47.134,-38.902
1618519136411,2021-04-15T22.38.56.411,0.240,23.963,70.122,-0.122
1618519136421,2021-04-15T22.38.56.421,0.250,7.683,56.280,11.707
1618519136431,2021-04-15T22.38.56.431,0.260,-3.232,31.280,10.854
1618519136440,2021-04-15T22.38.56.440,0.269,-9.939,-3.110,6.646
1618519136450,2021-04-15T22.38.56.450,0.279,-9.512,-16.280,0.427
1618519136461,2021-04-15T22.38.56.461,0.290,-9.207,-25.610,-3.537
1618519136471,2021-04-15T22.38.56.471,0.300,-10.061,-40.366,-5.976
1618519136481,2021-04-15T22.38.56.481,0.310,-12.195,-50.183,-5.488
1618519136490,2021-04-15T22.38.56.490,0.319,-14.817,-50.061,-6.098
1618519136500,2021-04-15T22.38.56.500,0.329,-16.402,-42.622,-7.256
1618519136510,2021-04-15T22.38.56.510,0.339,-16.707,-34.329,-6.098
1618519136521,2021-04-15T22.38.56.521,0.350,-15.793,-26.220,-5.366
1618519136531,2021-04-15T22.38.56.531,0.360,-14.085,-17.317,-3.902
1618519136541,2021-04-15T22.38.56.541,0.370,-12.683,-8.841,-1.585
1618519136550,2021-04-15T22.38.56.550,0.379,-10.305,-2.134,1.037
1618519136560,2021-04-15T22.38.56.560,0.389,-5.549,2.134,4.512
1618519136571,2021-04-15T22.38.56.571,0.400,-1.098,5.244,8.171
1618519136581,2021-04-15T22.38.56.581,0.410,3.902,6.829,11.037
1618519136591,2021-04-15T22.38.56.591,0.420,7.439,7.683,14.939
1618519136600,2021-04-15T22.38.56.600,0.429,6.524,9.451,18.110
1618519136610,2021-04-15T22.38.56.610,0.439,0.549,16.220,24.878
1618519136620,2021-04-15T22.38.56.620,0.449,-1.707,23.780,29.878
1618519136631,2021-04-15T22.38.56.631,0.460,-1.341,26.646,26.646
1618519136641,2021-04-15T22.38.56.641,0.470,-4.756,30.854,23.110
1618519136651,2021-04-15T22.38.56.651,0.480,-7.378,34.207,21.646
1618519136660,2021-04-15T22.38.56.660,0.489,-7.378,35.061,22.378
1618519136670,2021-04-15T22.38.56.670,0.499,-6.707,34.756,21.159
1618519136680,2021-04-15T22.38.56.680,0.509,-6.463,32.805,18.659
1618519136691,2021-04-15T22.38.56.691,0.520,-5.915,29.146,14.878
1618519136701,2021-04-15T22.38.56.701,0.530,-5.671,25.244,12.866
1618519136711,2021-04-15T22.38.56.711,0.540,-4.939,19.390,10.915
1618519136720,2021-04-15T22.38.56.720,0.549,-6.098,11.646,6.707
1618519136730,2021-04-15T22.38.56.730,0.559,-8.171,4.573,3.659
1618519136740,2021-04-15T22.38.56.740,0.569,-8.049,1.951,1.463
1618519136751,2021-04-15T22.38.56.751,0.580,-6.463,1.890,0.610
1618519136761,2021-04-15T22.38.56.761,0.590,-5.366,3.963,0.549
1618519136770,2021-04-15T22.38.56.770,0.599,-4.207,5.061,-0.305
1618519136780,2021-04-15T22.38.56.780,0.609,-2.866,3.354,-1.341
1618519136790,2021-04-15T22.38.56.790,0.619,-1.524,2.988,-1.463
1618519136800,2021-04-15T22.38.56.800,0.629,-1.280,3.232,0.488
1618519136811,2021-04-15T22.38.56.811,0.640,-1.707,3.720,2.256
1618519136821,2021-04-15T22.38.56.821,0.650,-1.280,5.244,2.988
1618519136830,2021-04-15T22.38.56.830,0.659,-1.159,8.049,2.683
1618519136840,2021-04-15T22.38.56.840,0.669,-2.439,9.329,1.524
1618519136850,2021-04-15T22.38.56.850,0.679,-4.085,9.512,-0.488
1618519136861,2021-04-15T22.38.56.861,0.690,-5.366,11.280,-1.707
1618519136871,2021-04-15T22.38.56.871,0.700,-7.073,13.171,-1.951
1618519136881,2021-04-15T22.38.56.881,0.710,-8.049,14.451,-2.439
1618519136890,2021-04-15T22.38.56.890,0.719,-8.659,13.476,-3.780
1618519136900,2021-04-15T22.38.56.900,0.729,-8.354,14.573,-4.085
1618519136910,2021-04-15T22.38.56.910,0.739,-10.244,18.049,-4.573
1618519136921,2021-04-15T22.38.56.921,0.750,-11.402,20.427,-5.061
1618519136931,2021-04-15T22.38.56.931,0.760,-11.890,21.402,-6.585
1618519136940,2021-04-15T22.38.56.940,0.769,-12.073,22.622,-9.024
1618519136950,2021-04-15T22.38.56.950,0.779,-11.890,24.939,-9.695
1618519136960,2021-04-15T22.38.56.960,0.789,-12.927,27.073,-7.744
1618519136970,2021-04-15T22.38.56.970,0.799,-13.415,28.171,-5.305
1618519136981,2021-04-15T22.38.56.981,0.810,-13.171,27.134,-5.610
1618519136991,2021-04-15T22.38.56.991,0.820,-11.341,25.549,-5.793
1618519137000,2021-04-15T22.38.57.000,0.829,-8.902,24.451,-5.793
1618519137010,2021-04-15T22.38.57.010,0.839,-6.098,22.256,-6.220
1618519137020,2021-04-15T22.38.57.020,0.849,-2.683,19.756,-6.768
1618519137030,2021-04-15T22.38.57.030,0.859,-1.220,16.829,-5.976
1618519137041,2021-04-15T22.38.57.041,0.870,-0.976,12.988,-5.305
1618519137051,2021-04-15T22.38.57.051,0.880,0.610,9.695,-4.268
1618519137060,2021-04-15T22.38.57.060,0.889,2.012,7.561,-3.780
1618519137070,2021-04-15T22.38.57.070,0.899,2.561,8.476,-4.390
1618519137080,2021-04-15T22.38.57.080,0.909,2.805,10.671,-5.915
1618519137091,2021-04-15T22.38.57.091,0.920,0.854,11.463,-7.256
1618519137101,2021-04-15T22.38.57.101,0.930,-0.183,8.232,-7.195
1618519137110,2021-04-15T22.38.57.110,0.939,1.829,2.866,-7.317
1618519137120,2021-04-15T22.38.57.120,0.949,4.512,-2.256,-8.293
1618519137130,2021-04-15T22.38.57.130,0.959,6.463,-6.220,-7.988
1618519137140,2021-04-15T22.38.57.140,0.969,7.317,-8.537,-6.768
1618519137151,2021-04-15T22.38.57.151,0.980,7.378,-10.793,-6.463
1618519137161,2021-04-15T22.38.57.161,0.990,7.805,-12.134,-6.768
1618519137170,2021-04-15T22.38.57.170,0.999,7.012,-12.195,-7.378
1618519137180,2021-04-15T22.38.57.180,1.009,5.854,-12.317,-6.707
1618519137190,2021-04-15T22.38.57.190,1.019,5.732,-12.805,-5.427
1618519137200,2021-04-15T22.38.57.200,1.029,6.037,-10.183,-5.244
1618519137211,2021-04-15T22.38.57.211,1.040,6.159,-8.049,-5.854
1618519137221,2021-04-15T22.38.57.221,1.050,6.402,-10.183,-7.073
1618519137230,2021-04-15T22.38.57.230,1.059,8.110,-12.134,-8.598
1618519137240,2021-04-15T22.38.57.240,1.069,9.817,-12.134,-10.183
1618519137250,2021-04-15T22.38.57.250,1.079,7.622,-14.878,-11.524
1618519137260,2021-04-15T22.38.57.260,1.089,6.098,-15.854,-13.171
1618519137271,2021-04-15T22.38.57.271,1.100,7.317,-13.415,-14.390
1618519137281,2021-04-15T22.38.57.281,1.110,7.378,-9.329,-13.293
1618519137290,2021-04-15T22.38.57.290,1.119,6.220,-8.902,-10.915
1618519137300,2021-04-15T22.38.57.300,1.129,6.707,-11.524,-9.085
1618519137310,2021-04-15T22.38.57.310,1.139,8.415,-12.561,-8.293
1618519137321,2021-04-15T22.38.57.321,1.150,10.305,-13.293,-7.561
1618519137331,2021-04-15T22.38.57.331,1.160,11.341,-14.695,-6.829
1618519137340,2021-04-15T22.38.57.340,1.169,10.732,-15.061,-6.829
1618519137350,2021-04-15T22.38.57.350,1.179,8.232,-11.646,-7.073
1618519137360,2021-04-15T22.38.57.360,1.189,5.244,-6.220,-7.012
1618519137370,2021-04-15T22.38.57.370,1.199,1.646,-1.768,-6.829
1618519137381,2021-04-15T22.38.57.381,1.210,-1.463,0.366,-6.890
1618519137391,2021-04-15T22.38.57.391,1.220,-3.049,2.622,-7.439
1618519137400,2021-04-15T22.38.57.400,1.229,-4.573,2.561,-8.841
1618519137410,2021-04-15T22.38.57.410,1.239,-6.098,0.061,-9.695
1618519137420,2021-04-15T22.38.57.420,1.249,-6.341,-0.061,-9.817
1618519137430,2021-04-15T22.38.57.430,1.259,-3.963,1.585,-8.841
1618519137441,2021-04-15T22.38.57.441,1.270,-2.683,2.378,-8.902
1618519137451,2021-04-15T22.38.57.451,1.280,-4.024,1.707,-8.476
1618519137460,2021-04-15T22.38.57.460,1.289,-5.549,4.878,-7.744
1618519137470,2021-04-15T22.38.57.470,1.299,-6.098,9.756,-8.780
1618519137480,2021-04-15T22.38.57.480,1.309,-7.927,16.646,-10.610
1618519137490,2021-04-15T22.38.57.490,1.319,-11.280,27.195,-12.012
1618519137501,2021-04-15T22.38.57.501,1.330,-15.366,37.805,-11.951
1618519137509,2021-04-15T22.38.57.509,1.338,-16.341,40.732,-10.610
1618519137520,2021-04-15T22.38.57.520,1.349,-13.659,40.671,-8.963
