epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621616043019,2021-05-21T18.54.03.019,0.000,0.173,0.990,0.144
1621616043029,2021-05-21T18.54.03.029,0.010,0.184,1.036,0.071
1621616043039,2021-05-21T18.54.03.039,0.020,0.126,0.963,0.010
1621616043049,2021-05-21T18.54.03.049,0.030,0.028,0.938,0.055
1621616043059,2021-05-21T18.54.03.059,0.040,-0.028,0.934,0.064
1621616043069,2021-05-21T18.54.03.069,0.050,0.063,0.951,0.048
1621616043079,2021-05-21T18.54.03.079,0.060,0.083,0.929,0.011
1621616043089,2021-05-21T18.54.03.089,0.070,0.001,0.903,-0.020
1621616043099,2021-05-21T18.54.03.099,0.080,0.050,0.867,0.026
1621616043109,2021-05-21T18.54.03.109,0.090,0.104,0.841,0.100
1621616043119,2021-05-21T18.54.03.119,0.100,0.073,0.839,0.153
1621616043129,2021-05-21T18.54.03.129,0.110,0.037,0.871,0.176
1621616043139,2021-05-21T18.54.03.139,0.120,0.013,0.909,0.181
1621616043149,2021-05-21T18.54.03.149,0.130,0.042,0.950,0.181
1621616043159,2021-05-21T18.54.03.159,0.140,0.092,0.973,0.177
1621616043169,2021-05-21T18.54.03.169,0.150,-0.023,0.985,0.102
1621616043179,2021-05-21T18.54.03.179,0.160,-0.208,0.966,-0.048
1621616043189,2021-05-21T18.54.03.189,0.170,-0.222,0.980,-0.156
1621616043199,2021-05-21T18.54.03.199,0.180,-0.149,0.991,-0.231
1621616043209,2021-05-21T18.54.03.209,0.190,-0.041,0.990,-0.299
1621616043219,2021-05-21T18.54.03.219,0.200,-0.057,1.007,-0.386
1621616043229,2021-05-21T18.54.03.229,0.210,0.021,1.008,-0.424
1621616043239,2021-05-21T18.54.03.239,0.220,0.172,1.034,-0.409
1621616043249,2021-05-21T18.54.03.249,0.230,0.201,1.047,-0.439
1621616043259,2021-05-21T18.54.03.259,0.240,0.188,1.036,-0.485
1621616043269,2021-05-21T18.54.03.269,0.250,0.259,0.981,-0.471
1621616043279,2021-05-21T18.54.03.279,0.260,0.256,0.932,-0.449
1621616043289,2021-05-21T18.54.03.289,0.270,0.256,0.915,-0.436
1621616043299,2021-05-21T18.54.03.299,0.280,0.374,0.893,-0.396
