epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621616043028,2021-05-21T18.54.03.028,0.000,1.220,29.207,7.439
1621616043038,2021-05-21T18.54.03.038,0.010,1.646,33.110,6.341
1621616043048,2021-05-21T18.54.03.048,0.020,3.659,42.500,7.439
1621616043058,2021-05-21T18.54.03.058,0.030,7.317,46.220,5.732
1621616043068,2021-05-21T18.54.03.068,0.040,9.085,47.256,4.634
1621616043078,2021-05-21T18.54.03.078,0.050,9.390,45.183,5.915
1621616043088,2021-05-21T18.54.03.088,0.060,9.878,37.927,5.427
1621616043098,2021-05-21T18.54.03.098,0.070,13.659,41.037,2.439
1621616043108,2021-05-21T18.54.03.108,0.080,19.329,51.402,1.646
1621616043118,2021-05-21T18.54.03.118,0.090,25.671,62.256,3.110
1621616043128,2021-05-21T18.54.03.128,0.100,32.805,70.366,6.341
1621616043138,2021-05-21T18.54.03.138,0.110,40.244,79.207,10.244
1621616043148,2021-05-21T18.54.03.148,0.120,49.024,94.085,13.780
1621616043158,2021-05-21T18.54.03.158,0.130,60.244,108.476,17.683
1621616043168,2021-05-21T18.54.03.168,0.140,67.683,110.305,21.037
1621616043178,2021-05-21T18.54.03.178,0.150,69.817,109.451,22.866
1621616043188,2021-05-21T18.54.03.188,0.160,67.683,107.744,26.951
1621616043198,2021-05-21T18.54.03.198,0.170,63.354,103.354,31.890
1621616043208,2021-05-21T18.54.03.208,0.180,59.695,85.061,36.280
1621616043218,2021-05-21T18.54.03.218,0.190,52.744,64.146,38.049
1621616043228,2021-05-21T18.54.03.228,0.200,44.939,53.720,40.854
1621616043238,2021-05-21T18.54.03.238,0.210,35.244,47.927,45.488
1621616043248,2021-05-21T18.54.03.248,0.220,25.366,33.841,48.110
1621616043258,2021-05-21T18.54.03.258,0.230,15.000,19.878,48.293
1621616043268,2021-05-21T18.54.03.268,0.240,4.939,8.415,47.744
1621616043278,2021-05-21T18.54.03.278,0.250,-3.780,-5.183,45.427
1621616043288,2021-05-21T18.54.03.288,0.260,-11.707,-18.110,40.488
1621616043298,2021-05-21T18.54.03.298,0.270,-18.963,-24.634,35.488
1621616043308,2021-05-21T18.54.03.308,0.280,-24.878,-24.939,31.159
1621616043318,2021-05-21T18.54.03.318,0.290,-30.000,-27.134,27.622
1621616043328,2021-05-21T18.54.03.328,0.300,-33.720,-23.720,20.244
1621616043338,2021-05-21T18.54.03.338,0.310,-33.659,-2.195,11.890
1621616043348,2021-05-21T18.54.03.348,0.320,-38.476,1.341,17.866
1621616043358,2021-05-21T18.54.03.358,0.330,-41.890,-6.037,27.195
1621616043368,2021-05-21T18.54.03.368,0.340,-45.915,-29.756,34.268
1621616043378,2021-05-21T18.54.03.378,0.350,-51.220,-60.366,39.146
1621616043388,2021-05-21T18.54.03.388,0.360,-52.378,-78.720,42.805
1621616043398,2021-05-21T18.54.03.398,0.370,-43.232,-61.951,37.073
1621616043408,2021-05-21T18.54.03.408,0.380,-31.159,-10.793,33.110
1621616043418,2021-05-21T18.54.03.418,0.390,-23.476,16.768,32.500
1621616043428,2021-05-21T18.54.03.428,0.400,-21.037,13.171,28.415
1621616043438,2021-05-21T18.54.03.438,0.410,-22.988,7.683,26.646
1621616043448,2021-05-21T18.54.03.448,0.420,-23.110,8.902,27.927
1621616043458,2021-05-21T18.54.03.458,0.430,-20.854,15.732,31.890
1621616043468,2021-05-21T18.54.03.468,0.440,-17.012,20.427,36.829
1621616043478,2021-05-21T18.54.03.478,0.450,-12.927,20.000,42.988
1621616043488,2021-05-21T18.54.03.488,0.460,-7.927,20.366,50.244
1621616043498,2021-05-21T18.54.03.498,0.470,-2.012,23.415,54.146
1621616043508,2021-05-21T18.54.03.508,0.480,3.659,31.585,53.902
1621616043518,2021-05-21T18.54.03.518,0.490,10.976,49.329,56.159
1621616043528,2021-05-21T18.54.03.528,0.500,17.439,71.829,56.524
1621616043538,2021-05-21T18.54.03.538,0.510,22.744,86.159,58.110
1621616043548,2021-05-21T18.54.03.548,0.520,25.488,94.634,62.256
1621616043558,2021-05-21T18.54.03.558,0.530,25.793,98.841,65.549
1621616043568,2021-05-21T18.54.03.568,0.540,22.317,96.280,67.805
1621616043578,2021-05-21T18.54.03.578,0.550,18.476,93.780,69.939
1621616043588,2021-05-21T18.54.03.588,0.560,14.512,91.646,73.537
1621616043598,2021-05-21T18.54.03.598,0.570,9.207,93.171,76.159
1621616043608,2021-05-21T18.54.03.608,0.580,2.683,100.183,77.805
1621616043618,2021-05-21T18.54.03.618,0.590,-4.695,110.488,77.927
1621616043628,2021-05-21T18.54.03.628,0.600,-12.500,124.634,74.268
1621616043638,2021-05-21T18.54.03.638,0.610,-22.378,138.293,68.171
1621616043648,2021-05-21T18.54.03.648,0.620,-35.610,151.768,61.220
1621616043658,2021-05-21T18.54.03.658,0.630,-50.122,160.732,54.512
1621616043668,2021-05-21T18.54.03.668,0.640,-65.244,169.573,47.927
1621616043678,2021-05-21T18.54.03.678,0.650,-80.488,179.268,41.829
1621616043688,2021-05-21T18.54.03.688,0.660,-96.098,189.634,34.756
1621616043698,2021-05-21T18.54.03.698,0.670,-112.500,204.451,28.598
1621616043708,2021-05-21T18.54.03.708,0.680,-128.049,220.793,21.829
1621616043718,2021-05-21T18.54.03.718,0.690,-138.780,221.463,13.110
1621616043728,2021-05-21T18.54.03.728,0.700,-145.854,212.927,3.659
1621616043738,2021-05-21T18.54.03.738,0.710,-150.793,206.829,-7.927
1621616043748,2021-05-21T18.54.03.748,0.720,-153.354,200.488,-17.500
1621616043758,2021-05-21T18.54.03.758,0.730,-154.146,194.939,-24.146
1621616043768,2021-05-21T18.54.03.768,0.740,-154.085,190.305,-31.585
1621616043778,2021-05-21T18.54.03.778,0.750,-153.963,189.207,-40.122
1621616043788,2021-05-21T18.54.03.788,0.760,-153.171,190.793,-47.378
1621616043798,2021-05-21T18.54.03.798,0.770,-152.012,189.451,-53.720
1621616043808,2021-05-21T18.54.03.808,0.780,-151.098,187.317,-61.524
1621616043818,2021-05-21T18.54.03.818,0.790,-150.061,183.659,-69.024
1621616043828,2021-05-21T18.54.03.828,0.800,-149.451,180.793,-77.683
1621616043838,2021-05-21T18.54.03.838,0.810,-150.061,176.220,-87.317
1621616043848,2021-05-21T18.54.03.848,0.820,-152.744,164.390,-96.646
1621616043858,2021-05-21T18.54.03.858,0.830,-156.890,149.756,-106.707
1621616043868,2021-05-21T18.54.03.868,0.840,-158.232,130.671,-112.195
1621616043878,2021-05-21T18.54.03.878,0.850,-153.537,100.610,-112.439
1621616043888,2021-05-21T18.54.03.888,0.860,-145.305,61.646,-112.378
1621616043898,2021-05-21T18.54.03.898,0.870,-135.793,28.902,-109.146
1621616043908,2021-05-21T18.54.03.908,0.880,-125.610,6.341,-103.720
1621616043918,2021-05-21T18.54.03.918,0.890,-117.195,-3.049,-99.390
1621616043928,2021-05-21T18.54.03.928,0.900,-107.683,7.439,-92.439
1621616043938,2021-05-21T18.54.03.938,0.910,-98.110,25.915,-88.293
1621616043948,2021-05-21T18.54.03.948,0.920,-90.122,42.622,-87.744
1621616043958,2021-05-21T18.54.03.958,0.930,-83.720,57.012,-88.476
1621616043968,2021-05-21T18.54.03.968,0.940,-79.451,68.049,-88.354
1621616043978,2021-05-21T18.54.03.978,0.950,-77.927,76.341,-87.927
1621616043988,2021-05-21T18.54.03.988,0.960,-77.988,85.976,-87.866
1621616043998,2021-05-21T18.54.03.998,0.970,-79.817,101.098,-88.415
1621616044008,2021-05-21T18.54.04.008,0.980,-80.549,117.805,-89.390
1621616044018,2021-05-21T18.54.04.018,0.990,-80.183,134.817,-90.305
1621616044028,2021-05-21T18.54.04.028,1.000,-79.268,152.073,-90.671
1621616044038,2021-05-21T18.54.04.038,1.010,-79.268,169.085,-89.451
1621616044048,2021-05-21T18.54.04.048,1.020,-79.939,183.293,-86.402
1621616044058,2021-05-21T18.54.04.058,1.030,-80.793,187.866,-83.110
1621616044068,2021-05-21T18.54.04.068,1.040,-80.488,187.622,-81.402
1621616044078,2021-05-21T18.54.04.078,1.050,-78.902,187.622,-80.061
1621616044088,2021-05-21T18.54.04.088,1.060,-74.085,187.683,-79.146
1621616044098,2021-05-21T18.54.04.098,1.070,-67.988,178.537,-77.500
1621616044108,2021-05-21T18.54.04.108,1.080,-61.768,161.037,-75.000
1621616044118,2021-05-21T18.54.04.118,1.090,-54.756,141.402,-72.744
1621616044128,2021-05-21T18.54.04.128,1.100,-47.256,122.500,-70.915
1621616044138,2021-05-21T18.54.04.138,1.110,-41.890,110.427,-69.634
1621616044148,2021-05-21T18.54.04.148,1.120,-36.951,99.329,-67.988
1621616044158,2021-05-21T18.54.04.158,1.130,-33.963,87.012,-67.622
1621616044168,2021-05-21T18.54.04.168,1.140,-34.573,73.293,-69.573
1621616044178,2021-05-21T18.54.04.178,1.150,-37.683,56.159,-73.598
1621616044188,2021-05-21T18.54.04.188,1.160,-41.768,37.927,-79.085
1621616044198,2021-05-21T18.54.04.198,1.170,-46.037,27.256,-84.207
1621616044208,2021-05-21T18.54.04.208,1.180,-49.573,13.415,-85.854
1621616044218,2021-05-21T18.54.04.218,1.190,-54.939,-5.610,-85.366
1621616044228,2021-05-21T18.54.04.228,1.200,-59.268,-16.159,-84.390
1621616044238,2021-05-21T18.54.04.238,1.210,-65.854,-13.415,-83.659
1621616044248,2021-05-21T18.54.04.248,1.220,-74.085,-16.159,-81.646
1621616044258,2021-05-21T18.54.04.258,1.230,-80.488,-32.317,-77.561
1621616044268,2021-05-21T18.54.04.268,1.240,-83.537,-57.134,-71.463
1621616044278,2021-05-21T18.54.04.278,1.250,-83.110,-86.220,-63.415
1621616044288,2021-05-21T18.54.04.288,1.260,-75.671,-113.354,-53.537
1621616044298,2021-05-21T18.54.04.298,1.270,-63.902,-134.329,-42.561
1621616044308,2021-05-21T18.54.04.308,1.280,-52.195,-145.061,-32.683
1621616044318,2021-05-21T18.54.04.318,1.290,-38.841,-138.415,-22.317
1621616044328,2021-05-21T18.54.04.328,1.300,-26.341,-122.317,-8.293
1621616044338,2021-05-21T18.54.04.338,1.310,-17.317,-109.573,5.305
1621616044348,2021-05-21T18.54.04.348,1.320,-9.146,-101.280,14.817
1621616044358,2021-05-21T18.54.04.358,1.330,-2.622,-91.098,19.878
