epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621095393758,2021-05-15T18.16.33.758,0.000,-0.490,-0.352,0.832
1621095393768,2021-05-15T18.16.33.768,0.010,-0.499,-0.354,0.829
1621095393778,2021-05-15T18.16.33.778,0.020,-0.492,-0.360,0.832
1621095393788,2021-05-15T18.16.33.788,0.030,-0.498,-0.361,0.837
1621095393798,2021-05-15T18.16.33.798,0.040,-0.499,-0.359,0.841
1621095393808,2021-05-15T18.16.33.808,0.050,-0.498,-0.361,0.839
1621095393818,2021-05-15T18.16.33.818,0.060,-0.502,-0.361,0.834
1621095393828,2021-05-15T18.16.33.828,0.070,-0.503,-0.359,0.830
1621095393838,2021-05-15T18.16.33.838,0.080,-0.506,-0.356,0.834
1621095393848,2021-05-15T18.16.33.848,0.090,-0.507,-0.358,0.836
1621095393858,2021-05-15T18.16.33.858,0.100,-0.503,-0.360,0.838
1621095393868,2021-05-15T18.16.33.868,0.110,-0.503,-0.356,0.843
1621095393878,2021-05-15T18.16.33.878,0.120,-0.499,-0.353,0.849
1621095393888,2021-05-15T18.16.33.888,0.130,-0.494,-0.351,0.851
1621095393898,2021-05-15T18.16.33.898,0.140,-0.493,-0.352,0.849
1621095393908,2021-05-15T18.16.33.908,0.150,-0.492,-0.356,0.849
1621095393918,2021-05-15T18.16.33.918,0.160,-0.491,-0.358,0.845
1621095393928,2021-05-15T18.16.33.928,0.170,-0.498,-0.362,0.841
1621095393938,2021-05-15T18.16.33.938,0.180,-0.503,-0.366,0.836
1621095393948,2021-05-15T18.16.33.948,0.190,-0.507,-0.367,0.831
1621095393958,2021-05-15T18.16.33.958,0.200,-0.505,-0.364,0.828
1621095393968,2021-05-15T18.16.33.968,0.210,-0.508,-0.360,0.827
1621095393978,2021-05-15T18.16.33.978,0.220,-0.500,-0.353,0.830
1621095393988,2021-05-15T18.16.33.988,0.230,-0.497,-0.355,0.833
1621095393998,2021-05-15T18.16.33.998,0.240,-0.500,-0.356,0.838
1621095394008,2021-05-15T18.16.34.008,0.250,-0.500,-0.357,0.843
1621095394018,2021-05-15T18.16.34.018,0.260,-0.500,-0.359,0.844
1621095394028,2021-05-15T18.16.34.028,0.270,-0.500,-0.363,0.840
1621095394038,2021-05-15T18.16.34.038,0.280,-0.503,-0.360,0.831
1621095394048,2021-05-15T18.16.34.048,0.290,-0.500,-0.358,0.831
1621095394058,2021-05-15T18.16.34.058,0.300,-0.497,-0.356,0.833
1621095394068,2021-05-15T18.16.34.068,0.310,-0.489,-0.355,0.832
1621095394078,2021-05-15T18.16.34.078,0.320,-0.490,-0.356,0.838
1621095394088,2021-05-15T18.16.34.088,0.330,-0.495,-0.359,0.843
1621095394098,2021-05-15T18.16.34.098,0.340,-0.500,-0.361,0.844
1621095394108,2021-05-15T18.16.34.108,0.350,-0.502,-0.365,0.840
1621095394118,2021-05-15T18.16.34.118,0.360,-0.504,-0.361,0.836
1621095394128,2021-05-15T18.16.34.128,0.370,-0.504,-0.359,0.833
1621095394138,2021-05-15T18.16.34.138,0.380,-0.500,-0.358,0.831
1621095394148,2021-05-15T18.16.34.148,0.390,-0.500,-0.354,0.834
1621095394158,2021-05-15T18.16.34.158,0.400,-0.500,-0.354,0.842
1621095394168,2021-05-15T18.16.34.168,0.410,-0.499,-0.355,0.850
1621095394178,2021-05-15T18.16.34.178,0.420,-0.500,-0.353,0.852
1621095394188,2021-05-15T18.16.34.188,0.430,-0.499,-0.354,0.851
1621095394198,2021-05-15T18.16.34.198,0.440,-0.501,-0.357,0.843
1621095394208,2021-05-15T18.16.34.208,0.450,-0.502,-0.356,0.837
1621095394218,2021-05-15T18.16.34.218,0.460,-0.500,-0.363,0.831
1621095394228,2021-05-15T18.16.34.228,0.470,-0.502,-0.360,0.829
1621095394238,2021-05-15T18.16.34.238,0.480,-0.500,-0.361,0.832
1621095394248,2021-05-15T18.16.34.248,0.490,-0.497,-0.360,0.838
1621095394258,2021-05-15T18.16.34.258,0.500,-0.498,-0.360,0.847
1621095394268,2021-05-15T18.16.34.268,0.510,-0.495,-0.357,0.845
1621095394278,2021-05-15T18.16.34.278,0.520,-0.491,-0.353,0.845
1621095394288,2021-05-15T18.16.34.288,0.530,-0.493,-0.354,0.847
1621095394298,2021-05-15T18.16.34.298,0.540,-0.493,-0.354,0.839
1621095394308,2021-05-15T18.16.34.308,0.550,-0.493,-0.358,0.837
1621095394318,2021-05-15T18.16.34.318,0.560,-0.494,-0.359,0.841
1621095394328,2021-05-15T18.16.34.328,0.570,-0.500,-0.356,0.835
1621095394338,2021-05-15T18.16.34.338,0.580,-0.501,-0.360,0.836
1621095394348,2021-05-15T18.16.34.348,0.590,-0.504,-0.358,0.838
1621095394358,2021-05-15T18.16.34.358,0.600,-0.505,-0.356,0.839
1621095394368,2021-05-15T18.16.34.368,0.610,-0.501,-0.355,0.839
1621095394378,2021-05-15T18.16.34.378,0.620,-0.501,-0.355,0.838
1621095394388,2021-05-15T18.16.34.388,0.630,-0.502,-0.358,0.837
1621095394398,2021-05-15T18.16.34.398,0.640,-0.501,-0.359,0.837
1621095394408,2021-05-15T18.16.34.408,0.650,-0.497,-0.360,0.840
1621095394418,2021-05-15T18.16.34.418,0.660,-0.496,-0.356,0.837
1621095394428,2021-05-15T18.16.34.428,0.670,-0.495,-0.357,0.842
1621095394438,2021-05-15T18.16.34.438,0.680,-0.497,-0.359,0.839
1621095394448,2021-05-15T18.16.34.448,0.690,-0.501,-0.357,0.838
1621095394458,2021-05-15T18.16.34.458,0.700,-0.498,-0.357,0.839
1621095394468,2021-05-15T18.16.34.468,0.710,-0.496,-0.362,0.840
1621095394478,2021-05-15T18.16.34.478,0.720,-0.499,-0.363,0.839
1621095394488,2021-05-15T18.16.34.488,0.730,-0.501,-0.364,0.844
