epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621078776817,2021-05-15T13.39.36.817,0.000,-0.718,-0.438,-0.610
1621078776827,2021-05-15T13.39.36.827,0.010,-0.718,-0.448,-0.614
1621078776837,2021-05-15T13.39.36.837,0.020,-0.705,-0.446,-0.608
1621078776847,2021-05-15T13.39.36.847,0.030,-0.708,-0.446,-0.609
1621078776857,2021-05-15T13.39.36.857,0.040,-0.709,-0.449,-0.610
1621078776867,2021-05-15T13.39.36.867,0.050,-0.708,-0.458,-0.607
1621078776877,2021-05-15T13.39.36.877,0.060,-0.709,-0.465,-0.607
1621078776887,2021-05-15T13.39.36.887,0.070,-0.716,-0.465,-0.603
1621078776897,2021-05-15T13.39.36.897,0.080,-0.725,-0.468,-0.604
1621078776907,2021-05-15T13.39.36.907,0.090,-0.711,-0.473,-0.608
1621078776917,2021-05-15T13.39.36.917,0.100,-0.695,-0.484,-0.594
1621078776927,2021-05-15T13.39.36.927,0.110,-0.703,-0.485,-0.586
1621078776937,2021-05-15T13.39.36.937,0.120,-0.709,-0.484,-0.580
1621078776947,2021-05-15T13.39.36.947,0.130,-0.718,-0.491,-0.573
1621078776957,2021-05-15T13.39.36.957,0.140,-0.725,-0.495,-0.562
1621078776967,2021-05-15T13.39.36.967,0.150,-0.720,-0.500,-0.563
1621078776977,2021-05-15T13.39.36.977,0.160,-0.723,-0.489,-0.561
1621078776987,2021-05-15T13.39.36.987,0.170,-0.739,-0.482,-0.567
1621078776997,2021-05-15T13.39.36.997,0.180,-0.741,-0.488,-0.562
1621078777007,2021-05-15T13.39.37.007,0.190,-0.730,-0.499,-0.542
1621078777017,2021-05-15T13.39.37.017,0.200,-0.733,-0.502,-0.529
1621078777027,2021-05-15T13.39.37.027,0.210,-0.735,-0.499,-0.532
1621078777037,2021-05-15T13.39.37.037,0.220,-0.719,-0.499,-0.539
1621078777047,2021-05-15T13.39.37.047,0.230,-0.739,-0.511,-0.507
1621078777057,2021-05-15T13.39.37.057,0.240,-0.756,-0.505,-0.505
1621078777067,2021-05-15T13.39.37.067,0.250,-0.780,-0.501,-0.497
1621078777077,2021-05-15T13.39.37.077,0.260,-0.789,-0.501,-0.484
1621078777087,2021-05-15T13.39.37.087,0.270,-0.783,-0.502,-0.472
1621078777097,2021-05-15T13.39.37.097,0.280,-0.787,-0.509,-0.468
1621078777107,2021-05-15T13.39.37.107,0.290,-0.800,-0.517,-0.459
1621078777117,2021-05-15T13.39.37.117,0.300,-0.807,-0.513,-0.432
1621078777127,2021-05-15T13.39.37.127,0.310,-0.787,-0.519,-0.406
1621078777137,2021-05-15T13.39.37.137,0.320,-0.749,-0.542,-0.387
1621078777147,2021-05-15T13.39.37.147,0.330,-0.723,-0.569,-0.370
1621078777157,2021-05-15T13.39.37.157,0.340,-0.712,-0.590,-0.359
1621078777167,2021-05-15T13.39.37.167,0.350,-0.690,-0.584,-0.329
1621078777177,2021-05-15T13.39.37.177,0.360,-0.677,-0.576,-0.307
1621078777187,2021-05-15T13.39.37.187,0.370,-0.704,-0.560,-0.348
1621078777197,2021-05-15T13.39.37.197,0.380,-0.801,-0.554,-0.441
1621078777207,2021-05-15T13.39.37.207,0.390,-0.937,-0.586,-0.542
1621078777217,2021-05-15T13.39.37.217,0.400,-0.982,-0.630,-0.544
1621078777227,2021-05-15T13.39.37.227,0.410,-0.887,-0.621,-0.446
1621078777237,2021-05-15T13.39.37.237,0.420,-0.748,-0.638,-0.308
1621078777247,2021-05-15T13.39.37.247,0.430,-0.675,-0.661,-0.275
1621078777257,2021-05-15T13.39.37.257,0.440,-0.658,-0.659,-0.324
1621078777267,2021-05-15T13.39.37.267,0.450,-0.746,-0.739,-0.403
1621078777277,2021-05-15T13.39.37.277,0.460,-0.788,-0.724,-0.445
1621078777287,2021-05-15T13.39.37.287,0.470,-0.758,-0.691,-0.405
1621078777297,2021-05-15T13.39.37.297,0.480,-0.782,-0.724,-0.368
1621078777307,2021-05-15T13.39.37.307,0.490,-0.796,-0.695,-0.331
1621078777317,2021-05-15T13.39.37.317,0.500,-0.778,-0.731,-0.303
1621078777327,2021-05-15T13.39.37.327,0.510,-0.693,-0.715,-0.285
1621078777337,2021-05-15T13.39.37.337,0.520,-0.622,-0.748,-0.330
1621078777347,2021-05-15T13.39.37.347,0.530,-0.556,-0.767,-0.378
1621078777357,2021-05-15T13.39.37.357,0.540,-0.547,-0.743,-0.407
1621078777367,2021-05-15T13.39.37.367,0.550,-0.598,-0.700,-0.479
1621078777377,2021-05-15T13.39.37.377,0.560,-0.642,-0.652,-0.531
1621078777387,2021-05-15T13.39.37.387,0.570,-0.701,-0.608,-0.546
1621078777397,2021-05-15T13.39.37.397,0.580,-0.754,-0.554,-0.523
1621078777407,2021-05-15T13.39.37.407,0.590,-0.791,-0.521,-0.489
1621078777417,2021-05-15T13.39.37.417,0.600,-0.821,-0.500,-0.416
1621078777427,2021-05-15T13.39.37.427,0.610,-0.841,-0.440,-0.331
1621078777437,2021-05-15T13.39.37.437,0.620,-0.863,-0.427,-0.272
1621078777447,2021-05-15T13.39.37.447,0.630,-0.898,-0.400,-0.225
1621078777457,2021-05-15T13.39.37.457,0.640,-0.926,-0.375,-0.161
1621078777467,2021-05-15T13.39.37.467,0.650,-0.936,-0.364,-0.104
1621078777477,2021-05-15T13.39.37.477,0.660,-0.926,-0.349,-0.042
1621078777487,2021-05-15T13.39.37.487,0.670,-0.867,-0.369,0.009
1621078777497,2021-05-15T13.39.37.497,0.680,-0.805,-0.418,0.045
1621078777507,2021-05-15T13.39.37.507,0.690,-0.795,-0.474,0.065
1621078777517,2021-05-15T13.39.37.517,0.700,-0.817,-0.546,0.093
1621078777527,2021-05-15T13.39.37.527,0.710,-0.837,-0.615,0.142
1621078777537,2021-05-15T13.39.37.537,0.720,-0.807,-0.677,0.179
1621078777547,2021-05-15T13.39.37.547,0.730,-0.741,-0.740,0.210
1621078777557,2021-05-15T13.39.37.557,0.740,-0.681,-0.797,0.232
1621078777567,2021-05-15T13.39.37.567,0.750,-0.635,-0.839,0.226
1621078777577,2021-05-15T13.39.37.577,0.760,-0.600,-0.875,0.192
1621078777587,2021-05-15T13.39.37.587,0.770,-0.593,-0.904,0.167
1621078777597,2021-05-15T13.39.37.597,0.780,-0.611,-0.890,0.163
1621078777607,2021-05-15T13.39.37.607,0.790,-0.619,-0.843,0.166
1621078777617,2021-05-15T13.39.37.617,0.800,-0.639,-0.794,0.174
1621078777627,2021-05-15T13.39.37.627,0.810,-0.648,-0.802,0.201
1621078777637,2021-05-15T13.39.37.637,0.820,-0.661,-0.777,0.232
1621078777647,2021-05-15T13.39.37.647,0.830,-0.666,-0.742,0.267
1621078777657,2021-05-15T13.39.37.657,0.840,-0.649,-0.730,0.310
1621078777667,2021-05-15T13.39.37.667,0.850,-0.634,-0.723,0.344
1621078777677,2021-05-15T13.39.37.677,0.860,-0.620,-0.718,0.357
1621078777687,2021-05-15T13.39.37.687,0.870,-0.612,-0.712,0.368
1621078777697,2021-05-15T13.39.37.697,0.880,-0.604,-0.725,0.376
1621078777707,2021-05-15T13.39.37.707,0.890,-0.588,-0.735,0.381
1621078777717,2021-05-15T13.39.37.717,0.900,-0.584,-0.744,0.377
1621078777727,2021-05-15T13.39.37.727,0.910,-0.581,-0.753,0.380
1621078777737,2021-05-15T13.39.37.737,0.920,-0.587,-0.763,0.381
1621078777747,2021-05-15T13.39.37.747,0.930,-0.602,-0.764,0.372
1621078777757,2021-05-15T13.39.37.757,0.940,-0.620,-0.758,0.354
1621078777767,2021-05-15T13.39.37.767,0.950,-0.641,-0.750,0.341
1621078777777,2021-05-15T13.39.37.777,0.960,-0.645,-0.747,0.334
1621078777787,2021-05-15T13.39.37.787,0.970,-0.634,-0.751,0.335
1621078777797,2021-05-15T13.39.37.797,0.980,-0.623,-0.751,0.336
1621078777807,2021-05-15T13.39.37.807,0.990,-0.614,-0.750,0.345
1621078777817,2021-05-15T13.39.37.817,1.000,-0.600,-0.758,0.359
1621078777827,2021-05-15T13.39.37.827,1.010,-0.598,-0.760,0.368
1621078777837,2021-05-15T13.39.37.837,1.020,-0.605,-0.755,0.374
1621078777847,2021-05-15T13.39.37.847,1.030,-0.609,-0.750,0.373
1621078777857,2021-05-15T13.39.37.857,1.040,-0.605,-0.748,0.372
1621078777867,2021-05-15T13.39.37.867,1.050,-0.594,-0.750,0.371
1621078777877,2021-05-15T13.39.37.877,1.060,-0.594,-0.752,0.361
1621078777887,2021-05-15T13.39.37.887,1.070,-0.598,-0.754,0.353
1621078777897,2021-05-15T13.39.37.897,1.080,-0.594,-0.755,0.349
1621078777907,2021-05-15T13.39.37.907,1.090,-0.600,-0.755,0.346
1621078777917,2021-05-15T13.39.37.917,1.100,-0.606,-0.756,0.341
1621078777927,2021-05-15T13.39.37.927,1.110,-0.610,-0.760,0.334
1621078777937,2021-05-15T13.39.37.937,1.120,-0.612,-0.761,0.327
1621078777947,2021-05-15T13.39.37.947,1.130,-0.610,-0.760,0.325
1621078777957,2021-05-15T13.39.37.957,1.140,-0.605,-0.766,0.327
1621078777967,2021-05-15T13.39.37.967,1.150,-0.604,-0.771,0.326
1621078777977,2021-05-15T13.39.37.977,1.160,-0.611,-0.768,0.318
1621078777987,2021-05-15T13.39.37.987,1.170,-0.614,-0.766,0.312
1621078777997,2021-05-15T13.39.37.997,1.180,-0.619,-0.764,0.304
1621078778007,2021-05-15T13.39.38.007,1.190,-0.616,-0.764,0.304
1621078778017,2021-05-15T13.39.38.017,1.200,-0.609,-0.768,0.306
1621078778027,2021-05-15T13.39.38.027,1.210,-0.607,-0.773,0.307
1621078778037,2021-05-15T13.39.38.037,1.220,-0.607,-0.771,0.309
1621078778047,2021-05-15T13.39.38.047,1.230,-0.611,-0.766,0.314
1621078778057,2021-05-15T13.39.38.057,1.240,-0.611,-0.762,0.322
1621078778067,2021-05-15T13.39.38.067,1.250,-0.606,-0.761,0.322
1621078778077,2021-05-15T13.39.38.077,1.260,-0.611,-0.761,0.317
1621078778087,2021-05-15T13.39.38.087,1.270,-0.611,-0.764,0.312
1621078778097,2021-05-15T13.39.38.097,1.280,-0.605,-0.767,0.307
1621078778107,2021-05-15T13.39.38.107,1.290,-0.611,-0.764,0.302
1621078778117,2021-05-15T13.39.38.117,1.300,-0.617,-0.767,0.298
1621078778127,2021-05-15T13.39.38.127,1.310,-0.618,-0.770,0.295
1621078778137,2021-05-15T13.39.38.137,1.320,-0.624,-0.771,0.293
1621078778147,2021-05-15T13.39.38.147,1.330,-0.628,-0.771,0.283
1621078778157,2021-05-15T13.39.38.157,1.340,-0.632,-0.768,0.278
1621078778167,2021-05-15T13.39.38.167,1.350,-0.634,-0.761,0.276
1621078778177,2021-05-15T13.39.38.177,1.360,-0.634,-0.754,0.279
1621078778187,2021-05-15T13.39.38.187,1.370,-0.634,-0.752,0.283
1621078778197,2021-05-15T13.39.38.197,1.380,-0.637,-0.755,0.282
1621078778207,2021-05-15T13.39.38.207,1.390,-0.637,-0.759,0.284
1621078778217,2021-05-15T13.39.38.217,1.400,-0.628,-0.760,0.275
1621078778227,2021-05-15T13.39.38.227,1.410,-0.626,-0.761,0.267
1621078778237,2021-05-15T13.39.38.237,1.420,-0.637,-0.759,0.257
1621078778247,2021-05-15T13.39.38.247,1.430,-0.654,-0.754,0.242
1621078778257,2021-05-15T13.39.38.257,1.440,-0.664,-0.754,0.232
1621078778267,2021-05-15T13.39.38.267,1.450,-0.672,-0.750,0.223
1621078778277,2021-05-15T13.39.38.277,1.460,-0.679,-0.748,0.209
1621078778287,2021-05-15T13.39.38.287,1.470,-0.676,-0.745,0.200
1621078778297,2021-05-15T13.39.38.297,1.480,-0.674,-0.745,0.190
1621078778307,2021-05-15T13.39.38.307,1.490,-0.673,-0.743,0.183
1621078778317,2021-05-15T13.39.38.317,1.500,-0.671,-0.745,0.179
1621078778327,2021-05-15T13.39.38.327,1.510,-0.681,-0.750,0.171
1621078778337,2021-05-15T13.39.38.337,1.520,-0.687,-0.752,0.154
1621078778347,2021-05-15T13.39.38.347,1.530,-0.690,-0.751,0.136
1621078778357,2021-05-15T13.39.38.357,1.540,-0.700,-0.750,0.122
1621078778367,2021-05-15T13.39.38.367,1.550,-0.701,-0.751,0.112
1621078778377,2021-05-15T13.39.38.377,1.560,-0.703,-0.750,0.109
1621078778387,2021-05-15T13.39.38.387,1.570,-0.694,-0.745,0.112
1621078778397,2021-05-15T13.39.38.397,1.580,-0.689,-0.749,0.116
1621078778407,2021-05-15T13.39.38.407,1.590,-0.702,-0.747,0.111
1621078778417,2021-05-15T13.39.38.417,1.600,-0.709,-0.745,0.105
1621078778427,2021-05-15T13.39.38.427,1.610,-0.719,-0.740,0.091
1621078778437,2021-05-15T13.39.38.437,1.620,-0.729,-0.732,0.066
1621078778447,2021-05-15T13.39.38.447,1.630,-0.730,-0.732,0.046
1621078778457,2021-05-15T13.39.38.457,1.640,-0.723,-0.728,0.042
1621078778467,2021-05-15T13.39.38.467,1.650,-0.718,-0.732,0.046
1621078778477,2021-05-15T13.39.38.477,1.660,-0.715,-0.741,0.050
1621078778487,2021-05-15T13.39.38.487,1.670,-0.709,-0.744,0.053
1621078778497,2021-05-15T13.39.38.497,1.680,-0.720,-0.740,0.052
1621078778507,2021-05-15T13.39.38.507,1.690,-0.736,-0.735,0.050
1621078778517,2021-05-15T13.39.38.517,1.700,-0.742,-0.731,0.037
