epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621078777710,2021-05-15T13.39.37.710,0.000,-51.098,-64.695,-18.232
1621078777720,2021-05-15T13.39.37.720,0.010,-52.622,-64.634,-17.988
1621078777730,2021-05-15T13.39.37.730,0.020,-58.293,-65.671,-17.805
1621078777740,2021-05-15T13.39.37.740,0.030,-65.244,-71.280,-17.988
1621078777750,2021-05-15T13.39.37.750,0.040,-71.768,-78.902,-18.232
1621078777760,2021-05-15T13.39.37.760,0.050,-77.256,-85.366,-20.488
1621078777770,2021-05-15T13.39.37.770,0.060,-80.488,-85.671,-24.512
1621078777780,2021-05-15T13.39.37.780,0.070,-82.317,-81.890,-26.280
1621078777790,2021-05-15T13.39.37.790,0.080,-82.439,-78.415,-25.061
1621078777800,2021-05-15T13.39.37.800,0.090,-82.195,-77.195,-23.354
1621078777810,2021-05-15T13.39.37.810,0.100,-81.707,-76.402,-23.902
1621078777820,2021-05-15T13.39.37.820,0.110,-80.671,-75.488,-25.915
1621078777830,2021-05-15T13.39.37.830,0.120,-79.512,-74.390,-27.744
1621078777840,2021-05-15T13.39.37.840,0.130,-77.195,-70.854,-28.537
1621078777850,2021-05-15T13.39.37.850,0.140,-73.963,-62.134,-29.573
1621078777860,2021-05-15T13.39.37.860,0.150,-69.573,-50.427,-29.695
1621078777870,2021-05-15T13.39.37.870,0.160,-64.939,-46.463,-27.683
1621078777880,2021-05-15T13.39.37.880,0.170,-60.854,-48.232,-24.207
1621078777890,2021-05-15T13.39.37.890,0.180,-57.012,-42.866,-20.305
1621078777900,2021-05-15T13.39.37.900,0.190,-52.500,-34.024,-16.707
1621078777910,2021-05-15T13.39.37.910,0.200,-46.646,-26.159,-12.622
1621078777920,2021-05-15T13.39.37.920,0.210,-42.195,-22.622,-7.805
1621078777930,2021-05-15T13.39.37.930,0.220,-37.439,-14.024,-1.280
1621078777940,2021-05-15T13.39.37.940,0.230,-32.561,2.439,6.402
1621078777950,2021-05-15T13.39.37.950,0.240,-23.902,26.402,13.171
1621078777960,2021-05-15T13.39.37.960,0.250,-3.720,55.488,21.220
1621078777970,2021-05-15T13.39.37.970,0.260,12.683,84.207,30.732
1621078777980,2021-05-15T13.39.37.980,0.270,26.220,113.841,36.646
1621078777990,2021-05-15T13.39.37.990,0.280,39.451,135.122,44.512
1621078778000,2021-05-15T13.39.38.000,0.290,45.976,158.537,59.024
1621078778010,2021-05-15T13.39.38.010,0.300,46.768,195.244,72.805
1621078778020,2021-05-15T13.39.38.020,0.310,47.317,238.963,87.012
1621078778030,2021-05-15T13.39.38.030,0.320,43.293,280.549,99.878
1621078778040,2021-05-15T13.39.38.040,0.330,30.854,314.146,106.341
1621078778050,2021-05-15T13.39.38.050,0.340,15.610,337.927,107.805
1621078778060,2021-05-15T13.39.38.060,0.350,2.866,354.390,104.512
1621078778070,2021-05-15T13.39.38.070,0.360,-14.390,373.780,101.037
1621078778080,2021-05-15T13.39.38.080,0.370,-30.366,401.463,98.293
1621078778090,2021-05-15T13.39.38.090,0.380,-40.305,442.317,92.622
1621078778100,2021-05-15T13.39.38.100,0.390,-49.146,470.366,79.085
1621078778110,2021-05-15T13.39.38.110,0.400,-61.768,464.451,62.317
1621078778120,2021-05-15T13.39.38.120,0.410,-76.829,454.634,40.549
1621078778130,2021-05-15T13.39.38.130,0.420,-88.780,457.805,18.537
1621078778140,2021-05-15T13.39.38.140,0.430,-80.122,459.085,-3.720
1621078778150,2021-05-15T13.39.38.150,0.440,-62.317,451.341,-28.598
1621078778160,2021-05-15T13.39.38.160,0.450,-44.695,412.683,-46.707
1621078778170,2021-05-15T13.39.38.170,0.460,-27.012,347.805,-57.256
1621078778180,2021-05-15T13.39.38.180,0.470,-12.927,287.744,-61.768
1621078778190,2021-05-15T13.39.38.190,0.480,-10.976,237.134,-64.207
1621078778200,2021-05-15T13.39.38.200,0.490,-15.366,183.476,-64.512
1621078778210,2021-05-15T13.39.38.210,0.500,-17.988,128.537,-60.183
1621078778220,2021-05-15T13.39.38.220,0.510,-21.341,95.427,-52.500
1621078778230,2021-05-15T13.39.38.230,0.520,-22.439,74.939,-42.439
1621078778240,2021-05-15T13.39.38.240,0.530,-24.146,85.244,-12.500
1621078778250,2021-05-15T13.39.38.250,0.540,-29.695,122.866,14.390
1621078778260,2021-05-15T13.39.38.260,0.550,-45.305,67.012,17.195
1621078778270,2021-05-15T13.39.38.270,0.560,-41.341,26.159,14.939
1621078778280,2021-05-15T13.39.38.280,0.570,-34.207,49.451,12.683
1621078778290,2021-05-15T13.39.38.290,0.580,-37.500,65.549,4.512
1621078778300,2021-05-15T13.39.38.300,0.590,-36.280,59.451,4.756
1621078778310,2021-05-15T13.39.38.310,0.600,-31.159,52.134,12.988
1621078778320,2021-05-15T13.39.38.320,0.610,-24.268,46.402,23.049
1621078778330,2021-05-15T13.39.38.330,0.620,-16.037,36.829,30.427
1621078778340,2021-05-15T13.39.38.340,0.630,-8.720,33.171,32.988
1621078778350,2021-05-15T13.39.38.350,0.640,-7.256,52.195,22.317
1621078778360,2021-05-15T13.39.38.360,0.650,-7.805,67.317,10.488
1621078778370,2021-05-15T13.39.38.370,0.660,-5.305,66.220,7.134
1621078778380,2021-05-15T13.39.38.380,0.670,-4.268,70.488,5.122
1621078778390,2021-05-15T13.39.38.390,0.680,-0.976,69.512,6.341
1621078778400,2021-05-15T13.39.38.400,0.690,2.866,65.000,8.171
1621078778410,2021-05-15T13.39.38.410,0.700,5.122,65.915,8.963
1621078778420,2021-05-15T13.39.38.420,0.710,5.976,70.366,9.939
1621078778430,2021-05-15T13.39.38.430,0.720,5.976,71.341,10.793
1621078778440,2021-05-15T13.39.38.440,0.730,6.341,66.341,11.280
1621078778450,2021-05-15T13.39.38.450,0.740,5.915,55.122,11.159
1621078778460,2021-05-15T13.39.38.460,0.750,5.244,40.610,9.695
1621078778470,2021-05-15T13.39.38.470,0.760,5.183,28.476,8.720
1621078778480,2021-05-15T13.39.38.480,0.770,6.341,24.512,8.354
1621078778490,2021-05-15T13.39.38.490,0.780,7.378,23.659,8.232
1621078778500,2021-05-15T13.39.38.500,0.790,7.622,20.305,7.683
1621078778510,2021-05-15T13.39.38.510,0.800,7.805,16.524,6.829
1621078778520,2021-05-15T13.39.38.520,0.810,7.317,13.171,5.671
1621078778530,2021-05-15T13.39.38.530,0.820,5.244,7.927,4.329
1621078778540,2021-05-15T13.39.38.540,0.830,2.866,1.098,2.683
1621078778550,2021-05-15T13.39.38.550,0.840,0.976,-3.049,1.341
1621078778560,2021-05-15T13.39.38.560,0.850,-0.732,-5.549,0.000
1621078778570,2021-05-15T13.39.38.570,0.860,-0.915,-5.000,0.122
1621078778580,2021-05-15T13.39.38.580,0.870,-1.098,-5.244,0.305
1621078778590,2021-05-15T13.39.38.590,0.880,-0.427,-6.585,0.793
1621078778600,2021-05-15T13.39.38.600,0.890,0.366,-6.646,0.976
1621078778610,2021-05-15T13.39.38.610,0.900,0.366,-8.171,1.463
1621078778620,2021-05-15T13.39.38.620,0.910,-0.610,-11.463,1.463
1621078778630,2021-05-15T13.39.38.630,0.920,-0.671,-11.037,1.220
1621078778640,2021-05-15T13.39.38.640,0.930,0.427,-6.159,1.463
1621078778650,2021-05-15T13.39.38.650,0.940,0.854,-2.622,1.646
1621078778660,2021-05-15T13.39.38.660,0.950,0.976,-0.671,1.951
1621078778670,2021-05-15T13.39.38.670,0.960,1.341,0.000,2.195
1621078778680,2021-05-15T13.39.38.680,0.970,1.585,1.159,2.500
1621078778690,2021-05-15T13.39.38.690,0.980,1.646,2.134,2.195
1621078778700,2021-05-15T13.39.38.700,0.990,1.524,2.012,1.585
1621078778710,2021-05-15T13.39.38.710,1.000,1.829,2.561,1.159
1621078778720,2021-05-15T13.39.38.720,1.010,2.195,3.780,0.854
1621078778730,2021-05-15T13.39.38.730,1.020,2.866,5.427,0.793
1621078778740,2021-05-15T13.39.38.740,1.030,3.415,7.317,1.159
1621078778750,2021-05-15T13.39.38.750,1.040,3.476,8.171,1.220
1621078778760,2021-05-15T13.39.38.760,1.050,3.293,7.744,1.463
1621078778770,2021-05-15T13.39.38.770,1.060,3.232,7.317,1.646
1621078778780,2021-05-15T13.39.38.780,1.070,3.293,7.683,1.463
1621078778790,2021-05-15T13.39.38.790,1.080,3.232,7.256,1.098
1621078778800,2021-05-15T13.39.38.800,1.090,3.110,6.951,0.915
1621078778810,2021-05-15T13.39.38.810,1.100,3.110,7.683,0.610
1621078778820,2021-05-15T13.39.38.820,1.110,2.988,8.110,0.427
1621078778830,2021-05-15T13.39.38.830,1.120,2.256,6.951,0.427
1621078778840,2021-05-15T13.39.38.840,1.130,1.768,5.732,0.488
1621078778850,2021-05-15T13.39.38.850,1.140,1.951,6.098,0.427
1621078778860,2021-05-15T13.39.38.860,1.150,1.890,5.732,0.183
1621078778870,2021-05-15T13.39.38.870,1.160,1.707,5.000,0.061
