epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1619358483436,2021-04-25T15.48.03.436,0.000,0.096,-0.099,-0.984
1619358483446,2021-04-25T15.48.03.446,0.010,0.096,-0.100,-0.993
1619358483456,2021-04-25T15.48.03.456,0.020,0.099,-0.102,-0.989
1619358483466,2021-04-25T15.48.03.466,0.030,0.096,-0.100,-0.991
1619358483476,2021-04-25T15.48.03.476,0.040,0.098,-0.098,-0.992
1619358483486,2021-04-25T15.48.03.486,0.050,0.097,-0.100,-0.991
1619358483496,2021-04-25T15.48.03.496,0.060,0.097,-0.101,-0.989
1619358483506,2021-04-25T15.48.03.506,0.070,0.098,-0.102,-0.991
1619358483516,2021-04-25T15.48.03.516,0.080,0.097,-0.101,-0.992
1619358483526,2021-04-25T15.48.03.526,0.090,0.099,-0.100,-0.991
1619358483536,2021-04-25T15.48.03.536,0.100,0.097,-0.100,-0.988
1619358483546,2021-04-25T15.48.03.546,0.110,0.098,-0.100,-0.994
1619358483556,2021-04-25T15.48.03.556,0.120,0.099,-0.100,-0.993
1619358483566,2021-04-25T15.48.03.566,0.130,0.100,-0.100,-0.989
1619358483576,2021-04-25T15.48.03.576,0.140,0.098,-0.098,-0.990
1619358483586,2021-04-25T15.48.03.586,0.150,0.097,-0.099,-0.990
1619358483596,2021-04-25T15.48.03.596,0.160,0.098,-0.098,-0.992
1619358483606,2021-04-25T15.48.03.606,0.170,0.097,-0.097,-0.990
1619358483616,2021-04-25T15.48.03.616,0.180,0.099,-0.100,-0.990
1619358483626,2021-04-25T15.48.03.626,0.190,0.098,-0.102,-0.991
1619358483636,2021-04-25T15.48.03.636,0.200,0.098,-0.098,-0.989
1619358483646,2021-04-25T15.48.03.646,0.210,0.097,-0.101,-0.990
1619358483656,2021-04-25T15.48.03.656,0.220,0.098,-0.102,-0.991
1619358483666,2021-04-25T15.48.03.666,0.230,0.098,-0.100,-0.988
1619358483676,2021-04-25T15.48.03.676,0.240,0.099,-0.100,-0.990
1619358483686,2021-04-25T15.48.03.686,0.250,0.096,-0.098,-0.992
1619358483696,2021-04-25T15.48.03.696,0.260,0.098,-0.099,-0.993
1619358483706,2021-04-25T15.48.03.706,0.270,0.097,-0.100,-0.990
1619358483716,2021-04-25T15.48.03.716,0.280,0.095,-0.099,-0.988
1619358483726,2021-04-25T15.48.03.726,0.290,0.097,-0.099,-0.989
1619358483736,2021-04-25T15.48.03.736,0.300,0.101,-0.100,-0.989
1619358483746,2021-04-25T15.48.03.746,0.310,0.097,-0.101,-0.991
1619358483756,2021-04-25T15.48.03.756,0.320,0.096,-0.099,-0.993
1619358483766,2021-04-25T15.48.03.766,0.330,0.099,-0.100,-0.993
1619358483776,2021-04-25T15.48.03.776,0.340,0.100,-0.099,-0.991
1619358483786,2021-04-25T15.48.03.786,0.350,0.098,-0.099,-0.988
1619358483796,2021-04-25T15.48.03.796,0.360,0.097,-0.097,-0.991
1619358483806,2021-04-25T15.48.03.806,0.370,0.095,-0.101,-0.990
1619358483816,2021-04-25T15.48.03.816,0.380,0.097,-0.100,-0.992
1619358483826,2021-04-25T15.48.03.826,0.390,0.098,-0.099,-0.988
1619358483836,2021-04-25T15.48.03.836,0.400,0.096,-0.099,-0.988
1619358483846,2021-04-25T15.48.03.846,0.410,0.096,-0.100,-0.990
1619358483856,2021-04-25T15.48.03.856,0.420,0.099,-0.100,-0.990
1619358483866,2021-04-25T15.48.03.866,0.430,0.099,-0.099,-0.989
1619358483876,2021-04-25T15.48.03.876,0.440,0.096,-0.101,-0.987
1619358483886,2021-04-25T15.48.03.886,0.450,0.098,-0.100,-0.990
1619358483896,2021-04-25T15.48.03.896,0.460,0.096,-0.100,-0.990
1619358483906,2021-04-25T15.48.03.906,0.470,0.096,-0.100,-0.989
1619358483916,2021-04-25T15.48.03.916,0.480,0.099,-0.100,-0.990
1619358483926,2021-04-25T15.48.03.926,0.490,0.098,-0.101,-0.990
1619358483936,2021-04-25T15.48.03.936,0.500,0.096,-0.100,-0.987
1619358483946,2021-04-25T15.48.03.946,0.510,0.096,-0.100,-0.989
1619358483956,2021-04-25T15.48.03.956,0.520,0.095,-0.101,-0.991
1619358483966,2021-04-25T15.48.03.966,0.530,0.098,-0.101,-0.990
1619358483976,2021-04-25T15.48.03.976,0.540,0.096,-0.099,-0.990
1619358483986,2021-04-25T15.48.03.986,0.550,0.099,-0.098,-0.993
1619358483996,2021-04-25T15.48.03.996,0.560,0.098,-0.101,-0.992
1619358484006,2021-04-25T15.48.04.006,0.570,0.095,-0.101,-0.988
1619358484016,2021-04-25T15.48.04.016,0.580,0.097,-0.100,-0.990
1619358484026,2021-04-25T15.48.04.026,0.590,0.098,-0.101,-0.991
1619358484036,2021-04-25T15.48.04.036,0.600,0.097,-0.101,-0.991
1619358484046,2021-04-25T15.48.04.046,0.610,0.099,-0.102,-0.992
1619358484056,2021-04-25T15.48.04.056,0.620,0.097,-0.101,-0.991
1619358484066,2021-04-25T15.48.04.066,0.630,0.098,-0.098,-0.992
1619358484076,2021-04-25T15.48.04.076,0.640,0.098,-0.100,-0.990
1619358484086,2021-04-25T15.48.04.086,0.650,0.097,-0.100,-0.989
1619358484096,2021-04-25T15.48.04.096,0.660,0.095,-0.100,-0.993
1619358484106,2021-04-25T15.48.04.106,0.670,0.099,-0.102,-0.989
1619358484116,2021-04-25T15.48.04.116,0.680,0.097,-0.100,-0.987
1619358484126,2021-04-25T15.48.04.126,0.690,0.096,-0.100,-0.987
1619358484136,2021-04-25T15.48.04.136,0.700,0.096,-0.101,-0.990
1619358484146,2021-04-25T15.48.04.146,0.710,0.097,-0.098,-0.988
1619358484156,2021-04-25T15.48.04.156,0.720,0.097,-0.099,-0.989
1619358484166,2021-04-25T15.48.04.166,0.730,0.099,-0.100,-0.994
1619358484176,2021-04-25T15.48.04.176,0.740,0.101,-0.099,-0.991
1619358484186,2021-04-25T15.48.04.186,0.750,0.098,-0.100,-0.988
1619358484196,2021-04-25T15.48.04.196,0.760,0.097,-0.100,-0.989
1619358484206,2021-04-25T15.48.04.206,0.770,0.099,-0.100,-0.990
1619358484216,2021-04-25T15.48.04.216,0.780,0.099,-0.103,-0.990
1619358484226,2021-04-25T15.48.04.226,0.790,0.099,-0.101,-0.991
1619358484236,2021-04-25T15.48.04.236,0.800,0.099,-0.101,-0.989
1619358484246,2021-04-25T15.48.04.246,0.810,0.101,-0.100,-0.991
1619358484256,2021-04-25T15.48.04.256,0.820,0.100,-0.102,-0.989
1619358484266,2021-04-25T15.48.04.266,0.830,0.099,-0.100,-0.989
1619358484276,2021-04-25T15.48.04.276,0.840,0.097,-0.102,-0.991
1619358484286,2021-04-25T15.48.04.286,0.850,0.098,-0.100,-0.989
1619358484296,2021-04-25T15.48.04.296,0.860,0.098,-0.102,-0.990
1619358484306,2021-04-25T15.48.04.306,0.870,0.103,-0.102,-0.989
1619358484316,2021-04-25T15.48.04.316,0.880,0.099,-0.100,-0.992
1619358484326,2021-04-25T15.48.04.326,0.890,0.098,-0.099,-0.991
1619358484336,2021-04-25T15.48.04.336,0.900,0.098,-0.100,-0.989
1619358484346,2021-04-25T15.48.04.346,0.910,0.100,-0.101,-0.989
1619358484356,2021-04-25T15.48.04.356,0.920,0.099,-0.102,-0.988
1619358484366,2021-04-25T15.48.04.366,0.930,0.097,-0.102,-0.989
1619358484376,2021-04-25T15.48.04.376,0.940,0.097,-0.099,-0.990
1619358484386,2021-04-25T15.48.04.386,0.950,0.096,-0.101,-0.989
1619358484396,2021-04-25T15.48.04.396,0.960,0.098,-0.101,-0.991
1619358484406,2021-04-25T15.48.04.406,0.970,0.098,-0.102,-0.990
