epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621617848647,2021-05-21T19.24.08.647,0.000,-0.859,0.017,-0.517
1621617848657,2021-05-21T19.24.08.657,0.010,-0.864,0.020,-0.517
1621617848667,2021-05-21T19.24.08.667,0.020,-0.859,0.021,-0.514
1621617848677,2021-05-21T19.24.08.677,0.030,-0.860,0.018,-0.513
1621617848687,2021-05-21T19.24.08.687,0.040,-0.864,0.020,-0.509
1621617848697,2021-05-21T19.24.08.697,0.050,-0.865,0.017,-0.509
1621617848707,2021-05-21T19.24.08.707,0.060,-0.863,0.015,-0.514
1621617848717,2021-05-21T19.24.08.717,0.070,-0.864,0.017,-0.518
1621617848727,2021-05-21T19.24.08.727,0.080,-0.864,0.017,-0.514
1621617848737,2021-05-21T19.24.08.737,0.090,-0.864,0.018,-0.516
1621617848747,2021-05-21T19.24.08.747,0.100,-0.864,0.019,-0.518
1621617848757,2021-05-21T19.24.08.757,0.110,-0.864,0.019,-0.518
1621617848767,2021-05-21T19.24.08.767,0.120,-0.865,0.021,-0.518
1621617848777,2021-05-21T19.24.08.777,0.130,-0.864,0.021,-0.516
1621617848787,2021-05-21T19.24.08.787,0.140,-0.864,0.022,-0.516
1621617848797,2021-05-21T19.24.08.797,0.150,-0.867,0.023,-0.519
1621617848807,2021-05-21T19.24.08.807,0.160,-0.867,0.021,-0.514
1621617848817,2021-05-21T19.24.08.817,0.170,-0.867,0.022,-0.515
1621617848827,2021-05-21T19.24.08.827,0.180,-0.868,0.025,-0.520
1621617848837,2021-05-21T19.24.08.837,0.190,-0.867,0.024,-0.518
1621617848847,2021-05-21T19.24.08.847,0.200,-0.869,0.024,-0.520
1621617848857,2021-05-21T19.24.08.857,0.210,-0.870,0.022,-0.519
1621617848867,2021-05-21T19.24.08.867,0.220,-0.867,0.021,-0.520
1621617848877,2021-05-21T19.24.08.877,0.230,-0.866,0.022,-0.520
1621617848887,2021-05-21T19.24.08.887,0.240,-0.866,0.021,-0.521
1621617848897,2021-05-21T19.24.08.897,0.250,-0.865,0.020,-0.520
1621617848907,2021-05-21T19.24.08.907,0.260,-0.863,0.018,-0.518
1621617848917,2021-05-21T19.24.08.917,0.270,-0.864,0.020,-0.518
1621617848927,2021-05-21T19.24.08.927,0.280,-0.867,0.018,-0.521
1621617848937,2021-05-21T19.24.08.937,0.290,-0.865,0.019,-0.517
1621617848947,2021-05-21T19.24.08.947,0.300,-0.865,0.020,-0.518
1621617848957,2021-05-21T19.24.08.957,0.310,-0.865,0.019,-0.518
1621617848967,2021-05-21T19.24.08.967,0.320,-0.867,0.021,-0.519
1621617848977,2021-05-21T19.24.08.977,0.330,-0.865,0.022,-0.518
1621617848987,2021-05-21T19.24.08.987,0.340,-0.867,0.022,-0.517
1621617848997,2021-05-21T19.24.08.997,0.350,-0.866,0.022,-0.520
1621617849007,2021-05-21T19.24.09.007,0.360,-0.865,0.021,-0.521
1621617849017,2021-05-21T19.24.09.017,0.370,-0.866,0.025,-0.517
1621617849027,2021-05-21T19.24.09.027,0.380,-0.866,0.022,-0.516
1621617849037,2021-05-21T19.24.09.037,0.390,-0.866,0.021,-0.515
1621617849047,2021-05-21T19.24.09.047,0.400,-0.866,0.021,-0.520
1621617849057,2021-05-21T19.24.09.057,0.410,-0.865,0.021,-0.520
1621617849067,2021-05-21T19.24.09.067,0.420,-0.866,0.021,-0.516
1621617849077,2021-05-21T19.24.09.077,0.430,-0.865,0.021,-0.518
1621617849087,2021-05-21T19.24.09.087,0.440,-0.863,0.022,-0.520
1621617849097,2021-05-21T19.24.09.097,0.450,-0.864,0.023,-0.521
1621617849107,2021-05-21T19.24.09.107,0.460,-0.866,0.021,-0.517
1621617849117,2021-05-21T19.24.09.117,0.470,-0.868,0.021,-0.518
1621617849127,2021-05-21T19.24.09.127,0.480,-0.867,0.020,-0.518
1621617849137,2021-05-21T19.24.09.137,0.490,-0.867,0.022,-0.518
1621617849147,2021-05-21T19.24.09.147,0.500,-0.866,0.021,-0.516
1621617849157,2021-05-21T19.24.09.157,0.510,-0.864,0.019,-0.519
1621617849167,2021-05-21T19.24.09.167,0.520,-0.866,0.019,-0.517
1621617849177,2021-05-21T19.24.09.177,0.530,-0.867,0.020,-0.515
1621617849187,2021-05-21T19.24.09.187,0.540,-0.867,0.021,-0.516
1621617849197,2021-05-21T19.24.09.197,0.550,-0.864,0.022,-0.517
1621617849207,2021-05-21T19.24.09.207,0.560,-0.865,0.024,-0.518
1621617849217,2021-05-21T19.24.09.217,0.570,-0.869,0.023,-0.519
1621617849227,2021-05-21T19.24.09.227,0.580,-0.865,0.021,-0.520
1621617849237,2021-05-21T19.24.09.237,0.590,-0.863,0.022,-0.520
1621617849247,2021-05-21T19.24.09.247,0.600,-0.867,0.021,-0.517
1621617849257,2021-05-21T19.24.09.257,0.610,-0.865,0.021,-0.515
1621617849267,2021-05-21T19.24.09.267,0.620,-0.866,0.021,-0.518
1621617849277,2021-05-21T19.24.09.277,0.630,-0.864,0.021,-0.519
1621617849287,2021-05-21T19.24.09.287,0.640,-0.866,0.020,-0.519
