epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621264411771,2021-05-17T17.13.31.771,0.000,-0.550,-0.875,-0.111
1621264411781,2021-05-17T17.13.31.781,0.010,-0.556,-0.881,-0.115
1621264411791,2021-05-17T17.13.31.791,0.020,-0.555,-0.879,-0.112
1621264411801,2021-05-17T17.13.31.801,0.030,-0.552,-0.881,-0.112
1621264411811,2021-05-17T17.13.31.811,0.040,-0.552,-0.883,-0.111
1621264411821,2021-05-17T17.13.31.821,0.050,-0.552,-0.882,-0.112
1621264411831,2021-05-17T17.13.31.831,0.060,-0.553,-0.880,-0.113
1621264411841,2021-05-17T17.13.31.841,0.070,-0.555,-0.879,-0.109
1621264411851,2021-05-17T17.13.31.851,0.080,-0.556,-0.879,-0.109
1621264411861,2021-05-17T17.13.31.861,0.090,-0.557,-0.877,-0.111
1621264411871,2021-05-17T17.13.31.871,0.100,-0.552,-0.878,-0.110
1621264411881,2021-05-17T17.13.31.881,0.110,-0.553,-0.881,-0.108
1621264411891,2021-05-17T17.13.31.891,0.120,-0.551,-0.884,-0.113
1621264411901,2021-05-17T17.13.31.901,0.130,-0.552,-0.883,-0.110
1621264411911,2021-05-17T17.13.31.911,0.140,-0.554,-0.881,-0.111
1621264411921,2021-05-17T17.13.31.921,0.150,-0.552,-0.882,-0.114
1621264411931,2021-05-17T17.13.31.931,0.160,-0.554,-0.879,-0.112
1621264411941,2021-05-17T17.13.31.941,0.170,-0.553,-0.879,-0.111
1621264411951,2021-05-17T17.13.31.951,0.180,-0.552,-0.881,-0.111
1621264411961,2021-05-17T17.13.31.961,0.190,-0.553,-0.881,-0.107
1621264411971,2021-05-17T17.13.31.971,0.200,-0.552,-0.884,-0.109
1621264411981,2021-05-17T17.13.31.981,0.210,-0.551,-0.883,-0.107
1621264411991,2021-05-17T17.13.31.991,0.220,-0.551,-0.882,-0.113
1621264412001,2021-05-17T17.13.32.001,0.230,-0.549,-0.882,-0.110
1621264412011,2021-05-17T17.13.32.011,0.240,-0.550,-0.882,-0.109
1621264412021,2021-05-17T17.13.32.021,0.250,-0.550,-0.881,-0.104
1621264412031,2021-05-17T17.13.32.031,0.260,-0.550,-0.882,-0.104
1621264412041,2021-05-17T17.13.32.041,0.270,-0.553,-0.883,-0.108
1621264412051,2021-05-17T17.13.32.051,0.280,-0.553,-0.884,-0.107
1621264412061,2021-05-17T17.13.32.061,0.290,-0.553,-0.880,-0.105
