epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621264411772,2021-05-17T17.13.31.772,0.000,0.732,-0.549,-0.793
1621264411782,2021-05-17T17.13.31.782,0.010,0.610,-0.610,-0.549
1621264411792,2021-05-17T17.13.31.792,0.020,0.915,-0.244,-0.549
1621264411802,2021-05-17T17.13.31.802,0.030,1.098,0.000,-0.610
1621264411812,2021-05-17T17.13.31.812,0.040,1.220,0.244,-0.671
1621264411822,2021-05-17T17.13.31.822,0.050,1.341,0.427,-0.732
1621264411832,2021-05-17T17.13.31.832,0.060,1.341,0.488,-0.732
1621264411842,2021-05-17T17.13.31.842,0.070,1.280,0.183,-0.732
1621264411852,2021-05-17T17.13.31.852,0.080,1.037,-0.061,-0.732
1621264411862,2021-05-17T17.13.31.862,0.090,1.037,-0.244,-0.671
1621264411872,2021-05-17T17.13.31.872,0.100,1.037,-0.488,-0.671
1621264411882,2021-05-17T17.13.31.882,0.110,1.098,-0.427,-0.671
1621264411892,2021-05-17T17.13.31.892,0.120,1.098,-0.244,-0.610
1621264411902,2021-05-17T17.13.31.902,0.130,1.098,-0.244,-0.671
1621264411912,2021-05-17T17.13.31.912,0.140,1.037,-0.427,-0.732
1621264411922,2021-05-17T17.13.31.922,0.150,0.915,-0.488,-0.732
1621264411932,2021-05-17T17.13.31.932,0.160,0.915,-0.366,-0.793
1621264411942,2021-05-17T17.13.31.942,0.170,1.037,-0.366,-0.671
1621264411952,2021-05-17T17.13.31.952,0.180,1.037,-0.305,-0.671
1621264411962,2021-05-17T17.13.31.962,0.190,0.976,-0.427,-0.671
1621264411972,2021-05-17T17.13.31.972,0.200,1.098,-0.671,-0.732
1621264411982,2021-05-17T17.13.31.982,0.210,0.854,-0.671,-0.732
1621264411992,2021-05-17T17.13.31.992,0.220,0.915,-0.488,-0.671
1621264412002,2021-05-17T17.13.32.002,0.230,0.915,-0.305,-0.671
1621264412012,2021-05-17T17.13.32.012,0.240,0.854,0.000,-0.793
1621264412022,2021-05-17T17.13.32.022,0.250,1.037,0.366,-0.610
1621264412032,2021-05-17T17.13.32.032,0.260,1.098,0.427,-0.671
1621264412042,2021-05-17T17.13.32.042,0.270,0.976,0.305,-0.732
1621264412052,2021-05-17T17.13.32.052,0.280,0.732,0.061,-0.671
1621264412062,2021-05-17T17.13.32.062,0.290,0.793,0.183,-0.671
1621264412072,2021-05-17T17.13.32.072,0.300,0.732,0.244,-0.671
1621264412082,2021-05-17T17.13.32.082,0.310,0.610,0.061,-0.671
1621264412092,2021-05-17T17.13.32.092,0.320,0.488,0.061,-0.549
1621264412102,2021-05-17T17.13.32.102,0.330,0.549,-0.061,-0.488
1621264412112,2021-05-17T17.13.32.112,0.340,0.366,-0.244,-0.366
1621264412122,2021-05-17T17.13.32.122,0.350,0.244,-0.305,-0.427
1621264412132,2021-05-17T17.13.32.132,0.360,0.427,-0.122,-0.366
1621264412142,2021-05-17T17.13.32.142,0.370,0.427,0.061,-0.305
1621264412152,2021-05-17T17.13.32.152,0.380,0.427,0.366,-0.366
1621264412162,2021-05-17T17.13.32.162,0.390,0.488,0.549,-0.366
1621264412172,2021-05-17T17.13.32.172,0.400,0.427,0.671,-0.366
1621264412182,2021-05-17T17.13.32.182,0.410,0.610,0.610,-0.305
1621264412192,2021-05-17T17.13.32.192,0.420,0.610,0.305,-0.305
1621264412202,2021-05-17T17.13.32.202,0.430,0.427,0.244,-0.305
