epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1619282815000,2021-04-24T18.46.55.000,0.000,0.305,0.183,-0.488
1619282815010,2021-04-24T18.46.55.010,0.010,0.488,0.061,-0.061
1619282815020,2021-04-24T18.46.55.020,0.020,0.244,0.122,-0.244
1619282815030,2021-04-24T18.46.55.030,0.030,0.122,0.122,-0.366
1619282815040,2021-04-24T18.46.55.040,0.040,0.244,0.061,-0.366
1619282815050,2021-04-24T18.46.55.050,0.050,0.244,0.122,-0.305
1619282815060,2021-04-24T18.46.55.060,0.060,0.244,0.000,-0.305
1619282815070,2021-04-24T18.46.55.070,0.070,0.305,0.061,-0.366
1619282815080,2021-04-24T18.46.55.080,0.080,0.305,0.122,-0.366
1619282815090,2021-04-24T18.46.55.090,0.090,0.305,0.061,-0.305
1619282815100,2021-04-24T18.46.55.100,0.100,0.366,0.000,-0.366
1619282815110,2021-04-24T18.46.55.110,0.110,0.244,0.000,-0.305
1619282815120,2021-04-24T18.46.55.120,0.120,0.305,0.061,-0.305
1619282815130,2021-04-24T18.46.55.130,0.130,0.366,0.122,-0.305
1619282815140,2021-04-24T18.46.55.140,0.140,0.305,0.061,-0.427
1619282815150,2021-04-24T18.46.55.150,0.150,0.427,0.061,-0.427
1619282815160,2021-04-24T18.46.55.160,0.160,0.244,0.061,-0.427
1619282815170,2021-04-24T18.46.55.170,0.170,0.244,0.061,-0.366
1619282815180,2021-04-24T18.46.55.180,0.180,0.366,0.122,-0.366
1619282815190,2021-04-24T18.46.55.190,0.190,0.305,0.122,-0.366
1619282815200,2021-04-24T18.46.55.200,0.200,0.305,0.061,-0.305
1619282815210,2021-04-24T18.46.55.210,0.210,0.366,0.061,-0.305
1619282815220,2021-04-24T18.46.55.220,0.220,0.244,0.061,-0.366
1619282815230,2021-04-24T18.46.55.230,0.230,0.244,0.061,-0.427
1619282815240,2021-04-24T18.46.55.240,0.240,0.305,0.061,-0.427
1619282815250,2021-04-24T18.46.55.250,0.250,0.305,0.122,-0.305
1619282815260,2021-04-24T18.46.55.260,0.260,0.427,0.122,-0.366
1619282815270,2021-04-24T18.46.55.270,0.270,0.366,0.122,-0.366
1619282815280,2021-04-24T18.46.55.280,0.280,0.244,0.183,-0.366
1619282815290,2021-04-24T18.46.55.290,0.290,0.183,0.122,-0.305
1619282815300,2021-04-24T18.46.55.300,0.300,0.183,0.122,-0.244
1619282815310,2021-04-24T18.46.55.310,0.310,0.366,0.183,-0.305
1619282815320,2021-04-24T18.46.55.320,0.320,0.305,0.183,-0.305
