epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1619282815037,2021-04-24T18.46.55.037,0.000,0.305,0.000,-0.488
1619282815047,2021-04-24T18.46.55.047,0.010,0.183,0.061,-0.732
1619282815057,2021-04-24T18.46.55.057,0.020,0.244,-0.183,-0.366
1619282815067,2021-04-24T18.46.55.067,0.030,0.183,-0.244,-0.366
1619282815077,2021-04-24T18.46.55.077,0.040,0.061,-0.244,-0.305
1619282815087,2021-04-24T18.46.55.087,0.050,0.061,-0.427,-0.183
1619282815097,2021-04-24T18.46.55.097,0.060,0.183,-0.427,-0.244
1619282815107,2021-04-24T18.46.55.107,0.070,0.183,-0.183,-0.305
1619282815117,2021-04-24T18.46.55.117,0.080,0.244,-0.305,-0.366
1619282815127,2021-04-24T18.46.55.127,0.090,0.366,-0.244,-0.305
1619282815137,2021-04-24T18.46.55.137,0.100,0.244,-0.244,-0.305
1619282815147,2021-04-24T18.46.55.147,0.110,0.244,-0.061,-0.305
1619282815157,2021-04-24T18.46.55.157,0.120,0.122,-0.183,-0.366
1619282815167,2021-04-24T18.46.55.167,0.130,0.122,-0.549,-0.305
1619282815177,2021-04-24T18.46.55.177,0.140,0.122,-0.610,-0.244
1619282815187,2021-04-24T18.46.55.187,0.150,0.122,-0.244,-0.366
1619282815197,2021-04-24T18.46.55.197,0.160,0.061,-0.183,-0.427
1619282815207,2021-04-24T18.46.55.207,0.170,-0.183,-0.427,-0.427
1619282815217,2021-04-24T18.46.55.217,0.180,-0.244,-0.488,-0.427
1619282815227,2021-04-24T18.46.55.227,0.190,-0.122,-0.305,-0.488
1619282815237,2021-04-24T18.46.55.237,0.200,-0.183,-0.122,-0.427
1619282815247,2021-04-24T18.46.55.247,0.210,-0.305,-0.183,-0.549
1619282815257,2021-04-24T18.46.55.257,0.220,-0.305,-0.427,-0.671
1619282815267,2021-04-24T18.46.55.267,0.230,-0.488,-0.183,-0.732
1619282815277,2021-04-24T18.46.55.277,0.240,-0.549,-0.427,-0.854
1619282815287,2021-04-24T18.46.55.287,0.250,-0.549,-0.488,-0.854
1619282815297,2021-04-24T18.46.55.297,0.260,-0.549,-0.244,-0.976
1619282815307,2021-04-24T18.46.55.307,0.270,-0.732,-0.610,-0.793
1619282815317,2021-04-24T18.46.55.317,0.280,-0.915,-0.854,-0.610
1619282815327,2021-04-24T18.46.55.327,0.290,-0.610,-0.732,-0.549
1619282815337,2021-04-24T18.46.55.337,0.300,-0.488,-0.488,-0.549
1619282815347,2021-04-24T18.46.55.347,0.310,-0.549,-0.183,-0.610
1619282815357,2021-04-24T18.46.55.357,0.320,-0.610,-0.488,-0.671
1619282815367,2021-04-24T18.46.55.367,0.330,-0.610,-0.549,-0.793
1619282815377,2021-04-24T18.46.55.377,0.340,-0.732,-0.671,-0.976
1619282815387,2021-04-24T18.46.55.387,0.350,-0.732,-0.671,-1.098
1619282815397,2021-04-24T18.46.55.397,0.360,-0.732,-0.366,-1.098
1619282815407,2021-04-24T18.46.55.407,0.370,-0.488,-0.610,-1.098
1619282815417,2021-04-24T18.46.55.417,0.380,-0.122,-0.549,-1.098
1619282815427,2021-04-24T18.46.55.427,0.390,0.061,-0.488,-0.976
1619282815437,2021-04-24T18.46.55.437,0.400,0.366,-0.427,-1.037
1619282815447,2021-04-24T18.46.55.447,0.410,0.732,-0.122,-1.037
1619282815457,2021-04-24T18.46.55.457,0.420,0.976,0.000,-1.159
1619282815467,2021-04-24T18.46.55.467,0.430,0.793,-0.061,-1.341
1619282815477,2021-04-24T18.46.55.477,0.440,0.610,-0.244,-1.463
1619282815487,2021-04-24T18.46.55.487,0.450,0.549,-0.183,-1.585
1619282815497,2021-04-24T18.46.55.497,0.460,0.427,-0.671,-1.707
1619282815507,2021-04-24T18.46.55.507,0.470,0.549,-0.610,-1.829
1619282815517,2021-04-24T18.46.55.517,0.480,0.549,-0.610,-2.012
1619282815527,2021-04-24T18.46.55.527,0.490,0.305,-0.854,-2.012
1619282815537,2021-04-24T18.46.55.537,0.500,0.305,-0.854,-1.951
1619282815547,2021-04-24T18.46.55.547,0.510,0.305,-0.610,-1.829
1619282815557,2021-04-24T18.46.55.557,0.520,0.244,-0.305,-1.829
1619282815567,2021-04-24T18.46.55.567,0.530,0.000,-0.427,-1.585
1619282815577,2021-04-24T18.46.55.577,0.540,0.061,-0.671,-1.280
1619282815587,2021-04-24T18.46.55.587,0.550,0.244,-0.305,-1.220
1619282815597,2021-04-24T18.46.55.597,0.560,0.305,-0.183,-0.915
1619282815607,2021-04-24T18.46.55.607,0.570,0.427,-0.305,-0.732
1619282815617,2021-04-24T18.46.55.617,0.580,0.610,-0.061,-0.793
1619282815627,2021-04-24T18.46.55.627,0.590,0.549,-0.122,-0.671
1619282815637,2021-04-24T18.46.55.637,0.600,0.610,-0.427,-0.671
1619282815647,2021-04-24T18.46.55.647,0.610,0.793,-0.427,-0.671
1619282815657,2021-04-24T18.46.55.657,0.620,0.854,-0.366,-0.610
1619282815667,2021-04-24T18.46.55.667,0.630,0.793,-0.366,-0.549
1619282815677,2021-04-24T18.46.55.677,0.640,0.793,-0.610,-0.427
1619282815687,2021-04-24T18.46.55.687,0.650,0.915,-0.549,-0.305
1619282815697,2021-04-24T18.46.55.697,0.660,1.037,-0.244,-0.244
1619282815707,2021-04-24T18.46.55.707,0.670,0.915,-0.061,-0.183
1619282815717,2021-04-24T18.46.55.717,0.680,0.793,0.000,-0.061
1619282815727,2021-04-24T18.46.55.727,0.690,0.610,-0.305,0.000
1619282815737,2021-04-24T18.46.55.737,0.700,0.549,-0.122,0.000
1619282815747,2021-04-24T18.46.55.747,0.710,0.366,0.061,0.122
1619282815757,2021-04-24T18.46.55.757,0.720,0.488,0.061,0.122
1619282815767,2021-04-24T18.46.55.767,0.730,0.427,0.061,0.061
1619282815777,2021-04-24T18.46.55.777,0.740,0.305,-0.183,0.183
1619282815787,2021-04-24T18.46.55.787,0.750,0.305,-0.244,0.244
1619282815797,2021-04-24T18.46.55.797,0.760,0.305,-0.122,0.061
1619282815807,2021-04-24T18.46.55.807,0.770,0.244,-0.244,0.183
1619282815817,2021-04-24T18.46.55.817,0.780,0.122,-0.427,0.122
1619282815827,2021-04-24T18.46.55.827,0.790,0.183,-0.488,-0.061
1619282815837,2021-04-24T18.46.55.837,0.800,0.305,-0.427,-0.183
1619282815847,2021-04-24T18.46.55.847,0.810,0.305,-0.244,-0.183
1619282815857,2021-04-24T18.46.55.857,0.820,0.305,-0.427,-0.244
1619282815867,2021-04-24T18.46.55.867,0.830,0.366,-0.427,-0.305
1619282815877,2021-04-24T18.46.55.877,0.840,0.366,-0.427,-0.305
1619282815887,2021-04-24T18.46.55.887,0.850,0.305,-0.305,-0.366
1619282815897,2021-04-24T18.46.55.897,0.860,0.183,-0.305,-0.366
1619282815907,2021-04-24T18.46.55.907,0.870,0.061,-0.244,-0.305
1619282815917,2021-04-24T18.46.55.917,0.880,0.000,-0.427,-0.305
1619282815927,2021-04-24T18.46.55.927,0.890,-0.061,-0.427,-0.366
