epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1619285416861,2021-04-24T19.30.16.861,0.000,63.659,-27.073,3.780
1619285416871,2021-04-24T19.30.16.871,0.010,63.537,-26.341,3.537
1619285416881,2021-04-24T19.30.16.881,0.020,63.598,-23.841,3.110
1619285416891,2021-04-24T19.30.16.891,0.030,64.146,-20.976,3.049
1619285416901,2021-04-24T19.30.16.901,0.040,65.305,-19.146,3.293
1619285416911,2021-04-24T19.30.16.911,0.050,66.829,-18.598,3.415
1619285416921,2021-04-24T19.30.16.921,0.060,68.354,-20.976,3.780
1619285416931,2021-04-24T19.30.16.931,0.070,69.390,-25.610,4.756
1619285416941,2021-04-24T19.30.16.941,0.080,69.512,-30.854,6.280
1619285416951,2021-04-24T19.30.16.951,0.090,68.171,-35.549,7.195
1619285416961,2021-04-24T19.30.16.961,0.100,64.878,-39.207,7.744
1619285416971,2021-04-24T19.30.16.971,0.110,59.573,-41.463,7.622
1619285416981,2021-04-24T19.30.16.981,0.120,51.463,-40.427,7.805
1619285416991,2021-04-24T19.30.16.991,0.130,44.695,-44.085,6.768
1619285417001,2021-04-24T19.30.17.001,0.140,36.159,-50.000,7.134
1619285417011,2021-04-24T19.30.17.011,0.150,26.280,-47.744,7.134
1619285417021,2021-04-24T19.30.17.021,0.160,14.085,-37.500,4.817
1619285417031,2021-04-24T19.30.17.031,0.170,5.793,-38.049,0.244
1619285417041,2021-04-24T19.30.17.041,0.180,-2.500,-47.378,-2.988
1619285417051,2021-04-24T19.30.17.051,0.190,-10.427,-53.963,-5.488
1619285417061,2021-04-24T19.30.17.061,0.200,-15.793,-56.402,-7.683
1619285417071,2021-04-24T19.30.17.071,0.210,-18.354,-56.768,-8.780
1619285417081,2021-04-24T19.30.17.081,0.220,-20.000,-55.061,-9.085
1619285417091,2021-04-24T19.30.17.091,0.230,-19.207,-50.122,-6.280
1619285417101,2021-04-24T19.30.17.101,0.240,-17.073,-45.732,-1.098
1619285417111,2021-04-24T19.30.17.111,0.250,-14.329,-41.707,2.195
1619285417121,2021-04-24T19.30.17.121,0.260,-10.732,-33.232,7.805
1619285417131,2021-04-24T19.30.17.131,0.270,-6.707,-24.146,12.805
1619285417141,2021-04-24T19.30.17.141,0.280,-2.927,-19.390,15.122
1619285417151,2021-04-24T19.30.17.151,0.290,0.671,-17.622,15.366
1619285417161,2021-04-24T19.30.17.161,0.300,2.500,-17.012,14.939
1619285417171,2021-04-24T19.30.17.171,0.310,3.110,-14.146,13.354
1619285417181,2021-04-24T19.30.17.181,0.320,2.561,-9.878,12.134
1619285417191,2021-04-24T19.30.17.191,0.330,1.524,-6.037,11.098
1619285417201,2021-04-24T19.30.17.201,0.340,0.366,-3.293,9.817
1619285417211,2021-04-24T19.30.17.211,0.350,-1.098,-2.683,8.963
1619285417221,2021-04-24T19.30.17.221,0.360,-2.866,-4.451,9.451
1619285417231,2021-04-24T19.30.17.231,0.370,-4.573,-7.622,10.732
1619285417241,2021-04-24T19.30.17.241,0.380,-5.305,-8.415,12.622
1619285417251,2021-04-24T19.30.17.251,0.390,-5.671,-7.500,15.671
1619285417261,2021-04-24T19.30.17.261,0.400,-6.220,-6.524,19.146
1619285417271,2021-04-24T19.30.17.271,0.410,-6.280,-5.610,21.098
1619285417281,2021-04-24T19.30.17.281,0.420,-6.159,-5.549,21.037
1619285417291,2021-04-24T19.30.17.291,0.430,-5.793,-4.146,20.000
1619285417301,2021-04-24T19.30.17.301,0.440,-5.061,-1.220,19.451
1619285417311,2021-04-24T19.30.17.311,0.450,-4.817,0.671,17.866
1619285417321,2021-04-24T19.30.17.321,0.460,-4.329,3.476,15.000
1619285417331,2021-04-24T19.30.17.331,0.470,-3.415,7.439,13.049
1619285417341,2021-04-24T19.30.17.341,0.480,-2.683,9.451,11.159
1619285417351,2021-04-24T19.30.17.351,0.490,-1.463,10.732,8.963
1619285417361,2021-04-24T19.30.17.361,0.500,0.488,12.134,6.890
1619285417371,2021-04-24T19.30.17.371,0.510,2.500,12.805,4.634
1619285417381,2021-04-24T19.30.17.381,0.520,4.329,11.768,3.110
1619285417391,2021-04-24T19.30.17.391,0.530,6.707,9.024,1.829
1619285417401,2021-04-24T19.30.17.401,0.540,9.207,4.573,1.707
1619285417411,2021-04-24T19.30.17.411,0.550,10.305,-2.683,1.585
1619285417421,2021-04-24T19.30.17.421,0.560,10.732,-7.073,1.402
1619285417431,2021-04-24T19.30.17.431,0.570,11.037,-7.683,1.341
1619285417441,2021-04-24T19.30.17.441,0.580,11.098,-7.439,1.585
1619285417451,2021-04-24T19.30.17.451,0.590,11.037,-7.805,1.463
1619285417461,2021-04-24T19.30.17.461,0.600,10.915,-5.793,-0.915
1619285417471,2021-04-24T19.30.17.471,0.610,10.793,-3.598,-1.829
1619285417481,2021-04-24T19.30.17.481,0.620,9.207,-5.244,-1.402
1619285417491,2021-04-24T19.30.17.491,0.630,7.927,-5.793,-2.012
1619285417501,2021-04-24T19.30.17.501,0.640,7.683,-3.963,-1.829
1619285417511,2021-04-24T19.30.17.511,0.650,7.073,-2.927,-1.098
1619285417521,2021-04-24T19.30.17.521,0.660,6.159,-1.646,0.000
1619285417531,2021-04-24T19.30.17.531,0.670,5.976,0.122,0.976
1619285417541,2021-04-24T19.30.17.541,0.680,5.549,0.122,1.829
1619285417551,2021-04-24T19.30.17.551,0.690,4.634,0.366,2.012
1619285417561,2021-04-24T19.30.17.561,0.700,3.963,0.976,2.439
1619285417571,2021-04-24T19.30.17.571,0.710,3.476,-0.305,2.622
1619285417581,2021-04-24T19.30.17.581,0.720,2.561,-0.366,3.171
1619285417591,2021-04-24T19.30.17.591,0.730,1.341,4.024,3.415
1619285417601,2021-04-24T19.30.17.601,0.740,0.732,11.220,3.902
1619285417611,2021-04-24T19.30.17.611,0.750,0.976,18.171,4.207
1619285417621,2021-04-24T19.30.17.621,0.760,1.707,26.463,3.963
1619285417631,2021-04-24T19.30.17.631,0.770,3.171,34.085,3.354
1619285417641,2021-04-24T19.30.17.641,0.780,4.756,37.866,2.622
1619285417651,2021-04-24T19.30.17.651,0.790,5.671,39.512,2.256
1619285417661,2021-04-24T19.30.17.661,0.800,6.220,41.280,1.768
1619285417671,2021-04-24T19.30.17.671,0.810,6.280,41.646,0.915
1619285417681,2021-04-24T19.30.17.681,0.820,6.707,37.988,0.610
1619285417691,2021-04-24T19.30.17.691,0.830,6.768,32.683,0.610
1619285417701,2021-04-24T19.30.17.701,0.840,6.037,30.122,-0.488
1619285417711,2021-04-24T19.30.17.711,0.850,5.915,31.463,-1.159
1619285417721,2021-04-24T19.30.17.721,0.860,5.427,34.390,-1.585
1619285417731,2021-04-24T19.30.17.731,0.870,5.793,37.561,-3.171
1619285417741,2021-04-24T19.30.17.741,0.880,6.829,38.841,-5.366
1619285417751,2021-04-24T19.30.17.751,0.890,7.378,38.598,-7.439
1619285417761,2021-04-24T19.30.17.761,0.900,7.073,38.659,-9.024
1619285417771,2021-04-24T19.30.17.771,0.910,6.463,37.256,-10.549
1619285417781,2021-04-24T19.30.17.781,0.920,4.390,33.720,-11.951
1619285417791,2021-04-24T19.30.17.791,0.930,1.829,31.951,-13.476
1619285417801,2021-04-24T19.30.17.801,0.940,0.366,31.524,-14.817
1619285417811,2021-04-24T19.30.17.811,0.950,-0.976,29.146,-15.610
1619285417821,2021-04-24T19.30.17.821,0.960,-2.805,28.720,-16.220
1619285417831,2021-04-24T19.30.17.831,0.970,-2.378,29.878,-15.854
1619285417841,2021-04-24T19.30.17.841,0.980,-1.463,29.329,-14.695
1619285417851,2021-04-24T19.30.17.851,0.990,-1.220,28.232,-13.841
1619285417861,2021-04-24T19.30.17.861,1.000,-0.183,29.207,-12.683
1619285417871,2021-04-24T19.30.17.871,1.010,1.159,29.695,-11.707
1619285417881,2021-04-24T19.30.17.881,1.020,2.500,27.988,-10.854
1619285417891,2021-04-24T19.30.17.891,1.030,3.841,25.793,-11.159
1619285417901,2021-04-24T19.30.17.901,1.040,4.878,25.915,-11.159
1619285417911,2021-04-24T19.30.17.911,1.050,6.159,28.049,-11.159
1619285417921,2021-04-24T19.30.17.921,1.060,7.439,28.598,-11.159
1619285417931,2021-04-24T19.30.17.931,1.070,8.049,27.134,-10.976
1619285417941,2021-04-24T19.30.17.941,1.080,8.354,26.159,-10.427
1619285417951,2021-04-24T19.30.17.951,1.090,9.268,25.976,-9.329
1619285417961,2021-04-24T19.30.17.961,1.100,9.634,24.939,-7.622
1619285417971,2021-04-24T19.30.17.971,1.110,9.512,23.293,-6.341
1619285417981,2021-04-24T19.30.17.981,1.120,9.451,22.073,-4.878
1619285417991,2021-04-24T19.30.17.991,1.130,9.085,21.402,-3.110
1619285418001,2021-04-24T19.30.18.001,1.140,7.927,21.829,-1.585
1619285418011,2021-04-24T19.30.18.011,1.150,6.280,24.024,-0.488
1619285418021,2021-04-24T19.30.18.021,1.160,4.939,27.744,0.305
1619285418031,2021-04-24T19.30.18.031,1.170,4.207,30.000,0.793
1619285418041,2021-04-24T19.30.18.041,1.180,4.268,30.366,1.402
1619285418051,2021-04-24T19.30.18.051,1.190,5.244,29.146,2.744
1619285418061,2021-04-24T19.30.18.061,1.200,6.524,27.744,4.573
1619285418071,2021-04-24T19.30.18.071,1.210,9.085,28.537,8.049
1619285418081,2021-04-24T19.30.18.081,1.220,10.854,33.171,11.280
1619285418091,2021-04-24T19.30.18.091,1.230,12.439,39.451,14.085
1619285418101,2021-04-24T19.30.18.101,1.240,14.207,44.573,17.073
1619285418111,2021-04-24T19.30.18.111,1.250,16.098,46.098,20.366
1619285418121,2021-04-24T19.30.18.121,1.260,18.476,44.817,23.841
1619285418131,2021-04-24T19.30.18.131,1.270,21.768,41.829,27.805
1619285418141,2021-04-24T19.30.18.141,1.280,24.085,36.159,31.890
1619285418151,2021-04-24T19.30.18.151,1.290,23.659,28.476,34.024
1619285418161,2021-04-24T19.30.18.161,1.300,22.012,20.671,36.037
1619285418171,2021-04-24T19.30.18.171,1.310,21.098,11.280,38.293
1619285418181,2021-04-24T19.30.18.181,1.320,19.085,-1.890,38.293
1619285418191,2021-04-24T19.30.18.191,1.330,15.915,-15.366,36.463
1619285418201,2021-04-24T19.30.18.201,1.340,10.793,-23.720,36.037
1619285418211,2021-04-24T19.30.18.211,1.350,6.829,-30.183,36.037
1619285418221,2021-04-24T19.30.18.221,1.360,3.902,-37.134,36.159
1619285418231,2021-04-24T19.30.18.231,1.370,0.305,-40.122,36.524
1619285418241,2021-04-24T19.30.18.241,1.380,-1.341,-36.524,37.805
1619285418251,2021-04-24T19.30.18.251,1.390,-3.049,-31.037,39.329
1619285418261,2021-04-24T19.30.18.261,1.400,-4.207,-30.061,40.854
1619285418271,2021-04-24T19.30.18.271,1.410,-4.634,-36.524,42.744
1619285418281,2021-04-24T19.30.18.281,1.420,-6.646,-44.451,43.659
1619285418291,2021-04-24T19.30.18.291,1.430,-7.561,-45.610,44.024
1619285418301,2021-04-24T19.30.18.301,1.440,-5.610,-47.805,45.122
1619285418311,2021-04-24T19.30.18.311,1.450,-5.732,-50.183,40.549
1619285418321,2021-04-24T19.30.18.321,1.460,-8.902,-21.585,30.549
1619285418331,2021-04-24T19.30.18.331,1.470,-10.427,32.744,23.232
1619285418341,2021-04-24T19.30.18.341,1.480,-11.463,61.037,18.841
1619285418351,2021-04-24T19.30.18.351,1.490,-15.366,52.561,18.780
1619285418361,2021-04-24T19.30.18.361,1.500,-14.878,27.744,12.256
1619285418371,2021-04-24T19.30.18.371,1.510,-13.598,-0.854,3.598
1619285418381,2021-04-24T19.30.18.381,1.520,-17.256,-18.354,3.537
1619285418391,2021-04-24T19.30.18.391,1.530,-19.939,-31.829,7.805
1619285418401,2021-04-24T19.30.18.401,1.540,-21.829,-48.110,13.841
1619285418411,2021-04-24T19.30.18.411,1.550,-21.220,-57.317,21.220
1619285418421,2021-04-24T19.30.18.421,1.560,-19.207,-66.768,26.402
1619285418431,2021-04-24T19.30.18.431,1.570,-15.183,-78.354,29.329
1619285418441,2021-04-24T19.30.18.441,1.580,-4.085,-98.841,27.866
1619285418451,2021-04-24T19.30.18.451,1.590,6.280,-129.512,28.293
1619285418461,2021-04-24T19.30.18.461,1.600,7.927,-112.378,30.915
1619285418471,2021-04-24T19.30.18.471,1.610,10.366,-60.244,29.817
1619285418481,2021-04-24T19.30.18.481,1.620,17.744,-30.793,27.378
1619285418491,2021-04-24T19.30.18.491,1.630,23.780,-32.744,16.646
1619285418501,2021-04-24T19.30.18.501,1.640,28.780,-29.024,2.622
1619285418511,2021-04-24T19.30.18.511,1.650,29.512,-14.878,-1.524
1619285418521,2021-04-24T19.30.18.521,1.660,26.524,0.305,-0.732
1619285418531,2021-04-24T19.30.18.531,1.670,23.110,-10.549,-6.890
1619285418541,2021-04-24T19.30.18.541,1.680,18.963,-35.122,-9.268
1619285418551,2021-04-24T19.30.18.551,1.690,13.354,-41.098,-2.805
