epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621265613243,2021-05-17T17.33.33.243,0.000,0.366,-1.220,-3.232
1621265613253,2021-05-17T17.33.33.253,0.010,0.366,-1.220,-3.354
1621265613263,2021-05-17T17.33.33.263,0.020,-0.244,-1.646,-3.110
1621265613273,2021-05-17T17.33.33.273,0.030,-0.671,-2.500,-2.622
1621265613283,2021-05-17T17.33.33.283,0.040,-0.793,-2.561,-2.012
1621265613293,2021-05-17T17.33.33.293,0.050,-0.854,-1.829,-1.220
1621265613303,2021-05-17T17.33.33.303,0.060,-0.793,-0.854,-0.610
1621265613313,2021-05-17T17.33.33.313,0.070,-0.793,-0.122,-0.061
1621265613323,2021-05-17T17.33.33.323,0.080,-0.732,0.427,0.610
1621265613333,2021-05-17T17.33.33.333,0.090,-0.793,1.341,1.402
1621265613343,2021-05-17T17.33.33.343,0.100,-0.671,2.439,2.134
1621265613353,2021-05-17T17.33.33.353,0.110,-0.427,3.780,2.683
1621265613363,2021-05-17T17.33.33.363,0.120,0.000,5.488,3.110
1621265613373,2021-05-17T17.33.33.373,0.130,0.305,6.768,3.232
1621265613383,2021-05-17T17.33.33.383,0.140,0.732,8.110,3.293
1621265613393,2021-05-17T17.33.33.393,0.150,1.280,9.817,3.171
1621265613403,2021-05-17T17.33.33.403,0.160,1.829,10.671,2.927
1621265613413,2021-05-17T17.33.33.413,0.170,2.073,10.122,2.561
1621265613423,2021-05-17T17.33.33.423,0.180,2.195,9.634,2.317
1621265613433,2021-05-17T17.33.33.433,0.190,2.317,9.695,2.073
1621265613443,2021-05-17T17.33.33.443,0.200,2.378,9.573,1.707
1621265613453,2021-05-17T17.33.33.453,0.210,2.317,8.720,1.402
1621265613463,2021-05-17T17.33.33.463,0.220,2.317,6.951,0.610
1621265613473,2021-05-17T17.33.33.473,0.230,1.768,2.927,-0.183
1621265613483,2021-05-17T17.33.33.483,0.240,1.159,-0.305,-1.098
1621265613493,2021-05-17T17.33.33.493,0.250,0.793,-2.012,-1.707
1621265613503,2021-05-17T17.33.33.503,0.260,0.244,-3.537,-1.890
1621265613513,2021-05-17T17.33.33.513,0.270,-0.122,-4.329,-2.073
1621265613523,2021-05-17T17.33.33.523,0.280,0.061,-4.634,-2.439
1621265613533,2021-05-17T17.33.33.533,0.290,0.244,-4.878,-2.683
1621265613543,2021-05-17T17.33.33.543,0.300,0.305,-5.366,-2.927
1621265613553,2021-05-17T17.33.33.553,0.310,0.122,-6.646,-3.232
1621265613563,2021-05-17T17.33.33.563,0.320,-0.305,-8.110,-3.415
1621265613573,2021-05-17T17.33.33.573,0.330,-0.915,-9.085,-3.476
1621265613583,2021-05-17T17.33.33.583,0.340,-1.220,-9.756,-3.232
1621265613593,2021-05-17T17.33.33.593,0.350,-1.585,-9.695,-2.744
1621265613603,2021-05-17T17.33.33.603,0.360,-1.768,-8.902,-2.134
1621265613613,2021-05-17T17.33.33.613,0.370,-1.829,-7.561,-1.402
