epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621265613212,2021-05-17T17.33.33.212,0.000,-0.998,-0.008,0.068
1621265613222,2021-05-17T17.33.33.222,0.010,-1.000,-0.007,0.073
1621265613232,2021-05-17T17.33.33.232,0.020,-0.992,-0.004,0.080
1621265613242,2021-05-17T17.33.33.242,0.030,-0.987,-0.004,0.087
1621265613252,2021-05-17T17.33.33.252,0.040,-0.981,-0.004,0.098
1621265613262,2021-05-17T17.33.33.262,0.050,-0.978,-0.004,0.103
1621265613272,2021-05-17T17.33.33.272,0.060,-0.975,-0.007,0.110
1621265613282,2021-05-17T17.33.33.282,0.070,-0.976,-0.010,0.112
1621265613292,2021-05-17T17.33.33.292,0.080,-0.976,-0.010,0.112
1621265613302,2021-05-17T17.33.33.302,0.090,-0.977,-0.011,0.114
1621265613312,2021-05-17T17.33.33.312,0.100,-0.977,-0.015,0.116
1621265613322,2021-05-17T17.33.33.322,0.110,-0.978,-0.017,0.121
1621265613332,2021-05-17T17.33.33.332,0.120,-0.984,-0.020,0.125
1621265613342,2021-05-17T17.33.33.342,0.130,-0.988,-0.021,0.119
1621265613352,2021-05-17T17.33.33.352,0.140,-0.994,-0.019,0.110
1621265613362,2021-05-17T17.33.33.362,0.150,-1.010,-0.021,0.103
1621265613372,2021-05-17T17.33.33.372,0.160,-1.020,-0.018,0.095
1621265613382,2021-05-17T17.33.33.382,0.170,-1.021,-0.014,0.081
1621265613392,2021-05-17T17.33.33.392,0.180,-1.015,-0.013,0.069
1621265613402,2021-05-17T17.33.33.402,0.190,-1.013,-0.007,0.063
1621265613412,2021-05-17T17.33.33.412,0.200,-1.019,-0.004,0.060
1621265613422,2021-05-17T17.33.33.422,0.210,-1.035,0.000,0.061
1621265613432,2021-05-17T17.33.33.432,0.220,-1.053,0.008,0.055
1621265613442,2021-05-17T17.33.33.442,0.230,-1.042,0.007,0.044
1621265613452,2021-05-17T17.33.33.452,0.240,-1.030,0.004,0.031
1621265613462,2021-05-17T17.33.33.462,0.250,-1.023,0.004,0.025
1621265613472,2021-05-17T17.33.33.472,0.260,-1.015,0.007,0.023
1621265613482,2021-05-17T17.33.33.482,0.270,-1.013,0.008,0.027
1621265613492,2021-05-17T17.33.33.492,0.280,-1.015,0.006,0.032
1621265613502,2021-05-17T17.33.33.502,0.290,-1.013,0.005,0.042
1621265613512,2021-05-17T17.33.33.512,0.300,-1.020,0.003,0.049
1621265613522,2021-05-17T17.33.33.522,0.310,-1.022,0.005,0.051
1621265613532,2021-05-17T17.33.33.532,0.320,-1.010,0.005,0.059
1621265613542,2021-05-17T17.33.33.542,0.330,-0.999,0.005,0.065
1621265613552,2021-05-17T17.33.33.552,0.340,-0.990,0.003,0.075
1621265613562,2021-05-17T17.33.33.562,0.350,-0.982,0.001,0.086
1621265613572,2021-05-17T17.33.33.572,0.360,-0.971,0.003,0.097
1621265613582,2021-05-17T17.33.33.582,0.370,-0.967,-0.002,0.110
1621265613592,2021-05-17T17.33.33.592,0.380,-0.971,-0.005,0.121
1621265613602,2021-05-17T17.33.33.602,0.390,-0.974,-0.011,0.127
1621265613612,2021-05-17T17.33.33.612,0.400,-0.976,-0.014,0.124
1621265613622,2021-05-17T17.33.33.622,0.410,-0.975,-0.016,0.130
1621265613632,2021-05-17T17.33.33.632,0.420,-0.979,-0.020,0.136
1621265613642,2021-05-17T17.33.33.642,0.430,-0.990,-0.020,0.141
1621265613652,2021-05-17T17.33.33.652,0.440,-0.997,-0.019,0.144
1621265613662,2021-05-17T17.33.33.662,0.450,-1.000,-0.020,0.130
1621265613672,2021-05-17T17.33.33.672,0.460,-1.019,-0.021,0.126
1621265613682,2021-05-17T17.33.33.682,0.470,-1.039,-0.016,0.104
1621265613692,2021-05-17T17.33.33.692,0.480,-1.042,-0.013,0.077
1621265613702,2021-05-17T17.33.33.702,0.490,-1.045,-0.007,0.074
1621265613712,2021-05-17T17.33.33.712,0.500,-1.031,-0.009,0.064
1621265613722,2021-05-17T17.33.33.722,0.510,-1.019,-0.006,0.054
1621265613732,2021-05-17T17.33.33.732,0.520,-1.023,0.000,0.048
1621265613742,2021-05-17T17.33.33.742,0.530,-1.011,0.003,0.050
1621265613752,2021-05-17T17.33.33.752,0.540,-1.006,0.002,0.050
1621265613762,2021-05-17T17.33.33.762,0.550,-1.008,0.004,0.051
1621265613772,2021-05-17T17.33.33.772,0.560,-1.006,0.006,0.053
1621265613782,2021-05-17T17.33.33.782,0.570,-1.000,0.009,0.052
1621265613792,2021-05-17T17.33.33.792,0.580,-0.986,0.009,0.055
1621265613802,2021-05-17T17.33.33.802,0.590,-0.968,0.001,0.066
1621265613812,2021-05-17T17.33.33.812,0.600,-0.956,-0.011,0.080
1621265613822,2021-05-17T17.33.33.822,0.610,-0.954,-0.014,0.087
1621265613832,2021-05-17T17.33.33.832,0.620,-0.952,-0.017,0.095
1621265613842,2021-05-17T17.33.33.842,0.630,-0.950,-0.018,0.106
1621265613852,2021-05-17T17.33.33.852,0.640,-0.962,-0.021,0.127
1621265613862,2021-05-17T17.33.33.862,0.650,-0.991,-0.025,0.147
1621265613872,2021-05-17T17.33.33.872,0.660,-1.006,-0.021,0.141
1621265613882,2021-05-17T17.33.33.882,0.670,-1.007,-0.016,0.124
1621265613892,2021-05-17T17.33.33.892,0.680,-1.011,-0.007,0.110
1621265613902,2021-05-17T17.33.33.902,0.690,-1.012,-0.002,0.093
1621265613912,2021-05-17T17.33.33.912,0.700,-1.013,-0.009,0.089
1621265613922,2021-05-17T17.33.33.922,0.710,-1.032,0.005,0.083
1621265613932,2021-05-17T17.33.33.932,0.720,-1.053,0.005,0.075
1621265613942,2021-05-17T17.33.33.942,0.730,-1.045,0.004,0.072
1621265613952,2021-05-17T17.33.33.952,0.740,-1.034,0.006,0.061
1621265613962,2021-05-17T17.33.33.962,0.750,-1.030,0.003,0.066
1621265613972,2021-05-17T17.33.33.972,0.760,-1.032,-0.006,0.068
1621265613982,2021-05-17T17.33.33.982,0.770,-1.027,-0.007,0.068
1621265613992,2021-05-17T17.33.33.992,0.780,-1.021,-0.010,0.066
1621265614002,2021-05-17T17.33.34.002,0.790,-1.014,-0.016,0.057
1621265614012,2021-05-17T17.33.34.012,0.800,-1.008,-0.015,0.052
1621265614022,2021-05-17T17.33.34.022,0.810,-1.006,-0.014,0.051
1621265614032,2021-05-17T17.33.34.032,0.820,-1.000,-0.013,0.057
1621265614042,2021-05-17T17.33.34.042,0.830,-0.998,-0.015,0.063
1621265614052,2021-05-17T17.33.34.052,0.840,-0.994,-0.017,0.068
1621265614062,2021-05-17T17.33.34.062,0.850,-0.985,-0.014,0.069
1621265614072,2021-05-17T17.33.34.072,0.860,-0.978,-0.012,0.077
1621265614082,2021-05-17T17.33.34.082,0.870,-0.977,-0.012,0.091
1621265614092,2021-05-17T17.33.34.092,0.880,-0.983,-0.017,0.103
1621265614102,2021-05-17T17.33.34.102,0.890,-0.993,-0.019,0.105
1621265614112,2021-05-17T17.33.34.112,0.900,-0.993,-0.015,0.107
1621265614122,2021-05-17T17.33.34.122,0.910,-0.984,-0.008,0.102
1621265614132,2021-05-17T17.33.34.132,0.920,-0.979,-0.003,0.105
1621265614142,2021-05-17T17.33.34.142,0.930,-0.977,0.000,0.108
1621265614152,2021-05-17T17.33.34.152,0.940,-0.981,0.002,0.113
1621265614162,2021-05-17T17.33.34.162,0.950,-0.994,0.003,0.112
1621265614172,2021-05-17T17.33.34.172,0.960,-0.998,0.004,0.107
1621265614182,2021-05-17T17.33.34.182,0.970,-1.003,0.004,0.093
1621265614192,2021-05-17T17.33.34.192,0.980,-1.011,0.002,0.085
1621265614202,2021-05-17T17.33.34.202,0.990,-1.018,0.003,0.080
1621265614212,2021-05-17T17.33.34.212,1.000,-1.029,0.004,0.073
1621265614222,2021-05-17T17.33.34.222,1.010,-1.025,-0.001,0.070
1621265614232,2021-05-17T17.33.34.232,1.020,-1.023,-0.001,0.063
1621265614242,2021-05-17T17.33.34.242,1.030,-1.021,-0.001,0.060
1621265614252,2021-05-17T17.33.34.252,1.040,-1.022,-0.005,0.067
1621265614262,2021-05-17T17.33.34.262,1.050,-1.031,-0.007,0.071
1621265614272,2021-05-17T17.33.34.272,1.060,-1.034,-0.009,0.071
1621265614282,2021-05-17T17.33.34.282,1.070,-1.029,-0.008,0.066
1621265614292,2021-05-17T17.33.34.292,1.080,-1.020,-0.008,0.060
1621265614302,2021-05-17T17.33.34.302,1.090,-1.006,-0.012,0.059
1621265614312,2021-05-17T17.33.34.312,1.100,-0.999,-0.009,0.064
1621265614322,2021-05-17T17.33.34.322,1.110,-0.996,-0.012,0.069
1621265614332,2021-05-17T17.33.34.332,1.120,-0.987,-0.014,0.079
1621265614342,2021-05-17T17.33.34.342,1.130,-0.987,-0.018,0.083
1621265614352,2021-05-17T17.33.34.352,1.140,-0.983,-0.015,0.086
1621265614362,2021-05-17T17.33.34.362,1.150,-0.977,-0.016,0.094
1621265614372,2021-05-17T17.33.34.372,1.160,-0.984,-0.018,0.102
1621265614382,2021-05-17T17.33.34.382,1.170,-0.986,-0.019,0.108
1621265614392,2021-05-17T17.33.34.392,1.180,-0.984,-0.020,0.109
1621265614402,2021-05-17T17.33.34.402,1.190,-0.982,-0.020,0.108
1621265614412,2021-05-17T17.33.34.412,1.200,-0.979,-0.020,0.112
1621265614422,2021-05-17T17.33.34.422,1.210,-0.981,-0.019,0.118
1621265614432,2021-05-17T17.33.34.432,1.220,-0.985,-0.015,0.117
1621265614442,2021-05-17T17.33.34.442,1.230,-0.983,-0.009,0.113
1621265614452,2021-05-17T17.33.34.452,1.240,-0.984,-0.004,0.115
1621265614462,2021-05-17T17.33.34.462,1.250,-0.988,-0.001,0.111
1621265614472,2021-05-17T17.33.34.472,1.260,-0.991,0.000,0.108
1621265614482,2021-05-17T17.33.34.482,1.270,-0.996,-0.001,0.104
1621265614492,2021-05-17T17.33.34.492,1.280,-1.006,0.001,0.095
1621265614502,2021-05-17T17.33.34.502,1.290,-1.018,0.003,0.082
1621265614512,2021-05-17T17.33.34.512,1.300,-1.025,0.004,0.068
1621265614522,2021-05-17T17.33.34.522,1.310,-1.034,0.007,0.058
