epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1619281172801,2021-04-24T18.19.32.801,0.000,-0.556,-0.787,0.382
1619281172811,2021-04-24T18.19.32.811,0.010,-0.558,-0.795,0.385
1619281172821,2021-04-24T18.19.32.821,0.020,-0.558,-0.793,0.378
1619281172831,2021-04-24T18.19.32.831,0.030,-0.554,-0.793,0.377
1619281172841,2021-04-24T18.19.32.841,0.040,-0.555,-0.797,0.381
1619281172851,2021-04-24T18.19.32.851,0.050,-0.559,-0.796,0.384
1619281172861,2021-04-24T18.19.32.861,0.060,-0.553,-0.793,0.382
1619281172871,2021-04-24T18.19.32.871,0.070,-0.561,-0.793,0.379
1619281172881,2021-04-24T18.19.32.881,0.080,-0.561,-0.794,0.380
1619281172891,2021-04-24T18.19.32.891,0.090,-0.555,-0.797,0.382
1619281172901,2021-04-24T18.19.32.901,0.100,-0.558,-0.795,0.377
1619281172911,2021-04-24T18.19.32.911,0.110,-0.558,-0.795,0.379
1619281172921,2021-04-24T18.19.32.921,0.120,-0.553,-0.797,0.379
1619281172931,2021-04-24T18.19.32.931,0.130,-0.557,-0.799,0.378
1619281172941,2021-04-24T18.19.32.941,0.140,-0.560,-0.798,0.378
1619281172951,2021-04-24T18.19.32.951,0.150,-0.559,-0.799,0.381
1619281172961,2021-04-24T18.19.32.961,0.160,-0.563,-0.797,0.381
1619281172971,2021-04-24T18.19.32.971,0.170,-0.560,-0.794,0.383
1619281172981,2021-04-24T18.19.32.981,0.180,-0.559,-0.796,0.381
1619281172991,2021-04-24T18.19.32.991,0.190,-0.553,-0.796,0.382
1619281173001,2021-04-24T18.19.33.001,0.200,-0.550,-0.794,0.382
1619281173011,2021-04-24T18.19.33.011,0.210,-0.551,-0.798,0.381
1619281173021,2021-04-24T18.19.33.021,0.220,-0.551,-0.795,0.379
1619281173031,2021-04-24T18.19.33.031,0.230,-0.549,-0.794,0.378
1619281173041,2021-04-24T18.19.33.041,0.240,-0.551,-0.796,0.384
1619281173051,2021-04-24T18.19.33.051,0.250,-0.553,-0.796,0.380
1619281173061,2021-04-24T18.19.33.061,0.260,-0.558,-0.798,0.379
1619281173071,2021-04-24T18.19.33.071,0.270,-0.552,-0.797,0.379
1619281173081,2021-04-24T18.19.33.081,0.280,-0.558,-0.798,0.380
1619281173091,2021-04-24T18.19.33.091,0.290,-0.556,-0.797,0.381
1619281173101,2021-04-24T18.19.33.101,0.300,-0.553,-0.796,0.383
1619281173111,2021-04-24T18.19.33.111,0.310,-0.552,-0.795,0.380
1619281173121,2021-04-24T18.19.33.121,0.320,-0.556,-0.796,0.379
1619281173131,2021-04-24T18.19.33.131,0.330,-0.555,-0.800,0.380
1619281173141,2021-04-24T18.19.33.141,0.340,-0.560,-0.802,0.382
1619281173151,2021-04-24T18.19.33.151,0.350,-0.557,-0.799,0.379
1619281173161,2021-04-24T18.19.33.161,0.360,-0.559,-0.797,0.381
1619281173171,2021-04-24T18.19.33.171,0.370,-0.558,-0.799,0.381
1619281173181,2021-04-24T18.19.33.181,0.380,-0.558,-0.797,0.381
1619281173191,2021-04-24T18.19.33.191,0.390,-0.557,-0.796,0.381
1619281173201,2021-04-24T18.19.33.201,0.400,-0.553,-0.798,0.379
1619281173211,2021-04-24T18.19.33.211,0.410,-0.552,-0.795,0.379
1619281173221,2021-04-24T18.19.33.221,0.420,-0.553,-0.797,0.376
1619281173231,2021-04-24T18.19.33.231,0.430,-0.559,-0.798,0.376
1619281173241,2021-04-24T18.19.33.241,0.440,-0.555,-0.794,0.377
1619281173251,2021-04-24T18.19.33.251,0.450,-0.549,-0.795,0.386
1619281173261,2021-04-24T18.19.33.261,0.460,-0.555,-0.798,0.383
1619281173271,2021-04-24T18.19.33.271,0.470,-0.555,-0.798,0.380
1619281173281,2021-04-24T18.19.33.281,0.480,-0.554,-0.797,0.378
1619281173291,2021-04-24T18.19.33.291,0.490,-0.554,-0.797,0.378
1619281173301,2021-04-24T18.19.33.301,0.500,-0.556,-0.797,0.376
1619281173311,2021-04-24T18.19.33.311,0.510,-0.554,-0.798,0.378
1619281173321,2021-04-24T18.19.33.321,0.520,-0.555,-0.798,0.380
1619281173331,2021-04-24T18.19.33.331,0.530,-0.556,-0.796,0.379
1619281173341,2021-04-24T18.19.33.341,0.540,-0.554,-0.794,0.382
1619281173351,2021-04-24T18.19.33.351,0.550,-0.553,-0.797,0.382
1619281173361,2021-04-24T18.19.33.361,0.560,-0.554,-0.795,0.380
1619281173371,2021-04-24T18.19.33.371,0.570,-0.554,-0.792,0.380
1619281173381,2021-04-24T18.19.33.381,0.580,-0.555,-0.795,0.384
1619281173391,2021-04-24T18.19.33.391,0.590,-0.555,-0.795,0.385
1619281173401,2021-04-24T18.19.33.401,0.600,-0.555,-0.793,0.380
1619281173411,2021-04-24T18.19.33.411,0.610,-0.552,-0.797,0.381
1619281173421,2021-04-24T18.19.33.421,0.620,-0.556,-0.800,0.388
1619281173431,2021-04-24T18.19.33.431,0.630,-0.562,-0.799,0.380
1619281173441,2021-04-24T18.19.33.441,0.640,-0.559,-0.795,0.379
1619281173451,2021-04-24T18.19.33.451,0.650,-0.555,-0.796,0.385
1619281173461,2021-04-24T18.19.33.461,0.660,-0.560,-0.797,0.384
1619281173471,2021-04-24T18.19.33.471,0.670,-0.557,-0.796,0.382
1619281173481,2021-04-24T18.19.33.481,0.680,-0.554,-0.794,0.379
1619281173491,2021-04-24T18.19.33.491,0.690,-0.553,-0.794,0.385
1619281173501,2021-04-24T18.19.33.501,0.700,-0.555,-0.796,0.383
1619281173511,2021-04-24T18.19.33.511,0.710,-0.551,-0.797,0.379
1619281173521,2021-04-24T18.19.33.521,0.720,-0.555,-0.795,0.380
1619281173531,2021-04-24T18.19.33.531,0.730,-0.555,-0.797,0.382
1619281173541,2021-04-24T18.19.33.541,0.740,-0.556,-0.795,0.380
1619281173551,2021-04-24T18.19.33.551,0.750,-0.555,-0.796,0.381
1619281173561,2021-04-24T18.19.33.561,0.760,-0.556,-0.795,0.384
1619281173571,2021-04-24T18.19.33.571,0.770,-0.556,-0.797,0.383
1619281173581,2021-04-24T18.19.33.581,0.780,-0.555,-0.798,0.381
1619281173591,2021-04-24T18.19.33.591,0.790,-0.554,-0.796,0.379
1619281173601,2021-04-24T18.19.33.601,0.800,-0.556,-0.799,0.382
1619281173611,2021-04-24T18.19.33.611,0.810,-0.561,-0.797,0.381
1619281173621,2021-04-24T18.19.33.621,0.820,-0.553,-0.795,0.384
1619281173631,2021-04-24T18.19.33.631,0.830,-0.557,-0.799,0.382
1619281173641,2021-04-24T18.19.33.641,0.840,-0.560,-0.798,0.378
1619281173651,2021-04-24T18.19.33.651,0.850,-0.557,-0.796,0.377
1619281173661,2021-04-24T18.19.33.661,0.860,-0.558,-0.797,0.381
1619281173671,2021-04-24T18.19.33.671,0.870,-0.555,-0.799,0.381
1619281173681,2021-04-24T18.19.33.681,0.880,-0.553,-0.798,0.382
1619281173691,2021-04-24T18.19.33.691,0.890,-0.553,-0.797,0.378
1619281173701,2021-04-24T18.19.33.701,0.900,-0.554,-0.798,0.379
1619281173711,2021-04-24T18.19.33.711,0.910,-0.553,-0.798,0.381
1619281173721,2021-04-24T18.19.33.721,0.920,-0.553,-0.799,0.379
1619281173731,2021-04-24T18.19.33.731,0.930,-0.554,-0.797,0.380
1619281173741,2021-04-24T18.19.33.741,0.940,-0.557,-0.797,0.381
1619281173751,2021-04-24T18.19.33.751,0.950,-0.555,-0.797,0.382
1619281173761,2021-04-24T18.19.33.761,0.960,-0.555,-0.796,0.382
1619281173771,2021-04-24T18.19.33.771,0.970,-0.554,-0.797,0.382
1619281173781,2021-04-24T18.19.33.781,0.980,-0.553,-0.796,0.381
1619281173791,2021-04-24T18.19.33.791,0.990,-0.554,-0.797,0.382
1619281173801,2021-04-24T18.19.33.801,1.000,-0.552,-0.799,0.381
1619281173811,2021-04-24T18.19.33.811,1.010,-0.553,-0.799,0.380
1619281173821,2021-04-24T18.19.33.821,1.020,-0.555,-0.798,0.377
1619281173831,2021-04-24T18.19.33.831,1.030,-0.552,-0.797,0.378
1619281173841,2021-04-24T18.19.33.841,1.040,-0.552,-0.798,0.381
1619281173851,2021-04-24T18.19.33.851,1.050,-0.554,-0.799,0.380
1619281173861,2021-04-24T18.19.33.861,1.060,-0.552,-0.795,0.378
1619281173871,2021-04-24T18.19.33.871,1.070,-0.547,-0.795,0.379
1619281173881,2021-04-24T18.19.33.881,1.080,-0.548,-0.799,0.382
1619281173891,2021-04-24T18.19.33.891,1.090,-0.552,-0.800,0.382
1619281173901,2021-04-24T18.19.33.901,1.100,-0.558,-0.800,0.381
