epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621162406497,2021-05-16T12.53.26.497,0.000,-0.801,0.100,-0.535
1621162406507,2021-05-16T12.53.26.507,0.010,-0.811,0.102,-0.522
1621162406517,2021-05-16T12.53.26.517,0.020,-0.815,0.101,-0.505
1621162406527,2021-05-16T12.53.26.527,0.030,-0.824,0.100,-0.493
1621162406537,2021-05-16T12.53.26.537,0.040,-0.833,0.100,-0.481
1621162406547,2021-05-16T12.53.26.547,0.050,-0.831,0.096,-0.473
1621162406557,2021-05-16T12.53.26.557,0.060,-0.824,0.101,-0.477
1621162406567,2021-05-16T12.53.26.567,0.070,-0.833,0.103,-0.491
1621162406577,2021-05-16T12.53.26.577,0.080,-0.836,0.098,-0.509
1621162406587,2021-05-16T12.53.26.587,0.090,-0.832,0.101,-0.501
1621162406597,2021-05-16T12.53.26.597,0.100,-0.828,0.106,-0.484
1621162406607,2021-05-16T12.53.26.607,0.110,-0.824,0.114,-0.482
1621162406617,2021-05-16T12.53.26.617,0.120,-0.834,0.119,-0.506
1621162406627,2021-05-16T12.53.26.627,0.130,-0.844,0.115,-0.529
1621162406637,2021-05-16T12.53.26.637,0.140,-0.850,0.114,-0.538
1621162406647,2021-05-16T12.53.26.647,0.150,-0.837,0.114,-0.536
1621162406657,2021-05-16T12.53.26.657,0.160,-0.833,0.115,-0.544
1621162406667,2021-05-16T12.53.26.667,0.170,-0.838,0.111,-0.554
1621162406677,2021-05-16T12.53.26.677,0.180,-0.844,0.107,-0.548
1621162406687,2021-05-16T12.53.26.687,0.190,-0.847,0.109,-0.542
1621162406697,2021-05-16T12.53.26.697,0.200,-0.840,0.111,-0.539
1621162406707,2021-05-16T12.53.26.707,0.210,-0.840,0.109,-0.541
1621162406717,2021-05-16T12.53.26.717,0.220,-0.840,0.105,-0.540
1621162406727,2021-05-16T12.53.26.727,0.230,-0.840,0.103,-0.533
1621162406737,2021-05-16T12.53.26.737,0.240,-0.839,0.104,-0.522
1621162406747,2021-05-16T12.53.26.747,0.250,-0.835,0.107,-0.520
1621162406757,2021-05-16T12.53.26.757,0.260,-0.835,0.105,-0.528
1621162406767,2021-05-16T12.53.26.767,0.270,-0.836,0.104,-0.530
1621162406777,2021-05-16T12.53.26.777,0.280,-0.838,0.105,-0.525
1621162406787,2021-05-16T12.53.26.787,0.290,-0.835,0.102,-0.529
1621162406797,2021-05-16T12.53.26.797,0.300,-0.834,0.101,-0.535
