epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1621162406490,2021-05-16T12.53.26.490,0.000,-0.375,0.318,0.890
1621162406500,2021-05-16T12.53.26.500,0.010,-0.379,0.322,0.900
1621162406510,2021-05-16T12.53.26.510,0.020,-0.378,0.322,0.902
1621162406520,2021-05-16T12.53.26.520,0.030,-0.376,0.319,0.902
1621162406530,2021-05-16T12.53.26.530,0.040,-0.372,0.320,0.904
1621162406540,2021-05-16T12.53.26.540,0.050,-0.373,0.321,0.907
1621162406550,2021-05-16T12.53.26.550,0.060,-0.376,0.320,0.908
1621162406560,2021-05-16T12.53.26.560,0.070,-0.377,0.317,0.908
1621162406570,2021-05-16T12.53.26.570,0.080,-0.376,0.318,0.906
1621162406580,2021-05-16T12.53.26.580,0.090,-0.378,0.321,0.904
1621162406590,2021-05-16T12.53.26.590,0.100,-0.379,0.324,0.904
1621162406600,2021-05-16T12.53.26.600,0.110,-0.377,0.324,0.903
1621162406610,2021-05-16T12.53.26.610,0.120,-0.375,0.325,0.905
1621162406620,2021-05-16T12.53.26.620,0.130,-0.375,0.324,0.903
1621162406630,2021-05-16T12.53.26.630,0.140,-0.373,0.324,0.903
1621162406640,2021-05-16T12.53.26.640,0.150,-0.373,0.326,0.902
1621162406650,2021-05-16T12.53.26.650,0.160,-0.375,0.328,0.901
1621162406660,2021-05-16T12.53.26.660,0.170,-0.376,0.325,0.898
1621162406670,2021-05-16T12.53.26.670,0.180,-0.377,0.326,0.896
1621162406680,2021-05-16T12.53.26.680,0.190,-0.376,0.324,0.894
1621162406690,2021-05-16T12.53.26.690,0.200,-0.376,0.321,0.896
1621162406700,2021-05-16T12.53.26.700,0.210,-0.378,0.319,0.893
1621162406710,2021-05-16T12.53.26.710,0.220,-0.376,0.321,0.896
1621162406720,2021-05-16T12.53.26.720,0.230,-0.378,0.319,0.898
1621162406730,2021-05-16T12.53.26.730,0.240,-0.379,0.319,0.896
1621162406740,2021-05-16T12.53.26.740,0.250,-0.379,0.316,0.896
1621162406750,2021-05-16T12.53.26.750,0.260,-0.381,0.316,0.901
1621162406760,2021-05-16T12.53.26.760,0.270,-0.385,0.314,0.902
1621162406770,2021-05-16T12.53.26.770,0.280,-0.383,0.315,0.904
1621162406780,2021-05-16T12.53.26.780,0.290,-0.384,0.317,0.905
1621162406790,2021-05-16T12.53.26.790,0.300,-0.384,0.316,0.907
1621162406800,2021-05-16T12.53.26.800,0.310,-0.384,0.318,0.908
1621162406810,2021-05-16T12.53.26.810,0.320,-0.383,0.319,0.907
1621162406820,2021-05-16T12.53.26.820,0.330,-0.383,0.320,0.907
1621162406830,2021-05-16T12.53.26.830,0.340,-0.380,0.322,0.910
1621162406840,2021-05-16T12.53.26.840,0.350,-0.378,0.326,0.907
1621162406850,2021-05-16T12.53.26.850,0.360,-0.376,0.325,0.907
1621162406860,2021-05-16T12.53.26.860,0.370,-0.375,0.328,0.907
1621162406870,2021-05-16T12.53.26.870,0.380,-0.372,0.328,0.907
1621162406880,2021-05-16T12.53.26.880,0.390,-0.371,0.330,0.902
1621162406890,2021-05-16T12.53.26.890,0.400,-0.370,0.331,0.901
1621162406900,2021-05-16T12.53.26.900,0.410,-0.366,0.332,0.901
1621162406910,2021-05-16T12.53.26.910,0.420,-0.363,0.328,0.897
1621162406920,2021-05-16T12.53.26.920,0.430,-0.364,0.332,0.895
1621162406930,2021-05-16T12.53.26.930,0.440,-0.365,0.331,0.895
1621162406940,2021-05-16T12.53.26.940,0.450,-0.366,0.328,0.896
1621162406950,2021-05-16T12.53.26.950,0.460,-0.367,0.328,0.895
1621162406960,2021-05-16T12.53.26.960,0.470,-0.365,0.329,0.892
1621162406970,2021-05-16T12.53.26.970,0.480,-0.368,0.325,0.892
1621162406980,2021-05-16T12.53.26.980,0.490,-0.369,0.319,0.893
1621162406990,2021-05-16T12.53.26.990,0.500,-0.375,0.314,0.893
1621162407000,2021-05-16T12.53.27.000,0.510,-0.378,0.310,0.892
1621162407010,2021-05-16T12.53.27.010,0.520,-0.383,0.309,0.895
1621162407020,2021-05-16T12.53.27.020,0.530,-0.387,0.307,0.894
1621162407030,2021-05-16T12.53.27.030,0.540,-0.393,0.304,0.895
1621162407040,2021-05-16T12.53.27.040,0.550,-0.399,0.301,0.898
1621162407050,2021-05-16T12.53.27.050,0.560,-0.406,0.298,0.900
1621162407060,2021-05-16T12.53.27.060,0.570,-0.410,0.293,0.899
1621162407070,2021-05-16T12.53.27.070,0.580,-0.414,0.293,0.901
1621162407080,2021-05-16T12.53.27.080,0.590,-0.415,0.292,0.906
1621162407090,2021-05-16T12.53.27.090,0.600,-0.418,0.292,0.908
1621162407100,2021-05-16T12.53.27.100,0.610,-0.422,0.293,0.908
1621162407110,2021-05-16T12.53.27.110,0.620,-0.425,0.297,0.908
1621162407120,2021-05-16T12.53.27.120,0.630,-0.428,0.304,0.910
1621162407130,2021-05-16T12.53.27.130,0.640,-0.425,0.308,0.909
1621162407140,2021-05-16T12.53.27.140,0.650,-0.418,0.313,0.906
1621162407150,2021-05-16T12.53.27.150,0.660,-0.414,0.315,0.909
1621162407160,2021-05-16T12.53.27.160,0.670,-0.406,0.320,0.910
1621162407170,2021-05-16T12.53.27.170,0.680,-0.398,0.326,0.910
1621162407180,2021-05-16T12.53.27.180,0.690,-0.392,0.329,0.906
1621162407190,2021-05-16T12.53.27.190,0.700,-0.389,0.334,0.909
1621162407200,2021-05-16T12.53.27.200,0.710,-0.385,0.338,0.905
1621162407210,2021-05-16T12.53.27.210,0.720,-0.381,0.342,0.903
1621162407220,2021-05-16T12.53.27.220,0.730,-0.377,0.348,0.901
1621162407230,2021-05-16T12.53.27.230,0.740,-0.367,0.351,0.899
1621162407240,2021-05-16T12.53.27.240,0.750,-0.361,0.352,0.896
1621162407250,2021-05-16T12.53.27.250,0.760,-0.351,0.352,0.894
1621162407260,2021-05-16T12.53.27.260,0.770,-0.343,0.348,0.887
1621162407270,2021-05-16T12.53.27.270,0.780,-0.340,0.344,0.884
1621162407280,2021-05-16T12.53.27.280,0.790,-0.344,0.338,0.884
1621162407290,2021-05-16T12.53.27.290,0.800,-0.345,0.333,0.881
1621162407300,2021-05-16T12.53.27.300,0.810,-0.346,0.329,0.881
1621162407310,2021-05-16T12.53.27.310,0.820,-0.349,0.322,0.881
1621162407320,2021-05-16T12.53.27.320,0.830,-0.353,0.316,0.883
1621162407330,2021-05-16T12.53.27.330,0.840,-0.355,0.311,0.885
1621162407340,2021-05-16T12.53.27.340,0.850,-0.360,0.305,0.890
1621162407350,2021-05-16T12.53.27.350,0.860,-0.363,0.300,0.893
1621162407360,2021-05-16T12.53.27.360,0.870,-0.364,0.294,0.899
1621162407370,2021-05-16T12.53.27.370,0.880,-0.370,0.292,0.906
1621162407380,2021-05-16T12.53.27.380,0.890,-0.373,0.291,0.909
1621162407390,2021-05-16T12.53.27.390,0.900,-0.375,0.291,0.916
1621162407400,2021-05-16T12.53.27.400,0.910,-0.384,0.294,0.921
1621162407410,2021-05-16T12.53.27.410,0.920,-0.390,0.295,0.926
1621162407420,2021-05-16T12.53.27.420,0.930,-0.391,0.300,0.930
1621162407430,2021-05-16T12.53.27.430,0.940,-0.396,0.301,0.933
1621162407440,2021-05-16T12.53.27.440,0.950,-0.399,0.305,0.933
1621162407450,2021-05-16T12.53.27.450,0.960,-0.401,0.309,0.931
1621162407460,2021-05-16T12.53.27.460,0.970,-0.403,0.313,0.926
1621162407470,2021-05-16T12.53.27.470,0.980,-0.402,0.314,0.920
1621162407480,2021-05-16T12.53.27.480,0.990,-0.405,0.315,0.913
1621162407490,2021-05-16T12.53.27.490,1.000,-0.407,0.318,0.912
1621162407500,2021-05-16T12.53.27.500,1.010,-0.406,0.319,0.906
1621162407510,2021-05-16T12.53.27.510,1.020,-0.405,0.325,0.901
1621162407520,2021-05-16T12.53.27.520,1.030,-0.403,0.329,0.893
1621162407530,2021-05-16T12.53.27.530,1.040,-0.401,0.328,0.885
1621162407540,2021-05-16T12.53.27.540,1.050,-0.402,0.328,0.878
1621162407550,2021-05-16T12.53.27.550,1.060,-0.402,0.329,0.876
1621162407560,2021-05-16T12.53.27.560,1.070,-0.401,0.332,0.878
1621162407570,2021-05-16T12.53.27.570,1.080,-0.399,0.332,0.875
1621162407580,2021-05-16T12.53.27.580,1.090,-0.398,0.333,0.874
1621162407590,2021-05-16T12.53.27.590,1.100,-0.391,0.334,0.877
1621162407600,2021-05-16T12.53.27.600,1.110,-0.386,0.333,0.881
1621162407610,2021-05-16T12.53.27.610,1.120,-0.383,0.331,0.885
1621162407620,2021-05-16T12.53.27.620,1.130,-0.380,0.331,0.888
1621162407630,2021-05-16T12.53.27.630,1.140,-0.378,0.329,0.892
1621162407640,2021-05-16T12.53.27.640,1.150,-0.376,0.331,0.898
1621162407650,2021-05-16T12.53.27.650,1.160,-0.376,0.328,0.898
1621162407660,2021-05-16T12.53.27.660,1.170,-0.376,0.325,0.905
1621162407670,2021-05-16T12.53.27.670,1.180,-0.373,0.326,0.908
1621162407680,2021-05-16T12.53.27.680,1.190,-0.369,0.324,0.912
1621162407690,2021-05-16T12.53.27.690,1.200,-0.365,0.321,0.915
1621162407700,2021-05-16T12.53.27.700,1.210,-0.364,0.317,0.916
1621162407710,2021-05-16T12.53.27.710,1.220,-0.363,0.317,0.913
1621162407720,2021-05-16T12.53.27.720,1.230,-0.364,0.312,0.913
1621162407730,2021-05-16T12.53.27.730,1.240,-0.363,0.310,0.916
1621162407740,2021-05-16T12.53.27.740,1.250,-0.363,0.309,0.915
1621162407750,2021-05-16T12.53.27.750,1.260,-0.367,0.305,0.913
1621162407760,2021-05-16T12.53.27.760,1.270,-0.369,0.305,0.911
1621162407770,2021-05-16T12.53.27.770,1.280,-0.371,0.303,0.910
1621162407780,2021-05-16T12.53.27.780,1.290,-0.369,0.303,0.908
1621162407790,2021-05-16T12.53.27.790,1.300,-0.370,0.304,0.910
1621162407800,2021-05-16T12.53.27.800,1.310,-0.370,0.304,0.910
1621162407810,2021-05-16T12.53.27.810,1.320,-0.370,0.307,0.910
1621162407820,2021-05-16T12.53.27.820,1.330,-0.372,0.311,0.909
1621162407830,2021-05-16T12.53.27.830,1.340,-0.374,0.313,0.912
1621162407840,2021-05-16T12.53.27.840,1.350,-0.376,0.313,0.910
1621162407850,2021-05-16T12.53.27.850,1.360,-0.375,0.315,0.909
1621162407860,2021-05-16T12.53.27.860,1.370,-0.375,0.319,0.908
1621162407870,2021-05-16T12.53.27.870,1.380,-0.378,0.324,0.906
1621162407880,2021-05-16T12.53.27.880,1.390,-0.375,0.328,0.906
1621162407890,2021-05-16T12.53.27.890,1.400,-0.374,0.333,0.904
1621162407900,2021-05-16T12.53.27.900,1.410,-0.377,0.332,0.907
1621162407910,2021-05-16T12.53.27.910,1.420,-0.374,0.335,0.903
1621162407920,2021-05-16T12.53.27.920,1.430,-0.371,0.338,0.900
1621162407930,2021-05-16T12.53.27.930,1.440,-0.373,0.338,0.897
1621162407940,2021-05-16T12.53.27.940,1.450,-0.374,0.333,0.896
1621162407950,2021-05-16T12.53.27.950,1.460,-0.375,0.330,0.893
1621162407960,2021-05-16T12.53.27.960,1.470,-0.380,0.327,0.890
1621162407970,2021-05-16T12.53.27.970,1.480,-0.380,0.325,0.890
1621162407980,2021-05-16T12.53.27.980,1.490,-0.383,0.322,0.892
1621162407990,2021-05-16T12.53.27.990,1.500,-0.382,0.319,0.892
1621162408000,2021-05-16T12.53.28.000,1.510,-0.382,0.318,0.896
1621162408010,2021-05-16T12.53.28.010,1.520,-0.381,0.317,0.898
1621162408020,2021-05-16T12.53.28.020,1.530,-0.380,0.313,0.900
1621162408030,2021-05-16T12.53.28.030,1.540,-0.382,0.310,0.901
1621162408040,2021-05-16T12.53.28.040,1.550,-0.385,0.311,0.900
1621162408050,2021-05-16T12.53.28.050,1.560,-0.385,0.309,0.903
1621162408060,2021-05-16T12.53.28.060,1.570,-0.388,0.307,0.904
1621162408070,2021-05-16T12.53.28.070,1.580,-0.390,0.306,0.911
1621162408080,2021-05-16T12.53.28.080,1.590,-0.389,0.303,0.911
1621162408090,2021-05-16T12.53.28.090,1.600,-0.390,0.304,0.914
1621162408100,2021-05-16T12.53.28.100,1.610,-0.387,0.307,0.914
1621162408110,2021-05-16T12.53.28.110,1.620,-0.385,0.309,0.914
1621162408120,2021-05-16T12.53.28.120,1.630,-0.381,0.311,0.915
1621162408130,2021-05-16T12.53.28.130,1.640,-0.376,0.315,0.916
1621162408140,2021-05-16T12.53.28.140,1.650,-0.376,0.321,0.914
1621162408150,2021-05-16T12.53.28.150,1.660,-0.373,0.322,0.912
1621162408160,2021-05-16T12.53.28.160,1.670,-0.372,0.324,0.909
1621162408170,2021-05-16T12.53.28.170,1.680,-0.369,0.326,0.906
1621162408180,2021-05-16T12.53.28.180,1.690,-0.369,0.327,0.904
1621162408190,2021-05-16T12.53.28.190,1.700,-0.369,0.328,0.901
1621162408200,2021-05-16T12.53.28.200,1.710,-0.370,0.331,0.901
1621162408210,2021-05-16T12.53.28.210,1.720,-0.367,0.328,0.898
1621162408220,2021-05-16T12.53.28.220,1.730,-0.366,0.329,0.895
1621162408230,2021-05-16T12.53.28.230,1.740,-0.364,0.329,0.893
1621162408240,2021-05-16T12.53.28.240,1.750,-0.366,0.327,0.891
1621162408250,2021-05-16T12.53.28.250,1.760,-0.370,0.324,0.890
1621162408260,2021-05-16T12.53.28.260,1.770,-0.374,0.317,0.892
1621162408270,2021-05-16T12.53.28.270,1.780,-0.378,0.316,0.893
1621162408280,2021-05-16T12.53.28.280,1.790,-0.382,0.317,0.894
1621162408290,2021-05-16T12.53.28.290,1.800,-0.384,0.316,0.896
1621162408300,2021-05-16T12.53.28.300,1.810,-0.385,0.315,0.900
1621162408310,2021-05-16T12.53.28.310,1.820,-0.387,0.314,0.905
1621162408320,2021-05-16T12.53.28.320,1.830,-0.389,0.314,0.908
1621162408330,2021-05-16T12.53.28.330,1.840,-0.390,0.316,0.909
1621162408340,2021-05-16T12.53.28.340,1.850,-0.389,0.316,0.914
1621162408350,2021-05-16T12.53.28.350,1.860,-0.387,0.317,0.916
1621162408360,2021-05-16T12.53.28.360,1.870,-0.386,0.321,0.918
1621162408370,2021-05-16T12.53.28.370,1.880,-0.383,0.320,0.920
1621162408380,2021-05-16T12.53.28.380,1.890,-0.380,0.322,0.919
1621162408390,2021-05-16T12.53.28.390,1.900,-0.379,0.324,0.918
1621162408400,2021-05-16T12.53.28.400,1.910,-0.377,0.323,0.917
1621162408410,2021-05-16T12.53.28.410,1.920,-0.374,0.324,0.907
1621162408420,2021-05-16T12.53.28.420,1.930,-0.375,0.324,0.901
1621162408430,2021-05-16T12.53.28.430,1.940,-0.374,0.324,0.900
1621162408440,2021-05-16T12.53.28.440,1.950,-0.372,0.325,0.895
1621162408450,2021-05-16T12.53.28.450,1.960,-0.371,0.322,0.890
1621162408460,2021-05-16T12.53.28.460,1.970,-0.373,0.318,0.885
1621162408470,2021-05-16T12.53.28.470,1.980,-0.375,0.315,0.881
1621162408480,2021-05-16T12.53.28.480,1.990,-0.380,0.313,0.880
1621162408490,2021-05-16T12.53.28.490,2.000,-0.388,0.312,0.881
1621162408500,2021-05-16T12.53.28.500,2.010,-0.394,0.309,0.881
1621162408510,2021-05-16T12.53.28.510,2.020,-0.396,0.309,0.885
1621162408520,2021-05-16T12.53.28.520,2.030,-0.399,0.307,0.889
1621162408530,2021-05-16T12.53.28.530,2.040,-0.401,0.308,0.895
1621162408540,2021-05-16T12.53.28.540,2.050,-0.403,0.311,0.899
1621162408550,2021-05-16T12.53.28.550,2.060,-0.404,0.313,0.904
1621162408560,2021-05-16T12.53.28.560,2.070,-0.404,0.313,0.910
1621162408570,2021-05-16T12.53.28.570,2.080,-0.404,0.315,0.909
1621162408580,2021-05-16T12.53.28.580,2.090,-0.407,0.319,0.909
1621162408590,2021-05-16T12.53.28.590,2.100,-0.408,0.324,0.909
1621162408600,2021-05-16T12.53.28.600,2.110,-0.409,0.324,0.912
1621162408610,2021-05-16T12.53.28.610,2.120,-0.408,0.327,0.911
1621162408620,2021-05-16T12.53.28.620,2.130,-0.403,0.329,0.907
1621162408630,2021-05-16T12.53.28.630,2.140,-0.399,0.326,0.902
1621162408640,2021-05-16T12.53.28.640,2.150,-0.396,0.327,0.898
1621162408650,2021-05-16T12.53.28.650,2.160,-0.393,0.329,0.895
1621162408660,2021-05-16T12.53.28.660,2.170,-0.391,0.330,0.892
1621162408670,2021-05-16T12.53.28.670,2.180,-0.392,0.328,0.893
1621162408680,2021-05-16T12.53.28.680,2.190,-0.390,0.328,0.888
1621162408690,2021-05-16T12.53.28.690,2.200,-0.386,0.327,0.887
1621162408700,2021-05-16T12.53.28.700,2.210,-0.382,0.325,0.886
1621162408710,2021-05-16T12.53.28.710,2.220,-0.380,0.324,0.888
1621162408720,2021-05-16T12.53.28.720,2.230,-0.376,0.324,0.890
1621162408730,2021-05-16T12.53.28.730,2.240,-0.370,0.324,0.889
1621162408740,2021-05-16T12.53.28.740,2.250,-0.369,0.324,0.894
1621162408750,2021-05-16T12.53.28.750,2.260,-0.370,0.323,0.899
1621162408760,2021-05-16T12.53.28.760,2.270,-0.367,0.322,0.899
1621162408770,2021-05-16T12.53.28.770,2.280,-0.364,0.320,0.902
1621162408780,2021-05-16T12.53.28.780,2.290,-0.366,0.320,0.907
1621162408790,2021-05-16T12.53.28.790,2.300,-0.363,0.318,0.905
1621162408800,2021-05-16T12.53.28.800,2.310,-0.363,0.315,0.906
1621162408810,2021-05-16T12.53.28.810,2.320,-0.366,0.314,0.910
1621162408820,2021-05-16T12.53.28.820,2.330,-0.366,0.312,0.910
1621162408830,2021-05-16T12.53.28.830,2.340,-0.370,0.307,0.912
1621162408840,2021-05-16T12.53.28.840,2.350,-0.374,0.305,0.911
1621162408850,2021-05-16T12.53.28.850,2.360,-0.374,0.308,0.914
1621162408860,2021-05-16T12.53.28.860,2.370,-0.377,0.309,0.913
1621162408870,2021-05-16T12.53.28.870,2.380,-0.378,0.310,0.912
1621162408880,2021-05-16T12.53.28.880,2.390,-0.379,0.315,0.915
1621162408890,2021-05-16T12.53.28.890,2.400,-0.377,0.315,0.913
1621162408900,2021-05-16T12.53.28.900,2.410,-0.381,0.318,0.911
1621162408910,2021-05-16T12.53.28.910,2.420,-0.378,0.322,0.912
1621162408920,2021-05-16T12.53.28.920,2.430,-0.377,0.324,0.910
1621162408930,2021-05-16T12.53.28.930,2.440,-0.379,0.326,0.910
1621162408940,2021-05-16T12.53.28.940,2.450,-0.378,0.327,0.913
1621162408950,2021-05-16T12.53.28.950,2.460,-0.381,0.325,0.906
1621162408960,2021-05-16T12.53.28.960,2.470,-0.382,0.325,0.904
1621162408970,2021-05-16T12.53.28.970,2.480,-0.382,0.326,0.902
1621162408980,2021-05-16T12.53.28.980,2.490,-0.383,0.327,0.901
1621162408990,2021-05-16T12.53.28.990,2.500,-0.383,0.328,0.896
1621162409000,2021-05-16T12.53.29.000,2.510,-0.381,0.328,0.894
1621162409010,2021-05-16T12.53.29.010,2.520,-0.384,0.326,0.892
1621162409020,2021-05-16T12.53.29.020,2.530,-0.382,0.324,0.892
1621162409030,2021-05-16T12.53.29.030,2.540,-0.382,0.325,0.890
1621162409040,2021-05-16T12.53.29.040,2.550,-0.382,0.325,0.892
1621162409050,2021-05-16T12.53.29.050,2.560,-0.381,0.325,0.890
1621162409060,2021-05-16T12.53.29.060,2.570,-0.382,0.324,0.894
1621162409070,2021-05-16T12.53.29.070,2.580,-0.379,0.322,0.896
1621162409080,2021-05-16T12.53.29.080,2.590,-0.381,0.323,0.897
1621162409090,2021-05-16T12.53.29.090,2.600,-0.379,0.321,0.901
1621162409100,2021-05-16T12.53.29.100,2.610,-0.378,0.320,0.902
1621162409110,2021-05-16T12.53.29.110,2.620,-0.378,0.323,0.903
1621162409120,2021-05-16T12.53.29.120,2.630,-0.375,0.320,0.902
1621162409130,2021-05-16T12.53.29.130,2.640,-0.375,0.320,0.905
1621162409140,2021-05-16T12.53.29.140,2.650,-0.375,0.320,0.904
1621162409150,2021-05-16T12.53.29.150,2.660,-0.375,0.323,0.904
1621162409160,2021-05-16T12.53.29.160,2.670,-0.378,0.319,0.904
