epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1618392531231,2021-04-14T11.28.51.231,0.000,-1.951,27.927,16.707
1618392531242,2021-04-14T11.28.51.242,0.011,-1.768,27.439,16.402
1618392531252,2021-04-14T11.28.51.252,0.021,-2.805,22.622,14.329
1618392531262,2021-04-14T11.28.51.262,0.031,-4.390,14.512,11.646
1618392531271,2021-04-14T11.28.51.271,0.040,-5.427,6.037,9.878
1618392531281,2021-04-14T11.28.51.281,0.050,-4.756,-1.890,8.902
1618392531291,2021-04-14T11.28.51.291,0.060,-3.902,-8.720,8.963
1618392531302,2021-04-14T11.28.51.302,0.071,-3.110,-14.024,9.451
1618392531312,2021-04-14T11.28.51.312,0.081,-1.951,-17.744,10.244
1618392531322,2021-04-14T11.28.51.322,0.091,-1.098,-19.573,11.402
1618392531331,2021-04-14T11.28.51.331,0.100,-0.976,-19.451,12.134
1618392531341,2021-04-14T11.28.51.341,0.110,0.061,-17.683,12.561
1618392531352,2021-04-14T11.28.51.352,0.121,1.524,-14.756,13.293
1618392531362,2021-04-14T11.28.51.362,0.131,2.988,-10.854,14.085
1618392531372,2021-04-14T11.28.51.372,0.141,5.122,-6.646,15.183
1618392531382,2021-04-14T11.28.51.382,0.151,6.707,-2.744,16.707
1618392531391,2021-04-14T11.28.51.391,0.160,7.805,1.585,18.354
1618392531401,2021-04-14T11.28.51.401,0.170,8.963,6.037,19.878
1618392531412,2021-04-14T11.28.51.412,0.181,9.939,10.610,21.037
1618392531422,2021-04-14T11.28.51.422,0.191,10.244,15.671,21.646
1618392531432,2021-04-14T11.28.51.432,0.201,10.061,20.000,22.134
1618392531441,2021-04-14T11.28.51.441,0.210,10.183,23.537,22.744
1618392531451,2021-04-14T11.28.51.451,0.220,10.061,26.159,23.171
1618392531461,2021-04-14T11.28.51.461,0.230,9.817,27.683,23.354
1618392531472,2021-04-14T11.28.51.472,0.241,9.451,27.927,23.232
1618392531482,2021-04-14T11.28.51.482,0.251,8.963,27.622,22.988
1618392531492,2021-04-14T11.28.51.492,0.261,8.293,27.622,22.439
1618392531501,2021-04-14T11.28.51.501,0.270,7.073,27.622,21.951
1618392531511,2021-04-14T11.28.51.511,0.280,5.244,26.768,21.463
1618392531521,2021-04-14T11.28.51.521,0.290,3.598,24.390,21.159
1618392531532,2021-04-14T11.28.51.532,0.301,2.012,21.098,21.159
1618392531542,2021-04-14T11.28.51.542,0.311,0.244,17.500,21.159
1618392531552,2021-04-14T11.28.51.552,0.321,-1.585,13.598,20.976
1618392531561,2021-04-14T11.28.51.561,0.330,-3.476,9.695,20.610
1618392531571,2021-04-14T11.28.51.571,0.340,-5.122,5.671,19.756
1618392531582,2021-04-14T11.28.51.582,0.351,-6.585,1.585,18.598
1618392531592,2021-04-14T11.28.51.592,0.361,-7.622,-2.378,17.439
1618392531602,2021-04-14T11.28.51.602,0.371,-8.902,-5.732,15.793
1618392531611,2021-04-14T11.28.51.611,0.380,-10.122,-8.841,13.963
1618392531621,2021-04-14T11.28.51.621,0.390,-11.524,-11.768,11.890
1618392531631,2021-04-14T11.28.51.631,0.400,-12.500,-14.390,9.756
1618392531642,2021-04-14T11.28.51.642,0.411,-12.622,-16.646,7.622
1618392531652,2021-04-14T11.28.51.652,0.421,-12.500,-18.598,5.671
1618392531662,2021-04-14T11.28.51.662,0.431,-11.890,-19.817,4.085
1618392531671,2021-04-14T11.28.51.671,0.440,-11.402,-19.695,2.744
1618392531681,2021-04-14T11.28.51.681,0.450,-11.524,-18.963,1.524
1618392531691,2021-04-14T11.28.51.691,0.460,-12.195,-18.232,0.671
1618392531702,2021-04-14T11.28.51.702,0.471,-12.378,-17.988,-0.061
1618392531712,2021-04-14T11.28.51.712,0.481,-11.951,-17.683,-0.854
1618392531721,2021-04-14T11.28.51.721,0.490,-10.854,-17.073,-1.524
1618392531731,2021-04-14T11.28.51.731,0.500,-9.329,-15.976,-2.195
1618392531741,2021-04-14T11.28.51.741,0.510,-7.134,-14.451,-2.805
1618392531751,2021-04-14T11.28.51.751,0.520,-4.817,-12.805,-3.354
1618392531762,2021-04-14T11.28.51.762,0.531,-2.622,-10.793,-3.963
1618392531772,2021-04-14T11.28.51.772,0.541,-0.305,-8.232,-4.634
1618392531781,2021-04-14T11.28.51.781,0.550,1.646,-5.366,-5.366
1618392531791,2021-04-14T11.28.51.791,0.560,3.537,-2.561,-5.854
1618392531801,2021-04-14T11.28.51.801,0.570,6.220,0.305,-6.098
1618392531811,2021-04-14T11.28.51.811,0.580,8.780,3.171,-5.976
1618392531822,2021-04-14T11.28.51.822,0.591,10.854,5.793,-5.671
1618392531832,2021-04-14T11.28.51.832,0.601,12.744,7.988,-5.244
1618392531841,2021-04-14T11.28.51.841,0.610,14.451,10.305,-4.817
1618392531851,2021-04-14T11.28.51.851,0.620,15.671,12.500,-4.451
1618392531861,2021-04-14T11.28.51.861,0.630,16.524,14.390,-4.146
1618392531872,2021-04-14T11.28.51.872,0.641,17.317,16.524,-3.963
1618392531882,2021-04-14T11.28.51.882,0.651,17.805,18.537,-4.146
1618392531891,2021-04-14T11.28.51.891,0.660,18.354,20.061,-4.329
1618392531901,2021-04-14T11.28.51.901,0.670,19.268,20.915,-4.695
1618392531911,2021-04-14T11.28.51.911,0.680,20.122,21.707,-4.878
1618392531921,2021-04-14T11.28.51.921,0.690,20.488,22.744,-4.817
1618392531932,2021-04-14T11.28.51.932,0.701,20.488,24.207,-4.451
1618392531942,2021-04-14T11.28.51.942,0.711,20.427,25.244,-3.780
1618392531951,2021-04-14T11.28.51.951,0.720,19.939,26.037,-2.622
1618392531961,2021-04-14T11.28.51.961,0.730,19.573,26.646,-1.341
1618392531971,2021-04-14T11.28.51.971,0.740,18.537,26.159,0.183
1618392531981,2021-04-14T11.28.51.981,0.750,17.073,25.305,1.646
1618392531992,2021-04-14T11.28.51.992,0.761,16.280,23.659,3.110
1618392532002,2021-04-14T11.28.52.002,0.771,15.244,21.524,4.512
1618392532011,2021-04-14T11.28.52.011,0.780,13.537,18.720,5.671
1618392532021,2021-04-14T11.28.52.021,0.790,11.524,15.183,6.402
1618392532031,2021-04-14T11.28.52.031,0.800,9.024,11.037,6.768
1618392532041,2021-04-14T11.28.52.041,0.810,6.341,6.707,7.012
1618392532052,2021-04-14T11.28.52.052,0.821,4.146,2.683,7.073
1618392532062,2021-04-14T11.28.52.062,0.831,2.988,-0.549,6.768
1618392532071,2021-04-14T11.28.52.071,0.840,1.707,-2.805,6.280
1618392532081,2021-04-14T11.28.52.081,0.850,0.427,-3.902,5.549
1618392532091,2021-04-14T11.28.52.091,0.860,-0.427,-4.695,4.634
1618392532102,2021-04-14T11.28.52.102,0.871,-0.976,-4.817,3.598
1618392532112,2021-04-14T11.28.52.112,0.881,-1.220,-3.659,2.378
1618392532121,2021-04-14T11.28.52.121,0.890,-1.037,-1.402,1.159
1618392532131,2021-04-14T11.28.52.131,0.900,-0.732,1.463,0.122
1618392532141,2021-04-14T11.28.52.141,0.910,-0.244,4.573,-0.732
1618392532151,2021-04-14T11.28.52.151,0.920,-0.244,7.439,-1.585
