epoc (ms),timestamp (+0200),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1618392531221,2021-04-14T11.28.51.221,0.000,-0.025,-0.958,0.221
1618392531231,2021-04-14T11.28.51.231,0.010,-0.053,-0.972,0.221
1618392531242,2021-04-14T11.28.51.242,0.021,-0.071,-0.972,0.213
1618392531252,2021-04-14T11.28.51.252,0.031,-0.085,-0.965,0.206
1618392531262,2021-04-14T11.28.51.262,0.041,-0.095,-0.983,0.206
1618392531271,2021-04-14T11.28.51.271,0.050,-0.086,-1.025,0.199
1618392531281,2021-04-14T11.28.51.281,0.060,-0.083,-1.028,0.185
1618392531291,2021-04-14T11.28.51.291,0.070,-0.082,-1.014,0.180
1618392531302,2021-04-14T11.28.51.302,0.081,-0.072,-1.014,0.166
1618392531312,2021-04-14T11.28.51.312,0.091,-0.063,-0.994,0.139
1618392531322,2021-04-14T11.28.51.322,0.101,-0.060,-0.980,0.127
1618392531331,2021-04-14T11.28.51.331,0.110,-0.056,-1.002,0.120
1618392531341,2021-04-14T11.28.51.341,0.120,-0.058,-1.018,0.111
1618392531352,2021-04-14T11.28.51.352,0.131,-0.067,-1.021,0.103
1618392531362,2021-04-14T11.28.51.362,0.141,-0.075,-1.028,0.096
1618392531372,2021-04-14T11.28.51.372,0.151,-0.083,-1.019,0.085
1618392531382,2021-04-14T11.28.51.382,0.161,-0.098,-1.007,0.083
1618392531391,2021-04-14T11.28.51.391,0.170,-0.109,-1.004,0.082
1618392531401,2021-04-14T11.28.51.401,0.180,-0.106,-0.998,0.077
1618392531412,2021-04-14T11.28.51.412,0.191,-0.086,-0.986,0.072
1618392531422,2021-04-14T11.28.51.422,0.201,-0.073,-0.984,0.076
1618392531432,2021-04-14T11.28.51.432,0.211,-0.104,-0.996,0.084
1618392531441,2021-04-14T11.28.51.441,0.220,-0.127,-1.010,0.087
1618392531451,2021-04-14T11.28.51.451,0.230,-0.137,-1.015,0.092
1618392531461,2021-04-14T11.28.51.461,0.240,-0.155,-1.029,0.090
1618392531472,2021-04-14T11.28.51.472,0.251,-0.167,-1.044,0.084
1618392531482,2021-04-14T11.28.51.482,0.261,-0.159,-1.045,0.081
1618392531492,2021-04-14T11.28.51.492,0.271,-0.149,-1.038,0.078
1618392531501,2021-04-14T11.28.51.501,0.280,-0.154,-1.034,0.085
1618392531511,2021-04-14T11.28.51.511,0.290,-0.165,-1.044,0.098
1618392531521,2021-04-14T11.28.51.521,0.300,-0.174,-1.042,0.104
1618392531532,2021-04-14T11.28.51.532,0.311,-0.184,-1.029,0.116
1618392531542,2021-04-14T11.28.51.542,0.321,-0.191,-1.015,0.128
1618392531551,2021-04-14T11.28.51.551,0.330,-0.197,-1.007,0.136
1618392531561,2021-04-14T11.28.51.561,0.340,-0.188,-0.999,0.137
1618392531571,2021-04-14T11.28.51.571,0.350,-0.188,-0.988,0.140
1618392531582,2021-04-14T11.28.51.582,0.361,-0.201,-0.979,0.142
1618392531592,2021-04-14T11.28.51.592,0.371,-0.196,-0.971,0.138
1618392531602,2021-04-14T11.28.51.602,0.381,-0.201,-0.961,0.139
1618392531611,2021-04-14T11.28.51.611,0.390,-0.211,-0.955,0.135
1618392531621,2021-04-14T11.28.51.621,0.400,-0.224,-0.956,0.145
1618392531631,2021-04-14T11.28.51.631,0.410,-0.235,-0.973,0.152
1618392531642,2021-04-14T11.28.51.642,0.421,-0.234,-0.983,0.154
1618392531652,2021-04-14T11.28.51.652,0.431,-0.229,-0.979,0.152
1618392531662,2021-04-14T11.28.51.662,0.441,-0.217,-0.959,0.149
1618392531671,2021-04-14T11.28.51.671,0.450,-0.199,-0.936,0.146
1618392531681,2021-04-14T11.28.51.681,0.460,-0.204,-0.924,0.145
1618392531691,2021-04-14T11.28.51.691,0.470,-0.218,-0.933,0.149
1618392531702,2021-04-14T11.28.51.702,0.481,-0.233,-0.944,0.158
1618392531712,2021-04-14T11.28.51.712,0.491,-0.241,-0.953,0.162
1618392531721,2021-04-14T11.28.51.721,0.500,-0.249,-0.961,0.169
1618392531731,2021-04-14T11.28.51.731,0.510,-0.253,-0.973,0.164
1618392531741,2021-04-14T11.28.51.741,0.520,-0.257,-0.979,0.153
