epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1621262936785,2021-05-17T16.48.56.785,0.000,-0.732,0.122,-0.366
1621262936795,2021-05-17T16.48.56.795,0.010,-0.305,-0.244,-0.549
1621262936805,2021-05-17T16.48.56.805,0.020,-0.610,0.244,-0.366
1621262936815,2021-05-17T16.48.56.815,0.030,-0.610,0.732,-0.244
1621262936825,2021-05-17T16.48.56.825,0.040,-0.549,1.037,-0.488
1621262936835,2021-05-17T16.48.56.835,0.050,-0.488,1.098,-0.488
1621262936845,2021-05-17T16.48.56.845,0.060,-0.183,0.183,-0.244
1621262936855,2021-05-17T16.48.56.855,0.070,0.000,-0.305,-0.183
1621262936865,2021-05-17T16.48.56.865,0.080,0.122,-0.061,-0.122
1621262936875,2021-05-17T16.48.56.875,0.090,0.183,0.061,0.061
1621262936885,2021-05-17T16.48.56.885,0.100,0.122,-0.061,0.122
1621262936895,2021-05-17T16.48.56.895,0.110,0.183,-0.122,0.183
1621262936905,2021-05-17T16.48.56.905,0.120,0.183,0.000,0.183
1621262936915,2021-05-17T16.48.56.915,0.130,0.122,0.122,0.183
1621262936925,2021-05-17T16.48.56.925,0.140,0.061,0.061,-0.061
1621262936935,2021-05-17T16.48.56.935,0.150,0.061,0.061,-0.244
1621262936945,2021-05-17T16.48.56.945,0.160,0.183,0.122,0.000
1621262936955,2021-05-17T16.48.56.955,0.170,0.244,0.061,0.427
1621262936965,2021-05-17T16.48.56.965,0.180,0.427,-0.183,0.732
1621262936975,2021-05-17T16.48.56.975,0.190,0.610,-0.671,0.915
1621262936985,2021-05-17T16.48.56.985,0.200,0.366,-0.915,1.098
1621262936995,2021-05-17T16.48.56.995,0.210,0.122,-1.098,0.854
1621262937005,2021-05-17T16.48.57.005,0.220,0.122,-1.098,0.427
1621262937015,2021-05-17T16.48.57.015,0.230,0.183,-1.098,0.244
1621262937025,2021-05-17T16.48.57.025,0.240,0.244,-0.732,0.000
1621262937035,2021-05-17T16.48.57.035,0.250,0.122,0.061,-0.488
1621262937045,2021-05-17T16.48.57.045,0.260,0.183,0.549,-0.732
1621262937055,2021-05-17T16.48.57.055,0.270,0.427,0.305,-0.732
1621262937065,2021-05-17T16.48.57.065,0.280,0.183,-0.305,-0.305
1621262937075,2021-05-17T16.48.57.075,0.290,0.122,-0.793,-0.183
1621262937085,2021-05-17T16.48.57.085,0.300,-0.244,-0.732,-0.366
1621262937095,2021-05-17T16.48.57.095,0.310,-0.244,-0.610,-0.427
1621262937105,2021-05-17T16.48.57.105,0.320,-0.244,-0.549,-0.427
1621262937115,2021-05-17T16.48.57.115,0.330,-0.671,-0.244,-0.427
1621262937125,2021-05-17T16.48.57.125,0.340,-0.488,-0.488,-0.549
1621262937135,2021-05-17T16.48.57.135,0.350,-0.305,-0.549,-0.671
1621262937145,2021-05-17T16.48.57.145,0.360,-0.427,-0.122,-0.732
1621262937155,2021-05-17T16.48.57.155,0.370,-0.488,-0.183,-0.732
1621262937165,2021-05-17T16.48.57.165,0.380,-0.427,-0.122,-0.854
1621262937175,2021-05-17T16.48.57.175,0.390,-0.183,-0.122,-0.610
1621262937185,2021-05-17T16.48.57.185,0.400,-0.061,-0.427,-0.671
1621262937195,2021-05-17T16.48.57.195,0.410,-0.061,-0.305,-0.915
1621262937205,2021-05-17T16.48.57.205,0.420,-0.122,-0.244,-1.037
1621262937215,2021-05-17T16.48.57.215,0.430,0.061,-0.366,-0.976
1621262937225,2021-05-17T16.48.57.225,0.440,0.488,-0.854,-0.549
1621262937235,2021-05-17T16.48.57.235,0.450,0.793,-0.915,-0.427
1621262937245,2021-05-17T16.48.57.245,0.460,0.854,-0.122,-0.793
1621262937255,2021-05-17T16.48.57.255,0.470,0.610,0.305,-1.037
1621262937265,2021-05-17T16.48.57.265,0.480,0.305,0.427,-1.098
1621262937275,2021-05-17T16.48.57.275,0.490,0.122,0.610,-1.037
1621262937285,2021-05-17T16.48.57.285,0.500,0.061,0.122,-0.976
1621262937295,2021-05-17T16.48.57.295,0.510,0.122,-0.122,-1.037
1621262937305,2021-05-17T16.48.57.305,0.520,0.183,0.122,-1.098
1621262937315,2021-05-17T16.48.57.315,0.530,0.183,0.061,-1.098
1621262937325,2021-05-17T16.48.57.325,0.540,0.366,0.122,-0.671
1621262937335,2021-05-17T16.48.57.335,0.550,0.549,-0.122,-0.488
1621262937345,2021-05-17T16.48.57.345,0.560,0.488,-0.366,-0.671
1621262937355,2021-05-17T16.48.57.355,0.570,0.549,-0.061,-0.976
1621262937365,2021-05-17T16.48.57.365,0.580,0.671,0.671,-1.098
1621262937375,2021-05-17T16.48.57.375,0.590,0.549,1.037,-1.037
1621262937385,2021-05-17T16.48.57.385,0.600,0.671,1.159,-1.159
1621262937395,2021-05-17T16.48.57.395,0.610,0.793,0.549,-1.402
1621262937405,2021-05-17T16.48.57.405,0.620,0.671,0.305,-1.341
1621262937415,2021-05-17T16.48.57.415,0.630,0.671,0.793,-1.098
1621262937425,2021-05-17T16.48.57.425,0.640,0.488,0.854,-0.915
1621262937435,2021-05-17T16.48.57.435,0.650,0.366,0.732,-1.098
1621262937445,2021-05-17T16.48.57.445,0.660,0.305,0.488,-1.098
1621262937455,2021-05-17T16.48.57.455,0.670,0.488,0.305,-0.915
1621262937465,2021-05-17T16.48.57.465,0.680,0.305,0.366,-0.793
1621262937475,2021-05-17T16.48.57.475,0.690,0.183,0.244,-0.915
1621262937485,2021-05-17T16.48.57.485,0.700,0.366,0.183,-0.976
1621262937495,2021-05-17T16.48.57.495,0.710,0.366,0.488,-0.854
1621262937505,2021-05-17T16.48.57.505,0.720,0.427,0.610,-0.671
1621262937515,2021-05-17T16.48.57.515,0.730,0.488,0.549,-0.549
1621262937525,2021-05-17T16.48.57.525,0.740,0.549,0.488,-0.610
1621262937535,2021-05-17T16.48.57.535,0.750,0.915,0.244,-0.488
1621262937545,2021-05-17T16.48.57.545,0.760,0.976,0.244,-0.183
1621262937555,2021-05-17T16.48.57.555,0.770,0.976,0.488,-0.061
1621262937565,2021-05-17T16.48.57.565,0.780,0.793,0.793,-0.305
1621262937575,2021-05-17T16.48.57.575,0.790,0.610,0.976,-0.610
1621262937585,2021-05-17T16.48.57.585,0.800,0.488,0.732,-0.793
1621262937595,2021-05-17T16.48.57.595,0.810,0.610,-0.122,-0.610
1621262937605,2021-05-17T16.48.57.605,0.820,0.732,-0.427,-0.183
1621262937615,2021-05-17T16.48.57.615,0.830,0.732,-0.427,-0.183
1621262937625,2021-05-17T16.48.57.625,0.840,0.549,0.122,-0.488
1621262937635,2021-05-17T16.48.57.635,0.850,0.427,0.671,-0.671
1621262937645,2021-05-17T16.48.57.645,0.860,0.366,0.671,-0.915
1621262937655,2021-05-17T16.48.57.655,0.870,0.244,0.305,-0.732
1621262937665,2021-05-17T16.48.57.665,0.880,0.427,0.000,-0.488
1621262937675,2021-05-17T16.48.57.675,0.890,0.793,-0.061,-0.305
1621262937685,2021-05-17T16.48.57.685,0.900,0.854,0.122,-0.183
1621262937695,2021-05-17T16.48.57.695,0.910,0.854,0.427,-0.183
1621262937705,2021-05-17T16.48.57.705,0.920,0.610,0.488,-0.366
1621262937715,2021-05-17T16.48.57.715,0.930,0.488,0.366,-0.366
1621262937725,2021-05-17T16.48.57.725,0.940,0.427,0.366,-0.122
1621262937735,2021-05-17T16.48.57.735,0.950,0.366,0.366,0.000
1621262937745,2021-05-17T16.48.57.745,0.960,0.305,0.427,-0.183
1621262937755,2021-05-17T16.48.57.755,0.970,0.122,0.671,-0.427
1621262937765,2021-05-17T16.48.57.765,0.980,0.000,0.793,-0.549
1621262937775,2021-05-17T16.48.57.775,0.990,-0.061,0.732,-0.610
1621262937785,2021-05-17T16.48.57.785,1.000,0.061,0.549,-0.427
1621262937795,2021-05-17T16.48.57.795,1.010,0.183,0.122,-0.244
1621262937805,2021-05-17T16.48.57.805,1.020,0.244,-0.244,-0.366
1621262937815,2021-05-17T16.48.57.815,1.030,0.305,0.122,-0.610
1621262937825,2021-05-17T16.48.57.825,1.040,0.244,0.793,-0.854
1621262937835,2021-05-17T16.48.57.835,1.050,0.183,1.159,-0.976
1621262937845,2021-05-17T16.48.57.845,1.060,0.427,1.098,-0.671
1621262937855,2021-05-17T16.48.57.855,1.070,0.549,0.732,-0.366
1621262937865,2021-05-17T16.48.57.865,1.080,0.488,0.427,-0.427
1621262937875,2021-05-17T16.48.57.875,1.090,0.549,-0.122,-0.488
1621262937885,2021-05-17T16.48.57.885,1.100,0.427,0.061,-0.488
1621262937895,2021-05-17T16.48.57.895,1.110,0.305,0.488,-0.366
1621262937905,2021-05-17T16.48.57.905,1.120,0.244,0.427,-0.427
1621262937915,2021-05-17T16.48.57.915,1.130,0.122,0.427,-0.427
1621262937925,2021-05-17T16.48.57.925,1.140,0.183,0.427,-0.671
1621262937935,2021-05-17T16.48.57.935,1.150,0.244,0.610,-0.732
1621262937945,2021-05-17T16.48.57.945,1.160,0.305,0.671,-0.854
1621262937955,2021-05-17T16.48.57.955,1.170,0.366,0.488,-0.854
1621262937965,2021-05-17T16.48.57.965,1.180,0.549,-0.183,-0.671
1621262937975,2021-05-17T16.48.57.975,1.190,0.732,-0.610,-0.305
1621262937985,2021-05-17T16.48.57.985,1.200,0.610,0.000,-0.183
1621262937995,2021-05-17T16.48.57.995,1.210,0.305,0.854,-0.427
1621262938005,2021-05-17T16.48.58.005,1.220,-0.061,1.220,-0.610
1621262938015,2021-05-17T16.48.58.015,1.230,-0.061,1.220,-0.793
1621262938025,2021-05-17T16.48.58.025,1.240,-0.061,1.098,-0.793
1621262938035,2021-05-17T16.48.58.035,1.250,0.122,0.549,-0.732
1621262938045,2021-05-17T16.48.58.045,1.260,0.244,0.000,-0.793
1621262938055,2021-05-17T16.48.58.055,1.270,0.305,0.061,-0.610
1621262938065,2021-05-17T16.48.58.065,1.280,0.305,0.244,-0.549
1621262938075,2021-05-17T16.48.58.075,1.290,0.183,0.549,-0.671
1621262938085,2021-05-17T16.48.58.085,1.300,0.305,1.463,-0.915
1621262938095,2021-05-17T16.48.58.095,1.310,0.366,1.524,-0.732
1621262938105,2021-05-17T16.48.58.105,1.320,0.488,0.549,-0.671
1621262938115,2021-05-17T16.48.58.115,1.330,0.732,0.244,-0.793
1621262938125,2021-05-17T16.48.58.125,1.340,0.915,0.427,-0.793
1621262938135,2021-05-17T16.48.58.135,1.350,1.098,0.549,-0.549
1621262938145,2021-05-17T16.48.58.145,1.360,1.037,0.427,-0.122
1621262938155,2021-05-17T16.48.58.155,1.370,0.671,0.366,-0.061
1621262938165,2021-05-17T16.48.58.165,1.380,0.488,0.305,-0.488
1621262938175,2021-05-17T16.48.58.175,1.390,0.183,0.427,-0.549
1621262938185,2021-05-17T16.48.58.185,1.400,0.000,0.976,-0.671
1621262938195,2021-05-17T16.48.58.195,1.410,0.000,1.098,-0.793
1621262938205,2021-05-17T16.48.58.205,1.420,0.122,0.610,-0.854
1621262938215,2021-05-17T16.48.58.215,1.430,0.427,0.061,-0.610
1621262938225,2021-05-17T16.48.58.225,1.440,0.610,0.061,-0.061
1621262938235,2021-05-17T16.48.58.235,1.450,0.549,0.061,0.000
1621262938245,2021-05-17T16.48.58.245,1.460,0.427,0.305,-0.244
1621262938255,2021-05-17T16.48.58.255,1.470,0.183,0.549,-0.305
1621262938265,2021-05-17T16.48.58.265,1.480,0.061,0.122,-0.183
1621262938275,2021-05-17T16.48.58.275,1.490,0.000,-0.244,-0.305
