epoc (ms),timestamp (+0200),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1619280372602,2021-04-24T18.06.12.602,0.000,-1.341,-3.476,-2.378
1619280372612,2021-04-24T18.06.12.612,0.010,-1.037,-3.476,-2.134
1619280372622,2021-04-24T18.06.12.622,0.020,-0.366,-4.085,-1.646
1619280372632,2021-04-24T18.06.12.632,0.030,-0.244,-2.073,-0.793
1619280372642,2021-04-24T18.06.12.642,0.040,-0.610,0.915,1.159
1619280372652,2021-04-24T18.06.12.652,0.050,-0.671,4.878,2.561
1619280372662,2021-04-24T18.06.12.662,0.060,-0.793,7.866,2.500
1619280372672,2021-04-24T18.06.12.672,0.070,-0.427,10.366,2.683
1619280372682,2021-04-24T18.06.12.682,0.080,0.183,12.744,2.073
1619280372692,2021-04-24T18.06.12.692,0.090,1.280,15.000,1.159
1619280372702,2021-04-24T18.06.12.702,0.100,2.805,11.463,0.366
1619280372712,2021-04-24T18.06.12.712,0.110,3.049,9.207,-1.463
1619280372722,2021-04-24T18.06.12.722,0.120,2.378,11.829,-0.793
1619280372732,2021-04-24T18.06.12.732,0.130,1.098,10.000,1.037
1619280372742,2021-04-24T18.06.12.742,0.140,0.183,6.037,-1.037
1619280372752,2021-04-24T18.06.12.752,0.150,0.671,3.963,-3.902
1619280372762,2021-04-24T18.06.12.762,0.160,1.220,1.707,-4.451
1619280372772,2021-04-24T18.06.12.772,0.170,0.549,1.524,-3.476
1619280372782,2021-04-24T18.06.12.782,0.180,-0.549,1.098,-2.073
1619280372792,2021-04-24T18.06.12.792,0.190,-1.037,-3.720,-1.829
1619280372802,2021-04-24T18.06.12.802,0.200,-0.976,-9.390,-3.415
1619280372812,2021-04-24T18.06.12.812,0.210,-0.610,-12.561,-3.963
1619280372822,2021-04-24T18.06.12.822,0.220,-0.732,-13.110,-3.049
1619280372832,2021-04-24T18.06.12.832,0.230,-0.854,-11.585,-3.476
1619280372842,2021-04-24T18.06.12.842,0.240,-0.854,-11.951,-3.780
1619280372852,2021-04-24T18.06.12.852,0.250,-1.159,-15.244,-4.573
1619280372862,2021-04-24T18.06.12.862,0.260,-0.915,-16.159,-5.549
1619280372872,2021-04-24T18.06.12.872,0.270,-0.183,-14.878,-4.939
1619280372882,2021-04-24T18.06.12.882,0.280,0.549,-12.927,-4.939
1619280372892,2021-04-24T18.06.12.892,0.290,0.305,-11.707,-5.854
1619280372902,2021-04-24T18.06.12.902,0.300,-0.305,-12.256,-6.037
1619280372912,2021-04-24T18.06.12.912,0.310,-0.366,-14.146,-6.707
1619280372922,2021-04-24T18.06.12.922,0.320,-0.366,-14.268,-7.073
1619280372932,2021-04-24T18.06.12.932,0.330,-0.671,-12.866,-6.098
1619280372942,2021-04-24T18.06.12.942,0.340,-1.098,-11.768,-6.159
1619280372952,2021-04-24T18.06.12.952,0.350,-0.915,-8.476,-5.732
1619280372962,2021-04-24T18.06.12.962,0.360,-0.976,-5.671,-4.085
1619280372972,2021-04-24T18.06.12.972,0.370,-0.488,-4.573,-3.354
1619280372982,2021-04-24T18.06.12.982,0.380,-0.366,-3.537,-2.866
1619280372992,2021-04-24T18.06.12.992,0.390,-0.427,-3.902,-2.012
1619280373002,2021-04-24T18.06.13.002,0.400,-0.488,-5.793,-1.402
1619280373012,2021-04-24T18.06.13.012,0.410,-0.549,-6.037,-0.732
1619280373022,2021-04-24T18.06.13.022,0.420,-0.366,-4.634,-0.671
1619280373032,2021-04-24T18.06.13.032,0.430,0.122,-3.659,-0.793
1619280373042,2021-04-24T18.06.13.042,0.440,0.549,-2.256,-0.610
1619280373052,2021-04-24T18.06.13.052,0.450,1.098,-1.463,-0.061
1619280373062,2021-04-24T18.06.13.062,0.460,1.220,-0.732,0.244
1619280373072,2021-04-24T18.06.13.072,0.470,1.402,-0.244,0.122
1619280373082,2021-04-24T18.06.13.082,0.480,1.524,-0.610,-0.488
1619280373092,2021-04-24T18.06.13.092,0.490,1.220,-0.366,-0.488
1619280373102,2021-04-24T18.06.13.102,0.500,1.524,-0.366,-0.610
1619280373112,2021-04-24T18.06.13.112,0.510,1.402,0.244,-1.220
1619280373122,2021-04-24T18.06.13.122,0.520,1.159,1.098,-1.707
1619280373132,2021-04-24T18.06.13.132,0.530,1.707,2.805,-2.378
1619280373142,2021-04-24T18.06.13.142,0.540,1.524,3.720,-2.683
1619280373152,2021-04-24T18.06.13.152,0.550,1.707,4.512,-3.476
1619280373162,2021-04-24T18.06.13.162,0.560,1.463,5.000,-3.902
1619280373172,2021-04-24T18.06.13.172,0.570,1.768,4.756,-3.963
1619280373182,2021-04-24T18.06.13.182,0.580,1.951,4.268,-4.390
1619280373192,2021-04-24T18.06.13.192,0.590,1.524,3.720,-4.146
1619280373202,2021-04-24T18.06.13.202,0.600,1.646,3.598,-4.085
1619280373212,2021-04-24T18.06.13.212,0.610,1.707,3.476,-4.329
1619280373222,2021-04-24T18.06.13.222,0.620,1.524,2.317,-3.659
1619280373232,2021-04-24T18.06.13.232,0.630,1.768,0.610,-3.476
1619280373242,2021-04-24T18.06.13.242,0.640,1.951,-0.427,-3.354
1619280373252,2021-04-24T18.06.13.252,0.650,2.134,-1.159,-3.232
1619280373262,2021-04-24T18.06.13.262,0.660,2.256,-1.402,-3.049
1619280373272,2021-04-24T18.06.13.272,0.670,2.134,-1.341,-2.561
1619280373282,2021-04-24T18.06.13.282,0.680,2.012,-1.463,-2.500
1619280373292,2021-04-24T18.06.13.292,0.690,1.951,-1.585,-2.256
1619280373302,2021-04-24T18.06.13.302,0.700,2.683,-1.220,-2.439
1619280373312,2021-04-24T18.06.13.312,0.710,2.744,-0.366,-2.622
1619280373322,2021-04-24T18.06.13.322,0.720,2.805,0.122,-2.622
1619280373332,2021-04-24T18.06.13.332,0.730,3.537,0.976,-3.171
1619280373342,2021-04-24T18.06.13.342,0.740,3.841,2.134,-3.720
1619280373352,2021-04-24T18.06.13.352,0.750,4.329,3.902,-3.902
1619280373362,2021-04-24T18.06.13.362,0.760,4.451,5.366,-4.512
1619280373372,2021-04-24T18.06.13.372,0.770,3.841,5.549,-5.000
1619280373382,2021-04-24T18.06.13.382,0.780,4.085,5.915,-5.915
1619280373392,2021-04-24T18.06.13.392,0.790,4.024,6.280,-6.524
1619280373402,2021-04-24T18.06.13.402,0.800,3.537,5.976,-7.134
1619280373412,2021-04-24T18.06.13.412,0.810,3.232,5.244,-7.988
